Palavra,Importancia_Total
metodo,18.59992473996578
homemdealtovalor,18.48329081708886
esta,18.47008446346212
miqueinha,18.329536606757177
privado,18.274238458117065
vai,18.103568681655013
fazer,18.0368737860009
ola,17.766032394992724
pais,17.546561991716032
vsm,17.343789637862237
feito,17.341607686306137
evitar,17.327014261317856
link,17.16677098270147
so,16.968793733585503
imperiocombo,16.89934927282761
ao,16.725948879227364
domine,16.59811568622773
macho,16.49302668855
nunca,16.274814828080626
ly,16.272064369369115
bit,16.272064369369115
valor,16.2400260488864
minha,16.232662786859123
redcast,15.98945334572133
nos,15.96418303705745
vendido,15.937030562874112
conquistarmulheres,15.84629960095562
cortespodcast,15.672898360939737
ex,15.523099145202252
manualantiotario,15.408581326645745
conquistarmulher,15.244473443302878
machoalfa,15.080045424326592
namorosafado,14.922880303017006
machomacho,14.922880303017006
fabricioacunhamentor,14.922880303017006
redpilled,14.922880303017006
conquistarumamor,14.922880303017006
reconquistar,14.880228389446316
ou,14.846520741183994
relacionamentos,14.571674809521948
agora,14.27576456599612
mesmo,14.108026664195574
quem,13.991490197004
memes,13.903273096114182
namorada,13.84717711217859
humor,13.689865477512477
porque,13.669239205957217
curso,13.617450556761867
respeito,13.48054576704747
mas,13.386999179438055
deve,13.28599106045265
melhor,13.252588279175974
sem,13.220056561280693
abaixo,13.119494742296434
sao,12.668952599179535
pode,12.627033278729456
coisas,12.498309238561111
casa,12.306030041087643
podcast,12.142597458552988
fala,12.022115516751024
neste,11.930422485562875
fyp,11.86501311558573
cuidado,11.837070983769657
tiktok,11.785357788628101
filho,11.754919425323163
anos,11.716602975087854
deixe,11.704716300776443
poder,11.649175204560063
ter,11.631314006892467
facebook,11.49859854145217
dar,11.466103131567879
dicas,11.388157126312413
essa,11.35170495680044
acesse,11.29148519308596
das,11.170628170189413
esposa,10.998133474723696
precisa,10.915613814899856
dos,10.82923782376298
faz,10.779802046706315
mae,10.67089424193392
tudo,10.58827121366081
diz,10.584357209290905
estao,10.521508642873355
alpha,10.504428816045875
sera,10.398782911872038
sociais,10.368758001689848
descubra,10.36435474675896
inteligencia,10.319338946441501
desenvolvimentomasculino,10.302609717005943
10,10.282987479929869
inscreva,10.246920275204696
vez,10.213066739474298
amorosa,10.060452095823159
sinais,9.904124777668999
transformar,9.859242575715385
siga,9.836808137410882
hotmart,9.814011620557949
junior,9.813545488093235
casar,9.777337309423338
go,9.73213140512623
masters,9.642366954823691
amelhorredpillvemdelas,9.63125839023595
alguem,9.608426155595167
gosta,9.587861935362477
tok,9.578699230411395
tik,9.578699230411395
ja,9.456744038030298
torne,9.33589489227049
pai,9.322096938649805
ai,9.311077702837668
compartilhe,9.243010989090946
antiotarioprooficial,9.224948474236097
entre,9.132207638454672
oferta,9.004104278448914
telegram,8.96035163456432
definitivo,8.949490668505717
47tj0bq,8.882376478162735
conquistar,8.882272399389032
dia,8.821577315223722
antiotarioprofacebook,8.811341956245041
utm_source,8.70999364702003
esquecer,8.6829211309132
pare,8.679847201134788
mundo,8.667670301245817
pill,8.665069721399263
si,8.608400558262332
emocionais,8.59811448156544
cupom,8.582556110221862
tipo,8.558255653689558
todas,8.516580160071708
querem,8.508557457960576
ftw,8.461184055607854
ensina,8.433597947773997
malhar,8.363922353229553
pay,8.361055048014876
trouxa,8.28013914027748
ciladas,8.276314219346238
otario,8.276314219346238
impor,8.276314219346238
geracaoantiotario,8.276314219346238
verdade,8.260877788491086
posicionar,8.245182089582945
dinheiro,8.220745077445764
jogos,8.203349625050574
todo,8.183918553315092
virar,8.176372417007707
manipulacoes,8.118162643848368
versao,8.114367274845712
kiwify,8.088809542331887
treinar,8.061212139278288
onde,8.032214052398636
manual,8.012749877551595
foi,7.9932277096209905
cara,7.878814857973831
ate,7.870466294100117
melhores,7.862224049760643
confia,7.822609601724964
tempo,7.7807297015639065
comedia,7.715762298808834
depois,7.642679346048795
muito,7.641993322005367
outro,7.630455437194839
aprenda,7.603132217058041
filhos,7.600949590427085
alto,7.599565374188843
gabriel,7.594840061267806
hackeandoamatrix,7.5944172667952685
http,7.589707348592658
proprio,7.492078912824803
pagina,7.410676464414223
compromisso,7.374699586755003
sigma,7.3655130108063895
seus,7.358716541273817
acha,7.3318379347138904
comeca,7.251572559505579
veja,7.245941936857509
traicao,7.202967319320511
pelo,7.1835418765327
amorim,7.163339434968548
redes,7.161620196874776
pessoa,7.155859556685627
valores,7.105956513148529
conselho,7.105757461107404
vc,7.0812009445638315
manter,7.07841107755657
super,7.053788683405992
aulao,7.025967071214563
nas,7.001050977164198
karinefloriana,6.993485077517828
masculina,6.96757531762315
sabedoria,6.966723907009284
este,6.9290736498274
parceiro,6.917969714504055
assim,6.868584485102958
ganhe,6.837628993450256
abre,6.811893547119032
mente,6.7923177179501835
la,6.776262903198654
novo,6.772922804098317
hackeando,6.762611074407276
3ruc29n,6.750129478519924
relacionamentosentre,6.750129478519924
comentarios,6.737050156952652
qualquer,6.736099102386303
pessoas,6.696902070356548
evoluir,6.681295148847249
vao,6.68090945897592
senhores,6.623831204869314
site,6.547397747161829
aprende,6.536682985397964
aqui,6.513654530334845
emocional,6.489047813960101
humildade,6.477610017000846
conquista,6.445274759790215
react,6.40808991337989
evolucao,6.398898494913272
vou,6.3944155817859185
principios,6.390523609309209
videos,6.368371128130258
us,6.3628184285836
voces,6.343630321807052
relaciomento,6.342888830718987
suas,6.3185010802813135
music,6.2729405451647295
ta,6.264608504586307
meses,6.22781103464005
namorar,6.226603471063977
comercial,6.203315149423187
caminho,6.171196018732855
sou,6.150813961205003
responsabilidade,6.142681531308903
vale,6.126909309436468
podem,6.112905777824486
ficar,6.074441068593203
mercado,6.052468838526104
toda,6.032668644121168
seguir,6.024630362485867
amigo,5.982900250803422
quiser,5.9502730255435745
channel,5.938475203824673
urlgeni,5.9269777146207945
ponto,5.910734773206479
the,5.847293906508611
namorado,5.826815275810594
sedutorafro,5.820386988795624
aulaodevsm,5.820386988795624
comigo,5.778999747884068
dinamicas,5.773263547391519
atencao,5.771671128170236
guia,5.7500889824557
analiso,5.714759723889166
opinioes,5.684003045038491
completo,5.655868168381292
contato,5.623973951419061
vista,5.606515007893266
entender,5.589530096922526
mudar,5.58720858357769
assuntos,5.557611554898521
sempre,5.5356669804041365
sincera,5.461614206725655
ainda,5.453630515034742
atualidade,5.449094589274265
interessam,5.449094589274265
informado,5.449094589274265
respeitosa,5.449094589274265
contribuicao,5.449094589274265
morenotatuado,5.449094589274265
pena,5.415166847966744
sucesso,5.357587171818215
espero,5.347062023826981
comentario,5.3188805350673345
acesso,5.286442347095822
sabe,5.274106642831799
muitos,5.2506509130669174
certo,5.2339686263066465
dele,5.208236093457904
dela,5.200367104940177
essas,5.151102303504086
desenvolvimentopessoal,5.147470139942376
sendo,5.1436760016364556
todos,5.139607530123366
trabalho,5.1134412776616
watch,5.105104683675176
feminina,5.101918972914435
tenho,5.089000169598757
nem,5.078245167455446
membro,5.068896456055859
interesse,5.06689669531159
atracao,5.061274720749671
tornar,5.044275624372514
passo,5.029303292598359
clique,5.018921844059683
casada,5.000478502554261
gostam,4.995915229215853
insiderstore,4.975644907124669
confianca,4.967988316399531
ver,4.959214379775074
cada,4.947459581072988
99,4.896733286736422
tambem,4.882561216624421
o0h7e4y,4.864798646424397
veste,4.864798646424397
host,4.864798646424397
insider,4.864798646424397
sexualhttps,4.864798646424397
muitas,4.847381675471944
comportamento,4.807964939459166
falando,4.799715592854533
atitudes,4.79672778978323
casado,4.792353419827019
deixa,4.786786592683361
podcasts,4.759386924176582
trata,4.75886644211118
pela,4.747652813148907
aumentando,4.7247637198456465
projetoconselho,4.723172138944681
nada,4.705855283801643
combo,4.699629808848055
obtenha,4.693845540797858
menos,4.693184120476085
saber,4.6546010508896085
spotify,4.621057685424136
ajudar,4.605820360673493
querendo,4.559764095201309
sair,4.555165525276142
aprender,4.519438525426901
medo,4.499778405076935
atitude,4.490862320259739
kwai,4.483278687979512
linkedin,4.483278687979512
cursos,4.478987821550703
geracao,4.404065537757984
queria,4.3937943033899325
ucdrgzxd8k06ifz0,4.370663889193067
gccin0w,4.370663889193067
join,4.35344954754275
chad,4.3430984025251345
pois,4.3192655045275
solteiro,4.306207305674876
mega,4.305757060703557
segredos,4.301453112846292
trai,4.299448461750169
existe,4.276614990342344
pro,4.229143747328166
gente,4.201799560785093
episodio,4.180328097662772
looksmaxxing,4.168274654447897
alunos,4.165344973867082
forma,4.150460987250582
perspectiva,4.1204572795893775
academia,4.119647489441118
encontrar,4.102451145945905
problema,4.100651407364813
mari,4.094311583885857
estou,4.092115967373288
atras,4.087449584394745
suporte,4.086174153112334
copini_alphalife,4.082005817024473
alphalifecopini,4.082005817024473
alphalifesuporte,4.082005817024473
exclusivos,4.0728110023535935
alphalifeplus,4.048126651662991
2024,4.036861776037264
hora,4.03184433549356
moderno,4.021849858654804
cortes,4.010715110272424
descontohttps,4.005919418102374
comemail,3.9740742879843207
livros,3.9739126586071563
ebook,3.9513184764138614
falta,3.940268603741454
feminista,3.9372990840053035
demais,3.926284387943248
amante,3.9231652041996465
estrategias,3.9138222585388704
sedutorafro22tenha,3.910596114825052
suplementosuse,3.897074991411945
cumpom,3.897074991411945
9755,3.897074991411945
bitcoin,3.8913458125279683
job,3.8751729138548874
liberdade,3.848921695935361
tenha,3.8375086491384214
pelos,3.83468167653482
fora,3.809391998228757
realidade,3.790490488372598
assumir,3.7847541287011555
roupa,3.779930548106293
aula,3.7719384514168404
transforme,3.7687435527156
nessa,3.7647238048768905
conta,3.758530354159037
falou,3.7568049882174894
ninguem,3.741185424548777
errada,3.7402562309727307
busca,3.7332763280833836
vezes,3.7140160143756358
algo,3.7059028734087374
mestredablack,3.70073266805934
mentalidadeblack,3.70073266805934
sarcasticas,3.70073266805934
humoradaspeco,3.70073266805934
brasil,3.663952258418011
manda,3.6588823528703647
importante,3.6472171896287855
caso,3.6368966111227348
situacao,3.6158059624606103
devo,3.60184706837287
nova,3.594316156845616
tipos,3.5762098344964537
filha,3.56724577139092
deu,3.566003850040481
escolha,3.565791927026215
bom,3.5526725242803274
sim,3.5315761944156816
internet,3.530897039442081
pelas,3.51160294090939
redcast15link,3.5064354083281652
dizer,3.5052384393787865
alerta,3.500338220220193
estar,3.4894731853568066
saudavel,3.4828607794975626
beleza,3.4787188938520095
primeiro,3.477318520974376
faco,3.47150639151647
melhorar,3.470387384375871
marcal,3.4558484110400456
dificil,3.455625267652125
unica,3.454310494581728
desfrute,3.426342981512386
jogo,3.4146383725028118
sei,3.41385126694479
fazem,3.4134660604807685
fiquei,3.395469439813143
certa,3.379973484767422
solicite,3.366136633424974
20,3.3627666340821603
antes,3.354374946142841
eles,3.3535517212674955
motivo,3.3401127387953773
msol,3.3370755233401534
superior,3.3309368830619777
programa,3.310822878835844
foto,3.3058722443067365
segredo,3.3024807152866105
maneira,3.3016768014150877
palavras,3.2971139476109173
desse,3.279992553202042
serao,3.2723731086287073
mesmas,3.268891327357933
posso,3.2669933627830354
papo,3.266870984520856
solteiros,3.263261889805166
voltar,3.254239354390508
alphalife,3.2540832690694588
convidados,3.23950369685268
chave,3.2332553066567833
estava,3.2304702389750526
fica,3.224996418892643
precisam,3.221789964761921
fim,3.2167209847330103
assista,3.213338739012646
pink,3.2049396765298646
levou,3.1961817668355517
aos,3.1922312446445016
vabo,3.1919514831195563
feliz,3.155012542664838
delas,3.1516372994598574
oficial,3.1504354983876186
era,3.1488777308004585
maior,3.1347843853271513
sabem,3.130529049977239
instituto,3.124155250842399
desesperadas,3.122543397553743
paquera,3.120821186879349
amar,3.115818393607303
use,3.1113108182272406
amiga,3.1047057904321367
feminino,3.0921858137266898
criancas,3.09087818579791
sentir,3.0861181383092537
verdadeiro,3.0852269387158353
leis,3.075794775715379
exclusivamente,3.073724792862714
institutooliver,3.0608286184599787
lado,3.052569687211636
semana,3.052174881845671
fui,3.051383294159878
dizendo,3.039893895440428
reflexoes,3.0351878854349175
habitos,3.0330856374366846
sociedade,3.0263393933247795
tentando,3.0244343084238072
emitidos,3.0205375974405992
emitir,3.0205375974405992
consideracoes,3.0205375974405992
responsabiliza,3.0205375974405992
app,3.0192083142776216
mim,3.0034392093766553
apaixonar,3.0017171353838625
lugar,2.99651115931139
rico,2.989191205838477
chega,2.9872398229983936
dentro,2.986788663401274
quanto,2.9835204069414036
usando,2.978493252306956
conversar,2.9729937288141115
pega,2.971573404784806
jornada,2.965698960101881
lidar,2.964981125224606
paz,2.9626020165008913
comente,2.951537813698323
capital,2.9467554187676144
valorizada,2.945849224152221
emocionado,2.941828407697973
matrix,2.9375790940402324
dando,2.922628324305252
profundas,2.9049111740436953
corte,2.893597479581353
realmente,2.8897056850154472
analise,2.8882537293294854
relacao,2.880728185459317
book,2.871935401679437
solteira,2.865933445103084
pe,2.8654756795951806
pagar,2.8598176525739913
crianca,2.8555298719348006
reais,2.853947678860715
aumentar,2.838978542434733
quais,2.8385789011482983
psicologia,2.8377897319377015
quero,2.8374621006043244
coisa,2.834281870388049
ha,2.829963230940226
resposta,2.817035108145574
errado,2.814897102176642
comunicacao,2.813823577799397
uso,2.8096678252221636
ficou,2.804724807082606
feminismo,2.804593133081719
chegou,2.8022089710213534
ir,2.7965734674649507
encontre,2.792916993424333
atrair,2.792834305343629
gratis,2.78490502078018
inspire,2.7808193054669967
the_redpill1,2.7808193054669967
diariamente,2.7808193054669967
rodada,2.777783937116578
atraente,2.767433673675501
ano,2.7505267184207325
chegar,2.7496228261498343
importancia,2.7480695004917384
sistema,2.744102713685327
procura,2.741987072731846
provedor,2.7340194946360765
autoconfiante,2.7303962976013
esses,2.721959903601907
conheca,2.7135904113372766
clicando,2.7091382761947083
superar,2.7049769092389755
embora,2.6960188051643668
descobrir,2.6923469596636758
diferenca,2.691809646967993
comoconquistarumhomem,2.680757460216892
passado,2.6788469823178285
soldado,2.6782414135039954
algumas,2.6761509256076685
thiagoschutz,2.6662643636212033
mal,2.6660153055316225
afastar,2.6600494939593364
maduro,2.6498645094407793
relacionamentoamoroso,2.6441546825920526
treinamento,2.6432759014060063
explicar,2.6362898806336856
amada,2.631553590503123
capitulo,2.629053412650145
lover,2.627506445123171
disse,2.6240414743008054
descobri,2.6088522202259963
dois,2.605061753382011
velho,2.602561930574455
conhece,2.602393849524818
regras,2.594557292441525
twitter,2.5931686448198183
curtir,2.5759168056319326
34,2.5732004062848617
acabar,2.5721059047817265
namore,2.5647260341126805
matheuscopini,2.560196298120203
passos,2.5593472436813123
viver,2.5582514470893516
saiba,2.5558416825979733
personal,2.5536605506703998
luxo,2.5533917022340162
substack,2.5522920487139245
erro,2.5457699125238458
show,2.5295532711207196
casou,2.5191160299583046
abrir,2.5180082555150434
apos,2.5146263996464358
recado,2.5133020008963705
praticas,2.5117996265511837
entao,2.5096796817376164
alguns,2.508080317812602
linda,2.5069916023350802
parar,2.5046592245374115
enquanto,2.4793830418638114
manualanti,2.4789788113451916
y11127534p,2.474720140002727
redftw,2.474720140002727
sequencial,2.474720140002727
eja,2.474720140002727
993004408,2.474720140002727
s28462720m,2.474720140002727
policiais,2.474720140002727
oliver,2.474720140002727
carreiras,2.474720140002727
facil,2.473667386729438
acontece,2.473126306717607
normal,2.4729857809957894
aceitar,2.471865296715602
12,2.4702688449078343
consultoria,2.469598330079292
contatoprojetoconselho,2.469598330079292
3qz6cjp,2.469598330079292
agende,2.469598330079292
relato,2.4594629334543288
vem,2.4485781190872262
comportamentomasculino,2.443916634619249
pix,2.4426455571474017
simples,2.4390061769181677
sozinho,2.437485420062243
carro,2.4374509513692937
creditos,2.4365442616154023
mes,2.4330156285202498
conteudo,2.4262668790486224
pedir,2.414610890015028
serio,2.4131929773066756
50,2.406453334250856
facial,2.4012917583776474
homemalpha,2.398276057719576
afastam,2.39369366278633
carnaval,2.3834130410240357
escolher,2.3771954740792656
educacao,2.377166972546718
real,2.3754126210631896
tao,2.3750632837404013
potencial,2.3715710110306563
tua,2.371240980109099
segundo,2.3656450110552756
bonito,2.3639056501941274
usados,2.3516565254016584
menina,2.345461652258057
nivel,2.3329445115455267
serve,2.3295852410921642
final,2.3162773116581405
open,2.310528842712068
rua,2.3099484389014586
olha,2.306483421524763
truques,2.301563477835755
terapia,2.296551685958539
in,2.292250566306811
loveracademy,2.2917753329167443
academy,2.2917753329167443
friends,2.2917753329167443
close,2.2917753329167443
sub_confirmation,2.290432973209139
tras,2.284041338912125
equipamentos,2.281702538461231
gatilhos,2.2808412819239785
pablomarcal,2.2791657832104355
inteligenciaemocional,2.277631488787401
isto,2.2774213992452492
tinder,2.266798676762618
recomendo,2.263876649678993
v2,2.2525913001483295
yt,2.2525913001483295
trabalhar,2.250510090776614
sentido,2.245709062027156
atratividade,2.2439525901359074
n8xhvcfk,2.241639343989756
problemas,2.2358329901044827
fy,2.2303032445186592
chamar,2.2302974645849067
lucas,2.223052735063848
nossa,2.2196698699818596
25,2.219372456226446
dp,2.2180335582506694
boy,2.2134236198294306
payfast,2.2000807861186407
a_id,2.2000807861186407
913455,2.2000807861186407
greenn,2.2000807861186407
30,2.19798992738947
valorize,2.1964391706263067
liberte,2.1925219043379722
arte,2.183689907330986
amigas,2.1814229396558873
antitrouxa,2.17566676854522
enganado,2.17566676854522
duas,2.174091196258853
amigos,2.1737415619445484
ia,2.1710006097680288
olhar,2.1687365375171628
sente,2.162601592453305
futuro,2.1622057497071565
carater,2.160890206167434
irmao,2.160343065195114
encontro,2.159341866433885
redirect,2.1587757897747
113648,2.1587757897747
bitcoinhttps,2.1587757897747
batismo,2.1587757897747
neto,2.156172881482835
destroi,2.1522010199388153
aberto,2.1503098008694286
perfeita,2.1472746062658863
imagens,2.1458815852061224
talks,2.1410206225257054
deus,2.1408525913012464
coracao,2.140751185028065
2025,2.1327295636675223
estamos,2.123037355138364
face,2.1229936187651623
comprovadas,2.1068849910211
copinioficial,2.1061943570391946
gostar,2.105121037086957
completa,2.103136528253694
off,2.103061536975393
grande,2.1011452283491745
projeto,2.0988698903010836
chefe,2.0985436970962748
ama,2.0983312896310653
questoes,2.094767736665861
the_redpill,2.0943646003147953
afetiva,2.094123196859667
ingles,2.092716628768981
social,2.0912932666140125
gsuplementos,2.0853686443354755
growth,2.0853686443354755
seduzir,2.0817168333502676
contra,2.075099272114873
deste,2.072111735026446
capa,2.071783948254904
capcut,2.071783948254904
desejam,2.070720552408246
utm_campaign,2.069373068291418
utm_medium,2.069373068291418
destacar,2.0643630497913255
balada,2.05881566803981
emocionalmente,2.057955690624003
pediu,2.056287396846823
dias,2.0532977196416358
alguma,2.0495536933375145
outros,2.045184042298433
kkkk,2.0438320501897325
saude,2.0382975896926503
espera,2.037099455839115
linguagemcorporal,2.0262439127771343
verdades,2.0230473294086853
tanto,2.0222788593720056
novinhas,2.019940881623933
jamais,2.0186252601189016
ltda,2.017314093853876
black,2.0169791780134214
psicologaderelacionamento,2.0164354240291704
psicologiacomportamental,2.0164354240291704
traga,2.012580967978266
acontecer,2.0118986807005466
celular,2.0093309494643705
tomar,2.0069345544475152
cuidar,2.0044791031470197
querer,2.001396017747946
acham,1.9962683290648127
fosse,1.9957969182688804
joao,1.9945089149809516
acabou,1.9919510778220373
pensa,1.9918081113865131
desenvolva,1.990634490393738
protagonista,1.990634490393738
conquiste,1.990634490393738
telegramhttps,1.989827322290533
pratico,1.9895672830375057
perdeu,1.9877299496269987
disponivel,1.9848429574046398
colocar,1.9829779722192167
payment,1.9818965800260577
ticto,1.9818965800260577
jovens,1.9810974286722534
ix8hme,1.9756592382069307
henl,1.9756592382069307
n0kqwme,1.9756592382069307
etapas,1.9756592382069307
xciwwme,1.9756592382069307
ix8dadiquira,1.9756592382069307
ix8eadiquira,1.9756592382069307
vejam,1.9754415399273255
fiz,1.9749345081923884
sedutor,1.9690455813059078
controle,1.966434613393568
outras,1.9660694060716863
reciprocidade,1.9651591503627759
curta,1.962468344797049
triste,1.9598679897125575
relacionar,1.9548183447290821
microfone,1.9536059545599669
p3baz,1.950775189293059
beway,1.950775189293059
esprega,1.9497415800523479
vitor,1.9497415800523479
quis,1.9489829069033693
interesseiras,1.9442879911807016
dessa,1.9434448780041225
sonho,1.943110478198376
salva,1.9414749851824449
acho,1.9407766005620077
scudeler,1.9380248520662706
altoconselho,1.933307987541108
3pnaudx,1.933307987541108
mensagens,1.9332044088412494
preco,1.9299643756237401
canalhttps,1.9276524527872119
entende,1.9275373965869518
autoestimahttps,1.9254018608366548
blackpillhttps,1.9243575314723336
e91436514a,1.9243575314723336
insiderstoreacesse,1.9243575314723336
amizade,1.916791999069741
pensar,1.9144306574940984
traindo,1.9111213666845808
feministas,1.9106359628664358
prosperar,1.909565205045006
algum,1.9094425896827274
gravida,1.9071531638876111
destravar,1.9068694857436574
creators,1.9015542014298565
louco,1.9011224812351861
ganha,1.9003906771896202
aconteceu,1.8979130077366781
diferente,1.8971956766167972
paginas,1.89108498519882
hashtags,1.8853950253070357
existem,1.884539338144897
temos,1.8833058789610737
marcaltalks,1.8831914798389224
especialista,1.8743395912031429
futura,1.8739570417274753
importa,1.8595036942283636
ganhar,1.8559240898227416
ira,1.8547945337975595
fez,1.85305255318359
momentos,1.851745794824425
corra,1.8438692049033736
fiquem,1.8437563305442752
conselhos,1.8425311025874893
whatsapp,1.8388721072364709
short,1.8368322604198128
termino,1.8360344000513975
nerd,1.83387510994345
sabia,1.8310057321641828
jordan,1.81921232996452
caracteristicas,1.81809520142905
parceiros,1.8169605379637532
vocacao,1.8168264173478303
plano,1.8154168725021915
maiores,1.8126315846144938
raiam,1.8120276161001816
levar,1.8113432330844186
concordam,1.8101348038909832
vive,1.8096601803406607
comunidade,1.806936796969192
3qw7puk,1.800986396587215
meus,1.7976913125440301
indo,1.7922597873434607
pensamento,1.7914098732088457
1https,1.7892735541616505
for,1.788260907098135
motivacional,1.7819797314363686
seguranca,1.7782396743114595
canva,1.7759447148949978
outra,1.775871823327587
ideal,1.7735883074319145
reconquiste,1.7732475361284505
voltaacesse,1.7732475361284505
funciona,1.7706638113655933
digital,1.7697242059397151
pillcortes,1.7615837152801739
podcastpodcast,1.7615837152801739
beneficios,1.7602326650475426
olho,1.758698150565129
mudanca,1.7579444051761284
atraves,1.7573588066774848
tirar,1.7558852250828787
claro,1.7554378699130753
autoestima,1.7550300769170162
felicidade,1.7549525763177811
amoroso,1.753472401172923
ouvir,1.747306820167928
milgrau,1.7463963609377604
assume,1.7441361070677532
liga,1.7420668583771564
exigencias,1.7353533523621756
redcast12,1.735306111486611
identificar,1.7349286937634572
vader,1.7329361614341394
fabricio,1.7296941036570417
noticias,1.7296164994994583
preferem,1.7264662810021723
autores,1.7258702530946437
extremamente,1.7251592746614495
estado,1.724254663328497
volta,1.7238817401858688
pobre,1.722869478845413
serem,1.7225535384201867
usar,1.720537645346361
presta,1.7173379994575055
viu,1.7139121846578007
exibe,1.7122477803751035
kotai,1.7121467736277114
terminar,1.7119391142958946
formas,1.7098448425195116
pior,1.7094287649545377
deseja,1.7080156484460864
vontade,1.7037649581679268
fique,1.7028461317862853
escola,1.6965030361754332
sai,1.6961067483442183
bebe,1.6940669482994704
casais,1.693566932325865
parceira,1.6922457501665726
nossos,1.6900045057750113
peter,1.6885637148099082
transformacao,1.68642239687875
dinoxxhttps,1.6855929071564157
dinoxx,1.6855929071564157
aceitaria,1.6845469289022335
edzz,1.6834145114231374
questao,1.6819987053101664
nele,1.681140798463947
servicos,1.6808911127897932
interessado,1.6795248762072619
ajuda,1.6779486721401788
000,1.677191351426796
comprar,1.6733296459507603
maes,1.672895695500145
veio,1.6707464280471787
relacoes,1.66934553697048
escolhe,1.6606820811021286
espaco,1.6577109917774673
culpa,1.6554094282665393
morar,1.650429026353628
favoritosinsider,1.6494065342816027
influmkt,1.6494065342816027
a64a8e2e,1.6494065342816027
bf,1.6494065342816027
redcastbf,1.6494065342816027
admiracao,1.6478192323946963
nesse,1.6473784601991777
junto,1.6446575404517838
comida,1.6442161951994207
merece,1.6431409052176587
solteiras,1.641961836969519
novamente,1.6397998733425985
desconto,1.6369160521661874
sinal,1.6367004834711911
sexo,1.6349637794006038
bonzinho,1.6277518350677087
paternidade,1.626735550157926
possivel,1.623754811234294
negocio,1.6183838551321534
mc,1.6179560502767636
afid,1.6168660604274527
atual,1.616234776959075
musculacao,1.6153278166422826
historia,1.6115465303105547
momento,1.6113253685417281
acima,1.610315784274224
jovem,1.609418447774909
mora,1.605854693881874
namora,1.605287592247153
intimidade,1.604443296627987
interesseira,1.600645345886631
comportamentos,1.5988410680343956
separacao,1.592179998075987
corno,1.5909548892201228
engravidou,1.5867039598243688
cerca,1.5861094103212217
despertar,1.578454667543707
apaixonado,1.5777480908915762
consigo,1.5775490831911625
dessas,1.5769363325600354
pedida,1.5742749384945989
colinas,1.5725347213519698
verdadeira,1.5717529854634862
fiel,1.5709090696289927
erros,1.5705681254638033
coragem,1.5699310803409023
desejo,1.5696511436813059
2qgnluotka55qknchicdotyoutube,1.5682351362911824
5a492610,1.5682351362911824
4087,1.5682351362911824
