id_video_anonimizado,text,final_misoginia,final_toxicidade
video_12251,"O vocabulário feminino 1- 📕2- Domine as lições do nosso livro 3- Faça parte do nosso ., livro de desenvolvimento pessoal mais vendido do país. 🫡",0,0
video_12269,Sem ter o que comer em casa ele vende pastéis na rua para realizar um sonho 🔐 - Entrada no Esse é apenas o começo! 🗿👇🔗 | https://,0,0
video_12296,"A gente vive uma geração onde os homens não pode dar opinião 1- 📕2- Domine as lições do nosso livro 3- Faça parte do nosso ., livro de desenvolvimento pessoal mais vendido do país. 🫡",0,1
video_12305,"RED FLAGS! #memes #humor #relaciomento #comedia Olá! video do canal, hoje vamos falar, sobre o porquê que o homem deve malhar e treinar. não se esqueça de se além disso para não perder nenhum video. vamos começar;RED FLAGS!",0,0
video_1239,"MULHERES NO CARNAVAL RECLAMAM QUE FALTA HOMEM HÉTERO! 💪 Use o cupom (CONSELHO) na Growth: https://www.gsuplementos.com.br/🇺🇸 Curso de Inglês Definitivo BEWAY: https://edzz.la/P3BAZ?a=60544958𖣠 Faça parte do Alto Conselho, transforme seus hábitos: https://altoconselho.com𖣠 Conheça a imersão Vocação, dê sentido a sua vida: https:// Livros que recomendo: https:// Equipamentos que uso: https:// falar comigo:Instagram: https://www.instagram.com/projetoconselhoMeu Outro Canal: https://www.youtube.com/ ☕︎ Quer conversar?Traga suas questões, agende uma consultoria: https:// Contato comercial◼️➤ contatoprojetoconselho .com",0,0
video_12459,"SOLTEIRA TENTANDO JUSTIFICAR SUA SOLIDÃO MAS SENHORES TODA MULHER SONHA EM SER MÃE E TER FAMILIA! vídeo do canal, hoje vamos ver SOLTEIRA TENTANDO JUSTIFICAR SUA SOLIDÃO MAS SENHORES TODA MULHER SONHA EM SER MÃE E TER FAMILIA! Não se esqueça além disso . vamos começar",1,1
video_12500,"NÃO SEJA A SEGUNDA OPÇÃO dealtovalor #podcast alpha 📕 Descubra o poder do Método Alpha: método definitivo para transformar sua vida amorosa."" Acesse o link abaixo:https:// - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - Instagram: Tik Tok: - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - dealtovalor #relacionamento",0,0
video_12512,"VOCÊ TEM MATURIDADE EMOCIONAL? #relacionamento napraia ed devalorbrasil safado mentor macho ✅👉 SERVIÇOS E CURSOS: Acesse o link abaixo 👇👇👇https:// APRENDA O MÉTODO DA OBSESSÃO FEMININA Acesse o link abaixo 👇👇👇https://curso1.fabricioacunha.com.br/✅👉RECONQUISTE A SUA EX DE VOLTAAcesse o link abaixo 👇👇👇https://exdevolta.fabricioacunha.com.br/✅E-BOOK GRÁTIS: ""COMO SUPERAR UM TÉRMINO EM 8 PASSOS""👇👇👇https://fabricioacunha.com.br/superar-um-terminoVocê será um expert na paquera e sedução. Aprenda a conquistar mulheres em qualquer lugar.Seja um homem atraente e comece agora a conquistar qualquer tipo de mulher!Com essas dicas você pode seduzir qualquer mulher e disparar os gatilhos de atração nela!!Seja um homem de atitude e auto confiante!!#CONQUISTEQUALQUERMULHER#GATILHOS_DA_ATRAÇÃO#SEJA_ATRAENTEATRAENTE",0,0
video_12521,"Quem foi Freud conheça o pai da Psicanálise Podcast. 🧠 **Explorando Freud: Uma Análise Profunda da Psicanálise** 🧠Neste episódio do nosso podcast, mergulhamos nas teorias revolucionárias de Sigmund Freud, o pai da psicanálise. Vamos discutir os conceitos fundamentais, como o inconsciente, os mecanismos de defesa e a importância da infância na formação da personalidade.Explore como as ideias de Freud ainda influenciam a psicologia moderna e como elas podem ser aplicadas para entender melhor nossos comportamentos e relacionamentos. Junte-se a nós para uma análise profunda e intrigante que desvenda os mistérios da mente humana!✨ **Não se esqueça de curtir, compartilhar e se inscrever para mais conteúdos sobre psicologia e desenvolvimento pessoal!** ✨### Hashtags:#Freud #Psicanálise #Psicologia #Inconsciente #AnáliseProfunda #ComportamentoHumano #TeoriasPsicológicas #Podcast Se precisar de mais alguma coisa, é só avisar!",0,0
video_12539,"Não vale a pena, e vice-versa, senhores. 🫡 📕- ANTIOTÁRIO: https://antiotarioprooficial.com/oferta/Instagram: https://www.instagram.com/antiotariopro/Telegram: https:// https://www.facebook.com/antiotariopro/",0,0
video_12563,"MULHER NÃO DÁ VALOR PARA O HOMEM CERTO #relacionamento napraia ed devalorbrasil safado mentor macho ✅👉 SERVIÇOS E CURSOS: Acesse o link abaixo 👇👇👇https:// APRENDA O MÉTODO DA OBSESSÃO FEMININA Acesse o link abaixo 👇👇👇https://curso1.fabricioacunha.com.br/✅👉RECONQUISTE A SUA EX DE VOLTAAcesse o link abaixo 👇👇👇https://exdevolta.fabricioacunha.com.br/✅E-BOOK GRÁTIS: ""COMO SUPERAR UM TÉRMINO EM 8 PASSOS""👇👇👇https://fabricioacunha.com.br/superar-um-terminoVocê será um expert na paquera e sedução. Aprenda a conquistar mulheres em qualquer lugar.Seja um homem atraente e comece agora a conquistar qualquer tipo de mulher!Com essas dicas você pode seduzir qualquer mulher e disparar os gatilhos de atração nela!!Seja um homem de atitude e auto confiante!!#CONQUISTEQUALQUERMULHER#GATILHOS_DA_ATRAÇÃO#SEJA_ATRAENTEATRAENTE",1,1
video_12647,homens querem ficar solteiros homens querem ficar solteiros,0,0
video_12663,MULHER FALA QUE ACHA QUE VAI SER PEDIDA EM CASAMENTO! vídeo do canal MULHER FALA QUE ACHA QUE VAI SER PEDIDA EM CASAMENTO! NÃO se esqueça além disso . vamos começar,0,0
video_12706,MULHER DIZ QUE QUERIA UM NOVINHO PARA ANDAR DE LANCHA! #memes #humor vídeo do canal Não se esqueça além disso .MULHER DIZ QUE QUERIA UM NOVINHO PARA ANDAR DE LANCHA!,0,0
video_1289,Muitos homens irão querer devalor moderno #motivação,0,0
video_12904,VEJAM QUANDO O HOMEM TEM MENTALIDADE DE CHAD! #memes #humor #comedia vídeo do canal Não se esqueça além disso .VEJAM QUANDO O HOMEM TEM MENTALIDADE DE CHAD!,0,0
video_12948,"Peguei a esposa do meu irmão, ele nem desconfia e agora está desconfiada de está grávida",0,0
video_12952,Quem fala mal de você,0,0
video_12975,"🚨ALERTA!🚨 O Golpe Silencioso Que Está Destruindo Homens 😱 #Golpe #LeiMariaDaPenha #Alerta #noticias 💥 QUER VIRAR O JOGO? OS CURSOS ESTÃO AQUI ⬇Se você busca respeito, liberdade e autoridade.Homem que não aprende a prosperar… vai continuar sendo pisado, traído e ignorado. CURSOS QUE VÃO ABRIR SUA MENTE ⬇✅ Curso 1 – A Regra do Jogo✅ Curso 2 – PROTOCOLO ANTIOTÁRIO - Rafael Aires✅ Curso 3 – Segredos dos Investimentos para Iniciantes✅ Curso 4 – Treinamento Bitcoin Black Pill (Renato 38itão)👉 Curso 1 – https://go.hotmart.com/D99197285G👉 Curso 2 – https://kiwify.app/0EvX8x9?afid=P0F8Xb4x👉 Curso 3 – https://go.hotmart.com/U99196870E👉 Curso 4 – https://go.hotmart.com/G93071926D 🚨 Novo golpe! Cuidado com a Lei Maria da Penha! 😱 Delegado revela esquema chocante de mulheres usando a lei para tomar imóveis e bens de homens. Fique atento e proteja-se!Descubra como funciona esse golpe perigoso, onde mulheres se aproveitam da Lei Maria da Penha com falsas acusações para afastar homens de suas próprias casas e subtrair seus pertences. Saiba como evitar ser uma vítima e compartilhe este alerta crucial!Homens, protejam seu patrimônio! Mulheres, reflitam sobre as consequências de atos desonestos. Deixe seu comentário e compartilhe este vídeo com seus amigos!#GolpeDaMedidaProtetiva #FalsaAcusação #LeiMariaDaPenhaGolpe #AlertaParaHomens #ProtejaSeuPatrimônio #GolpeFinanceiro #CuidadoComGolpistas #FiqueAtento #VerdadeSobreGolpes🔔 Se inscreve no canal, ativa o sininho e compartilha com um homem que precisa acordar.👊 Aqui é realidade, atitude e transformação.👑 Bem-vindo ao canal do Miquéinha.#GolpeMedidaProtetiva #AlertaMasculino #FiqueAtento #DireitosMasculinos #CuidadoComElas #GolpeDoRelacionamento EmPerigo #JustiçaParaHomens #RelacionamentosTóxicos #SeProteja",1,1
video_12996,Mais um dia não sendo a esposa chata 🔐 - Entrada no Esse é apenas o começo! 🗿👇🔗 | https://,0,0
video_12999,"Você Não É Antissocial | Você Só Não Suporta Hipocrisia. Você Não É Antissocial | Você Só Não Suporta HipocrisiaJá te chamaram de frio?Antissocial?Insensível?Diferente demais?Talvez você só esteja acordado.Talvez você só enxergue o que os outros fingem ignorar.Enquanto a maioria sorri falsamente, você percebe o jogo sujo, os teatros sociais, a superficialidade disfarçada de empatia.Você não odeia pessoas. Você odeia máscaras.Você não se isolou porque é fraco…Você se isolou porque é lúcido.Neste vídeo, você vai entender:• Por que o homem lúcido é taxado de ""antissocial"" num mundo de falsidades sociais• Como a hipocrisia moderna sequestrou o convívio humano• E por que se afastar da massa é um ato de sanidade — e não de fraquezaAssista até o fim.Porque talvez o problema nunca tenha sido você.O problema é o mundo detestável que te cerca.HASHTAGS:#VocêNãoÉAntissocial Desperto #SaiaDaMatrix #HipocrisiaSocial #MundoFalso #DespertarMasculino #VelhoSábio #SolidãoConsciente #RejeitandoMáscaras",0,0
video_13212,Casais que confundem liberdade com falta de consideração 🔐 - Entrada no Esse é apenas o começo! 🗿👇🔗 | https://,0,0
video_13220,"A Verdade Sobre o ""Respeito"" | Como Virou uma Coleira Para Controlar Homens de Verdade. A Verdade Sobre o ""Respeito"" | Como Virou uma Coleira Para Controlar Homens de Verdade.DESCRIÇÃO:""Respeite sempre.""""Seja educado.""""Não fale alto.""""Não reaja.""Essas frases parecem nobres, mas escondem uma engenharia social covarde.A cultura do ‘respeito’ foi sequestrada.Hoje ela não serve mais pra equilibrar relações —serve pra castrar homens.Serve pra transformar líderes em cordeiros.Serve pra controlar sua raiva legítima, sua coragem, sua postura dominante.Você virou um cão domesticado, preso por uma coleira chamada “bom comportamento”.Neste vídeo, você vai entender:• Como o conceito de respeito foi manipulado pra reprimir a masculinidade autêntica• Por que homens hoje têm medo de falar, de confrontar, de liderar• E o que você precisa fazer pra romper essa coleira mental e voltar a agir como um homem livreAssista até o fim.Porque o respeito que o sistema exige… é submissão disfarçada.---HASHTAGS:#ColeiraDoRespeito #DespertarMasculino DeVerdade #SaiaDaMatrix #ManipulaçãoSocial #VerdadeNuaECrua #CastrandoHomens #RespeitoOuControle #VelhoSábio",0,1
video_13266,VALORIZE QUEM DÁ VALOR #relacionamento napraia ed devalorbrasil safado mentor macho,0,0
video_13277,"Se a influenciadora pode, ela também pode 🔐 - Entrada no Esse é apenas o começo! 🗿👇🔗 | https://",0,0
video_13291,A gente só perde quando a pessoa vale a pena 🔐 - Entrada no Esse é apenas o começo! 🗿👇🔗 | https://,0,0
video_13329,"CUIDADO COM TRAUMAS #podcast dealtovalor alpha 📕 Descubra o poder do Método Alpha: método definitivo para transformar sua vida amorosa."" Acesse o link abaixo:https:// - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - Instagram: Tik Tok: - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - dealtovalor #relacionamento",0,0
video_13348,HISTORIAS DO TINDER #relacionamento napraia ed devalorbrasil safado mentor macho,0,0
video_13382,Casamento é uma instituição falida 🔐 - Entrada no Esse é apenas o começo! 🗿👇🔗 | https://,0,0
video_13404,DEIXE QUE SUA MULHER VÁ EMBORA #relacionamento napraia ed devalorbrasil safado mentor macho,0,0
video_13425,"O que fazer com namorada dramática #relacionamentosEntre para o Super Aulão de VSM: http:// Neste vídeo, Gabriel Amorim dá as melhores dicas para você esquecer sua ex-namorada e virar a página de uma vez por todas.",1,1
video_13566,"MENTALIDADE DE ESCASSEZ dealtovalor #podcast #relaciomento 📕 Descubra o poder do Método Alpha: método definitivo para transformar sua vida amorosa."" Acesse o link abaixo:https:// - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - Instagram: Tik Tok: - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - dealtovalor #relacionamento",0,0
video_13703,"Ele te vê como uma esposa em potencial? Os sinais reveladores Ele te vê como uma esposa em potencial? Os sinais reveladores📌 **O SEGREDO DAS MULHERES MAIS DESEJADAS!** 📌 Você já se perguntou **por que algumas mulheres parecem ter os homens aos seus pés**? O segredo está em **se fazer de difícil** da maneira certa! Neste vídeo do ****, vamos revelar as estratégias para despertar **atração, mistério e desejo**, usando técnicas psicológicas que os homens **não resistem**. 🔥 **O que você vai aprender?** 🔥 ✅ Como ser uma mulher de alto valor e despertar respeito. ✅ O erro que muitas cometem ao demonstrar interesse. ✅ A diferença entre se valorizar e jogar duro demais. ✅ Os sinais que mostram que ele está **obcecado por você**. 🚀 Se você quer **parar de correr atrás** e fazer com que os homens venham até você, **este vídeo é para você!** 💬 Comente abaixo: Você já aplicou alguma dessas técnicas? Como foi a reação dos homens? 🔔 **INSCREVA-SE** para mais conteúdos sobre **psicologia masculina, sedução e relacionamentos!** 📢 **COMPARTILHE** com suas amigas que precisam desse insight! 🔎 **Palavras-chave:** se fazer de difícil, mulheres desejadas, como conquistar um homem, psicologia masculina, , como ser atraente, como ser irresistível ---### **PARTE 02: Referências, Obras e Autores Citados**Agora vou extrair todas as referências do documento e listar aqui. ---### **PARTE 03: Palavras-chave (500 caracteres)**Também vou identificar as melhores palavras-chave com base no roteiro. Vou processar as informações agora e já te trago as partes 2 e 3!### **PARTE 02: Referências, Obras e Autores Citados**Aqui estão os autores e obras mencionados no roteiro: **Autores:** - John Gottman - Jordan Peterson - Kevin Samuels - Richard Cooper - Rollo Tomassi 📖 **Obras:** - *The Rational Male* – Rollo Tomassi - ** – Richard Cooper ---Agora vou extrair as melhores palavras-chave para a **PARTE 03**.### **PARTE 03: Palavras-chave (500 caracteres)**Aqui estão as melhores palavras-chave otimizadas para o YouTube:📌 **Palavras-chave:** como conquistar um homem, psicologia masculina, atração feminina, se fazer de difícil, mulheres irresistíveis, técnicas de sedução, , , jogos de conquista, como ser desejada, mistério na sedução, comportamento masculino, como atrair um homem, segredos da sedução, relacionamento saudável, estratégias femininas, mulher de alto valor, como ser mais atraente, o que os homens querem, sinais de interesse masculino, como criar conexão, homens alfa, atração e desejo. Tudo pronto! 🚀 Se precisar de ajustes, me avise.GRUPO TELEGRAM👇https:// Da Criação Do VideoRoteiro; Feito com Chat gpthttps://chatgpt.com/imagens Geradas com piclumenhttps://piclumen.com Capa do video feito com o canvahttps://www.canva.com/imagens da capa, fonte seaarthttps://www.seaart.ai/ptEdição completa do video, efeitos e animaçõeshttps://www.capcut.com/Voz do Video Marcushttps://www.capcut.com/",1,0
video_13767,HOMEM MADURO SABE ISSO #relacionamento napraia ed devalorbrasil safado mentor macho,0,0
video_13820,"Assumir relacionamento com mulher com passado sombrio #relacionamentosEntre para o Super Aulão de VSM: http:// Neste vídeo, Gabriel Amorim dá as melhores dicas para você esquecer sua ex-namorada e virar a página de uma vez por todas.",0,0
video_13829,"O que falta as vezes é reconhecimento 1- 📕2- Domine as lições do nosso livro 3- Faça parte do nosso ., livro de desenvolvimento pessoal mais vendido do país. 🫡",0,0
video_13968,HOMEM CAFAJESTE OU BONZINHO #relacionamento napraia ed devalorbrasil safado mentor macho,0,1
