id_comentario_anonimizado,comentario,final_misoginia,final_toxicidade,texto_analise,score_perspective_max,latencia_api,detalhe_toxicity,detalhe_severe,detalhe_identity,detalhe_insult,tipo_origem,unified_label,original_label_column
comentario_1844357,"Terrorismo na veia de homens que não sabem quem são, não sabem viver...",0,0,"Terrorismo na veia de homens que não sabem quem são, não sabem viver...",0.21642438,0.04371333122253418,0.21642438,0.015221698,0.10293542,0.16809943,comentarios_toxicidade,0,final_toxicidade
comentario_258689,"A questão é ainda mais complexa porque envolve também a maternidade o que está afetando visivelmente a atual geração e assim sucessivamente. Nós mulheres devemos nos voltar para o feminino sagrado, para entender qual de fato é o nosso papel dentro da sociedade e conquistar o nosso verdadeiro espaço.",1,0,"A questão é ainda mais complexa porque envolve também a maternidade o que está afetando visivelmente a atual geração e assim sucessivamente. Nós mulheres devemos nos voltar para o feminino sagrado, para entender qual de fato é o nosso papel dentro da sociedade e conquistar o nosso verdadeiro espaço.",0.015079274,0.053139686584472656,0.015079274,0.0009822845,0.009767435,0.010818896,comentarios_toxicidade,0,final_toxicidade
comentario_2670460,kkk se der 360º volta pro mesmo lugar pow kkkkk,0,0,kkk se der 360º volta pro mesmo lugar pow kkkkk,0.2540519,0.08996057510375977,0.2540519,0.018707745,0.02821777,0.056719027,comentarios_toxicidade,0,final_toxicidade
comentario_1209697,Ja sabia que era uma casa por causa da legenda,0,0,Ja sabia que era uma casa por causa da legenda,0.008356431,0.05179738998413086,0.008356431,0.00051021576,0.0013319228,0.0069713728,comentarios_toxicidade,0,final_toxicidade
comentario_650457,"A primeira a ser machucada é a esposa chifruda que só não se sentirá machucada se não amar o marido e os filhos, claro, quando descobrirem o cafajeste do pai que têm e ficarem solidários com a dor da mãe 💥",0,1,"A primeira a ser machucada é a esposa chifruda que só não se sentirá machucada se não amar o marido e os filhos, claro, quando descobrirem o cafajeste do pai que têm e ficarem solidários com a dor da mãe 💥",0.36798462,0.06202292442321777,0.3389984,0.023880709,0.07591068,0.36798462,comentarios_toxicidade,1,final_toxicidade
comentario_2890260,"O Renan só fala merda, cara. Ele até tem um conteúdo legal, fala das leis e etc, mas o cara é todo arrogante, cheio de caras e bocas. É aquela coisa, pegar o que é bom do conteúdo dele, e o resto ignorar.",0,1,"O Renan só fala merda, cara. Ele até tem um conteúdo legal, fala das leis e etc, mas o cara é todo arrogante, cheio de caras e bocas. É aquela coisa, pegar o que é bom do conteúdo dele, e o resto ignorar.",0.6261769,0.12069296836853027,0.5885171,0.16960317,0.04332388,0.6261769,comentarios_toxicidade,1,final_toxicidade
comentario_1137856,"DO FUSCA, DO CHIFRE, DA MORTE  NINGUÉM  ESCAPA; ATÉ  PORQUE  O CORNO(A) NA MAIORIA  DAS  VEZES NEM FICA SABENDO.",0,0,"DO FUSCA, DO CHIFRE, DA MORTE  NINGUÉM  ESCAPA; ATÉ  PORQUE  O CORNO(A) NA MAIORIA  DAS  VEZES NEM FICA SABENDO.",0.2412222,0.08590555191040039,0.2412222,0.016190045,0.014551271,0.15343215,comentarios_toxicidade,0,final_toxicidade
comentario_1642042,Só quem trabalhou ou trabalha em um ambiente que só tem mulher sabe como funciona.Parece que vira uma chave na cabeça das fêmeas!,1,1,Só quem trabalhou ou trabalha em um ambiente que só tem mulher sabe como funciona.Parece que vira uma chave na cabeça das fêmeas!,0.17371799,0.08258724212646484,0.17371799,0.012207031,0.15945168,0.08459369,comentarios_toxicidade,1,final_toxicidade
comentario_2137989,"Você só vai fazer ela feliz com seu dinheirinho...mas quem vai traça-la é outro cara, você não otário!!!😅😅",1,1,"Você só vai fazer ela feliz com seu dinheirinho...mas quem vai traça-la é outro cara, você não otário!!!😅😅",0.47357693,0.09247970581054688,0.42129645,0.016641939,0.009212466,0.47357693,comentarios_toxicidade,1,final_toxicidade
comentario_2229499,"@  Pergunte pro seus políticos. Acho que é até impressionante que eles permitam as pessoas se esterilizarem aos 21 sem ter filhos, considerando nossa crise demográfica. Se você tem entre 18 e 21 talvez você possa criar uma história e mentir que já tem 2 filhos, se não me engano eles não investigam nada.",0,0,"@  Pergunte pro seus políticos. Acho que é até impressionante que eles permitam as pessoas se esterilizarem aos 21 sem ter filhos, considerando nossa crise demográfica. Se você tem entre 18 e 21 talvez você possa criar uma história e mentir que já tem 2 filhos, se não me engano eles não investigam nada.",0.13041082,0.08921670913696289,0.13041082,0.0023651123,0.008028535,0.06722072,comentarios_toxicidade,0,final_toxicidade
comentario_1289511,"Ela não tem motivos pra mandar ele embora, mais ele tem motivo pra ir embora. Mulher louca",1,1,"Ela não tem motivos pra mandar ele embora, mais ele tem motivo pra ir embora. Mulher louca",0.53014356,0.10859274864196777,0.44573322,0.021419114,0.1232452,0.53014356,comentarios_toxicidade,1,final_toxicidade
comentario_259973,"Eles deveriam ser presos na hora em que abrissem o processo, mais o Brasil e formado por milhões de pessoas algumas com formação academia e. Vidas bem estruturadas e muitas com religiões diversas, mais as pessoas só criticam e xingam fazendo intrigas disso ou daquilo mais não agem temos que defender a atitude dessas empresas nos somos o Brasil temos que agir",0,1,"Eles deveriam ser presos na hora em que abrissem o processo, mais o Brasil e formado por milhões de pessoas algumas com formação academia e. Vidas bem estruturadas e muitas com religiões diversas, mais as pessoas só criticam e xingam fazendo intrigas disso ou daquilo mais não agem temos que defender a atitude dessas empresas nos somos o Brasil temos que agir",0.11336674,0.05010390281677246,0.11336674,0.004425049,0.022188433,0.0777699,comentarios_toxicidade,1,final_toxicidade
comentario_2062341,50 mil é pouco. Falta ainda o boicote a esse tipinho de empresa!,0,1,50 mil é pouco. Falta ainda o boicote a esse tipinho de empresa!,0.19314334,0.09959650039672852,0.19314334,0.0032615662,0.01756594,0.14331897,comentarios_toxicidade,1,final_toxicidade
comentario_820468,"homens entendam, pra um homem com condicionamento fisico o trabakho domestico parece mais leve etc mas pra mulher nao é cara, raciocina cara, se tem filhos a coisa piora, elas n tem tanto testo ou condicionamento q tu tem.e jamais desmereça ou faça pouco do papel da mulher. ja vi cara falar como se fosse facil ou mais facil etc mas n é, n existe só cansaço fisico, tb cansaço mental meu fi e o mental tb é ruim igual, os filhos por ex podem dar um cansaço mental q...ajude e como recompensa ela estara de melhor humor",0,0,"homens entendam, pra um homem com condicionamento fisico o trabakho domestico parece mais leve etc mas pra mulher nao é cara, raciocina cara, se tem filhos a coisa piora, elas n tem tanto testo ou condicionamento q tu tem.e jamais desmereça ou faça pouco do papel da mulher. ja vi cara falar como se fosse facil ou mais facil etc mas n é, n existe só cansaço fisico, tb cansaço mental meu fi e o mental tb é ruim igual, os filhos por ex podem dar um cansaço mental q...ajude e como recompensa ela estara de melhor humor",0.18174082,0.0911855697631836,0.18174082,0.015609037,0.10221587,0.08508729,comentarios_toxicidade,0,final_toxicidade
comentario_2259119,Claro  que  as  mulheres  precisam  se  cuidar   mais  quando  existe  amor e  foi  o  espírito  santo quem  colocou  o sentimento não  há   lugar pra outra mulher.,1,0,Claro  que  as  mulheres  precisam  se  cuidar   mais  quando  existe  amor e  foi  o  espírito  santo quem  colocou  o sentimento não  há   lugar pra outra mulher.,0.20878418,0.09557032585144043,0.19314334,0.012359619,0.20878418,0.082866095,comentarios_toxicidade,0,final_toxicidade
comentario_2018459,Melhor coisa: aplicar o dinheiro e pagar aluguel!,0,0,Melhor coisa: aplicar o dinheiro e pagar aluguel!,0.012817383,0.09572839736938477,0.012817383,0.0006246567,0.0011099357,0.009336887,comentarios_toxicidade,0,final_toxicidade
comentario_1643929,"Mulher tem obrigação de trabalhar, assim como o homem. Ninguém tem obrigação de sustentar ninguém.",0,0,"Mulher tem obrigação de trabalhar, assim como o homem. Ninguém tem obrigação de sustentar ninguém.",0.026028076,0.11113715171813965,0.026028076,0.0011491776,0.015455672,0.012376905,comentarios_toxicidade,0,final_toxicidade
comentario_1623967,Renatão se acaba de rir com feno Grego kkkkkk. 😂😂😂,0,0,Renatão se acaba de rir com feno Grego kkkkkk. 😂😂😂,0.06500591,0.035596370697021484,0.06500591,0.0020885468,0.006770608,0.03489272,comentarios_toxicidade,0,final_toxicidade
comentario_2784648,"O pior de tudo mano as vezes agente dá de tudo ah uma mulher até msm sem poder só pra agradar, mas vem outro que nunca deu ah ela nem um chiclete, e ela traí o marido e ainda quer que agente perdoa ponto final Fim sem choro.",1,1,"O pior de tudo mano as vezes agente dá de tudo ah uma mulher até msm sem poder só pra agradar, mas vem outro que nunca deu ah ela nem um chiclete, e ela traí o marido e ainda quer que agente perdoa ponto final Fim sem choro.",0.2540519,0.09616684913635254,0.2540519,0.015544481,0.06658725,0.16868424,comentarios_toxicidade,1,final_toxicidade
comentario_1157017,Tá resolvido seu problema.pricyra um psiquiatra e se interna definitivamente.vc só precisa ser internada só isso,0,1,Tá resolvido seu problema.pricyra um psiquiatra e se interna definitivamente.vc só precisa ser internada só isso,0.34203702,0.10203695297241211,0.3367073,0.023076924,0.027413858,0.34203702,comentarios_toxicidade,1,final_toxicidade
comentario_1676800,@  Cuidado com o mecanismo da projeção! Kkk,0,0,@  Cuidado com o mecanismo da projeção! Kkk,0.13214645,0.06699466705322266,0.13214645,0.007095337,0.015857628,0.04207976,comentarios_toxicidade,0,final_toxicidade
comentario_2556544,"O padre me chamou atenção por ir de bermuda na igreja católica mas fora da igreja eu uso bermuda, sou muito infantil pois prefiro comprar action figure do que pagar jantar para futura esposa de alguém",0,0,"O padre me chamou atenção por ir de bermuda na igreja católica mas fora da igreja eu uso bermuda, sou muito infantil pois prefiro comprar action figure do que pagar jantar para futura esposa de alguém",0.102192536,0.09478521347045898,0.102192536,0.004005432,0.043839492,0.033460364,comentarios_toxicidade,0,final_toxicidade
comentario_233589,"Mas uma mulher chamar o cara de viado nao pode ser considerado homofobia? Afinal o cara pode se declarar viado mesmo, e se considerar ofendido pela mocréia.E agora?",1,1,"Mas uma mulher chamar o cara de viado nao pode ser considerado homofobia? Afinal o cara pode se declarar viado mesmo, e se considerar ofendido pela mocréia.E agora?",0.39441586,0.05542564392089844,0.39441586,0.16960317,0.37361985,0.36537176,comentarios_toxicidade,1,final_toxicidade
comentario_1608440,"Nossa tadinho... Não foi escondido , pois vc já sabe. Sai fora se vc conseguir",0,0,"Nossa tadinho... Não foi escondido , pois vc já sabe. Sai fora se vc conseguir",0.1269396,0.062371015548706055,0.1269396,0.0035476685,0.0035887922,0.07555214,comentarios_toxicidade,0,final_toxicidade
comentario_1150453,"Esse tal(Cariani) é o da ""cocaína""?",0,0,"Esse tal(Cariani) é o da ""cocaína""?",0.3388922,0.10425257682800293,0.30439767,0.016319158,0.06613251,0.3388922,comentarios_toxicidade,0,final_toxicidade
comentario_1342166,Isso só serve para fazer sabão 😂😂😂😂,0,0,Isso só serve para fazer sabão 😂😂😂😂,0.034513097,0.20723509788513184,0.034513097,0.0013256073,0.0019978844,0.015872927,comentarios_toxicidade,0,final_toxicidade
comentario_890207,"Gente dê boa, essas mulheres estão sem noção da vida 😜 eu sou cara nem 😅 pensei que fosse gp😅",1,1,"Gente dê boa, essas mulheres estão sem noção da vida 😜 eu sou cara nem 😅 pensei que fosse gp😅",0.4339631,0.08532142639160156,0.41168427,0.02373986,0.38230872,0.4339631,comentarios_toxicidade,1,final_toxicidade
comentario_2940627,"Estão menos sensíveis.Nós anos 60, éramos livres na ditadura, a liberdade era interior..O que me fortalece é a religião.Amo !",0,1,"Estão menos sensíveis.Nós anos 60, éramos livres na ditadura, a liberdade era interior..O que me fortalece é a religião.Amo !",0.046120718,0.08754539489746094,0.046120718,0.00166893,0.020178653,0.022964163,comentarios_toxicidade,1,final_toxicidade
comentario_1760077,"Mais claro que essa mensagem impossível, e p fechar com excelência, trecho do clube da luta , forte abraço Thomé , somos nós por nós mesmo!",0,0,"Mais claro que essa mensagem impossível, e p fechar com excelência, trecho do clube da luta , forte abraço Thomé , somos nós por nós mesmo!",0.0070758737,0.10674786567687988,0.006377276,0.00028967857,0.0009619443,0.0070758737,comentarios_toxicidade,0,final_toxicidade
comentario_273860,Olha a porcaria que esse país está se tornando bicho. Esses infelizes que fizeram o L ferrou todo mundo 🤦🏽‍♂️🤬,0,1,Olha a porcaria que esse país está se tornando bicho. Esses infelizes que fizeram o L ferrou todo mundo 🤦🏽‍♂️🤬,0.6426206,0.06347346305847168,0.6426206,0.35368225,0.46028158,0.6261769,comentarios_toxicidade,1,final_toxicidade
comentario_1466933,"Não se preocupe, tem muitas mulheres que gostam de fazer caridade no trabalho distribuindo a pepeka pros homens nas empresas, principalmente se o cara for o proprietário ou gerente. CONFIA MIQUEINHA NA SUA HONRRADINHA!!!  Não se preocupe, ela deve estar jogando sinuca, acariciando com a mão e com a boca as bolas e o taco. 🤮💩🤬👿🤡Namoro, casamento e filhos não servem pra nada na vida de um homem pois é só despesa financeira e muita dor de cabeça pro homem ter mulher dentro de casa. Eu por exemplo, só me relaciono com garotas de programa pois gastamos menos e nos divertimos mais nesta vida. Lembrem-se que mulher não gosta de homem, elas gostam é de dinheiro. E além do mais, a maioria esmagadora das mulheres são feministas, narcisistas, tóxicas e abusivas e ainda pregam o ódio contra nós homens dizendo que não prestamos, temos que morrer e desaparecer da face da terra. HOMENS, não se iludam com essas mulheres/feministas, narcisistas, tóxicas e abusivas atualmente, pois se você quiser ter sérios e graves problemas na sua vida, passar por situações idênticas e muito piores a que outros homens estão passando ou já passaram, se tornar refém, ter a sua vida transformada num caos, num calvário, num inferno, perder a sua paz, a sua sanidade mental, a sua tranquilidade, a sua qualidade de vida, sua saúde, suas forças, suas ótimas noites de sono, seu bem-estar, sua alegria de viver, seu sossego, a sua liberdade, seu dinheiro/patrimônio, sofrer falsas acusações e ainda poder ser preso. É muito fácil: seja mais um a cair no golpe do namoro firme, do ficar noivo, do morar juntos e do casamento. Não tem erro, a sua vida nunca mais será a mesma. Assim, além de sofrer horrores, você descobrirá pela dor o quanto ser um homem solteiro convicto é uma dádiva, é maravilhoso e é acima de tudo a suprema felicidade. A vida é feita de escolhas. Então, faça as suas!!! REDPILL AND MGTOW FOREVER.",1,1,"Não se preocupe, tem muitas mulheres que gostam de fazer caridade no trabalho distribuindo a pepeka pros homens nas empresas, principalmente se o cara for o proprietário ou gerente. CONFIA MIQUEINHA NA SUA HONRRADINHA!!!  Não se preocupe, ela deve estar jogando sinuca, acariciando com a mão e com a boca as bolas e o taco. 🤮💩🤬👿🤡Namoro, casamento e filhos não servem pra nada na vida de um homem pois é só despesa financeira e muita dor de cabeça pro homem ter mulher dentro de casa. Eu por exemplo, só me relaciono com garotas de programa pois gastamos menos e nos divertimos mais nesta vida. Lembrem-se que mulher não gosta de homem, elas gostam é de dinheiro. E além do mais, a maioria esmagadora das mulheres são feministas, narcisistas, tóxicas e abusivas e ainda pregam o ódio contra nós homens dizendo que não prestamos, temos que morrer e desaparecer da face da terra. HOMENS, não se iludam com essas mulheres/feministas, narcisistas, tóxicas e abusivas atualmente, pois se você quiser ter sérios e graves problemas na sua vida, passar por situações idênticas e muito piores a que outros homens estão passando ou já passaram, se tornar refém, ter a sua vida transformada num caos, num calvário, num inferno, perder a sua paz, a sua sanidade mental, a sua tranquilidade, a sua qualidade de vida, sua saúde, suas forças, suas ótimas noites de sono, seu bem-estar, sua alegria de viver, seu sossego, a sua liberdade, seu dinheiro/patrimônio, sofrer falsas acusações e ainda poder ser preso. É muito fácil: seja mais um a cair no golpe do namoro firme, do ficar noivo, do morar juntos e do casamento. Não tem erro, a sua vida nunca mais será a mesma. Assim, além de sofrer horrores, você descobrirá pela dor o quanto ser um homem solteiro convicto é uma dádiva, é maravilhoso e é acima de tudo a suprema felicidade. A vida é feita de escolhas. Então, faça as suas!!! REDPILL AND MGTOW FOREVER.",0.4339631,0.07355403900146484,0.40614098,0.16960317,0.2854555,0.4339631,comentarios_toxicidade,1,final_toxicidade
comentario_977259,Postando isso na internet se fazendo de vitima. Deve ser por isso que pulou fora.Capaz que foi ela que terminou e agora ta enxendo o saco. Quero mais contexto.,0,1,Postando isso na internet se fazendo de vitima. Deve ser por isso que pulou fora.Capaz que foi ela que terminou e agora ta enxendo o saco. Quero mais contexto.,0.2553839,0.09110355377197266,0.2553839,0.012962224,0.005364689,0.113185234,comentarios_toxicidade,1,final_toxicidade
comentario_194284,Eu te raspo já raspei minha esposa,1,1,Eu te raspo já raspei minha esposa,0.50503236,0.10317587852478027,0.50503236,0.26195827,0.08004672,0.27558193,comentarios_toxicidade,1,final_toxicidade
comentario_1216661,Ele é Jôvem e no momento  certo  vai encontrar  alguém,0,0,Ele é Jôvem e no momento  certo  vai encontrar  alguém,0.011874928,0.09195542335510254,0.011874928,0.00066280365,0.0016094068,0.010210892,comentarios_toxicidade,0,final_toxicidade
comentario_1051446,Estão destruído o bem privado de alguém!!!,0,0,Estão destruído o bem privado de alguém!!!,0.09394901,0.08283400535583496,0.09394901,0.0027656555,0.00414376,0.032028005,comentarios_toxicidade,0,final_toxicidade
comentario_1877275,tem mais leis vindo    so  esperar pra ver,0,0,tem mais leis vindo    so  esperar pra ver,0.01633588,0.08970189094543457,0.01633588,0.0010585785,0.003607291,0.009431887,comentarios_toxicidade,0,final_toxicidade
comentario_2335606,E uma companheira ou é uma garota de programa?,0,0,E uma companheira ou é uma garota de programa?,0.008899884,0.09016132354736328,0.008670582,0.00037431717,0.0014336669,0.008899884,comentarios_toxicidade,0,final_toxicidade
comentario_1676693,"Eu acho que o Gustavo é demi-sexual,pesquisem sobre,é interessante,eu também sou e tem muitas pessoas que são mas não sabem,é legal saber sobre isso.",0,0,"Eu acho que o Gustavo é demi-sexual,pesquisem sobre,é interessante,eu também sou e tem muitas pessoas que são mas não sabem,é legal saber sobre isso.",0.25462922,0.08732104301452637,0.25462922,0.015286255,0.12208464,0.16846494,comentarios_toxicidade,0,final_toxicidade
comentario_2106526,Esse pai tem meu respeito. 👏🏻👏🏻👏🏻👏🏻,0,0,Esse pai tem meu respeito. 👏🏻👏🏻👏🏻👏🏻,0.0070369947,0.09387588500976562,0.0070369947,0.00057697296,0.0018036455,0.0069333725,comentarios_toxicidade,0,final_toxicidade
comentario_716317,"Se tá on, tá liberado ué, seis inventa cada coisa",0,0,"Se tá on, tá liberado ué, seis inventa cada coisa",0.019854378,0.10901165008544922,0.019854378,0.00072956085,0.001276426,0.012680908,comentarios_toxicidade,0,final_toxicidade
comentario_238824,"Falou pouco, mas falou bosta 😂 ..... Em resumo: homem tem que mover montanhas, mulher não precisa fazer nada",1,1,"Falou pouco, mas falou bosta 😂 ..... Em resumo: homem tem que mover montanhas, mulher não precisa fazer nada",0.40189892,0.08841466903686523,0.39441586,0.023505108,0.29951343,0.40189892,comentarios_toxicidade,1,final_toxicidade
comentario_2936392,Mn ????? Q poha foi essa que aconteceu aqui?,0,0,Mn ????? Q poha foi essa que aconteceu aqui?,0.37751234,0.03874683380126953,0.37751234,0.021935565,0.008139528,0.11978693,comentarios_toxicidade,0,final_toxicidade
comentario_2965140,"Tu vai ficar pelancuda bem rapidinho aí tu vai pagar um preço bem alto, .não terás um homem do seu lado prá cuidar de vc , sabe porquê? Porque homens ricos pode escolher uma novinha , então fica tranquila sua hora de ser tratada como luxo vai chegar.😂😂😂😂",1,1,"Tu vai ficar pelancuda bem rapidinho aí tu vai pagar um preço bem alto, .não terás um homem do seu lado prá cuidar de vc , sabe porquê? Porque homens ricos pode escolher uma novinha , então fica tranquila sua hora de ser tratada como luxo vai chegar.😂😂😂😂",0.30464804,0.0924685001373291,0.30464804,0.020515325,0.053399716,0.26957804,comentarios_toxicidade,1,final_toxicidade
comentario_2100461,"QUANDO UMA MULHER FALA QUE TRANSOU COM APENAS 2 HOMENS, significa que ela deu apenas para dois betas provedores. Elas EXCLUIU DA CONTA todo os CAFAGESTES, todas as FODAS CASUAIS que deram, OS ANAIS GIRATÓRIOS, gargarejadas de porras e AS FODAS QUE NINGUEM SABE QUE OCORREU. As mulheres que se fazem de santinhas, quando estão longe de conhecidos agem sem freios morais. As mulheres que parece mais santinhas, quando estão longe de conhecidos são as mais perversas.https://youtu.be/chljBCFv5HA?si=Vw6vNaNAA-W8iJNe",1,1,"QUANDO UMA MULHER FALA QUE TRANSOU COM APENAS 2 HOMENS, significa que ela deu apenas para dois betas provedores. Elas EXCLUIU DA CONTA todo os CAFAGESTES, todas as FODAS CASUAIS que deram, OS ANAIS GIRATÓRIOS, gargarejadas de porras e AS FODAS QUE NINGUEM SABE QUE OCORREU. As mulheres que se fazem de santinhas, quando estão longe de conhecidos agem sem freios morais. As mulheres que parece mais santinhas, quando estão longe de conhecidos são as mais perversas.https://youtu.be/chljBCFv5HA?si=Vw6vNaNAA-W8iJNe",0.7510937,0.09017348289489746,0.7510937,0.6127218,0.46028158,0.5739874,comentarios_toxicidade,1,final_toxicidade
comentario_1683377,Por que ninguém comenta sobre essa moda das mulheres usarem tanta maquiagem e filtro na cara para ficar desse jeito fake pra caralho?,1,1,Por que ninguém comenta sobre essa moda das mulheres usarem tanta maquiagem e filtro na cara para ficar desse jeito fake pra caralho?,0.5721988,0.08653521537780762,0.5721988,0.1762085,0.32768643,0.42743355,comentarios_toxicidade,1,final_toxicidade
comentario_392947,"   desse canal que posta muito assuntos negativos em relação as mulheres, sempre vejo esse homem nos vídeos desse canal. Note isso você mesmo e veja a expressão facial dele nos vídeos do canal que só aborda assuntos negativos referente as mulheres. Ele está passando uma imagem negativa sobre mulheres expondo somente assuntos que geram comentários de depreciação as mulheres.",0,0,"   desse canal que posta muito assuntos negativos em relação as mulheres, sempre vejo esse homem nos vídeos desse canal. Note isso você mesmo e veja a expressão facial dele nos vídeos do canal que só aborda assuntos negativos referente as mulheres. Ele está passando uma imagem negativa sobre mulheres expondo somente assuntos que geram comentários de depreciação as mulheres.",0.25462922,0.08406567573547363,0.25462922,0.008049011,0.17303948,0.110259406,comentarios_toxicidade,0,final_toxicidade
comentario_393739,"A raiva dela foi que ele fechou a porta pra que ela vira-se a pastora de relacionamento, afinal alguém que traiu falar de relacionamento feliz não iria dar certo.",0,0,"A raiva dela foi que ele fechou a porta pra que ela vira-se a pastora de relacionamento, afinal alguém que traiu falar de relacionamento feliz não iria dar certo.",0.02826718,0.11047244071960449,0.02826718,0.00077724457,0.0024973555,0.016100928,comentarios_toxicidade,0,final_toxicidade
comentario_2679659,"Guri é muito inocente, a família dele tem que dar um basta nisso, não torço pro Sem Mundial, mas, não torço contra esse garoto",0,0,"Guri é muito inocente, a família dele tem que dar um basta nisso, não torço pro Sem Mundial, mas, não torço contra esse garoto",0.040430736,0.0831596851348877,0.040430736,0.0015068054,0.004180758,0.025413504,comentarios_toxicidade,0,final_toxicidade
comentario_2523908,"Essa mulher foi justa, flw tudo...",0,0,"Essa mulher foi justa, flw tudo...",0.10653123,0.04366588592529297,0.10653123,0.005874634,0.012943448,0.026702631,comentarios_toxicidade,0,final_toxicidade
