id_comentario_anonimizado,comentario,final_misoginia,final_toxicidade,toxicity,severe_toxicity,obscene,identity_attack,insult,threat,sexual_explicit,pred_label,threshold_aplicado
comentario_704368,"Sempre fui assim, porém fui chamada de chato e com o apoio da ordinária da mãe, preferiram me mandar embora de casa, porém não desisti da minha filha e por amor a ela contínuo cuidando dela mesmo nao morando mais juntos.",0,1,0.009550265967845917,0.00010573926556389779,0.004830565303564072,0.0003364793083164841,0.006286954972893,0.00010532827582210302,0.0007514688768424094,0,0.2
comentario_1241138,"Nunca vi tanto fracassado em uma sessão de comentários, só não é mais fracassado de quem fez o video",0,1,0.0762220025062561,3.6648274544859305e-05,0.001909285201691091,0.00011808358976850286,0.04782649502158165,0.00011917395022464916,0.00025244581047445536,0,0.2
comentario_1089178,"Eu faria a mesma coisa, mais que corta o coração 😢😢. Tão linda!!!😊😊.",0,0,0.0033070603385567665,0.00010089029092341661,0.0017157422844320536,0.00012606423115357757,0.0004703558806795627,0.0007126316777430475,0.00027151082758791745,0,0.2
comentario_1551226,Tá mas é daí q ela é cristã? Princípios morais existem dentro e fora das crenças.,0,0,0.0065666064620018005,0.0002380827208980918,0.0008517205715179443,0.005268813576549292,0.0014011799357831478,0.0004153947520535439,0.0004616232181433588,0,0.2
comentario_1299736,"O duro é ouvir essas doentes feminazis dizerem aquelas frases que homens não prestam, que são todos iguais e aquele monte de frases repetidas...Homens de verdade são assim...eu trabalho 14 horas por, trato minha esposa como um Rainha, pois ela se porta como uma..Homens assumem uma mulher a são capazes de amá la mesmo ela sendo desempregada, sem dinheiro.",1,1,0.6846538782119751,0.0009044325561262667,0.0036068521440029144,0.14255361258983612,0.5971399545669556,0.002528821351006627,0.0033189463429152966,1,0.2
comentario_1137856,"DO FUSCA, DO CHIFRE, DA MORTE  NINGUÉM  ESCAPA; ATÉ  PORQUE  O CORNO(A) NA MAIORIA  DAS  VEZES NEM FICA SABENDO.",0,0,0.2576747238636017,0.0016398731386289,0.019115706905722618,0.0019108523847535253,0.025250110775232315,0.026461675763130188,0.005880510900169611,1,0.2
comentario_683099,Não tô afim de ser canalha nem cafajeste nem galinha nem malandro nem cara mau nem psicopata por causa de mulher. Se for assim continuo sozinho mesmo. E também não quero mulher assim.,0,0,0.9533612132072449,0.00620479928329587,0.20862019062042236,0.013975027948617935,0.8962757587432861,0.0048245517536997795,0.0407593660056591,1,0.2
comentario_1642042,Só quem trabalhou ou trabalha em um ambiente que só tem mulher sabe como funciona.Parece que vira uma chave na cabeça das fêmeas!,1,1,0.1746617555618286,0.0006373956566676497,0.0032434219028800726,0.05302400514483452,0.014128468930721283,0.014708580449223518,0.004963884130120277,0,0.2
comentario_2229499,"@  Pergunte pro seus políticos. Acho que é até impressionante que eles permitam as pessoas se esterilizarem aos 21 sem ter filhos, considerando nossa crise demográfica. Se você tem entre 18 e 21 talvez você possa criar uma história e mentir que já tem 2 filhos, se não me engano eles não investigam nada.",0,0,0.0016685733571648598,3.3444441214669496e-05,0.000476206187158823,6.279708759393543e-05,0.0007087654084898531,6.994837167439982e-05,9.738554945215583e-05,0,0.2
comentario_259973,"Eles deveriam ser presos na hora em que abrissem o processo, mais o Brasil e formado por milhões de pessoas algumas com formação academia e. Vidas bem estruturadas e muitas com religiões diversas, mais as pessoas só criticam e xingam fazendo intrigas disso ou daquilo mais não agem temos que defender a atitude dessas empresas nos somos o Brasil temos que agir",0,1,0.004459642805159092,4.513966996455565e-05,0.00025353633100166917,0.0002683709899429232,0.0006511751562356949,0.0006175754824653268,5.128473640070297e-05,0,0.2
comentario_572199,"Eu faço amizade com as mães que levam filho no Parquinho uai.. 😅😅😅. Quando você gosta da conversa da pessoa, não tem nada demais. Não vi nada além de uma fofoqueira sem noção, ouvindo a conversa dos outros e ainda vindo passar vergonha no yt 😂😂",0,1,0.14635583758354187,0.00013048481196165085,0.012089298106729984,0.0008099503465928137,0.10811202973127365,0.0002620598825160414,0.0016635117353871465,0,0.2
comentario_139225,"Rsss! 😂😂😂 ""Você não falou que a gente é só amigo? Moço,  atende ela aqui por favor!""",0,0,0.005896502640098333,6.951090472284704e-05,0.001045182696543634,0.0001818994351197034,0.0030647742096334696,0.00021998147713020444,0.00023998459801077843,0,0.2
comentario_2609869,"@  mas no meu caso, nem dinheiro resolve. Kkkkk mas eu estou bem.",0,0,0.0013980396324768662,0.00013411646068561822,0.0026145579759031534,0.000246745184995234,0.0014472260372713208,0.0001298132847296074,0.00011522021668497473,0,0.2
comentario_2464638,"Olha, sei não, um bola gato por uma pizza de 60 pila e uma carona, fazendo minhas contas e considerando o preço dos programas por aqui... olha que mando entregar a pizza pra não ter que aturar a conversa furada e me paga o bqt ali mesmo😂",1,1,0.10241757333278656,0.0005187102360650897,0.04974835366010666,0.000353569514118135,0.009537897072732449,0.0023386066313833,0.008892343379557133,0,0.2
comentario_420575,"A roupa já define e anuncia que são marmitas, toda vez que aparece mulher com essa falta de pano.",1,1,0.06686127930879593,0.00020156650862190872,0.003447858151048422,0.008029468357563019,0.01804371550679207,0.0006316821672953665,0.002027241513133049,0,0.2
comentario_2469328,Que um Cavaleiro Branco seja o Salvador dessa Balzaca em fim de carreira.,1,1,0.08432988822460175,0.00022612778411712497,0.0007282717851921916,0.06299184262752533,0.008763446472585201,0.0010399370221421123,0.0003176214231643826,0,0.2
comentario_233589,"Mas uma mulher chamar o cara de viado nao pode ser considerado homofobia? Afinal o cara pode se declarar viado mesmo, e se considerar ofendido pela mocréia.E agora?",1,1,0.7245900630950928,0.002823144430294633,0.10675646364688873,0.05030722916126251,0.282410591840744,0.0018309461884200573,0.09162752330303192,1,0.2
comentario_867297,Cuidado o Barco ⛵⛵⛵⛵ soldado 🪖🪖🪖🪖🪖🪖🪖🪖🪖🪖🪖🙂🙂😊,0,0,0.0005757921026088297,0.0021244040690362453,0.017980441451072693,0.0030082734301686287,0.012906165793538094,0.0012020808644592762,0.0004900264320895076,0,0.2
comentario_2940627,"Estão menos sensíveis.Nós anos 60, éramos livres na ditadura, a liberdade era interior..O que me fortalece é a religião.Amo !",0,1,0.0020143496803939342,3.2461372029501945e-05,0.0002304882655153051,0.0005960765411145985,0.0004830753314308822,5.607229468296282e-05,2.737077920755837e-05,0,0.2
comentario_2743962,Quando vc não tem razão tenta calar o opositor 😢,0,0,0.0240948423743248,0.00011203329631825909,0.0010433403076604009,0.0004864635702688247,0.0021689918357878923,0.01115178782492876,0.00046643352834507823,0,0.2
comentario_1492776,A mulher ?? Saco !!! Tem que ter saco pravaturar esse bando de.mimizento do caralh@,1,1,0.5174337029457092,0.0016738111153244972,0.1305498331785202,0.01810661517083645,0.17966759204864502,0.004326511640101671,0.01589282788336277,1,0.2
comentario_2838214,"@  entenda uma coisa, em momento algum ele citou o nome de usuário ou o nome da senhora, ele apenas replicou uma piada com um trocadilho. E um detalhe adicional, se não fosse uma piada ele também estaria se referindo a irmã e mãe dele, ou seja, não faz sentido a sua revolta, além do mais, apenas a senhora veio reclamar, e não só reclamar, a senhora veio insinuando coisas de forma direta sobre a mãe dele.Se uma pessoa não se enquadra no que ele diz, não tem motivo algum para vim reclamar, sequer para vim dizer que a mãe dele é aquilo.E vou além, você em momento algum negou que você era aquilo, apenas insinuou que a mãe dele também fosse.😂😂😂😂😂",0,1,0.037516072392463684,0.0001303021563217044,0.004660765174776316,0.0005253599374555051,0.01812085136771202,0.00013637167285196483,0.0008178315474651754,0,0.2
comentario_1630022,"@  só pq a lei no Brasil é falha que todas as mulheres são ruins? A culpa por acaso é de quem cria as leis ou das mulheres? Se tem homem ruim, tb vai ter mulher ruim que irá se aproveitar das leis, principalmente no Brasil. Isso ñ quer dizer que todas as acusações são falsas ou que ñ tem mulheres que precisam de leis para serem protegidas. Sabemos que essas leis nem ajudam realmente as mulheres que precisam, já que muitas são mortas e o assassino mal fica na cadeia.",0,0,0.035595182329416275,0.0003562440979294479,0.0020206815097481012,0.008089443668723106,0.007300956640392542,0.0007608623709529638,0.0017338554607704282,0,0.2
comentario_448463,"Por trás duma armadura de ""virtude"" mangina está um esqueleto misógino",0,0,0.09205444157123566,5.639447408611886e-05,0.0015931164380162954,0.0011627654312178493,0.062475305050611496,9.018092532642186e-05,0.00019140100630465895,0,0.2
comentario_2264481,"​ ,  terapeuta é coisa de homem, o que todos precisam é de Cristo em suas vidas, Deus é o sentido da vida.",1,0,0.003133562160655856,0.0003522493061609566,0.0011342840734869242,0.00079540436854586,0.0013432058040052652,0.0005268724053166807,0.000571901910007,0,0.2
comentario_1905828,"Quenha assumida , cobrou na lata😅😅",0,1,0.015020017512142658,0.00013047573156654835,0.005781454965472221,0.0004702285514213145,0.007982056587934494,0.0003730194002855569,0.0005619370494969189,0,0.2
comentario_855739,"Vai do marido, isso é um previlégio de poucos.",0,0,0.007814187556505203,4.7846126108197495e-05,0.000894876488018781,0.00018150079995393753,0.003426606534048915,0.00036769662983715534,0.0003232401213608682,0,0.2
comentario_1627045,"""nem tudo o q voce ve na internet é real."" eu diria q quase tudo é ficção. :)",0,0,0.0009761149995028973,2.2414094928535633e-05,0.00028576329350471497,0.00010244199074804783,0.0004238286055624485,3.295133137726225e-05,3.417648986214772e-05,0,0.2
comentario_464118,E você já deu para quantas 😅😅😅😅,0,1,0.0012233095476403832,3.5181019484298304e-05,0.000632235431112349,0.00010424086212879047,0.0006230078870430589,5.564307139138691e-05,5.7318735343869776e-05,0,0.2
comentario_124366,Kokk .. minha amiga ? Kkkk ta bom eu acredito no papai noel .,0,0,0.0038645656313747168,0.00012900392175652087,0.0029260432347655296,0.00045425575808621943,0.001440410502254963,0.0001830592955229804,0.0004095149924978614,0,0.2
comentario_2106526,Esse pai tem meu respeito. 👏🏻👏🏻👏🏻👏🏻,0,0,0.0012891808291897178,6.37496923445724e-05,0.0005927621969021857,0.00018912105588242412,0.0007469598203897476,8.346403774339706e-05,0.00010123163519892842,0,0.2
comentario_106040,"Em que planeta ela vive que não sabe da lei ""Não é Não"" e que isso da até cadeia, nem bom dia dou mais para as digníssimas kkkkkkkk",1,1,0.07165227830410004,0.0001672663347562775,0.017161307856440544,0.0004553254693746567,0.023919226601719856,0.0010206694714725018,0.002299698768183589,0,0.2
comentario_1293498,Gosta sim se nao gostasse nao pagaria para a amante e nao ficaria com uma que usa tudo isso😂😂,0,0,0.010281234048306942,8.790854190010577e-05,0.002259109867736697,0.0006147267413325608,0.0034986340906471014,0.0003029392973985523,0.0012316082138568163,0,0.2
comentario_2367085,Porque a mulher do pastor transo com medigo,0,0,0.7645102143287659,0.0006009704084135592,0.008344798348844051,0.32872340083122253,0.4785124659538269,0.0014786989195272326,0.0040800729766488075,1,0.2
comentario_131757,"Eu tinha prazer de cuidar da minha mãe, ela se foi aos 93 anos❤❤❤ cuidei até o fim, e hoje sinto muita falta dela",0,0,0.002532270736992359,0.00011496757360873744,0.0016555538168177009,0.00026752796838991344,0.0009714553016237915,0.00014686140639241785,0.00037734172656200826,0,0.2
comentario_1042943,A mão esquerda do cara....ainda desperta suspeita...,0,0,0.002727663842961192,3.925931014236994e-05,0.000314208708005026,0.00012656203762162477,0.0010426094522699714,0.0001594677596585825,0.00010592132457531989,0,0.2
comentario_1227448,desde de quando ficar junto o dia inteiro é um benefício para o cara?,0,0,0.002145941136404872,0.00019236428488511592,0.0017150545027107,0.0003509288653731346,0.0015179341426119208,0.0004416946030687541,0.00028794078389182687,0,0.2
comentario_2201486,Mulher cheia de amigos e com 500 contatos de homem no zap.  Tem otário que acha normal.  Minha ex tinha uma amiga assim. Um dia ela veio me dizer que amiga é muito comunicativa. Eu respondi: eu sei! Ela deve adorar falar no microfone dos outros. Me poupe por que eu não fui criado na Disney !  Ela até bloqueouu a tal amiga.,1,1,0.1965329498052597,0.0005987167241983116,0.008767331950366497,0.0012236277107149363,0.11388642340898514,0.001204787869937718,0.004213362466543913,0,0.2
comentario_710799,"Parabéns pela sintonia. Quem achar, achou. Ganhou na loteria. A Exceção só confirma a regra. A regra de que não vale a pena assumir uma mulher hoje em dia.",1,1,0.004132566973567009,6.779222894692793e-05,0.0004006889939773828,0.000906405970454216,0.0015158347086980939,0.00013179166126064956,0.0002852023462764919,0,0.2
comentario_2558219,Ele ta certo. Eu sou bi e to preferindo femboys. Esses são um amor de pessoa. Me tratam como Deus.,0,0,0.017562182620167732,0.00017422789824195206,0.0029640065040439367,0.003200391074642539,0.004802183248102665,0.0001749810908222571,0.0015011271461844444,0,0.2
comentario_257520,"Esses são os dilemas da juventude, depois de adulto piora",0,0,0.011488605290651321,3.657690831460059e-05,0.0007265027379617095,0.0001587327424203977,0.004300614818930626,0.00015691261796746403,0.0001474127930123359,0,0.2
comentario_1069677,Mulherada exigindo respeito sendo que elas não respeitam nem a elas mesmas 😂😂😂😂😂😂😂É. difudê 🤣🤣🤣🤣🤣🤣🤣,1,1,0.038865163922309875,0.00012861297000199556,0.0062220352701842785,0.0008236258290708065,0.012373163364827633,0.00041173113277181983,0.0057117207907140255,0,0.2
comentario_662960,Olha isso é verdade parabéns tem que divulgar isso mesmo❤ Maria Timon Maranhão,0,0,0.0015419614501297474,0.002371093025431037,0.026485931128263474,0.00304367090575397,0.017007697373628616,0.0010157136712223291,0.0006649534916505218,0,0.2
comentario_1243833,"Foi o que eu falei, vou empilhar tantas provas que só os malucos vão continuar teimando",0,0,0.5093530416488647,0.0005428447620943189,0.015853846445679665,0.0020874328911304474,0.375453382730484,0.010420682840049267,0.0026405248790979385,1,0.2
comentario_1654905,"Meu deus eu tenho eh odio de gnt sem nocao q submete a oripria vida em troca de ser besta na eua dirige mal e ainda quer ter razao e nao sabe se contentar com nada, e fica faznd prezepada nan sinceramente",0,1,0.7403116226196289,0.003248050110414624,0.04021983593702316,0.02415371686220169,0.12160120904445648,0.00319624412804842,0.004905824549496174,1,0.2
comentario_1472941,"Falo a absoluta verdade O a gente se valora e cria um amor próprio,  o nois sofriremos a vida toda .Mantenha a fé,  que o gran amor da sua vida, ainda está para chegar❤",0,0,0.015784041956067085,0.00015411277126986533,0.003303003031760454,0.0002946507593151182,0.0014346294337883592,0.0015241585206240416,0.0010588362347334623,0,0.2
comentario_701601,Fudeu a pestinha literalmente 😂,1,1,0.03022450953722,0.00015715429617557675,0.008741537109017372,0.0005198704311624169,0.01447928138077259,0.0006003621383570135,0.001724101952277124,0,0.2
comentario_1005281,Eu sou um mistério inrressistvel,0,0,0.043603699654340744,0.0011650532251223922,0.014522935263812542,0.002263271017000079,0.01892341859638691,0.0012375878868624568,0.0008739804034121335,0,0.2
comentario_540555,esse cara um picareta prega mas nao faz o que prega,0,1,0.3753882348537445,0.00158670824021101,0.016722429543733597,0.0021587053779512644,0.04000185802578926,0.06897643953561783,0.013311563059687614,1,0.2
comentario_1212121,"Rapaz, nem na Globe tem atores tão bons.",0,0,0.0066339317709207535,5.2455819968599826e-05,0.0008752983994781971,0.0001580470852786675,0.0037967022508382797,0.00013000975013710558,0.00020113396749366075,0,0.2
comentario_1983871,"Aos mais novos, que acreditam no conservadorismo como solução, aconselho-os a procurar o texto acerca da bolha misândrica que saiu até no New York times deve ter mais de 10 anos. O homem conservador é o mais insalubridade e o que mais caga regra aos outros. A pegada desse texto vai na linha de que, por mais que haja um sistema feminista, elas não conseguiriam prejudicar um homem sem o aval e a chancela do homem tradcon e o mesmo faz na intenção de se aparentar cavalheiresco. Recomendo",0,0,0.18071453273296356,0.0005569049390032887,0.021660031750798225,0.005967223085463047,0.08026253432035446,0.0005604310426861048,0.006915578152984381,0,0.2
comentario_1380135,"Na verdade essas véia largadas tão mais pra empoeiradas, o cara que se junta com elas tem q aguentar as crises existenciais",1,1,0.1383213847875595,0.00026423484086990356,0.008243505842983723,0.0004721063596662134,0.08952514082193375,0.0019461039919406176,0.006310972850769758,0,0.2
comentario_2026152,"@  sim, sempre houve as exceções, inclusive algumas mulheres admiráveis fizeram historia com isso no passado, Marrie Currie por exemplo, entre outras q tiveram destaque no meio academico com pesquisas, não to questionando a capacidade das mulheres mas sim que: se levarmos o modelo conservador a risca temos vantagens e desvantagenspara criação de filhos o modelo de o casal trabalhar fora sempre causou mais restriçção na tarefa de criar filhos e isso a longo prazo causa reduçção populacional, escassez de mao de obra, entre outras coisas, mas desfavorece a procriação o modelo moderno, acredito q é esse ponto que ""preocupa"" os conservadores, pra mim tanto faz kkkkk, ja abracei a modernidade.",1,0,0.0019416117575019598,0.00014053330232854933,0.0008586355252191424,0.0004806297074537724,0.0011654294794425368,0.00018209120025858283,0.0006845101597718894,0,0.2
comentario_2403913,Tua maquiagem é perfeita. Teus Lábios são lindos teus dentinhos maravilhosos d perfeitos. Sou teu fã 👄,1,0,0.009927472099661827,0.00011397579510230571,0.003430770942941308,0.0003275062481407076,0.002438172698020935,0.00011214562255190685,0.0018059570575132966,0,0.2
comentario_1214300," O exemplo é correto, se vc quiser seguir o contrário fique a vontade, mais lembre se um dia a conta chega.",0,0,0.0012784943683072925,0.00016875956498552114,0.002780563896521926,0.0002486209268681705,0.0021919726859778166,0.0002465664583723992,0.00018140806059818715,0,0.2
comentario_1310684,"Nem precisaria do dinheiro 💰 o livramento por si só, não tem dinheiro que pague, seus 3 anos perdido com a pessoa insignificante, mas pela resposta no final você merece muito mais que R$ 10.000,00 luz na caminhada meu irmão 🚀🌍🦅🙏🏾📖🛡️",0,0,0.0018550838576629758,3.1794243113836274e-05,0.0006526843062601984,6.498898437712342e-05,0.0015328001463785768,4.628514216165058e-05,4.3594791350187734e-05,0,0.2
comentario_2605773,E você vá se vestir igual uma mulher de Respeito.,1,1,0.013861783780157566,0.00010132250463357195,0.0008804203826002777,0.0015658888733014464,0.0028430826496332884,0.0006377966492436826,0.0016182407271116972,0,0.2
comentario_74542,"E agora só falta falarem que esse “gás” (ar que respiramos) que o domo segura, vem exclusivamente das plantas. As mesmas coisas que falavam na nossa escola, vamos proteger a Amazônia (não que não deva ser protegida, é claro que sim).",0,0,0.0012026207987219095,4.840432302444242e-05,0.0005111299687996507,0.0001286140613956377,0.0002500622649677098,0.00018470935174264014,0.00010665247100405395,0,0.2
comentario_527200,"aí depois ela vai dizer que o cara assediou ela, tipo assim uma armadilha entendeu",1,1,0.2582014799118042,0.00047812770935706794,0.00149545818567276,0.0009989604586735368,0.005439042579382658,0.17135170102119446,0.0011425779666751623,1,0.2
comentario_2859871,"Elas são mto engraçadas. Pq ela disse, os red pill fala pra fazer piada de tudo, elas fazem e eles não gostam principalmente com a zoeira pra eles",0,0,0.06977502256631851,0.0001970852172235027,0.014519646763801575,0.0005389692960307002,0.02406715229153633,0.0003907001519110054,0.006820507813245058,0,0.2
comentario_2607244,"As mulheres do passado trabalhavam? Elas nem recebiam herança dos pais, a única esperança é encontrar um bom marido.",1,0,0.00976119190454483,5.3065461543155834e-05,0.0003048410580959171,0.0023348939139395952,0.001955667044967413,0.00025357140111736953,0.0004409574903547764,0,0.2
comentario_809767,"Exatamente mano, tô saindo com os camaradas todos os dias, homem está chegando sim, principalmente a caras mais novos",0,0,0.0037189656868577003,0.00011650600208668038,0.0009951379615813494,0.0004071036819368601,0.001961669884622097,0.0002220212045358494,0.00040124327642843127,0,0.2
comentario_461385,"Hj em dia as pessoas se casam já prevendo uma futura separação dai o homem vive com medo de adquirir  a casa própria e a mulher torcendo para ele adquirir logo essa casa e da o golpe, que triste realidade.",1,1,0.002614981960505247,0.00015503380564041436,0.0007207425078377128,0.0005213849944993854,0.0008908286690711975,0.00027283685631118715,0.0005540873971767724,0,0.2
comentario_2864745,"*Segundo o Hindiano (Duarte, a vida é um Xadrez), ele fez varias críticas (sensatas) justíssimas a Filosofia Red Pill 💊!!!*Mas a culpa da existência de um cara como o Alessandro Loiola, é dos paspalhos do Jr Master e do Miguel, que são incapazes de refutar este tipo de pessoas!!!Difícil não é! Eu consigo!!",0,1,0.002159929135814309,0.0046950820833444595,0.03824492171406746,0.005475134123116732,0.04123685508966446,0.0015480637084692717,0.0007170642493292689,0,0.2
comentario_1379796,Agora pensem na altura da régua da digníssima..... Estratosférica.....,0,0,0.0019180887611582875,7.38559610908851e-05,0.001081957365386188,0.000158485330757685,0.0010057453764602542,0.00020332691201474518,0.0001617606612853706,0,0.2
comentario_300188,"Dessa turma de 100 adolescentes, 50 vão cair , 30 vão mudar de fase , passar em concurso público, fazer uma faculdade  e ter uma casinha e um carrinho 10 vai ganhar bem $$, 5 serão destaques, 3 vão ser ricos, e 2 serão galáticos, estratosféricos, talvez serão até bilionários! essa é a escola da vida!",0,0,0.007574878633022308,4.10138163715601e-05,0.0008036899380385876,0.00015339278616011143,0.0024141622707247734,0.00017382965597789735,0.00017563685833010823,0,0.2
comentario_1711157,"Mano, é mulher e não cunhãs. Segundo, esses hobbies não estão meio ultrapassados não? Tipo, eu curto HQs também e tals mas Supernatural? Aquela série é muito podre.",0,1,0.17173418402671814,9.941271127900109e-05,0.0015821371925994754,0.003222661791369319,0.1209169253706932,0.00017422623932361603,0.0008029749151319265,0,0.2
comentario_2353494,Que horror! 😱😱😱 Essa moça não teve mãe ou pai?,0,0,0.005884850397706032,4.051699215779081e-05,0.00045743733062408864,0.0003441495355218649,0.0022581019438803196,0.00011361249926267192,0.00026552786584943533,0,0.2
comentario_1948513,@  devemos pensar diferente e impor a religião cristã pq somos maioria desde q mundo existe… quem não se adapta q mude,0,1,0.020730288699269295,0.00022059436014387757,0.0011676413705572486,0.013305213302373886,0.003494073636829853,0.0005481852567754686,0.000612956122495234,0,0.2
comentario_1176232,"Exato,mulher assim eu quero distância.",1,1,0.027834046632051468,0.00023443222744390368,0.001655125175602734,0.003620438277721405,0.0035291805397719145,0.0012082838220521808,0.006712107919156551,0,0.2
comentario_2886110,"E ainda vem com o papinho de que se ""descontrolou""",0,0,0.025550441816449165,0.0001161862674052827,0.001940151327289641,0.00010947037662845105,0.009956234134733677,0.0014661882305517793,0.001700580003671348,0,0.2
comentario_174903,Porque são tapadas e se acham melhores do que todo mundo!!!,1,1,0.1349838525056839,0.0005175407859496772,0.05114502087235451,0.0019150787265971303,0.018785014748573303,0.006569754797965288,0.007427940610796213,0,0.2
comentario_430943,Lição de vida: Não ter amigos da canhota. Ficar e permanecer o mais longe.,0,0,0.017787253484129906,7.22141849109903e-05,0.001157610910013318,0.0009646533289924264,0.004779992625117302,0.0011314318981021643,0.0002747840480878949,0,0.2
comentario_472800,"Já trabalhei de garçom nos anos 80/90 era raro as mulheres beberem, tbm era raro uma mulher ir ao bar beber sozinha , hoje elas bebem mais dq os homens,pior é o vechame q elas dão quando estão bebadas é pior dq os homens",1,1,0.0466824546456337,0.0005693305283784866,0.0021241079084575176,0.021132007241249084,0.01018122211098671,0.0010078767081722617,0.003239582758396864,0,0.2
comentario_1665672,Vim pela mãe adotiva di Gustavo que comentou a entrevista.,0,0,0.0019031651318073273,3.0696573958266526e-05,0.0004400299512781203,0.00010068385017802939,0.0015861463034525514,3.416101390030235e-05,0.00010420120088383555,0,0.2
comentario_2027754,"@  primeramente franco, vc não conhece e n estou preocupada com sua vida, só a gratidão pelo meu sucesso já é uma vitória",0,0,0.019696319475769997,0.0005380953080020845,0.012996368110179901,0.0007991562597453594,0.011170702055096626,0.0005184497567825019,0.00047127678408287466,0,0.2
comentario_100190,"Miguel mesmo pontualmente, seria  muito bom!",0,0,0.002619790844619274,0.00035801317426376045,0.0054090386256575584,0.0004276414110790938,0.003742543049156666,0.000743015727493912,0.00046083141933195293,0,0.2
comentario_1407514,"Quando esse lance de ficar começou, quem mais se beneficiou foi as mulhres.",0,1,0.04164140671491623,0.00022606548736803234,0.01011328399181366,0.0011342840734869242,0.01799270510673523,0.003519706893712282,0.006567987613379955,0,0.2
comentario_47315,Eu acho bonito esses furinhos na bochechas. ❤️,0,0,0.05855635926127434,0.0003871639200951904,0.007237311918288469,0.0005583923775702715,0.002954726340249181,0.002570487791672349,0.05292021110653877,0,0.2
comentario_2774747,"por isso é melhor nem namorar, se quiser mulher é só pagar prostituta  ",1,1,0.895980715751648,0.002604852197691798,0.1918502002954483,0.017876645550131798,0.32146188616752625,0.0023120464757084846,0.03969642147421837,1,0.2
comentario_517881,Homem não gosta muito de reclamar. Mesmo quando é propaganda enganosa! Temor da confusão é grande.,0,0,0.011691400781273842,0.00015866071044001728,0.0005674301064573228,0.0014219126896932721,0.006373540498316288,0.00038702061283402145,0.00029751393594779074,0,0.2
comentario_1433900,Aí o cara dar uns pipoco . O cara é taxado como vilão.,0,1,0.13577082753181458,0.0005938587128184736,0.009144420735538006,0.0006132225971668959,0.019323160871863365,0.02602078765630722,0.009482604451477528,0,0.2
