id_comentario_anonimizado,comentario,final_misoginia,final_toxicidade,toxicity,severe_toxicity,obscene,identity_attack,insult,threat,sexual_explicit,pred_label,threshold_aplicado
comentario_1844357,"Terrorismo na veia de homens que não sabem quem são, não sabem viver...",0,0,0.05343274772167206,0.00032209607888944447,0.0009393802611157298,0.006312147714197636,0.00997715350240469,0.003924758173525333,0.001360804890282452,0,0.1
comentario_258689,"A questão é ainda mais complexa porque envolve também a maternidade o que está afetando visivelmente a atual geração e assim sucessivamente. Nós mulheres devemos nos voltar para o feminino sagrado, para entender qual de fato é o nosso papel dentro da sociedade e conquistar o nosso verdadeiro espaço.",1,0,0.0027049926575273275,9.029881039168686e-05,0.0005191004602238536,0.0009709732257761061,0.001099026296287775,0.00017304709763266146,0.0004356313729658723,0,0.1
comentario_2670460,kkk se der 360º volta pro mesmo lugar pow kkkkk,0,0,0.01522221602499485,0.001278195413760841,0.020702378824353218,0.001963410759344697,0.010388936847448349,0.0009176155435852706,0.0007292517111636698,0,0.1
comentario_1209697,Ja sabia que era uma casa por causa da legenda,0,0,0.0009662018273957074,0.004620586056262255,0.03495486080646515,0.006705314386636019,0.03193296119570732,0.0022188627626746893,0.0008502735872752964,0,0.1
comentario_650457,"A primeira a ser machucada é a esposa chifruda que só não se sentirá machucada se não amar o marido e os filhos, claro, quando descobrirem o cafajeste do pai que têm e ficarem solidários com a dor da mãe 💥",0,1,0.8261839747428894,0.001762351137585938,0.523337185382843,0.004937570542097092,0.40520724654197693,0.007068284787237644,0.009641257114708424,1,0.1
comentario_2890260,"O Renan só fala merda, cara. Ele até tem um conteúdo legal, fala das leis e etc, mas o cara é todo arrogante, cheio de caras e bocas. É aquela coisa, pegar o que é bom do conteúdo dele, e o resto ignorar.",0,1,0.921943187713623,0.00371146434918046,0.43161827325820923,0.0024832237977534533,0.7218884825706482,0.0026019932702183723,0.005643652752041817,1,0.1
comentario_1137856,"DO FUSCA, DO CHIFRE, DA MORTE  NINGUÉM  ESCAPA; ATÉ  PORQUE  O CORNO(A) NA MAIORIA  DAS  VEZES NEM FICA SABENDO.",0,0,0.2576749324798584,0.001639874535612762,0.01911572366952896,0.001910857972688973,0.025250086560845375,0.026461727917194366,0.005880516488105059,1,0.1
comentario_1642042,Só quem trabalhou ou trabalha em um ambiente que só tem mulher sabe como funciona.Parece que vira uma chave na cabeça das fêmeas!,1,1,0.17466185986995697,0.0006373959477059543,0.0032434219028800726,0.0530240423977375,0.014128468930721283,0.014708580449223518,0.004963881801813841,1,0.1
comentario_2137989,"Você só vai fazer ela feliz com seu dinheirinho...mas quem vai traça-la é outro cara, você não otário!!!😅😅",1,1,0.6683523654937744,9.226456313626841e-05,0.005194564815610647,0.00019426965445745736,0.6108446717262268,0.0002862344845198095,0.00035507333814166486,1,0.1
comentario_2229499,"@  Pergunte pro seus políticos. Acho que é até impressionante que eles permitam as pessoas se esterilizarem aos 21 sem ter filhos, considerando nossa crise demográfica. Se você tem entre 18 e 21 talvez você possa criar uma história e mentir que já tem 2 filhos, se não me engano eles não investigam nada.",0,0,0.0016685716109350324,3.3444441214669496e-05,0.000476206187158823,6.279702938627452e-05,0.0007087656995281577,6.994816794758663e-05,9.738554945215583e-05,0,0.1
comentario_1289511,"Ela não tem motivos pra mandar ele embora, mais ele tem motivo pra ir embora. Mulher louca",1,1,0.9352521896362305,0.000365300482371822,0.0033918393310159445,0.0421515591442585,0.9118139147758484,0.0007739434367977083,0.0010908350814133883,1,0.1
comentario_259973,"Eles deveriam ser presos na hora em que abrissem o processo, mais o Brasil e formado por milhões de pessoas algumas com formação academia e. Vidas bem estruturadas e muitas com religiões diversas, mais as pessoas só criticam e xingam fazendo intrigas disso ou daquilo mais não agem temos que defender a atitude dessas empresas nos somos o Brasil temos que agir",0,1,0.004459632094949484,4.5139626308809966e-05,0.0002535360981710255,0.0002683704951778054,0.0006511742249131203,0.0006175743183121085,5.128478733240627e-05,0,0.1
comentario_2062341,50 mil é pouco. Falta ainda o boicote a esse tipinho de empresa!,0,1,0.007755544036626816,5.5221451475517824e-05,0.0008647837094031274,0.000133189168991521,0.003599426243454218,0.00045740423956885934,0.00013040905469097197,0,0.1
comentario_820468,"homens entendam, pra um homem com condicionamento fisico o trabakho domestico parece mais leve etc mas pra mulher nao é cara, raciocina cara, se tem filhos a coisa piora, elas n tem tanto testo ou condicionamento q tu tem.e jamais desmereça ou faça pouco do papel da mulher. ja vi cara falar como se fosse facil ou mais facil etc mas n é, n existe só cansaço fisico, tb cansaço mental meu fi e o mental tb é ruim igual, os filhos por ex podem dar um cansaço mental q...ajude e como recompensa ela estara de melhor humor",0,0,0.01685357093811035,0.002156401751562953,0.0028086246456950903,0.004370398353785276,0.011456104926764965,0.0021885493770241737,0.003757965750992298,0,0.1
comentario_2259119,Claro  que  as  mulheres  precisam  se  cuidar   mais  quando  existe  amor e  foi  o  espírito  santo quem  colocou  o sentimento não  há   lugar pra outra mulher.,1,0,0.013606319203972816,0.00020716621656902134,0.000710735039319843,0.00808747299015522,0.0019373252289369702,0.0006285138078965247,0.0010995682096108794,0,0.1
comentario_2018459,Melhor coisa: aplicar o dinheiro e pagar aluguel!,0,0,0.0009170412668026984,4.24074569309596e-05,0.0005193845718167722,9.952444088412449e-05,0.00037085331859998405,0.0001024146331474185,6.993243005126715e-05,0,0.1
comentario_1643929,"Mulher tem obrigação de trabalhar, assim como o homem. Ninguém tem obrigação de sustentar ninguém.",0,0,0.03412528336048126,0.00033581675961613655,0.001043557422235608,0.016344420611858368,0.006396855693310499,0.0009486222406849265,0.0018754811026155949,0,0.1
comentario_1623967,Renatão se acaba de rir com feno Grego kkkkkk. 😂😂😂,0,0,0.055133696645498276,0.0003224531246814877,0.008218830451369286,0.002517897170037031,0.018547432497143745,0.0007708053453825414,0.0007824621279723942,0,0.1
comentario_2784648,"O pior de tudo mano as vezes agente dá de tudo ah uma mulher até msm sem poder só pra agradar, mas vem outro que nunca deu ah ela nem um chiclete, e ela traí o marido e ainda quer que agente perdoa ponto final Fim sem choro.",1,1,0.026375023648142815,0.00010350600496167317,0.0016309261554852128,0.0011587627232074738,0.007903506979346275,0.000479365058708936,0.001979533117264509,0,0.1
comentario_1157017,Tá resolvido seu problema.pricyra um psiquiatra e se interna definitivamente.vc só precisa ser internada só isso,0,1,0.5118090510368347,0.0012398520484566689,0.008444680832326412,0.0012320892419666052,0.2933790683746338,0.010579719208180904,0.004917162470519543,1,0.1
comentario_1676800,@  Cuidado com o mecanismo da projeção! Kkk,0,0,0.0006222008960321546,0.00038811014383099973,0.003972709644585848,0.0004433088470250368,0.0024301521480083466,0.00026949713355861604,0.0001703507441561669,0,0.1
comentario_2556544,"O padre me chamou atenção por ir de bermuda na igreja católica mas fora da igreja eu uso bermuda, sou muito infantil pois prefiro comprar action figure do que pagar jantar para futura esposa de alguém",0,0,0.010451470501720905,0.000129213702166453,0.0007119993679225445,0.004701109137386084,0.0020906138233840466,0.00030556676210835576,0.00039104928146116436,0,0.1
comentario_233589,"Mas uma mulher chamar o cara de viado nao pode ser considerado homofobia? Afinal o cara pode se declarar viado mesmo, e se considerar ofendido pela mocréia.E agora?",1,1,0.724590003490448,0.002823143033310771,0.10675641149282455,0.0503072515130043,0.28241071105003357,0.0018309453735128045,0.09162735939025879,1,0.1
comentario_1608440,"Nossa tadinho... Não foi escondido , pois vc já sabe. Sai fora se vc conseguir",0,0,0.030359799042344093,0.000266104907495901,0.010538429953157902,0.00047087983693927526,0.010977216064929962,0.001634826767258346,0.002337266458198428,0,0.1
comentario_1150453,"Esse tal(Cariani) é o da ""cocaína""?",0,0,0.12594377994537354,8.802010415820405e-05,0.0012567591620609164,0.003522189799696207,0.09060142934322357,0.0003411388897802681,0.0005906749283894897,1,0.1
comentario_1342166,Isso só serve para fazer sabão 😂😂😂😂,0,0,0.0027798274531960487,6.803353608120233e-05,0.0017366665415465832,0.00013577145000454038,0.0013766268966719508,0.00011596931290114298,0.0001270553912036121,0,0.1
comentario_890207,"Gente dê boa, essas mulheres estão sem noção da vida 😜 eu sou cara nem 😅 pensei que fosse gp😅",1,1,0.3429245054721832,0.000411070475820452,0.008357129991054535,0.030752843245863914,0.1943025141954422,0.0023510295432060957,0.0024642515927553177,1,0.1
comentario_2940627,"Estão menos sensíveis.Nós anos 60, éramos livres na ditadura, a liberdade era interior..O que me fortalece é a religião.Amo !",0,1,0.0020143536385148764,3.246133928769268e-05,0.0002304882655153051,0.0005960770649835467,0.0004830762336496264,5.607229468296282e-05,2.737075374170672e-05,0,0.1
comentario_1760077,"Mais claro que essa mensagem impossível, e p fechar com excelência, trecho do clube da luta , forte abraço Thomé , somos nós por nós mesmo!",0,0,0.0017050672322511673,0.00012561904441099614,0.0023587460163980722,0.00020365171076264232,0.0013228384777903557,0.00015308638103306293,0.00017112959176301956,0,0.1
comentario_273860,Olha a porcaria que esse país está se tornando bicho. Esses infelizes que fizeram o L ferrou todo mundo 🤦🏽‍♂️🤬,0,1,0.9722885489463806,0.004802189767360687,0.6128755807876587,0.014595548622310162,0.8161952495574951,0.0023845082614570856,0.005636328365653753,1,0.1
comentario_1466933,"Não se preocupe, tem muitas mulheres que gostam de fazer caridade no trabalho distribuindo a pepeka pros homens nas empresas, principalmente se o cara for o proprietário ou gerente. CONFIA MIQUEINHA NA SUA HONRRADINHA!!!  Não se preocupe, ela deve estar jogando sinuca, acariciando com a mão e com a boca as bolas e o taco. 🤮💩🤬👿🤡Namoro, casamento e filhos não servem pra nada na vida de um homem pois é só despesa financeira e muita dor de cabeça pro homem ter mulher dentro de casa. Eu por exemplo, só me relaciono com garotas de programa pois gastamos menos e nos divertimos mais nesta vida. Lembrem-se que mulher não gosta de homem, elas gostam é de dinheiro. E além do mais, a maioria esmagadora das mulheres são feministas, narcisistas, tóxicas e abusivas e ainda pregam o ódio contra nós homens dizendo que não prestamos, temos que morrer e desaparecer da face da terra. HOMENS, não se iludam com essas mulheres/feministas, narcisistas, tóxicas e abusivas atualmente, pois se você quiser ter sérios e graves problemas na sua vida, passar por situações idênticas e muito piores a que outros homens estão passando ou já passaram, se tornar refém, ter a sua vida transformada num caos, num calvário, num inferno, perder a sua paz, a sua sanidade mental, a sua tranquilidade, a sua qualidade de vida, sua saúde, suas forças, suas ótimas noites de sono, seu bem-estar, sua alegria de viver, seu sossego, a sua liberdade, seu dinheiro/patrimônio, sofrer falsas acusações e ainda poder ser preso. É muito fácil: seja mais um a cair no golpe do namoro firme, do ficar noivo, do morar juntos e do casamento. Não tem erro, a sua vida nunca mais será a mesma. Assim, além de sofrer horrores, você descobrirá pela dor o quanto ser um homem solteiro convicto é uma dádiva, é maravilhoso e é acima de tudo a suprema felicidade. A vida é feita de escolhas. Então, faça as suas!!! REDPILL AND MGTOW FOREVER.",1,1,0.7246056795120239,0.00657092547044158,0.03181998431682587,0.05365727096796036,0.34745433926582336,0.03619915619492531,0.020664218813180923,1,0.1
comentario_977259,Postando isso na internet se fazendo de vitima. Deve ser por isso que pulou fora.Capaz que foi ela que terminou e agora ta enxendo o saco. Quero mais contexto.,0,1,0.03632171452045441,0.00011152539809700102,0.004882844630628824,0.0003010322107002139,0.017592567950487137,0.00037444118061102927,0.002259969711303711,0,0.1
comentario_194284,Eu te raspo já raspei minha esposa,1,1,0.6106042265892029,0.0054197004064917564,0.04769287258386612,0.007021008059382439,0.026994692161679268,0.01260217372328043,0.009613328613340855,1,0.1
comentario_1216661,Ele é Jôvem e no momento  certo  vai encontrar  alguém,0,0,0.011075716465711594,0.0012849541381001472,0.015968095511198044,0.00404945807531476,0.011504373513162136,0.00128662446513772,0.0005883387057110667,0,0.1
comentario_1051446,Estão destruído o bem privado de alguém!!!,0,0,0.04148532450199127,0.00022417877335101366,0.003729855874553323,0.000949751294683665,0.0017449776642024517,0.00531174149364233,0.0011262305779382586,0,0.1
comentario_1877275,tem mais leis vindo    so  esperar pra ver,0,0,0.0029870648868381977,0.0008889286546036601,0.010028518736362457,0.0012871712679043412,0.008912288583815098,0.0009409169433638453,0.0005860985838808119,0,0.1
comentario_2335606,E uma companheira ou é uma garota de programa?,0,0,0.01299336552619934,5.514073200174607e-05,0.0010620225220918655,0.000646473141387105,0.007232928182929754,0.00012426730245351791,0.0005009304732084274,0,0.1
comentario_1676693,"Eu acho que o Gustavo é demi-sexual,pesquisem sobre,é interessante,eu também sou e tem muitas pessoas que são mas não sabem,é legal saber sobre isso.",0,0,0.29993727803230286,0.0014238606672734022,0.015651023015379906,0.018614673987030983,0.045771077275276184,0.0009168600081466138,0.1029975488781929,1,0.1
comentario_2106526,Esse pai tem meu respeito. 👏🏻👏🏻👏🏻👏🏻,0,0,0.0012891808291897178,6.37496923445724e-05,0.0005927621969021857,0.00018912105588242412,0.0007469598203897476,8.346403774339706e-05,0.00010123163519892842,0,0.1
comentario_716317,"Se tá on, tá liberado ué, seis inventa cada coisa",0,0,0.008263188414275646,0.0003264566184952855,0.00537485396489501,0.00036697398172691464,0.0038345230277627707,0.0018391675548627973,0.0005958018591627479,0,0.1
comentario_238824,"Falou pouco, mas falou bosta 😂 ..... Em resumo: homem tem que mover montanhas, mulher não precisa fazer nada",1,1,0.13141390681266785,0.00030922237783670425,0.004682297818362713,0.0029568986501544714,0.0674726665019989,0.0006061129970476031,0.0030836511868983507,1,0.1
comentario_2936392,Mn ????? Q poha foi essa que aconteceu aqui?,0,0,0.25028783082962036,0.0008804346434772015,0.1356327086687088,0.0011792571749538183,0.014450345188379288,0.0006858452106826007,0.001371591235511005,1,0.1
comentario_2965140,"Tu vai ficar pelancuda bem rapidinho aí tu vai pagar um preço bem alto, .não terás um homem do seu lado prá cuidar de vc , sabe porquê? Porque homens ricos pode escolher uma novinha , então fica tranquila sua hora de ser tratada como luxo vai chegar.😂😂😂😂",1,1,0.057377319782972336,0.00033356068888679147,0.006461594719439745,0.0014983658911660314,0.010618963278830051,0.001658190623857081,0.010942806489765644,0,0.1
comentario_2100461,"QUANDO UMA MULHER FALA QUE TRANSOU COM APENAS 2 HOMENS, significa que ela deu apenas para dois betas provedores. Elas EXCLUIU DA CONTA todo os CAFAGESTES, todas as FODAS CASUAIS que deram, OS ANAIS GIRATÓRIOS, gargarejadas de porras e AS FODAS QUE NINGUEM SABE QUE OCORREU. As mulheres que se fazem de santinhas, quando estão longe de conhecidos agem sem freios morais. As mulheres que parece mais santinhas, quando estão longe de conhecidos são as mais perversas.https://youtu.be/chljBCFv5HA?si=Vw6vNaNAA-W8iJNe",1,1,0.9589323401451111,0.04091281443834305,0.7920849919319153,0.06268724799156189,0.8142790198326111,0.014045370742678642,0.723024308681488,1,0.1
comentario_1683377,Por que ninguém comenta sobre essa moda das mulheres usarem tanta maquiagem e filtro na cara para ficar desse jeito fake pra caralho?,1,1,0.7431693077087402,0.006519969552755356,0.6336936354637146,0.018961912021040916,0.15764056146144867,0.004019449464976788,0.048876527696847916,1,0.1
comentario_392947,"   desse canal que posta muito assuntos negativos em relação as mulheres, sempre vejo esse homem nos vídeos desse canal. Note isso você mesmo e veja a expressão facial dele nos vídeos do canal que só aborda assuntos negativos referente as mulheres. Ele está passando uma imagem negativa sobre mulheres expondo somente assuntos que geram comentários de depreciação as mulheres.",0,0,0.011400455608963966,0.000304665561998263,0.0010760624427348375,0.0036533509846776724,0.0029174417722970247,0.00040735580842010677,0.001359598827548325,0,0.1
comentario_393739,"A raiva dela foi que ele fechou a porta pra que ela vira-se a pastora de relacionamento, afinal alguém que traiu falar de relacionamento feliz não iria dar certo.",0,0,0.016947826370596886,7.572452159365639e-05,0.0011373970191925764,0.0008949898765422404,0.0043563079088926315,0.00023803848307579756,0.0009969405364245176,0,0.1
comentario_2679659,"Guri é muito inocente, a família dele tem que dar um basta nisso, não torço pro Sem Mundial, mas, não torço contra esse garoto",0,0,0.04493984952569008,0.00028440565802156925,0.0037933525163680315,0.0003556458977982402,0.008078589104115963,0.010042925365269184,0.002036256482824683,0,0.1
comentario_2523908,"Essa mulher foi justa, flw tudo...",0,0,0.044036153703927994,0.000184145916136913,0.001214013434946537,0.009652313776314259,0.008780340664088726,0.0005374228348955512,0.0012784627033397555,0,0.1
comentario_3024894,Como se beleza fosse tudo não tendo caráter a beleza não significa nada acorda pra vida,0,0,0.006984540726989508,0.00025953061413019896,0.007080265320837498,0.0003381973074283451,0.004137626849114895,0.0002656866272445768,0.0004386435030028224,0,0.1
comentario_639116,É melhor sozinho do que mal acompanhado com a digníssima dessa aí toda chata😂😂😂😂😂😂,1,1,0.26807543635368347,0.00028471412952058017,0.08567696064710617,0.0011074254289269447,0.13145025074481964,0.00041656059329397976,0.0008907366427592933,1,0.1
comentario_1722057,"Seja homem ou mulher, começou a fazer joguinho, não vale a pena uma pessoa assim na nossa vida.",0,0,0.030798614025115967,0.0003378077526576817,0.0013566459529101849,0.01019645668566227,0.004844864830374718,0.0012391378404572606,0.002252512611448765,0,0.1
comentario_2883098,FALSA ACUSAÇÃO DEVERIA TER PENA DE UNS 30 ANOS E SEM REDUCAO DE PENA !!! E F0D4 S3 QUEM DISCORDAR!!,0,1,0.6983463764190674,0.0059523615054786205,0.050026506185531616,0.003469404298812151,0.08650228381156921,0.012959427200257778,0.008027007803320885,1,0.1
comentario_59250,"Viva o feminismo , uhuuuuuu llViva Frida",0,0,0.004627602640539408,8.525775047019124e-05,0.0003949321690015495,0.0017004908295348287,0.0012236732291057706,0.00023014041653368622,0.00032315662247128785,0,0.1
comentario_53980,Que nem aquelas 700 mil crianças que foram consoladas pelos p ?,0,0,0.0022826401982456446,6.976683653192595e-05,0.0010033226571977139,0.00013092912558931857,0.00045788363786414266,0.00018946974887512624,0.0008395594777539372,0,0.1
comentario_2513218,"A desculpa que esse tipo de podcast serve pra divulgar a RED já não cola mais, estão no mesmo caminho do F. NETO, se tornando aquilo que tanto criticava. Não tem redpill alguma nisso, só redflag, e pessoas com estilo de vida influencer que não reflete o mundo real",0,1,0.013999979011714458,0.00012613747094292194,0.0026351255364716053,0.0008623386383987963,0.0058897254057228565,0.0001900993229355663,0.0001672624930506572,0,0.1
comentario_2454502,"Mesma coisa acontece quando o barco começa a afundar, os ratos sao os primeiros a  fugir.",0,0,0.1608552783727646,4.922152584185824e-05,0.001555567141622305,0.00044975962373428047,0.13112924993038177,0.0006763653946109116,0.0002286509406985715,1,0.1
comentario_570447,"   Ronaldo, acho que você está confundindo dois conceitos bem diferentes. Quando falamos que Deus não teve um início, não estamos dizendo que Ele ""surgiu do nada"", mas que Ele sempre existiu, fora do tempo e do espaço. Isso é diferente do universo, que claramente teve um começo e está sujeito às leis do tempo e da causalidade. Se tudo no universo precisa de uma causa, então a própria existência do universo exige algo que não seja limitado por essas mesmas leis – e esse algo é Deus.Já no seu argumento sobre a natureza, ele ignora um ponto essencial: o mundo não é mais como foi originalmente criado. De acordo com a Bíblia, a morte, o sofrimento e a luta pela sobrevivência entre os animais não eram parte do plano original, mas uma consequência do pecado da humanidade. O homem escolheu se afastar de Deus, e isso trouxe corrupção para toda a criação. A própria natureza reflete esse estado caído – por isso vemos predadores, doenças e mortes. A culpa não é de Deus, mas do que a humanidade escolheu.E sobre Jesus, Ele não “criou essa bagunça” – pelo contrário, veio para consertá-la. O cristianismo não é um conto de fadas onde tudo já está perfeito, mas a história de um Deus que entrou na nossa realidade para restaurá-la. Você pode até discordar, mas dizer que Ele ""foi inventado"" sem considerar os registros históricos é ignorar evidências.No fim, você diz que devemos ""ter compaixão por nós mesmos"", mas de onde vem essa ideia? Se somos apenas carne e instinto, como os outros animais, por que deveríamos nos importar com compaixão e moralidade? É justamente a visão cristã que dá sentido a isso, ao mostrar que fomos criados à imagem de Deus e temos valor além do que a natureza sugere.",0,0,0.003271960886195302,0.0005793272866867483,0.0009794033830985427,0.0013300697319209576,0.0013856330187991261,0.000697938958182931,0.0006922809989191592,0,0.1
comentario_1817333,"Mulheres, deixem de ser ridículas. Mais classe , mais respeito por vocês, mais amor próprio. 😮",1,1,0.8369324207305908,0.0007060821517370641,0.006970056798309088,0.15506590902805328,0.6747632622718811,0.0020655831322073936,0.0023451060988008976,1,0.1
comentario_99564,Homens são agressivos sim! Eles matam mulheres então a moça está certa.,0,1,0.7835360765457153,0.003275190480053425,0.006997871678322554,0.3762670159339905,0.10277935862541199,0.14999350905418396,0.024720987305045128,1,0.1
comentario_2289,Que vídeo lindo que vc postou ❤Ate que enfim nao ta falando mal da mulherada 😂😂😂,0,0,0.015924211591482162,0.00023589773627463728,0.00614975905045867,0.002509145997464657,0.004323585890233517,0.0002851900935638696,0.001357404631562531,0,0.1
comentario_1380135,"Na verdade essas véia largadas tão mais pra empoeiradas, o cara que se junta com elas tem q aguentar as crises existenciais",1,1,0.13832151889801025,0.00026423484086990356,0.00824351329356432,0.00047210679622367024,0.08952521532773972,0.0019461039919406176,0.0063109933398664,1,0.1
comentario_259446,"Cara, de verdade. Adoro a bianquinha, mas o TANTO que ela defendeu casas de apostas aqui chegou a me despertar raiva, o Arthur deixou claro por ""A"" mais ""B"" que, isso está gerando um enorme problema para o brasileiro, e via de regra o Brasil médio, é POBRE. A linha argumentação dela toda foi com base em duas coisas:1° Liberdade.  Arthur conseguiu aprofundar o tópico  suficientemente para  entender o quanto a famigerada ""liberdade irrestrita"", não existe em sociedade, uma vez que se ela (bianquinha), percebe a complexidade da subjetivação do que é a liberdade em sociedade, ela parte para a segunda linha de defesa;2°Impossibilidade. Basicamente quando a própria só se baseou no seguinte "" A, mas tentaram tirar a Blake 40 vezes e não conseguiram, a Internet é complicada Arthur"", quanto a esse argumento nem preciso dizer muito, se o Brasil hoje é um dos maiores em homicídios e começa a criar medidas públicas para resolver esse problema social, mesmo que chegue quase a zero, sempre haverá algum homicídio, então, pela mesma lógica, se não há como impedir um problema em absoluto, para que tentar né. Resumindo, realmente me revolta divulgadores defendendo essas merdas que para o BRASILEIRO, é absolutamente danoso.Obs: Nem mencionei o momento em que ela tentou defender casa de aposta com o raciocínio de que álcool também é danoso e é legalizado, o próprio Arthur disse ""Dois erros não fazem um acerto""PS: te adoro bianquinha.",0,1,0.2214980572462082,0.001741283806040883,0.12707825005054474,0.004304854199290276,0.06693637371063232,0.000517629028763622,0.003068316727876663,1,0.1
comentario_2026152,"@  sim, sempre houve as exceções, inclusive algumas mulheres admiráveis fizeram historia com isso no passado, Marrie Currie por exemplo, entre outras q tiveram destaque no meio academico com pesquisas, não to questionando a capacidade das mulheres mas sim que: se levarmos o modelo conservador a risca temos vantagens e desvantagenspara criação de filhos o modelo de o casal trabalhar fora sempre causou mais restriçção na tarefa de criar filhos e isso a longo prazo causa reduçção populacional, escassez de mao de obra, entre outras coisas, mas desfavorece a procriação o modelo moderno, acredito q é esse ponto que ""preocupa"" os conservadores, pra mim tanto faz kkkkk, ja abracei a modernidade.",1,0,0.001941610942594707,0.00014053330232854933,0.0008586362819187343,0.0004806299402844161,0.001165430061519146,0.00018209120025858283,0.0006845101597718894,0,0.1
comentario_2411028,As mulheres de verdade se casam com homens que não andam com esse tipo de pessoa,1,0,0.032351601868867874,0.0007249690825119615,0.0029085944406688213,0.018953939899802208,0.0036828017327934504,0.0013790781376883388,0.005373605061322451,0,0.1
comentario_587139,Nenhum nem outro.Neymar n agrega em nada.E ela a mesma coisa.🤷🏻‍♂️,0,1,0.006895434111356735,2.6278708901372738e-05,0.0006270150188356638,0.0002935188531409949,0.003661269089207053,3.1979187042452395e-05,4.536523556453176e-05,0,0.1
comentario_2563596,"A mulher casou com um marombadão , achando que ia meter todo dia..😂😂",1,1,0.1333792507648468,0.00039304146775975823,0.006288069300353527,0.005327728111296892,0.021014241501688957,0.005353641230612993,0.016042735427618027,1,0.1
comentario_1735964,Respondeu perfeitamente esse homem é um louco sete filhos cada um com um pai diferente meu irmão corre como o diabo foge de YAUH e YAUSHA MASHIACH,0,1,0.6407838463783264,0.0006284377304837108,0.009417584165930748,0.010413222014904022,0.4602373540401459,0.0027116602286696434,0.0013305980246514082,1,0.1
comentario_2920853,"E igual a história fitcia , do grande bandido Clebinho. A mulher chegou no Clebinho é falou me dar o que você quer ele Deu rola nela, aí ela vou me dar o que quero ele deu cartão de crédito, aí ela falou me dá o que mereço ele deu um tiro",1,1,0.916102945804596,0.012659023515880108,0.09551329910755157,0.005416344851255417,0.1802668422460556,0.7486667633056641,0.07956724613904953,1,0.1
