text,final_toxicidade,llm_response_toxicidade
"MULHER FALANDO DO HOMEM QUE VAI CONSEGUIR VALOR! #memes #humor #relaciomento #comedia #redpillbrasil Olá! seja bem vindo a mais um video do canal, hoje vamos falar, sobre o porquê que o homem deve malhar e treinar. não se esqueça de se inscrever no canal e deixar o like  além disso ative o sininho de notificações para não perder nenhum video. vamos começar;MULHER FALANDO DO HOMEM QUE VAI CONSEGUIR VALOR!",0,1
3 coisas que voce deve obervar em uma mulher #sedução #conquistar #relaciomento #homemdevalor,0,1
Homem LIVRE...Assista!,0,1
Conselho para homens que vão pra balada 🗿 - Antiotario🔱 - Masculino🚩 - Red Flags🔞 - Antiporn*🧘 - Lições Perpétuas🔐 - Entrada no Grupo PrivadoEsse é apenas o começo! 📚🗿👇🔗 | https://hotm.art/ImperioCombo,0,1
A mulher que dá o tom da casa 🗿 - Antiotario🔱 - Masculino🚩 - Red Flags🔞 - Antiporn*🧘 - Lições Perpétuas🔐 - Entrada no Grupo PrivadoEsse é apenas o começo! 📚🗿👇🔗 | https://hotm.art/ImperioCombo,0,1
"Alguém se encaixa no perfil jovem velho? 1- Adquira o Antiotário 📕2- Domine as lições do nosso livro 3- Faça parte do nosso grupo privado.➡️ https://manualantiotario.com/AntiOtário, livro de desenvolvimento pessoal mais vendido do país. 🫡",0,1
"A PESSOA QUER QUEM IGNORA ELA PORQUE... | KATHY BARTZ Corte do Episódio: KATHY BARTZ (Maior Especialista em Capital Er#tico do Brasil) - PAPO MILGRAU #65Canal: PAPO MILGRAUEpisódio completo:https://www.youtube.com/watch?v=YeOxybGLG0M&t=1s👑 Deixe o seu like e se possível comente!- - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - 👑 Descubra o poder do Método Alpha: método definitivo para transformar sua vida amorosa. "" ⚜️ Aprenda os segredos da conquista, desenvolva sua confiança e se torne o homem que as mulheres desejam. ✅️ Com dicas práticas e estratégias comprovadas, e um passo a passo para se tornar o verdadeiro protagonista de sua jornada amorosa. 🔥 Liberte o seu potencial e conquiste o coração das mulheres com o Método Alpha. Chegou a hora de se destacar!"" Link: https://bit.ly/47tJ0bQ Instagram:   Tik Tok:  #desenvolvimentomasculino #seducao #homemdealtovalor #relacionamento",0,1
"E É POR ISSO QUE VOCÊ DEVE OLHAR ESSES PONTOS | THIAGO SCHUTZ | PINK E PILL INSCREVA-SE NO CANAL DE CORTES (MELHORES MOMENTOS):   https://www.youtube.com/ ASSISTA AO EPISÓDIO COMPLETO:https://www.youtube.com/watch?v=taYInP4GRL8&t=1sASSISTA AO PRIMEIRO EPISÓDIO COMPLETO COM A MARI VABO:https://www.youtube.com/watch?v=iFHHzccFDKM&t=6691s&pp=ygUVUElOSyBFIFBJTEwgTUFSSSBWQUJPASSISTA AO SEGUNDO EPISÓDIO COMPLETO COM A MARI VABO:https://www.youtube.com/watch?v=p8OBpNlMUWo&t=6091sVEJA O NOSSO EPISÓDIO COM MAIS VIEWS:  https://www.youtube.com/watch?v=FfckNLMFxYY  VEJA O NOSSO CORTE COM MAIS VIEWS:    https://www.youtube.com/watch?v=j3STTZsJKnY---------------------INSTAGRAM MARI VABO: https://www.instagram.com/marirvabo/INSTAGRAM PINK & PILL:  https://www.instagram.com/pinkepillpodcast/---------------------APRESENTADO POR: THIAGO SCHUTZ (https://www.instagram.com/thiagoschutzoficial/)📕 Livros, mentorias e cursos do Thiago Schutz: https://thiagoschutz.com/💊 Como se tornar um homem de valor: https://elitemasculina.com.br/🎥 Canal do Youtube - Thiago Schutz:   https://www.youtube.com/ .schutz---------------------⚕️ Quer acabar com a ejaculação precoce ou disfunção erétil? A Dra. Lucimar já atendeu mais de 5.000 homens em seu consultório e agora tem um curso completo. Conheça:► http://www.lucyapp.com.br/pink---------------------EPISÓDIO GRAVADO NO ESTÚDIO KORTACENA (https://www.instagram.com/estudiokortacena/)---------------------#relacionamento #desenvolvimento #mulher #homem #respeito #casal #namoro #valor #amor #marivabo #thiagoschutz",0,1
Aprendi da pior forma a tirar um tempo pra me cuidar 📕 - AntiOtário 🔱 - Código Masculino🚩 - Red Flags🔞 - Antiporn*🧘 - Lições Perpétuas🔐 - Entrada no Grupo PrivadoEsse é apenas o começo! 📚🗿👇🔗 | https://hotm.art/ComboManual,0,1
HOMEM QUE MORA SOZINHO #relacionamento #namoro #casamentonapraia #casal #masculino #macho#seduçao #machoalfa #redpilled #masculinidade #homemdevalor#redpillbrasil #namorosafado #conquistarmulheres #reconquistar #casamento#conquistarmulher #conquistarumamor #fabricioacunha #fabricioacunhamentor #machomacho#amor #cortespodcast #mulher #homem #shorts,0,1
"Fiquei com o melhor amigo do meu ex que sempre quis ficar comigo, fiz errado? 📕 - AntiOtário 🔱 - Código Masculino🚩 - Red Flags🔞 - Antiporn*🧘 - Lições Perpétuas🔐 - Entrada no Grupo PrivadoEsse é apenas o começo! 📚🗿👇🔗 | https://hotm.art/ComboManual",0,1
"Impressionante!!! #hackeandoamatrix Hoje no hackeando a matrix tem a modelo Any Awuada dizendo que pode estar gravida do Neymar     ⭐Seja membro para ter acesso a vídeos exclusívos por apenas $2,99 🤏     https://www.youtube.com/channel/UCDrGZXd8k06ifz0-gccIn0w/join#hackeandoamatrix #morenotatuado #homemdealtovalor-----------------------------------------------------------------------------------------------------------Esse é um canal de opinião, onde analiso dinâmicas sociais entre homens e mulheres do ponto de vista de um homem.Meu compromisso é dar minha contribuição sincera e respeitosa sobre assuntos da atualidade que interessam ao homem de alto valor.Quando o homem começa a seguir o próprio caminho aprende que precisa se manter bem informado.💊DEIXE O LIKE!                       💊SE INSCREVA!             👉Compartilhe esse vídeo com alguém que vc gosta:Esse Pode Ser o Triste Fim do Neymarhttps://youtu.be/synpASUW1Ushttps://youtube.com/shorts/niouDWnTEOI",0,1
"** ENTENDA ** Por Que a Gordura Facial Afeta Negativamente Sua Atratividade  (Looksmaxxing Facial) Qual Sua Atratividade Facial De 1-10? Obtenha Sua Analise 🔍😊👤💡📏https://abre.ai/iX8DAdiquira o Ebook ""Guia De Looksmaxxing De 10 Etapas""  👔✨📚📝👩‍🎨👨‍🎨📖https://abre.ai/iX8EAdiquira o Ebook "" Looksmaxxing De Maneira Errada"" GRATIS""   👔✨📚📝👩‍🎨https://abre.ai/iX8HMe Siga No Instagram  👣👉📸😊https://urlgeni.us/instagram/N0KqWMe Siga No TikTok  👣👉🎵😊https://urlgeni.us/tiktok/xcIwWMe Siga No Face 👣👉📘😊https://urlgeni.us/facebook/HEnL",0,1
"VOCÊ PRECISA FALAR O QUE ESTÁ INCOMODANDO  #homemdealtovalor #podcast #seducao #machoalpha 📕 Descubra o poder do Método Alpha: método definitivo para transformar sua vida amorosa."" Acesse o link abaixo:https://bit.ly/47tJ0bQ- - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - Instagram:   Tik Tok:  - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - #desenvolvimentomasculino #seducao #homemdealtovalor #relacionamento",0,1
"Até quando você vai deixar suas compras atrapalharem você a chegar nos seus objetivos 1- Adquira o Antiotário 📕2- Domine as lições do nosso livro 3- Faça parte do nosso grupo privado.➡️ https://manualantiotario.com/AntiOtário, livro de desenvolvimento pessoal mais vendido do país. 🫡",0,1
"O que é um Homem de valor? | Qual a sua opinião? 🔥 Se inscreva, comente, curta e compartilhe! 🔥📚| Pare de ser feito de Otário! ⤵➡️| hotm.art/geracaoantiotario🚀 O livro que te ensina a se impor, evitar ciladas e nunca mais ser feito de trouxa.✅ Evitar manipulações e jogos emocionais✅ Se posicionar com inteligência nos relacionamentos✅ Torne-se a melhor versão de si mesmo",0,1
"Coisas que o meu marido fala ou faz que me deixa 🥰 1- Adquira o Antiotário 📕2- Domine as lições do nosso livro 3- Faça parte do nosso grupo privado.➡️ https://manualantiotario.com/AntiOtário, livro de desenvolvimento pessoal mais vendido do país. 🫡",0,1
Elas exigem o que não são,0,1
"O comportamento que muitas mulheres estão adotando 1- Adquira o Antiotário 📕2- Domine as lições do nosso livro 3- Faça parte do nosso grupo privado.➡️ https://manualantiotario.com/AntiOtário, livro de desenvolvimento pessoal mais vendido do país. 🫡",0,1
Nos envolvemos em novas relações tentando preencher vazios. 📕 - AntiOtário 🔱 - Código Masculino🚩 - Red Flags🔞 - Antiporn*🧘 - Lições Perpétuas🔐 - Entrada no Grupo PrivadoEsse é apenas o começo! 📚🗿👇🔗 | https://hotm.art/ComboManual,0,1
"Tem mulher que não quer um homem, quer patrocínio 📕 - AntiOtário 🔱 - Código Masculino🚩 - Red Flags🔞 - Antiporn*🧘 - Lições Perpétuas🔐 - Entrada no Grupo PrivadoEsse é apenas o começo! 📚🗿👇🔗 | https://hotm.art/ComboManual",0,1
Vocês que são filhos prestem atenção 📕 - AntiOtário 🔱 - Código Masculino🚩 - Red Flags🔞 - Antiporn*🧘 - Lições Perpétuas🔐 - Entrada no Grupo PrivadoEsse é apenas o começo! 📚🗿👇🔗 | https://hotm.art/ComboManual,0,1
Acorda pra vida jovens,0,1
Relacionamento não é lugar para terceiros 📕 - AntiOtário 🔱 - Código Masculino🚩 - Red Flags🔞 - Antiporn*🧘 - Lições Perpétuas🔐 - Entrada no Grupo PrivadoEsse é apenas o começo! 📚🗿👇🔗 | https://hotm.art/ComboManual,0,1
"A importância da independência feminina #redpill #masculinidade  #homemalpha #mentalidademasculina 💥 QUER VIRAR O JOGO? OS CURSOS ESTÃO AQUI ⬇Se você busca respeito, liberdade e autoridade.Homem que não aprende a prosperar… vai continuar sendo pisado, traído e ignorado.📚 CURSOS QUE VÃO ABRIR SUA MENTE ⬇✅ Curso 1 – A Regra do Jogo✅ Curso 2 – PROTOCOLO ANTIOTÁRIO - Rafael Aires✅ Curso 3 – Segredos dos Investimentos para Iniciantes✅ Curso 4 – Treinamento Bitcoin Black Pill (Renato 38itão)✅ Curso 5 – Desenvolvimento Pessoal: Estratégias estoicas para o autoconhecimento, autodisciplina, e crescimento contínuo.👉 Curso 1 – https://go.hotmart.com/D99197285G👉 Curso 2 – https://kiwify.app/0EvX8x9?afid=P0F8Xb4x👉 Curso 3 – https://go.hotmart.com/U99196870E👉 Curso 4 – https://go.hotmart.com/G93071926D 👉 Curso 5 – https://go.hotmart.com/W99574537Q 🔔 Se inscreve no canal, ativa o sininho e compartilha com um homem que precisa acordar.👊 Aqui é realidade, atitude e transformação.👑 Bem-vindo ao canal do Miquéinha.",0,1
ISSO ACONTECE NAS ACADEMIAS #relacionamento #namoro #casamentonapraia #casal #masculino #macho#seduçao #machoalfa #redpilled #masculinidade #homemdevalor#redpillbrasil #namorosafado #conquistarmulheres #reconquistar #casamento#conquistarmulher #conquistarumamor #fabricioacunha #fabricioacunhamentor #machomacho#amor #cortespodcast #mulher #homem #shorts,0,1
O patamar de solteiro indisponível 📕 - AntiOtário 🔱 - Código Masculino🚩 - Red Flags🔞 - Antiporn*🧘 - Lições Perpétuas🔐 - Entrada no Grupo PrivadoEsse é apenas o começo! 📚🗿👇🔗 | https://hotm.art/ComboManual,0,1
"Gracyanne aparece IRRECONHECÍVEL em podcast Seja membro deste canal e ganhe benefícios:https://www.youtube.com/channel/UCDrGZXd8k06ifz0-gccIn0w/joinHoje no hackeando a matrix tem Gracyanne Barbosa em um podcast admitindo que traiu seu então marido belo, mas apesar disso ela afirmou que ela ainda o ama mesmo ela se relacionando com outro homem.    #hackeandoamatrix #morenotatuado #homemdealtovalor-----------------------------------------------------------------------------------------------------------Esse é um canal de opinião, onde analiso dinâmicas sociais entre homens e mulheres do ponto de vista de um homem.Meu compromisso é dar minha contribuição sincera e respeitosa sobre assuntos da atualidade que interessam ao homem de alto valor.Quando o homem começa a seguir o próprio caminho aprende que precisa se manter bem informado.💊DEIXE O LIKE!                       💊SE INSCREVA!             👉Compartilhe esse vídeo com alguém que vc gosta:Gracyanne diz que TRAIU Belo mais continua amandohttps://youtu.be/Y-G4E2oFFMw",0,1
Homens com 4C são os mais cobiçados. 📕 - AntiOtário 🔱 - Código Masculino🚩 - Red Flags🔞 - Antiporn*🧘 - Lições Perpétuas🔐 - Entrada no Grupo PrivadoEsse é apenas o começo! 📚🗿👇🔗 | https://hotm.art/ComboManual,0,1
Casais mais felizes a longo prazo são aqueles que sabem lidar com os problemas 🗿 - Antiotario🔱 - Masculino🚩 - Red Flags🔞 - Antiporn*🧘 - Lições Perpétuas🔐 - Entrada no Grupo PrivadoEsse é apenas o começo! 📚🗿👇🔗 | https://hotm.art/ImperioCombo,0,1
GLOBO DEU UM BAITA TIRO NO PÉ,0,1
"Isso é fruto do seu trabalho, do seu suor 🗿 - Antiotario🔱 - Masculino🚩 - Red Flags🔞 - Antiporn*🧘 - Lições Perpétuas🔐 - Entrada no Grupo PrivadoEsse é apenas o começo! 📚🗿👇🔗 | https://hotm.art/ImperioCombo",0,1
"Só de acompanhar você, minha vida mudou como H, conheci uma M incrível obg 📕 - AntiOtário 🔱 - Código Masculino🚩 - Red Flags🔞 - Antiporn*🧘 - Lições Perpétuas🔐 - Entrada no Grupo PrivadoEsse é apenas o começo! 📚🗿👇🔗 | https://hotm.art/ComboManual",0,1
VERDADES QUE UM HOMEM PECISA SABER #relacionamento #namoro #casamentonapraia #casal #masculino #macho#seduçao #machoalfa #redpilled #masculinidade #homemdevalor#redpillbrasil #namorosafado #conquistarmulheres #reconquistar #casamento#conquistarmulher #conquistarumamor #fabricioacunha #fabricioacunhamentor #machomacho#amor #cortespodcast #mulher #homem,0,1
"Minha namorada está mudando o comportamento nas redes sociais #VSM #relacionamentosEntre para o Super Aulão de VSM: http://bit.ly/3RUC29n Neste vídeo, Gabriel Amorim dá as melhores dicas para você esquecer sua ex-namorada e virar a página de uma vez por todas.",0,1
"Qual é a mulher ideal para o homem? Ele sonha em se casar com ela. ✅Quer DESTRAVAR a sua vida afetiva definitivamente?👇LINK: https://pay.kiwify.com.br/hEskh2i✅GUIA DA MULHER AUTOCONFIANTEhttps://karinefloriana.com.br/✅E-BOOK: GUIA PRÁTICO PARA AUMENTAR O AMOR-PRÓPRIO E MELHORAR A AUTOESTIMAhttps://pay.kiwify.com.br/SIiljFS💎Comunidade Mulher Autoconfiante-Receba dicas no Telegramhttps://t.me/+gvhTCF_GHEA2Y2Qx✅Qual é a mulher ideal para o homem? Ele sonha em se casar com ela.Neste vídeo eu vou te explicar qual é a mulher ideal pra o homem, ele sonha em se casar com ela.Este vídeo é para mulher que busca ser uma parceira ideal para se casar com um homem e ter um relacionamento saudável e duradouro.Aqui você também vai saber mais sobre casamento, casar, mulher para casar, como conquistar um homem, como se trono a parceira ideal, a parceira dos sonhos dos homem.🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🔴Compartilhe esse vídeo : ➤Qual é a mulher ideal para o homem? Ele sonha em se casar com ela.https://youtu.be/7-amjVbgkdE🚨Videos que também podem te ajudar🚨➤Por que os homens esfriam ou se afastam de você? Aula 1https://youtu.be/_qNB7lmWWp0➤Por que os homens esfriam ou se afastam de você? Aula 2https://youtu.be/zzT6vXgU8V0➤COMO ME PREPARAR PARA AMAR E SER AMADAhttps://youtu.be/Vj_y7N2BCQk➤COMO SER FELIZ NO AMOR? PARTE 1https://youtu.be/KNv-l5899KU➤COMO FAZER O HOMEM SE APAIXONAR POR VOCÊ.  AULA 1/ A MENTE MASCULINA.https://youtu.be/8EnP_mLQeSc➤COMO FAZER O HOMEM SE APAIXONAR POR VOCÊ. AULA 2/ OS MAIORES ERROS QUE AS MULHERES COMETEMhttps://youtu.be/8EnP_mLQeSc➤COMO FAZER O HOMEM SE APAIXONAR POR VOCÊ .AULA 3 -DANÇA DA DUALIDADE FEMININAhttps://youtu.be/I7mwxZBNIdM➤COMO FAZER O HOMEM SE APAIXONAR POR VOCÊ. AULA -4 AÇÃOhttps://youtu.be/diEfQEneFMc===========================================================🔴 #relacionamentosfelizes #conquistaramor #comoconquistarumhomem #relacionamento #casar #casamento #mulher #parceira #ideal 🔻Me Encontre nas Redes Sociais🔻📸Instagram➤https://www.instagram.com/karinefloriana/📸Tiktok➤http://www.tiktok.com/ 🎬YouTube➤https://www.youtube.com/ 📸Linkedin➤www.linkedin.com/in/karinefloriana📸KWAI➤ https://kwai-video.com/u/ /n8XhvCfK",0,1
Descobri 4 traições da parceira a Bíblia diz que temos que perdoar. Será que ela vai melhorar?,0,1
Nunca assuma total responsabilidade por uma pessoa que não está te entregando total respeito. 📕 - AntiOtário 🔱 - Código Masculino🚩 - Red Flags🔞 - Antiporn*🧘 - Lições Perpétuas🔐 - Entrada no Grupo PrivadoEsse é apenas o começo! 📚🗿👇🔗 | https://hotm.art/ComboManual,0,1
