id_comentario_anonimizado,comentario,final_misoginia,final_toxicidade,texto_analise,score_perspective_max,latencia_api,detalhe_toxicity,detalhe_severe,detalhe_identity,detalhe_insult,tipo_origem
comentario_1915551,"Não tenho filhos mas tenho um excelente carro uma vida boa cuidando da minha saúde um dinheiro guardado e se  Deus permitir em breve estudando medicina veterinária , e aprendi com o passar do tempo que pessoas que se consideram melhores por terem filhos ou casamento ""perfeito""devem ser ignoradas pois não vão agregar em nada",0,0,"Não tenho filhos mas tenho um excelente carro uma vida boa cuidando da minha saúde um dinheiro guardado e se  Deus permitir em breve estudando medicina veterinária , e aprendi com o passar do tempo que pessoas que se consideram melhores por terem filhos ou casamento ""perfeito""devem ser ignoradas pois não vão agregar em nada",0.0926474,0.25280094146728516,0.0926474,0.002336502,0.017364962,0.05144889,comentarios
comentario_2790337,"É padrinho, é aquilo que você disse: "" nós estamos lascados ,"""" o que resta são os restos dos espólios e estar vivo e em pé, para podermos cavar as covas e enterrar os mortos dessa guerra.",0,0,"É padrinho, é aquilo que você disse: "" nós estamos lascados ,"""" o que resta são os restos dos espólios e estar vivo e em pé, para podermos cavar as covas e enterrar os mortos dessa guerra.",0.2330714,0.30083489418029785,0.2330714,0.009918213,0.02721288,0.06302499,comentarios
comentario_1662657,"Os homens podem sofrer todo tipo de violência no Brasil e não tem proteção estatal , realmente não está dando pra viver no Brasil . Além da carga tributária e este socialismo que aí está tem estas leis sexistas e misândricas que não param de aprovar . É absurdo ! Este SC e Es são os estados onde fazem mais leis assim , estados feministas , realmente estou com ranso mais ainda do Brasil !",0,1,"Os homens podem sofrer todo tipo de violência no Brasil e não tem proteção estatal , realmente não está dando pra viver no Brasil . Além da carga tributária e este socialismo que aí está tem estas leis sexistas e misândricas que não param de aprovar . É absurdo ! Este SC e Es são os estados onde fazem mais leis assim , estados feministas , realmente estou com ranso mais ainda do Brasil !",0.3048984,0.2907395362854004,0.3048984,0.020127986,0.2803029,0.26957804,comentarios
comentario_805163,A gente precisa mesmo e de Deus,0,0,A gente precisa mesmo e de Deus,0.013885498,0.2668328285217285,0.013885498,0.0009775162,0.0054756827,0.008367881,comentarios
comentario_568831,"O cara é bombado, é alto ( 1.96), tem dinheiro, carro bom, paga tudo pra ela e ainda assim, ela não está satisfeita com.ele?Esse mercado sexual tá mais insano do que eu imaginava.",1,1,"O cara é bombado, é alto ( 1.96), tem dinheiro, carro bom, paga tudo pra ela e ainda assim, ela não está satisfeita com.ele?Esse mercado sexual tá mais insano do que eu imaginava.",0.2524482,0.26584720611572266,0.2524482,0.0126394415,0.02238941,0.077136256,comentarios
comentario_1710277,"Homens não estão mais chegando nas mulheres por dois motivos:  1- acusações falsas de assédio 2 - O sexo está muito fácil, portanto não vale a pena se arriscar a ser preso por falsa acusação de assédio ou ser ridicularizado por alguma madame com o ego inflado.",1,1,"Homens não estão mais chegando nas mulheres por dois motivos:  1- acusações falsas de assédio 2 - O sexo está muito fácil, portanto não vale a pena se arriscar a ser preso por falsa acusação de assédio ou ser ridicularizado por alguma madame com o ego inflado.",0.15158679,0.2628927230834961,0.15158679,0.013736901,0.083355546,0.07840354,comentarios
comentario_703163,Isso quer dizer dizer quando a mulher quer traiir ninguém segura,1,1,Isso quer dizer dizer quando a mulher quer traiir ninguém segura,0.17805049,0.3212294578552246,0.17805049,0.008239746,0.11047905,0.07396803,comentarios
comentario_765909,O contrário tá aq na minha cueca,0,1,O contrário tá aq na minha cueca,0.20839658,0.3203620910644531,0.20839658,0.009346008,0.0045322375,0.033019636,comentarios
comentario_732794,KKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKK A FUTURA DONZELA DOS SENHORES 😂😂😂😂😂😂,1,0,KKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKK A FUTURA DONZELA DOS SENHORES 😂😂😂😂😂😂,0.18649188,0.22228527069091797,0.18649188,0.015415368,0.011691323,0.061801232,comentarios
comentario_2012710,"Dubai não é islã cara, que merda, quer falar em islã de verdade é Irã, Iraque, onde a lei é a Sharia. Dubai flexibilizou as leis e regras para ocidentais  investir e morar ali, depois que o príncipe herdou o trono ele mudou tudo. Não fale o que não sabe, já disse isso mil vezes. Turquia, Dubai e outros estados que se diz islã mas não é, o islã de verdade é o que segue a Sharia, simples assim, o islã de verdade é o que a mulher quebrou a lei da Sharia é morta ou leva 90 chibatadas. Se você mudar as leis de um país pra possibilitar a entrada de ocidentais visando dinheiro dá nisso mesmo. Você tem que escolher a putaria e dinheiro ou as regras da Sharia e ficar ficar isolado.Se vc flexibilizar ou mudar as leis claro que as mulheres fará merda, não se trata de mulher ocidental e mulher oriental ser boa ou ruim, é as leis meu caro, no Irã ela se comporta porque a lei diz que se não se comportar morre, aqui no Brasil se a lei disse pode roubar, todo mundo vai roubar mesmo quem supostamente é correto, porque quando o correto e roubado a todo tempo ele percebe que ou rouba também ou morrerá de fome, acorda cacete, Dubai não segue mais o islã, islã é as leis da Sharia, não segue as leis da Sharia não é islã.",1,1,"Dubai não é islã cara, que merda, quer falar em islã de verdade é Irã, Iraque, onde a lei é a Sharia. Dubai flexibilizou as leis e regras para ocidentais  investir e morar ali, depois que o príncipe herdou o trono ele mudou tudo. Não fale o que não sabe, já disse isso mil vezes. Turquia, Dubai e outros estados que se diz islã mas não é, o islã de verdade é o que segue a Sharia, simples assim, o islã de verdade é o que a mulher quebrou a lei da Sharia é morta ou leva 90 chibatadas. Se você mudar as leis de um país pra possibilitar a entrada de ocidentais visando dinheiro dá nisso mesmo. Você tem que escolher a putaria e dinheiro ou as regras da Sharia e ficar ficar isolado.Se vc flexibilizar ou mudar as leis claro que as mulheres fará merda, não se trata de mulher ocidental e mulher oriental ser boa ou ruim, é as leis meu caro, no Irã ela se comporta porque a lei diz que se não se comportar morre, aqui no Brasil se a lei disse pode roubar, todo mundo vai roubar mesmo quem supostamente é correto, porque quando o correto e roubado a todo tempo ele percebe que ou rouba também ou morrerá de fome, acorda cacete, Dubai não segue mais o islã, islã é as leis da Sharia, não segue as leis da Sharia não é islã.",0.4810288,0.27979183197021484,0.47323486,0.35112193,0.44690517,0.4810288,comentarios
comentario_192846,"Eu queria tanto saber as fontes desse Jr... é uma metralhadora de ""fatos"" infundados. Tenho piedade da mulher que tentar ter algo com ele, com certeza será desrespeitada a torto e à direita. Ainda bem que achei meu homem que me respeita e concorda que esse papinho redpill é papo de virjão.",0,1,"Eu queria tanto saber as fontes desse Jr... é uma metralhadora de ""fatos"" infundados. Tenho piedade da mulher que tentar ter algo com ele, com certeza será desrespeitada a torto e à direita. Ainda bem que achei meu homem que me respeita e concorda que esse papinho redpill é papo de virjão.",0.38852,0.26649951934814453,0.3389984,0.008544922,0.021786476,0.38852,comentarios
comentario_2743962,Quando vc não tem razão tenta calar o opositor 😢,0,0,Quando vc não tem razão tenta calar o opositor 😢,0.11223003,0.27617311477661133,0.11223003,0.0025558472,0.003144818,0.06794841,comentarios
comentario_466552,"Se não for ela, vão ser outra. Quem não presta mesmo é o marido, que casou e deixou esposa e filhos pra viajar com amante.",0,1,"Se não for ela, vão ser outra. Quem não presta mesmo é o marido, que casou e deixou esposa e filhos pra viajar com amante.",0.17545098,0.3074040412902832,0.17545098,0.0038909912,0.008583503,0.15556364,comentarios
comentario_1492776,A mulher ?? Saco !!! Tem que ter saco pravaturar esse bando de.mimizento do caralh@,1,1,A mulher ?? Saco !!! Tem que ter saco pravaturar esse bando de.mimizento do caralh@,0.7570315,0.2971498966217041,0.7570315,0.45895407,0.37361985,0.7065844,comentarios
comentario_2054586,Parabéns mulheronas empoderadas....,0,0,Parabéns mulheronas empoderadas....,0.06421452,0.27614784240722656,0.06421452,0.0032234192,0.028418748,0.029934563,comentarios
comentario_956707,"Um homem com medo é como um poço sem fundo de amargura. Engraçado que esta geração de Pills não percebe nem quando homem é elogiado e apoiado. Tudo é manipulação para eles. Homem só pensa em custo - benefício sim. Ele também é interesseiro. E não tem só a ver com a parte financeira. É como ele funciona. Esse canal aqui é a prova disso: um punhado de homem desecantado que não tem onde investir o seu tempo a baixo custo e que acha que mulher deve servir e não exigir, ou seja, homem não quer risco de perder, só tirar vantagem. Eu pergunto, quanta mulher de ""carroucel"" teriam pegado se tivesse oportunidade? Suponho que todas. Aí tiravam vantagem, seriam piranhas mas davam benefícios. Mas como as piranhas estão exigindo algo em troca, aí já é diferente. Elas não merecem porque são piranhas. Não é uma questão de não querer piranha porque ela é imoral, é porque ela não quer ficar na desvantagem que dá jeito ao homem e representa ameaça para bolsa e reputação,  ou seja, dar pouco e receber muito, é a combinação perfeita para eles. Esta é a verdade. Agora, mulher séria também não quer ""chave"" gasta, oportunista, e cheia de vicios e traumas. Nem pensem que com essa atitude atraem alguém decente. Os homens devem preocupar-se em crescer não só a nivel financeiro, devem trabalhar o cérebro, a autoestima e a autonomia também. Deixem de ser emocionados de raiva reprimida e lutem por vocês.",1,1,"Um homem com medo é como um poço sem fundo de amargura. Engraçado que esta geração de Pills não percebe nem quando homem é elogiado e apoiado. Tudo é manipulação para eles. Homem só pensa em custo - benefício sim. Ele também é interesseiro. E não tem só a ver com a parte financeira. É como ele funciona. Esse canal aqui é a prova disso: um punhado de homem desecantado que não tem onde investir o seu tempo a baixo custo e que acha que mulher deve servir e não exigir, ou seja, homem não quer risco de perder, só tirar vantagem. Eu pergunto, quanta mulher de ""carroucel"" teriam pegado se tivesse oportunidade? Suponho que todas. Aí tiravam vantagem, seriam piranhas mas davam benefícios. Mas como as piranhas estão exigindo algo em troca, aí já é diferente. Elas não merecem porque são piranhas. Não é uma questão de não querer piranha porque ela é imoral, é porque ela não quer ficar na desvantagem que dá jeito ao homem e representa ameaça para bolsa e reputação,  ou seja, dar pouco e receber muito, é a combinação perfeita para eles. Esta é a verdade. Agora, mulher séria também não quer ""chave"" gasta, oportunista, e cheia de vicios e traumas. Nem pensem que com essa atitude atraem alguém decente. Os homens devem preocupar-se em crescer não só a nivel financeiro, devem trabalhar o cérebro, a autoestima e a autonomia também. Deixem de ser emocionados de raiva reprimida e lutem por vocês.",0.3389984,0.284961462020874,0.3389984,0.017481172,0.17847598,0.3388922,comentarios
comentario_1444128,"Eu já vi video desse cara ai mandando essa mulher embora no Natal...ou estou enganado? As vozes e o Bio tipo é o mesmo, será que o cara perdoou daquela vez? Ou ela meteu chifre em outro? Ou armação?",0,0,"Eu já vi video desse cara ai mandando essa mulher embora no Natal...ou estou enganado? As vozes e o Bio tipo é o mesmo, será que o cara perdoou daquela vez? Ou ela meteu chifre em outro? Ou armação?",0.16043124,0.28638648986816406,0.16043124,0.0074386597,0.014551271,0.07428485,comentarios
comentario_810882,"Sou fã desse rapaz, ele realmente têm razão",0,0,"Sou fã desse rapaz, ele realmente têm razão",0.0201057,0.2573966979980469,0.0201057,0.0017738342,0.005401687,0.009374888,comentarios
comentario_1841178,"Ame a a si mesmo, antes de amar qualquer pessoa. O mandamento diz: ""ame ao seu próximo,  COMO A SI MESMO""",0,0,"Ame a a si mesmo, antes de amar qualquer pessoa. O mandamento diz: ""ame ao seu próximo,  COMO A SI MESMO""",0.011058134,0.23498058319091797,0.011058134,0.00040531158,0.0024233595,0.008652883,comentarios
comentario_2335171,BOA NOITE PARABENS COLIDER MT ABRACOS  e BEIJOS ❤❤❤,0,0,BOA NOITE PARABENS COLIDER MT ABRACOS  e BEIJOS ❤❤❤,0.005536864,0.3211526870727539,0.0030629775,0.00034093857,0.0006335883,0.005536864,comentarios
comentario_3025063,"Todo mundo aqui nessa comunidade sabe que esse papo de mulher é caro é pra beta, normal e sub-five, quem é CHAD come sem gastar um Real e com poucas ideias.",1,1,"Todo mundo aqui nessa comunidade sabe que esse papo de mulher é caro é pra beta, normal e sub-five, quem é CHAD come sem gastar um Real e com poucas ideias.",0.26859093,0.2837035655975342,0.26859093,0.012703998,0.105836816,0.24928534,comentarios
comentario_2264481,"​ ,  terapeuta é coisa de homem, o que todos precisam é de Cristo em suas vidas, Deus é o sentido da vida.",1,0,"​ ,  terapeuta é coisa de homem, o que todos precisam é de Cristo em suas vidas, Deus é o sentido da vida.",0.054779384,0.2927379608154297,0.054779384,0.002412796,0.021786476,0.018001022,comentarios
comentario_1513140,"Mulher doida e assim mesmo, ficam de joguinhos",1,1,"Mulher doida e assim mesmo, ficam de joguinhos",0.5678696,0.28125619888305664,0.50789946,0.16960317,0.27914262,0.5678696,comentarios
comentario_329031,Será sim 😂😂😂Dezenas de milhões!Que jumento kk,0,1,Será sim 😂😂😂Dezenas de milhões!Que jumento kk,0.17891699,0.284987211227417,0.17891699,0.0074386597,0.012943448,0.107333586,comentarios
comentario_855739,"Vai do marido, isso é um previlégio de poucos.",0,0,"Vai do marido, isso é um previlégio de poucos.",0.0154562555,0.27301907539367676,0.0154562555,0.00054359436,0.0017481487,0.012186904,comentarios
comentario_2079518,Então você não saiu com a mulher você saiu com uma boneca Porque se ela teve que botar cílio botar cabelo botar peito botar a bunda botar tudo então não era uma pessoa era uma coisa falsa e dizer que é borrifada do perfume saiu mais caro que o jantar essas piriguete não conhece perfume bom armas conhece o Jequiti Hinode essas porcaria que tá aí na praça geralmente esse tipo de perfume não sai muito caro É quase de graça pensa uma coisinha nojenta Avon Hinode que deve ser esse tipo de coisa que você tá se referindo não é,1,1,Então você não saiu com a mulher você saiu com uma boneca Porque se ela teve que botar cílio botar cabelo botar peito botar a bunda botar tudo então não era uma pessoa era uma coisa falsa e dizer que é borrifada do perfume saiu mais caro que o jantar essas piriguete não conhece perfume bom armas conhece o Jequiti Hinode essas porcaria que tá aí na praça geralmente esse tipo de perfume não sai muito caro É quase de graça pensa uma coisinha nojenta Avon Hinode que deve ser esse tipo de coisa que você tá se referindo não é,0.49139655,0.3328535556793213,0.49139655,0.38274905,0.12440576,0.489133,comentarios
comentario_267658,"Tbm estou cansado. Mas não é só o empreendedor que é roubado e injusticado no Brasil.Falar que quem coloca comida na mesa do das pessoas é o empreendedor, e de rir né? Coloca comida na mesa pq ele tem retorno próprio. Nunca vi empreendedor empregar sem necessidade...",0,0,"Tbm estou cansado. Mas não é só o empreendedor que é roubado e injusticado no Brasil.Falar que quem coloca comida na mesa do das pessoas é o empreendedor, e de rir né? Coloca comida na mesa pq ele tem retorno próprio. Nunca vi empreendedor empregar sem necessidade...",0.09872158,0.2775454521179199,0.09872158,0.002822876,0.022791367,0.06354945,comentarios
comentario_1612266,"@  Exatamente, ambos os sexos possuem desejos e necessidades como eu disse, oque vejo é que homens e mulheres não estão sabendo lidar com as dificuldades de se relacionar e estão se tornando cada dia mais egocêntricos e egoístas sempre jogando a culpa no outro, sem assumir seus problemas, erros e defeitos.",0,0,"@  Exatamente, ambos os sexos possuem desejos e necessidades como eu disse, oque vejo é que homens e mulheres não estão sabendo lidar com as dificuldades de se relacionar e estão se tornando cada dia mais egocêntricos e egoístas sempre jogando a culpa no outro, sem assumir seus problemas, erros e defeitos.",0.21241048,0.300459623336792,0.21241048,0.00705719,0.18313584,0.13969865,comentarios
comentario_2201486,Mulher cheia de amigos e com 500 contatos de homem no zap.  Tem otário que acha normal.  Minha ex tinha uma amiga assim. Um dia ela veio me dizer que amiga é muito comunicativa. Eu respondi: eu sei! Ela deve adorar falar no microfone dos outros. Me poupe por que eu não fui criado na Disney !  Ela até bloqueouu a tal amiga.,1,1,Mulher cheia de amigos e com 500 contatos de homem no zap.  Tem otário que acha normal.  Minha ex tinha uma amiga assim. Um dia ela veio me dizer que amiga é muito comunicativa. Eu respondi: eu sei! Ela deve adorar falar no microfone dos outros. Me poupe por que eu não fui criado na Disney !  Ela até bloqueouu a tal amiga.,0.33964422,0.27190661430358887,0.31963667,0.016383713,0.052490227,0.33964422,comentarios
comentario_176565,"Sugiro um livro libertador para mulheres invertidas: essas mulheres que estão sempre em relacionamentos ruins repetitivos. O nome do livro: Mulheres no Divã, da doutora Cláudia Bernhardt. Esse livro é uma coleção de ensaios clínicos de seus atendimentos dentro da psicanálise.",1,0,"Sugiro um livro libertador para mulheres invertidas: essas mulheres que estão sempre em relacionamentos ruins repetitivos. O nome do livro: Mulheres no Divã, da doutora Cláudia Bernhardt. Esse livro é uma coleção de ensaios clínicos de seus atendimentos dentro da psicanálise.",0.09828771,0.27718639373779297,0.09828771,0.0032615662,0.062039822,0.035553806,comentarios
comentario_1956329,"Fora a falsidade e a pilantragem não tava tão ruim o trato. Tratando o cara bem, cuidando dele, demonstrando respeito e afeto inclusive publicamente. Se ela fizesse tudo isso que ela disse só que com um cara que ela gosta e admira, estaria super feliz em um relacionamento com todas as regalias. Mas prefere ser uma va****nda.",1,1,"Fora a falsidade e a pilantragem não tava tão ruim o trato. Tratando o cara bem, cuidando dele, demonstrando respeito e afeto inclusive publicamente. Se ela fizesse tudo isso que ela disse só que com um cara que ela gosta e admira, estaria super feliz em um relacionamento com todas as regalias. Mas prefere ser uma va****nda.",0.489133,0.29549169540405273,0.47622904,0.02378681,0.022590388,0.489133,comentarios
comentario_2520711,"Rapaz eu acho esse idéia de fim dos tempos muito vaga, tendo em vista que catástrofes aconteceram desde a existência humana e muita delas são fruto da natureza amoral. O fato de tu não ter vivido períodos onde ocorreram catástrofes e tragédias vindas da mão do homem, te faz ter um noção distorcida das coisas. Talvez se tu fosse um vampiro não estaria aqui afirmando algo que ninguém tem controle",0,0,"Rapaz eu acho esse idéia de fim dos tempos muito vaga, tendo em vista que catástrofes aconteceram desde a existência humana e muita delas são fruto da natureza amoral. O fato de tu não ter vivido períodos onde ocorreram catástrofes e tragédias vindas da mão do homem, te faz ter um noção distorcida das coisas. Talvez se tu fosse um vampiro não estaria aqui afirmando algo que ninguém tem controle",0.16851899,0.2646138668060303,0.16851899,0.004425049,0.0093974555,0.110259406,comentarios
comentario_2436351,"Eu acho linda a que gem preenchimento e natural, mais ela fica falando de outras e ta precisando arruma a dela, se fizer natural fica bonito sim",0,0,"Eu acho linda a que gem preenchimento e natural, mais ela fica falando de outras e ta precisando arruma a dela, se fizer natural fica bonito sim",0.07054565,0.2756538391113281,0.07054565,0.0029754639,0.006363631,0.030595649,comentarios
comentario_752379,"Quer um beijo, em troca de um balde de cerveja, é humilhante de ambas as partes😮",0,1,"Quer um beijo, em troca de um balde de cerveja, é humilhante de ambas as partes😮",0.11202335,0.29224276542663574,0.11202335,0.004425049,0.003311308,0.019419061,comentarios
comentario_2920328,Chocada que ele tem mais de 30,0,0,Chocada que ele tem mais de 30,0.011497946,0.2841012477874756,0.011497946,0.00062942505,0.0015169121,0.00815888,comentarios
comentario_1738285,E difícil mulher que não presta querer um homem que presta😂😂😂,1,1,E difícil mulher que não presta querer um homem que presta😂😂😂,0.3389984,0.2723979949951172,0.3389984,0.022064678,0.26494437,0.24835461,comentarios
comentario_1248000,Deus abençoe esse casal nota 100000000,0,0,Deus abençoe esse casal nota 100000000,0.01237757,0.3212153911590576,0.01237757,0.0008535385,0.0024788564,0.008044879,comentarios
comentario_2728565,"Bom video mano, Ian vc pretende em algum momento fazer uma Live aqui ?",0,0,"Bom video mano, Ian vc pretende em algum momento fazer uma Live aqui ?",0.06184035,0.3050117492675781,0.06184035,0.0052261353,0.009360458,0.020385906,comentarios
comentario_1654905,"Meu deus eu tenho eh odio de gnt sem nocao q submete a oripria vida em troca de ser besta na eua dirige mal e ainda quer ter razao e nao sabe se contentar com nada, e fica faznd prezepada nan sinceramente",0,1,"Meu deus eu tenho eh odio de gnt sem nocao q submete a oripria vida em troca de ser besta na eua dirige mal e ainda quer ter razao e nao sabe se contentar com nada, e fica faznd prezepada nan sinceramente",0.3486032,0.2687218189239502,0.3245134,0.01986976,0.10221587,0.3486032,comentarios
comentario_559413,Uma noite com o Neymar Aí daria o golpe da barriga nele 😂😂,1,1,Uma noite com o Neymar Aí daria o golpe da barriga nele 😂😂,0.37795907,0.2753729820251465,0.37795907,0.03680043,0.022791367,0.1823172,comentarios
comentario_1167591,Se Enéas estivesse vivo ele daria  -30 de QI pra esse entrevistador.. oh cara íngua.. Rubão pode cobrar a aula!,0,1,Se Enéas estivesse vivo ele daria  -30 de QI pra esse entrevistador.. oh cara íngua.. Rubão pode cobrar a aula!,0.40975618,0.32272934913635254,0.36095104,0.014059683,0.01191331,0.40975618,comentarios
comentario_2649922,"Puta mano não sei se tenho dó ou ódio desse sujeito , vira homen porra ...",0,1,"Puta mano não sei se tenho dó ou ódio desse sujeito , vira homen porra ...",0.8364697,0.26338863372802734,0.8364697,0.48355904,0.33060804,0.69164425,comentarios
comentario_2444566,"para n entrar mto em detalhes, pois sao meus conhecidos, conheço um pai que precisa viajar 1hr (ida e volta, 2x) todo fds para buscar e levar o filho na casa da mae.",0,0,"para n entrar mto em detalhes, pois sao meus conhecidos, conheço um pai que precisa viajar 1hr (ida e volta, 2x) todo fds para buscar e levar o filho na casa da mae.",0.015958898,0.2567601203918457,0.015958898,0.0009059906,0.0032188136,0.008367881,comentarios
comentario_308599,"Oi seja, seja o mais canalha possível com sua mulher, porque essa é a verdadeira felicidade delas...",1,1,"Oi seja, seja o mais canalha possível com sua mulher, porque essa é a verdadeira felicidade delas...",0.4977744,0.23802471160888672,0.4977744,0.026936848,0.11512129,0.49151286,comentarios
comentario_2156395,"Hunn, será que ela ficaria na pior com o dela😊😅 kkkk sei não",0,0,"Hunn, será que ela ficaria na pior com o dela😊😅 kkkk sei não",0.11367676,0.3004920482635498,0.11367676,0.00333786,0.004994711,0.045007613,comentarios
comentario_1572339,Tempo: 🍆🍆🍆oh baby yeeeaahh oohh fãqui meee,0,1,Tempo: 🍆🍆🍆oh baby yeeeaahh oohh fãqui meee,0.3969567,0.2392129898071289,0.3969567,0.044870634,0.017264472,0.0777699,comentarios
comentario_379488,Exatamente isso . Homem que assume filho de outro homem é um verdadeiro trouxa .,0,1,Exatamente isso . Homem que assume filho de outro homem é um verdadeiro trouxa .,0.47384647,0.27733325958251953,0.4013387,0.020127986,0.13163337,0.47384647,comentarios
comentario_2637123,"  também consomem conheci mãe solteira que consome a anos, tem até you tube de mulheres viciadas a 15 anos ajudando viciados que  mundo você vive não existe genero santo ☄☄☄👎👎👎🤔🤔🤔☠☠☠",0,0,"  também consomem conheci mãe solteira que consome a anos, tem até you tube de mulheres viciadas a 15 anos ajudando viciados que  mundo você vive não existe genero santo ☄☄☄👎👎👎🤔🤔🤔☠☠☠",0.47886392,0.3365933895111084,0.47886392,0.16960317,0.18903255,0.28997475,comentarios
comentario_534033,"Esse poder qualquer pessoa tem. Geralmente, as mulheres usam mais.",0,0,"Esse poder qualquer pessoa tem. Geralmente, as mulheres usam mais.",0.09525062,0.2885720729827881,0.09525062,0.002040863,0.06567776,0.022190686,comentarios
comentario_2690772,Em nome de Jesus ..o caminho dele será desviado dessa Capeta ..,0,1,Em nome de Jesus ..o caminho dele será desviado dessa Capeta ..,0.17805049,0.2943611145019531,0.17805049,0.010299683,0.024198212,0.0838533,comentarios
comentario_362195,Vai lá reclama tem uma multidão de homens querendo uma mulher assim,0,0,Vai lá reclama tem uma multidão de homens querendo uma mulher assim,0.24763705,0.25102949142456055,0.24763705,0.012283325,0.105256535,0.16053712,comentarios
comentario_312541,Mulher sempre vai na onda das outras e no final disso ela se ferra,1,1,Mulher sempre vai na onda das outras e no final disso ela se ferra,0.6027529,0.2864525318145752,0.6027529,0.34993178,0.5135796,0.5130944,comentarios
comentario_2410272,Já conheci uma GP que ainda morava com a mãe e irmãos. Mesmo esquema - Grana dela era dela.,0,0,Já conheci uma GP que ainda morava com a mãe e irmãos. Mesmo esquema - Grana dela era dela.,0.042657252,0.27671194076538086,0.042657252,0.0012969971,0.003903274,0.022964163,comentarios
comentario_284015,Igualzinho o celular do meu marido e só tenho motivo pra fica feliz.,0,0,Igualzinho o celular do meu marido e só tenho motivo pra fica feliz.,0.006173368,0.24208760261535645,0.0052149156,0.00039339066,0.00091107225,0.006173368,comentarios
