id_comentario_anonimizado,comentario,final_misoginia,final_toxicidade,texto_analise,score_perspective_max,latencia_api,detalhe_toxicity,detalhe_severe,detalhe_identity,detalhe_insult,tipo_origem,unified_label,original_label_column
comentario_703163,Isso quer dizer dizer quando a mulher quer traiir ninguém segura,1,1,Isso quer dizer dizer quando a mulher quer traiir ninguém segura,0.17805049,0.14760541915893555,0.17805049,0.008201599,0.11163961,0.07301756,comentarios_misoginia,1,final_misoginia
comentario_1673061,Esses caras ajudaram a aumentar a perseguição do Xandão! Denunciaram pessoas de direita! Sério Redcast que vcs tão colando com eles? Que decepção,0,0,Esses caras ajudaram a aumentar a perseguição do Xandão! Denunciaram pessoas de direita! Sério Redcast que vcs tão colando com eles? Que decepção,0.19599396,0.0993642807006836,0.19599396,0.003643036,0.02037963,0.1662211,comentarios_misoginia,0,final_misoginia
comentario_2752994,O Alexandre tá sofrendo porém se td isso for verdade tenho dó da Ana o retorno só Deus pra ter misericórdia 😢mas oro por eles,0,0,O Alexandre tá sofrendo porém se td isso for verdade tenho dó da Ana o retorno só Deus pra ter misericórdia 😢mas oro por eles,0.018723432,0.13750004768371582,0.018723432,0.0009584427,0.0019701358,0.011540901,comentarios_misoginia,0,final_misoginia
comentario_2614648,"sim mano, pq mtas mulheres tbm foram violentadas ai procuram o prazer em mulher que tbm é bastante, ai vira uma bola de neve pq a dopamina sobe la em cima",1,1,"sim mano, pq mtas mulheres tbm foram violentadas ai procuram o prazer em mulher que tbm é bastante, ai vira uma bola de neve pq a dopamina sobe la em cima",0.47473195,0.10578012466430664,0.47473195,0.16960317,0.23694818,0.26957804,comentarios_misoginia,1,final_misoginia
comentario_890207,"Gente dê boa, essas mulheres estão sem noção da vida 😜 eu sou cara nem 😅 pensei que fosse gp😅",1,1,"Gente dê boa, essas mulheres estão sem noção da vida 😜 eu sou cara nem 😅 pensei que fosse gp😅",0.4339631,0.14020872116088867,0.40614098,0.023599008,0.38208112,0.4339631,comentarios_misoginia,1,final_misoginia
comentario_2832584,O Carioca só tava enxergando o lado dele... Ele não conseguia enxergar que a mulher não suportava ele...,0,1,O Carioca só tava enxergando o lado dele... Ele não conseguia enxergar que a mulher não suportava ele...,0.04686289,0.1106257438659668,0.04686289,0.0015068054,0.008768492,0.026702631,comentarios_misoginia,0,final_misoginia
comentario_550572,E nem pra fazer inventário 😡péssimo.... ñ vou nem  contar  a estória.... ñ contrate parentes  pra lugar nenhum  parentes só  da prejuízo.,0,1,E nem pra fazer inventário 😡péssimo.... ñ vou nem  contar  a estória.... ñ contrate parentes  pra lugar nenhum  parentes só  da prejuízo.,0.23162876,0.1092534065246582,0.23162876,0.0063323975,0.00449524,0.16989174,comentarios_misoginia,0,final_misoginia
comentario_1466933,"Não se preocupe, tem muitas mulheres que gostam de fazer caridade no trabalho distribuindo a pepeka pros homens nas empresas, principalmente se o cara for o proprietário ou gerente. CONFIA MIQUEINHA NA SUA HONRRADINHA!!!  Não se preocupe, ela deve estar jogando sinuca, acariciando com a mão e com a boca as bolas e o taco. 🤮💩🤬👿🤡Namoro, casamento e filhos não servem pra nada na vida de um homem pois é só despesa financeira e muita dor de cabeça pro homem ter mulher dentro de casa. Eu por exemplo, só me relaciono com garotas de programa pois gastamos menos e nos divertimos mais nesta vida. Lembrem-se que mulher não gosta de homem, elas gostam é de dinheiro. E além do mais, a maioria esmagadora das mulheres são feministas, narcisistas, tóxicas e abusivas e ainda pregam o ódio contra nós homens dizendo que não prestamos, temos que morrer e desaparecer da face da terra. HOMENS, não se iludam com essas mulheres/feministas, narcisistas, tóxicas e abusivas atualmente, pois se você quiser ter sérios e graves problemas na sua vida, passar por situações idênticas e muito piores a que outros homens estão passando ou já passaram, se tornar refém, ter a sua vida transformada num caos, num calvário, num inferno, perder a sua paz, a sua sanidade mental, a sua tranquilidade, a sua qualidade de vida, sua saúde, suas forças, suas ótimas noites de sono, seu bem-estar, sua alegria de viver, seu sossego, a sua liberdade, seu dinheiro/patrimônio, sofrer falsas acusações e ainda poder ser preso. É muito fácil: seja mais um a cair no golpe do namoro firme, do ficar noivo, do morar juntos e do casamento. Não tem erro, a sua vida nunca mais será a mesma. Assim, além de sofrer horrores, você descobrirá pela dor o quanto ser um homem solteiro convicto é uma dádiva, é maravilhoso e é acima de tudo a suprema felicidade. A vida é feita de escolhas. Então, faça as suas!!! REDPILL AND MGTOW FOREVER.",1,1,"Não se preocupe, tem muitas mulheres que gostam de fazer caridade no trabalho distribuindo a pepeka pros homens nas empresas, principalmente se o cara for o proprietário ou gerente. CONFIA MIQUEINHA NA SUA HONRRADINHA!!!  Não se preocupe, ela deve estar jogando sinuca, acariciando com a mão e com a boca as bolas e o taco. 🤮💩🤬👿🤡Namoro, casamento e filhos não servem pra nada na vida de um homem pois é só despesa financeira e muita dor de cabeça pro homem ter mulher dentro de casa. Eu por exemplo, só me relaciono com garotas de programa pois gastamos menos e nos divertimos mais nesta vida. Lembrem-se que mulher não gosta de homem, elas gostam é de dinheiro. E além do mais, a maioria esmagadora das mulheres são feministas, narcisistas, tóxicas e abusivas e ainda pregam o ódio contra nós homens dizendo que não prestamos, temos que morrer e desaparecer da face da terra. HOMENS, não se iludam com essas mulheres/feministas, narcisistas, tóxicas e abusivas atualmente, pois se você quiser ter sérios e graves problemas na sua vida, passar por situações idênticas e muito piores a que outros homens estão passando ou já passaram, se tornar refém, ter a sua vida transformada num caos, num calvário, num inferno, perder a sua paz, a sua sanidade mental, a sua tranquilidade, a sua qualidade de vida, sua saúde, suas forças, suas ótimas noites de sono, seu bem-estar, sua alegria de viver, seu sossego, a sua liberdade, seu dinheiro/patrimônio, sofrer falsas acusações e ainda poder ser preso. É muito fácil: seja mais um a cair no golpe do namoro firme, do ficar noivo, do morar juntos e do casamento. Não tem erro, a sua vida nunca mais será a mesma. Assim, além de sofrer horrores, você descobrirá pela dor o quanto ser um homem solteiro convicto é uma dádiva, é maravilhoso e é acima de tudo a suprema felicidade. A vida é feita de escolhas. Então, faça as suas!!! REDPILL AND MGTOW FOREVER.",0.4339631,0.1120600700378418,0.40614098,0.16960317,0.2846865,0.4339631,comentarios_misoginia,1,final_misoginia
comentario_1658807,"Pior que é real essas histórias do Da Vinci, passava a pimenta nos pupilos, Salai e Melzi tinham menos 14 anos quando foram viver com ele, teve até que ir embora da cidade depois de ser acusado de sodomia e envolvimento com prostitutos.",0,1,"Pior que é real essas histórias do Da Vinci, passava a pimenta nos pupilos, Salai e Melzi tinham menos 14 anos quando foram viver com ele, teve até que ir embora da cidade depois de ser acusado de sodomia e envolvimento com prostitutos.",0.20335422,0.10388994216918945,0.20335422,0.015867263,0.022992345,0.13245803,comentarios_misoginia,0,final_misoginia
comentario_810882,"Sou fã desse rapaz, ele realmente têm razão",0,0,"Sou fã desse rapaz, ele realmente têm razão",0.020607091,0.1273186206817627,0.020607091,0.0017929077,0.0054756827,0.0094128875,comentarios_misoginia,0,final_misoginia
comentario_3000000,"@  meu marido me traiu eu estava com bebê de 15 dias peguei minhas coisas e foi embora, assassinar alguém é muito pior que trai  mu alguém muito pior não tem comparação  sim só Deus pode julgar então você não deve julgar alguém pq traiu.",0,0,"@  meu marido me traiu eu estava com bebê de 15 dias peguei minhas coisas e foi embora, assassinar alguém é muito pior que trai  mu alguém muito pior não tem comparação  sim só Deus pode julgar então você não deve julgar alguém pq traiu.",0.20265625,0.1001729965209961,0.20265625,0.011520386,0.020178653,0.06774519,comentarios_misoginia,0,final_misoginia
comentario_2335171,BOA NOITE PARABENS COLIDER MT ABRACOS  e BEIJOS ❤❤❤,0,0,BOA NOITE PARABENS COLIDER MT ABRACOS  e BEIJOS ❤❤❤,0.005532114,0.10405254364013672,0.0030629775,0.00032901764,0.000638213,0.005532114,comentarios_misoginia,0,final_misoginia
comentario_1600299,"""Nera"" esse jogador que namorava uma trans? Tá solteiro ou pulou a cerca?",0,1,"""Nera"" esse jogador que namorava uma trans? Tá solteiro ou pulou a cerca?",0.46028158,0.10289955139160156,0.4013387,0.02416241,0.46028158,0.40189892,comentarios_misoginia,0,final_misoginia
comentario_2869845,Conheço várias mulheres a minha volta que fizeram isso depois de família consolidada e marido bom. Estão na pista e são mais p#tas que muita novinhas modernetes,1,1,Conheço várias mulheres a minha volta que fizeram isso depois de família consolidada e marido bom. Estão na pista e são mais p#tas que muita novinhas modernetes,0.52272606,0.11841535568237305,0.52272606,0.29621798,0.28883415,0.5072643,comentarios_misoginia,1,final_misoginia
comentario_2226767,meta mesmo gostoso mas não use drogas e não engravide usa camisinha e muito anticoncepcional meta mesmo vai tudo pro inferno seja feliz na terra,0,1,meta mesmo gostoso mas não use drogas e não engravide usa camisinha e muito anticoncepcional meta mesmo vai tudo pro inferno seja feliz na terra,0.5532103,0.10853695869445801,0.5532103,0.23223943,0.1035157,0.33964422,comentarios_misoginia,0,final_misoginia
comentario_2344352,"Um tomando sopinha do outro, mas com muito respeito.😂😂😂😂😂😂😂",0,0,"Um tomando sopinha do outro, mas com muito respeito.😂😂😂😂😂😂😂",0.057748068,0.1040337085723877,0.057748068,0.0019550323,0.00310782,0.026315894,comentarios_misoginia,0,final_misoginia
comentario_1934897,"Não gosto desse critério de ""merecimento"" que a mulher usa com o homem.",1,0,"Não gosto desse critério de ""merecimento"" que a mulher usa com o homem.",0.23694818,0.12732815742492676,0.20009702,0.0040245056,0.23694818,0.039737478,comentarios_misoginia,1,final_misoginia
comentario_2079518,Então você não saiu com a mulher você saiu com uma boneca Porque se ela teve que botar cílio botar cabelo botar peito botar a bunda botar tudo então não era uma pessoa era uma coisa falsa e dizer que é borrifada do perfume saiu mais caro que o jantar essas piriguete não conhece perfume bom armas conhece o Jequiti Hinode essas porcaria que tá aí na praça geralmente esse tipo de perfume não sai muito caro É quase de graça pensa uma coisinha nojenta Avon Hinode que deve ser esse tipo de coisa que você tá se referindo não é,1,1,Então você não saiu com a mulher você saiu com uma boneca Porque se ela teve que botar cílio botar cabelo botar peito botar a bunda botar tudo então não era uma pessoa era uma coisa falsa e dizer que é borrifada do perfume saiu mais caro que o jantar essas piriguete não conhece perfume bom armas conhece o Jequiti Hinode essas porcaria que tá aí na praça geralmente esse tipo de perfume não sai muito caro É quase de graça pensa uma coisinha nojenta Avon Hinode que deve ser esse tipo de coisa que você tá se referindo não é,0.49151286,0.1013948917388916,0.49139655,0.38274905,0.12208464,0.49151286,comentarios_misoginia,1,final_misoginia
comentario_716317,"Se tá on, tá liberado ué, seis inventa cada coisa",0,0,"Se tá on, tá liberado ué, seis inventa cada coisa",0.019854378,0.10626935958862305,0.019854378,0.00072956085,0.001276426,0.012680908,comentarios_misoginia,0,final_misoginia
comentario_2807037,"Se assumiu( registrou legalmente) ele se fodeo❤. Vai pagar pensão e mesmo que não tenha registrado ela pode dar entrada na pensão socio afetiva. O dinheiro da pensão ela vai usar pra comprar picanha e cerveja pra o macho dela... Meu tio passa por isso. Assumiu a filha que não era dele, depois tomou umas pontas, a mulher ( dona Carminha) botou ele pra fora de casa( a casa era dele presente da minha avó) e paga pensão pra filha dos outros, e a dona pôs o macho em casa( obviamente) e vivem de muita cerveja e churrasco regados a bolsa família, pensão de duas outras crianças e a do meu tio é claro. De quem foi o erro? Dele( meu tio). Todos nós na família dissemos: Valter, vc vai assumir uma mulher com dois filhos e um na barriga que não são seus? Olha... Esse para mim bateu o recorde de otarice ( se é que essa palavra existe), idiotice e etc.",1,1,"Se assumiu( registrou legalmente) ele se fodeo❤. Vai pagar pensão e mesmo que não tenha registrado ela pode dar entrada na pensão socio afetiva. O dinheiro da pensão ela vai usar pra comprar picanha e cerveja pra o macho dela... Meu tio passa por isso. Assumiu a filha que não era dele, depois tomou umas pontas, a mulher ( dona Carminha) botou ele pra fora de casa( a casa era dele presente da minha avó) e paga pensão pra filha dos outros, e a dona pôs o macho em casa( obviamente) e vivem de muita cerveja e churrasco regados a bolsa família, pensão de duas outras crianças e a do meu tio é claro. De quem foi o erro? Dele( meu tio). Todos nós na família dissemos: Valter, vc vai assumir uma mulher com dois filhos e um na barriga que não são seus? Olha... Esse para mim bateu o recorde de otarice ( se é que essa palavra existe), idiotice e etc.",0.52811706,0.09990239143371582,0.52811706,0.44713756,0.16159154,0.48569724,comentarios_misoginia,1,final_misoginia
comentario_2550273,Isso é vdd eu te admiro tbm eles amam ouvir eu te respeito acho q é a melhor coisa que um homem em sua masculinidade nata ama ouvir.,0,0,Isso é vdd eu te admiro tbm eles amam ouvir eu te respeito acho q é a melhor coisa que um homem em sua masculinidade nata ama ouvir.,0.04240986,0.11585688591003418,0.04240986,0.0019836426,0.018269362,0.019419061,comentarios_misoginia,0,final_misoginia
comentario_528912,"Se mulher é artigo de luxo e tá caro, não se envolve, faz o L .",1,0,"Se mulher é artigo de luxo e tá caro, não se envolve, faz o L .",0.11223003,0.1304950714111328,0.11223003,0.008239746,0.08831879,0.057890166,comentarios_misoginia,1,final_misoginia
comentario_1694723,"Eu não sabia disso, agora toda vez que paro em transito em cidade ou rodovia procuro manter a distancia seguro e esterço o volante pro lado",0,0,"Eu não sabia disso, agora toda vez que paro em transito em cidade ou rodovia procuro manter a distancia seguro e esterço o volante pro lado",0.00649637,0.12392568588256836,0.005748973,0.0005364418,0.001017441,0.00649637,comentarios_misoginia,0,final_misoginia
comentario_2433271,"Se ela está falando a verdade,parabéns para ela🤝👍mais pessoalmente eu já não confio em nenhuma digníssima mais...(prefiro a solitude,paz e liberdade não tem preço que pague)👈🍷",1,1,"Se ela está falando a verdade,parabéns para ela🤝👍mais pessoalmente eu já não confio em nenhuma digníssima mais...(prefiro a solitude,paz e liberdade não tem preço que pague)👈🍷",0.034748793,0.0875704288482666,0.034748793,0.0010108948,0.0029598286,0.023028618,comentarios_misoginia,1,final_misoginia
comentario_176565,"Sugiro um livro libertador para mulheres invertidas: essas mulheres que estão sempre em relacionamentos ruins repetitivos. O nome do livro: Mulheres no Divã, da doutora Cláudia Bernhardt. Esse livro é uma coleção de ensaios clínicos de seus atendimentos dentro da psicanálise.",1,0,"Sugiro um livro libertador para mulheres invertidas: essas mulheres que estão sempre em relacionamentos ruins repetitivos. O nome do livro: Mulheres no Divã, da doutora Cláudia Bernhardt. Esse livro é uma coleção de ensaios clínicos de seus atendimentos dentro da psicanálise.",0.09785384,0.11339640617370605,0.09785384,0.0032997131,0.062039822,0.035333443,comentarios_misoginia,1,final_misoginia
comentario_911603,O veneno escorreu no canto da boca!!! KkkJá vi vários amigos se ferrando desse jeito!!!,0,1,O veneno escorreu no canto da boca!!! KkkJá vi vários amigos se ferrando desse jeito!!!,0.4274071,0.11432743072509766,0.4274071,0.02449106,0.010729378,0.25800487,comentarios_misoginia,0,final_misoginia
comentario_2100461,"QUANDO UMA MULHER FALA QUE TRANSOU COM APENAS 2 HOMENS, significa que ela deu apenas para dois betas provedores. Elas EXCLUIU DA CONTA todo os CAFAGESTES, todas as FODAS CASUAIS que deram, OS ANAIS GIRATÓRIOS, gargarejadas de porras e AS FODAS QUE NINGUEM SABE QUE OCORREU. As mulheres que se fazem de santinhas, quando estão longe de conhecidos agem sem freios morais. As mulheres que parece mais santinhas, quando estão longe de conhecidos são as mais perversas.https://youtu.be/chljBCFv5HA?si=Vw6vNaNAA-W8iJNe",1,1,"QUANDO UMA MULHER FALA QUE TRANSOU COM APENAS 2 HOMENS, significa que ela deu apenas para dois betas provedores. Elas EXCLUIU DA CONTA todo os CAFAGESTES, todas as FODAS CASUAIS que deram, OS ANAIS GIRATÓRIOS, gargarejadas de porras e AS FODAS QUE NINGUEM SABE QUE OCORREU. As mulheres que se fazem de santinhas, quando estão longe de conhecidos agem sem freios morais. As mulheres que parece mais santinhas, quando estão longe de conhecidos são as mais perversas.https://youtu.be/chljBCFv5HA?si=Vw6vNaNAA-W8iJNe",0.7510937,0.10801815986633301,0.7510937,0.61260825,0.46028158,0.5739874,comentarios_misoginia,1,final_misoginia
comentario_210809,Aiii bomba...... 😅😅😅  realmente..... sem palavras,0,0,Aiii bomba...... 😅😅😅  realmente..... sem palavras,0.06817148,0.1139528751373291,0.06817148,0.0036621094,0.0029968263,0.014580919,comentarios_misoginia,0,final_misoginia
comentario_392947,"   desse canal que posta muito assuntos negativos em relação as mulheres, sempre vejo esse homem nos vídeos desse canal. Note isso você mesmo e veja a expressão facial dele nos vídeos do canal que só aborda assuntos negativos referente as mulheres. Ele está passando uma imagem negativa sobre mulheres expondo somente assuntos que geram comentários de depreciação as mulheres.",0,0,"   desse canal que posta muito assuntos negativos em relação as mulheres, sempre vejo esse homem nos vídeos desse canal. Note isso você mesmo e veja a expressão facial dele nos vídeos do canal que só aborda assuntos negativos referente as mulheres. Ele está passando uma imagem negativa sobre mulheres expondo somente assuntos que geram comentários de depreciação as mulheres.",0.25462922,0.09492683410644531,0.25462922,0.007972717,0.17381613,0.110259406,comentarios_misoginia,0,final_misoginia
comentario_575871,"Olá rosilene, que remedio você toma para convulsão? Você tem filhos? Pergunto porque minha filha toma trileptal para convulsão e tenho receio de quando ela engravidar por causa do remédio. Vai ter que tomar pro resto da vida porque teve um AVC quando criança. Ficou bem até que as 14 anos teve novamente e desde então nunca mais parou. Tentamos tirar mas quando estava quase parando teve crise novamente.  O médico mandou continuar pra sempre agora. Já está com 22 anos.",0,0,"Olá rosilene, que remedio você toma para convulsão? Você tem filhos? Pergunto porque minha filha toma trileptal para convulsão e tenho receio de quando ela engravidar por causa do remédio. Vai ter que tomar pro resto da vida porque teve um AVC quando criança. Ficou bem até que as 14 anos teve novamente e desde então nunca mais parou. Tentamos tirar mas quando estava quase parando teve crise novamente.  O médico mandou continuar pra sempre agora. Já está com 22 anos.",0.012880214,0.10803580284118652,0.012880214,0.0008010864,0.0022753682,0.008595883,comentarios_misoginia,0,final_misoginia
comentario_1738285,E difícil mulher que não presta querer um homem que presta😂😂😂,1,1,E difícil mulher que não presta querer um homem que presta😂😂😂,0.3389984,0.12082076072692871,0.3389984,0.022064678,0.26494437,0.24835461,comentarios_misoginia,1,final_misoginia
comentario_2772832,Ainda bem que abandonei essa vida balada custei para acordar para essa realidade.,0,0,Ainda bem que abandonei essa vida balada custei para acordar para essa realidade.,0.036634352,0.10894155502319336,0.036634352,0.0013065338,0.0022013725,0.019032324,comentarios_misoginia,0,final_misoginia
comentario_2728565,"Bom video mano, Ian vc pretende em algum momento fazer uma Live aqui ?",0,0,"Bom video mano, Ian vc pretende em algum momento fazer uma Live aqui ?",0.06500591,0.11878085136413574,0.06500591,0.005378723,0.009619443,0.020772645,comentarios_misoginia,0,final_misoginia
comentario_1722057,"Seja homem ou mulher, começou a fazer joguinho, não vale a pena uma pessoa assim na nossa vida.",0,0,"Seja homem ou mulher, começou a fazer joguinho, não vale a pena uma pessoa assim na nossa vida.",0.0048130783,0.11800003051757812,0.00012664234,1.1771917e-05,1.8426666e-05,0.0048130783,comentarios_misoginia,0,final_misoginia
comentario_1174318,E ainda tem gente que acredita em Janja e Lula no poder... ah ah ah ah ah ah ah ah ah ah ... chupa .,0,1,E ainda tem gente que acredita em Janja e Lula no poder... ah ah ah ah ah ah ah ah ah ah ... chupa .,0.48627716,0.10736703872680664,0.44393396,0.23223771,0.10221587,0.48627716,comentarios_misoginia,0,final_misoginia
comentario_1099942,E as evangélicas da sua congregação?,0,0,E as evangélicas da sua congregação?,0.048842013,0.09749794006347656,0.048842013,0.0013256073,0.042550452,0.016100928,comentarios_misoginia,0,final_misoginia
comentario_446871,Você não foi o único! kkkkkkkk,0,0,Você não foi o único! kkkkkkkk,0.028031485,0.0735325813293457,0.028031485,0.0011014938,0.001951637,0.014276917,comentarios_misoginia,0,final_misoginia
comentario_2243266,"Se caísse uA bomba atômica lá, não faria falta.",0,1,"Se caísse uA bomba atômica lá, não faria falta.",0.37340668,0.11002063751220703,0.37340668,0.16960317,0.06340405,0.07428485,comentarios_misoginia,0,final_misoginia
comentario_1268312,Mulher casada não tem de estar se agarrando com outro homem mesmo caso o homem casado,1,0,Mulher casada não tem de estar se agarrando com outro homem mesmo caso o homem casado,0.044636376,0.1024165153503418,0.044636376,0.003643036,0.022992345,0.017936565,comentarios_misoginia,1,final_misoginia
comentario_1796969,Exatamente..Eu penso assim.. só que no momento não tem á ver com minha realidade pois sou mãe solteira e preciso ser provedora..aliás nós mães solteiras temos q ser de tudo. Só q infelizmente não somos super heroínas e algum momento algo não vai sair tão bem feito né...q isso não seja o amor e criação d nossos filhos.,0,0,Exatamente..Eu penso assim.. só que no momento não tem á ver com minha realidade pois sou mãe solteira e preciso ser provedora..aliás nós mães solteiras temos q ser de tudo. Só q infelizmente não somos super heroínas e algum momento algo não vai sair tão bem feito né...q isso não seja o amor e criação d nossos filhos.,0.024613906,0.11186957359313965,0.024613906,0.0011825562,0.0047357255,0.014352918,comentarios_misoginia,0,final_misoginia
