id_comentario_anonimizado,comentario,final_misoginia,final_toxicidade,texto_analise,score_perspective_max,latencia_api,detalhe_toxicity,detalhe_severe,detalhe_identity,detalhe_insult,tipo_origem
comentario_2621922,"Quando voce estiver envelhecida, ele te troca por outra mais nova e mais bonita. Voce estara usada e ninguem vai querer, sem emprego e desvalorizada.  Hoje voce tem um preço. Mas e igual carro novo, depois de usado a gente troca por outro e o usado nao vale quase nada.Vai chorar amargamente por ter se sujeitado ao papel de rap....a e destruir um lar, sera tarde demais. Acorda e sai dessa vida, caminho para o inferno.",1,1,"Quando voce estiver envelhecida, ele te troca por outra mais nova e mais bonita. Voce estara usada e ninguem vai querer, sem emprego e desvalorizada.  Hoje voce tem um preço. Mas e igual carro novo, depois de usado a gente troca por outro e o usado nao vale quase nada.Vai chorar amargamente por ter se sujeitado ao papel de rap....a e destruir um lar, sera tarde demais. Acorda e sai dessa vida, caminho para o inferno.",0.37846634,0.28519320487976074,0.37751234,0.023076924,0.02128403,0.37846634,comentarios
comentario_1353753,"Tou na paz, faz tempo 🙌Don se identifica cmg",0,0,"Tou na paz, faz tempo 🙌Don se identifica cmg",0.010818896,0.27882933616638184,0.010806813,0.0006866455,0.0012209293,0.010818896,comentarios
comentario_2677177,"O que eu vejo nesses videos é um ""declararam guerra entao é guerra"" porque elas estão forçando demais é como se fosse uma resposta pra nossas reclamações e exigencias daí nas entrelinhas desses videos elas estão falando ""é isso mesmo! Vamos continuar exigindo e agora descaradamente, homem liso fica sozinho, vc tem que pagar sim, nós não abaixaremos a regua, continuaremos e ate aumentaremos a exigencia"" mas claro é um grupo nao a sociedade feminina inteira. Digo isso porque reparem nesses videos se não esta uma coisa forçada?",1,0,"O que eu vejo nesses videos é um ""declararam guerra entao é guerra"" porque elas estão forçando demais é como se fosse uma resposta pra nossas reclamações e exigencias daí nas entrelinhas desses videos elas estão falando ""é isso mesmo! Vamos continuar exigindo e agora descaradamente, homem liso fica sozinho, vc tem que pagar sim, nós não abaixaremos a regua, continuaremos e ate aumentaremos a exigencia"" mas claro é um grupo nao a sociedade feminina inteira. Digo isso porque reparem nesses videos se não esta uma coisa forçada?",0.23667802,0.26643991470336914,0.23667802,0.023076924,0.12440576,0.16883044,comentarios
comentario_1385717,"É por isso que eu nunca continuei qmigo de ex em rede social.Terminou,eu não quero nem um bom dia.Ela segue o rumo dela e eu o meu.Quando vi esse post ey lembrei da minha última ex...Teeminou e ainda continuei falando ckm ela quase todo dia..Ela todo momento mandando mensagem,fim de semana fiavava perguntado se wu tava saindo,se ia sair(tipo monitorando) a mina tava manipulando,a ponto de wu mesmo ser ter mais poha nemhuma com ela,eu ripo nao saia com ninguém,nao flertava com ninguém..Um belo dia eu acordei de amanhã,dei um block nela em todas redes sociais e fyi vivwr minha vida.Puts ,parece que eu tinha tirado uma bola de ferro dos pés.",0,0,"É por isso que eu nunca continuei qmigo de ex em rede social.Terminou,eu não quero nem um bom dia.Ela segue o rumo dela e eu o meu.Quando vi esse post ey lembrei da minha última ex...Teeminou e ainda continuei falando ckm ela quase todo dia..Ela todo momento mandando mensagem,fim de semana fiavava perguntado se wu tava saindo,se ia sair(tipo monitorando) a mina tava manipulando,a ponto de wu mesmo ser ter mais poha nemhuma com ela,eu ripo nao saia com ninguém,nao flertava com ninguém..Um belo dia eu acordei de amanhã,dei um block nela em todas redes sociais e fyi vivwr minha vida.Puts ,parece que eu tinha tirado uma bola de ferro dos pés.",0.29405528,0.28556108474731445,0.29405528,0.024350211,0.037394293,0.16890354,comentarios
comentario_1014542,"Cara, uma certa vez uma pessoa , eu pedi pra ela pagar conta de água  o que ela fez, tacou a conta dentro da gaveta, eu confiei que ela pagaria, depois de dois meses , vieram e contaram,  ai ela me fala que eu teria que bancar a casa sozinho, hum depois disso, nao paguei mais nada. Se ela nao pagar a parte dela.",0,0,"Cara, uma certa vez uma pessoa , eu pedi pra ela pagar conta de água  o que ela fez, tacou a conta dentro da gaveta, eu confiei que ela pagaria, depois de dois meses , vieram e contaram,  ai ela me fala que eu teria que bancar a casa sozinho, hum depois disso, nao paguei mais nada. Se ela nao pagar a parte dela.",0.034277402,0.27594614028930664,0.034277402,0.0016212463,0.0024048607,0.01929015,comentarios
comentario_550572,E nem pra fazer inventário 😡péssimo.... ñ vou nem  contar  a estória.... ñ contrate parentes  pra lugar nenhum  parentes só  da prejuízo.,0,1,E nem pra fazer inventário 😡péssimo.... ñ vou nem  contar  a estória.... ñ contrate parentes  pra lugar nenhum  parentes só  da prejuízo.,0.2312681,0.2681434154510498,0.2312681,0.0061035156,0.004328749,0.16897665,comentarios
comentario_1337073,"LAMENTAVELMENTE,  POR MAIS TRISTE QUE SEJA,  ESTÁ CADA VEZ MAIS DIFÍCIL DE ACHAR MULHER DE VALOR......E MAIS FÁCIL ACHAR MULHER QUE TEM PREÇO 😅😅",1,1,"LAMENTAVELMENTE,  POR MAIS TRISTE QUE SEJA,  ESTÁ CADA VEZ MAIS DIFÍCIL DE ACHAR MULHER DE VALOR......E MAIS FÁCIL ACHAR MULHER QUE TEM PREÇO 😅😅",0.27682206,0.2877078056335449,0.27525392,0.015931819,0.27682206,0.16839184,comentarios
comentario_101540,"O Raiam deveria assistir o episódio inteiro... Vai entender pq ela não é casada e pq ela foi levantada por Deus para aconselhar os jovens a casarem certo e não serem promíscuos... Ou seja, era um café com teu pai/tua mãe antes da modinha.",0,0,"O Raiam deveria assistir o episódio inteiro... Vai entender pq ela não é casada e pq ela foi levantada por Deus para aconselhar os jovens a casarem certo e não serem promíscuos... Ou seja, era um café com teu pai/tua mãe antes da modinha.",0.15711457,0.288952112197876,0.15711457,0.0064849854,0.026609946,0.08831572,comentarios
comentario_401749,🍷🗿🚩😡AGORA É TARDE O HOMEM DESCOBRIU QUE TEM UM PODER O PODER DE IR EMBORA  E VIVER EM PAZ LONGE DE MULHER 🤔🙄🤔🙄🙄🤔🙄🙄🤔🤔🙄🙄🙄🙄🤔🤔🙄🤔🙄🙄🙄🙄,1,1,🍷🗿🚩😡AGORA É TARDE O HOMEM DESCOBRIU QUE TEM UM PODER O PODER DE IR EMBORA  E VIVER EM PAZ LONGE DE MULHER 🤔🙄🤔🙄🙄🤔🙄🙄🤔🤔🙄🙄🙄🙄🤔🤔🙄🤔🙄🙄🙄🙄,0.25462922,0.2774794101715088,0.25462922,0.019998873,0.10221587,0.14150882,comentarios
comentario_104489,Eu acho que ela esta zuando! Foi ela que cagou no feio quando ele foi embora...,0,1,Eu acho que ela esta zuando! Foi ela que cagou no feio quando ele foi embora...,0.45921504,0.28876733779907227,0.45921504,0.02444411,0.02048012,0.40975618,comentarios
comentario_1632082,"Prêmio Nobel é atribuído pela academia Sueca, não na Suiça.  Paguei uma falha do grande Serjão 😊",0,0,"Prêmio Nobel é atribuído pela academia Sueca, não na Suiça.  Paguei uma falha do grande Serjão 😊",0.054531995,0.2756767272949219,0.054531995,0.0011444092,0.010063417,0.029273475,comentarios
comentario_1674094,Desculpa fajuta pra ser kenga e se mostrar pra macho.,1,1,Desculpa fajuta pra ser kenga e se mostrar pra macho.,0.03592727,0.27710914611816406,0.03592727,0.00207901,0.0052166977,0.027605021,comentarios
comentario_2869845,Conheço várias mulheres a minha volta que fizeram isso depois de família consolidada e marido bom. Estão na pista e são mais p#tas que muita novinhas modernetes,1,1,Conheço várias mulheres a minha volta que fizeram isso depois de família consolidada e marido bom. Estão na pista e são mais p#tas que muita novinhas modernetes,0.52272606,0.29789161682128906,0.52272606,0.31905776,0.2949366,0.5129801,comentarios
comentario_1407990,📕 - AntiOtário 🔱 - Código Masculino🚩 - Red Flags🔞 - Antiporn*🧘 - Lições Perpétuas🔐 - Entrada no Grupo PrivadoEsse é apenas o começo! 📚🗿👇🔗 | https://hotm.art/ComboManual,0,0,📕 - AntiOtário 🔱 - Código Masculino🚩 - Red Flags🔞 - Antiporn*🧘 - Lições Perpétuas🔐 - Entrada no Grupo PrivadoEsse é apenas o começo! 📚🗿👇🔗 | https://hotm.art/ComboManual,0.16098402,0.2429218292236328,0.16098402,0.012283325,0.017465452,0.03312982,comentarios
comentario_1255853,"Estou com vc mano, eu também não aturo esse tipinho de gente.",0,1,"Estou com vc mano, eu também não aturo esse tipinho de gente.",0.2540519,0.2835845947265625,0.2540519,0.011749268,0.016963007,0.16897665,comentarios
comentario_106040,"Em que planeta ela vive que não sabe da lei ""Não é Não"" e que isso da até cadeia, nem bom dia dou mais para as digníssimas kkkkkkkk",1,1,"Em que planeta ela vive que não sabe da lei ""Não é Não"" e que isso da até cadeia, nem bom dia dou mais para as digníssimas kkkkkkkk",0.29039988,0.28821492195129395,0.29039988,0.015867263,0.026810925,0.26957804,comentarios
comentario_1293498,Gosta sim se nao gostasse nao pagaria para a amante e nao ficaria com uma que usa tudo isso😂😂,0,0,Gosta sim se nao gostasse nao pagaria para a amante e nao ficaria com uma que usa tudo isso😂😂,0.048594624,0.28029680252075195,0.048594624,0.0011205673,0.0028118372,0.027730936,comentarios
comentario_2367085,Porque a mulher do pastor transo com medigo,0,0,Porque a mulher do pastor transo com medigo,0.47886392,0.27385425567626953,0.47886392,0.16960317,0.34324843,0.40189892,comentarios
comentario_2234041,"Minha mãe é mais homem do que esse pai😂😂😂 quando isso acontecia comigo e com minha irmã, ela já vinha na voadora 😂😂 minha irmã apanhava com o fio do ferro de passar. Eu já ficava pianinho só de ver ela apanhar.😂😂",0,1,"Minha mãe é mais homem do que esse pai😂😂😂 quando isso acontecia comigo e com minha irmã, ela já vinha na voadora 😂😂 minha irmã apanhava com o fio do ferro de passar. Eu já ficava pianinho só de ver ela apanhar.😂😂",0.2540519,0.2733750343322754,0.2540519,0.019740647,0.04203484,0.16124763,comentarios
comentario_1694723,"Eu não sabia disso, agora toda vez que paro em transito em cidade ou rodovia procuro manter a distancia seguro e esterço o volante pro lado",0,0,"Eu não sabia disso, agora toda vez que paro em transito em cidade ou rodovia procuro manter a distancia seguro e esterço o volante pro lado",0.00649637,0.2676582336425781,0.005937464,0.0005340576,0.0010313153,0.00649637,comentarios
comentario_1042943,A mão esquerda do cara....ainda desperta suspeita...,0,0,A mão esquerda do cara....ainda desperta suspeita...,0.07212844,0.26453065872192383,0.07212844,0.0015926361,0.0073625734,0.039444692,comentarios
comentario_1407510,Ela parece a Julia Roberts. Hoje.,0,0,Ela parece a Julia Roberts. Hoje.,0.009738698,0.2632288932800293,0.009738698,0.0003039837,0.0009896926,0.009279887,comentarios
comentario_2433271,"Se ela está falando a verdade,parabéns para ela🤝👍mais pessoalmente eu já não confio em nenhuma digníssima mais...(prefiro a solitude,paz e liberdade não tem preço que pague)👈🍷",1,1,"Se ela está falando a verdade,parabéns para ela🤝👍mais pessoalmente eu já não confio em nenhuma digníssima mais...(prefiro a solitude,paz e liberdade não tem preço que pague)👈🍷",0.034748793,0.2809445858001709,0.034748793,0.0010108948,0.0029598286,0.023028618,comentarios
comentario_2585774,Mulher de preço é não de valores,1,1,Mulher de preço é não de valores,0.48915586,0.265430212020874,0.43720075,0.024678862,0.48915586,0.41767508,comentarios
comentario_518498,Disse ele que está namorando 🤣,0,0,Disse ele que está namorando 🤣,0.010869644,0.257657527923584,0.010869644,0.00046253204,0.0009573196,0.008443882,comentarios
comentario_2790237,"sou de goias e direto ouço os vizinhos aqui com uma que diz, ""a mulher que ele ama esta casando outro msm assim que ele é  homen da vida dela é ele"" e o cara ainda chora por ela kkkkkk, dá nao vei ouvir essas musicas, intankável",0,0,"sou de goias e direto ouço os vizinhos aqui com uma que diz, ""a mulher que ele ama esta casando outro msm assim que ele é  homen da vida dela é ele"" e o cara ainda chora por ela kkkkkk, dá nao vei ouvir essas musicas, intankável",0.14256015,0.25713109970092773,0.14256015,0.006828308,0.038425524,0.06794841,comentarios
comentario_181171,"Vasco: Tasco, Basco, Lasco, Rasco... 😂😂😂",0,0,"Vasco: Tasco, Basco, Lasco, Rasco... 😂😂😂",0.069754265,0.27141237258911133,0.069754265,0.002861023,0.02238941,0.032689095,comentarios
comentario_1572164,Não!! É psicopata mesmo. Ela tem que tomar cuidado,0,0,Não!! É psicopata mesmo. Ela tem que tomar cuidado,0.4747285,0.27802181243896484,0.42568782,0.015867263,0.037394293,0.4747285,comentarios
comentario_213311,"  Isso que é foda cara, a MULHER QUE DEVE SER SUBMISSA AO HOMEM, É BÍBLICO CARA!",1,1,"  Isso que é foda cara, a MULHER QUE DEVE SER SUBMISSA AO HOMEM, É BÍBLICO CARA!",0.82048255,0.2768373489379883,0.82048255,0.5344867,0.48915586,0.5130944,comentarios
comentario_744128,"Aquilo lavou, fica limpo! Complicação vcs",0,0,"Aquilo lavou, fica limpo! Complicação vcs",0.03192045,0.29793715476989746,0.03192045,0.00089645386,0.0016371552,0.023221988,comentarios
comentario_2715419,"É surreal pensar que a Ana hickman deixou o ex marido, pai do filho dela, sem dinheiro até pra fazer a remissão do câncer.....que isso mano, é muita crueldade, sem contar que enquanto ele estava na quimioterapia ela estava com o senhor Edu guedes....bizarro!!!",0,1,"É surreal pensar que a Ana hickman deixou o ex marido, pai do filho dela, sem dinheiro até pra fazer a remissão do câncer.....que isso mano, é muita crueldade, sem contar que enquanto ele estava na quimioterapia ela estava com o senhor Edu guedes....bizarro!!!",0.2540519,0.29245567321777344,0.2540519,0.006790161,0.009915425,0.16839184,comentarios
comentario_2879275,"É isso aí.escolhem tanto que no final, acabam ficando com o pior de todos",1,1,"É isso aí.escolhem tanto que no final, acabam ficando com o pior de todos",0.15766735,0.28149914741516113,0.15766735,0.0025939941,0.006178642,0.06285016,comentarios
comentario_2521450,Provedores.. quer homem ou uma internet!!??,0,0,Provedores.. quer homem ou uma internet!!??,0.03828422,0.2768890857696533,0.03828422,0.0012207031,0.004643231,0.020385906,comentarios
comentario_446871,Você não foi o único! kkkkkkkk,0,0,Você não foi o único! kkkkkkkk,0.027088705,0.2704920768737793,0.027088705,0.0010490417,0.0018961402,0.013972916,comentarios
comentario_1004914,KkkkkkkSai fora!Aqui não!Vai comprar sua roupa pro job,1,1,KkkkkkkSai fora!Aqui não!Vai comprar sua roupa pro job,0.2854699,0.29085683822631836,0.2854699,0.012703998,0.00847251,0.23704576,comentarios
comentario_701601,Fudeu a pestinha literalmente 😂,1,1,Fudeu a pestinha literalmente 😂,0.41690505,0.2774813175201416,0.41690505,0.02411546,0.015053716,0.3388922,comentarios
comentario_1060436,"IA analisando o seu vídeo:Pelo que vi no vídeo ""USE A PODRIDÃO DO MUNDO AO TEU FAVOR"", o Copini basicamente diz que o mundo é movido pelo egoísmo e não por compaixão ou empatia. Ele argumenta que essa é a realidade, e que as pessoas precisam aceitá-la e aprender a usar isso a seu favor.Ele sugere algumas maneiras de fazer isso, como:Criar algo de valor: Se concentrar em criar algo que seja útil para o mundo ou para o seu próprio ""universo"" pessoal.Buscar significado internamente: Encontrar significado e propósito dentro de si mesmo, em vez de buscá-los no mundo externo.O Copini parece ter uma visão bem realista, talvez até um pouco cínica, sobre o mundo. Ele basicamente diz que, em vez de lutar contra a ""podridão"" do mundo, devemos usá-la como combustível para alcançar nossos objetivos.É uma mensagem que pode ser um pouco chocante para algumas pessoas, mas que também pode ser libertadora para outras. No fim, cabe a cada um decidir como interpretar e aplicar essa mensagem na sua própria vida.",0,0,"IA analisando o seu vídeo:Pelo que vi no vídeo ""USE A PODRIDÃO DO MUNDO AO TEU FAVOR"", o Copini basicamente diz que o mundo é movido pelo egoísmo e não por compaixão ou empatia. Ele argumenta que essa é a realidade, e que as pessoas precisam aceitá-la e aprender a usar isso a seu favor.Ele sugere algumas maneiras de fazer isso, como:Criar algo de valor: Se concentrar em criar algo que seja útil para o mundo ou para o seu próprio ""universo"" pessoal.Buscar significado internamente: Encontrar significado e propósito dentro de si mesmo, em vez de buscá-los no mundo externo.O Copini parece ter uma visão bem realista, talvez até um pouco cínica, sobre o mundo. Ele basicamente diz que, em vez de lutar contra a ""podridão"" do mundo, devemos usá-la como combustível para alcançar nossos objetivos.É uma mensagem que pode ser um pouco chocante para algumas pessoas, mas que também pode ser libertadora para outras. No fim, cabe a cada um decidir como interpretar e aplicar essa mensagem na sua própria vida.",0.19893374,0.27391481399536133,0.19893374,0.010528564,0.024801146,0.0811385,comentarios
comentario_1005281,Eu sou um mistério inrressistvel,0,0,Eu sou um mistério inrressistvel,0.049831573,0.2685964107513428,0.049831573,0.0020694733,0.005919657,0.017163089,comentarios
comentario_1633723,Pelo modo de pilotar a moto tava bêbado ou drogado .motoqueiro jamais devia disputar ou descutir com carros porque ta em desvantagem  uma encostada ja derruba o motoqueiro .mesma coisa carro discutir com camioneiro é uma formiguinha,0,0,Pelo modo de pilotar a moto tava bêbado ou drogado .motoqueiro jamais devia disputar ou descutir com carros porque ta em desvantagem  uma encostada ja derruba o motoqueiro .mesma coisa carro discutir com camioneiro é uma formiguinha,0.1991664,0.2658066749572754,0.1991664,0.0060272217,0.008213525,0.16788013,comentarios
comentario_494538,"Quando se tem relacionamento com pessoas que já foram machucadas é preciso muita conversa, diálogo, fazer a mulher entender que o sofrimento acabou e que vc a ama de verdade. As vezes não é a traição e sim a falta de se sentir segura.",0,0,"Quando se tem relacionamento com pessoas que já foram machucadas é preciso muita conversa, diálogo, fazer a mulher entender que o sofrimento acabou e que vc a ama de verdade. As vezes não é a traição e sim a falta de se sentir segura.",0.023906821,0.27953577041625977,0.023906821,0.0012493134,0.0068076057,0.012072904,comentarios
comentario_1212121,"Rapaz, nem na Globe tem atores tão bons.",0,0,"Rapaz, nem na Globe tem atores tão bons.",0.045378547,0.26023077964782715,0.045378547,0.0011539459,0.0051427023,0.029163294,comentarios
comentario_1983871,"Aos mais novos, que acreditam no conservadorismo como solução, aconselho-os a procurar o texto acerca da bolha misândrica que saiu até no New York times deve ter mais de 10 anos. O homem conservador é o mais insalubridade e o que mais caga regra aos outros. A pegada desse texto vai na linha de que, por mais que haja um sistema feminista, elas não conseguiriam prejudicar um homem sem o aval e a chancela do homem tradcon e o mesmo faz na intenção de se aparentar cavalheiresco. Recomendo",0,0,"Aos mais novos, que acreditam no conservadorismo como solução, aconselho-os a procurar o texto acerca da bolha misândrica que saiu até no New York times deve ter mais de 10 anos. O homem conservador é o mais insalubridade e o que mais caga regra aos outros. A pegada desse texto vai na linha de que, por mais que haja um sistema feminista, elas não conseguiriam prejudicar um homem sem o aval e a chancela do homem tradcon e o mesmo faz na intenção de se aparentar cavalheiresco. Recomendo",0.32236105,0.279430627822876,0.32236105,0.019095084,0.23391083,0.26957804,comentarios
comentario_2966206,"Mesmo não sendo pobre, é bom observar que nem assim o homem deve pagar tudo também. A mulher também deve participar, nem que seja algo mais modesto se ela for mais simples, pois quando só um lado investe, o outro não dá valor.",0,0,"Mesmo não sendo pobre, é bom observar que nem assim o homem deve pagar tudo também. A mulher também deve participar, nem que seja algo mais modesto se ela for mais simples, pois quando só um lado investe, o outro não dá valor.",0.031331215,0.23656439781188965,0.031331215,0.0010442734,0.009545447,0.019161236,comentarios
comentario_288294,Quem fala essas coisas vai te dizer que casa não é dinheiro e comida tbm não,0,0,Quem fala essas coisas vai te dizer que casa não é dinheiro e comida tbm não,0.01834645,0.2580728530883789,0.01834645,0.00059604645,0.0012209293,0.013250912,comentarios
