id_comentario_anonimizado,comentario,final_misoginia,final_toxicidade,toxicity,severe_toxicity,obscene,identity_attack,insult,threat,sexual_explicit,pred_label,threshold_aplicado
comentario_1060718,"Meninos procuram meninas, Homens procuram Mulheres.",0,0,0.09932077676057816,0.0007596560753881931,0.002406352199614048,0.046468086540699005,0.018579544499516487,0.001672539860010147,0.004833259154111147,0,0.6
comentario_2771484,Eu acho que a maioria dos homens pensariam que os corpos deles pertencem a eles então vão reclamar,0,0,0.008614488877356052,0.00031952117569744587,0.0012693294556811452,0.0023041670210659504,0.0019544854294508696,0.0010195315117016435,0.0014434487093240023,0,0.6
comentario_2890260,"O Renan só fala merda, cara. Ele até tem um conteúdo legal, fala das leis e etc, mas o cara é todo arrogante, cheio de caras e bocas. É aquela coisa, pegar o que é bom do conteúdo dele, e o resto ignorar.",0,1,0.921943187713623,0.00371146434918046,0.4316180944442749,0.0024832237977534533,0.7218886017799377,0.0026019946672022343,0.005643652752041817,1,0.6
comentario_151917,Olha a voz dessa rapariga kkkkkk,1,1,0.5934266448020935,0.0008634926052764058,0.08825632184743881,0.00439196964725852,0.3254868984222412,0.0022919364273548126,0.0026308505330234766,0,0.6
comentario_386687,O catolicismo tá vindo com tudo,0,0,0.004218639340251684,0.00013263178698252887,0.0005413723993115127,0.0033637036103755236,0.0008001350797712803,0.0002742684446275234,0.00025925759109668434,0,0.6
comentario_2185944,"A red nunca falha, a casa da dignissima em péssimas condições e falando que não quer homem liso daqui a pouco acaba o gás dela 😂😂 e vem pedir pix.",1,1,0.022775286808609962,0.0004016311140730977,0.004177030175924301,0.0006551488186232746,0.0029682766180485487,0.0021578981541097164,0.009701299481093884,0,0.6
comentario_1915551,"Não tenho filhos mas tenho um excelente carro uma vida boa cuidando da minha saúde um dinheiro guardado e se  Deus permitir em breve estudando medicina veterinária , e aprendi com o passar do tempo que pessoas que se consideram melhores por terem filhos ou casamento ""perfeito""devem ser ignoradas pois não vão agregar em nada",0,0,0.005433597601950169,7.771584205329418e-05,0.0028099874034523964,8.84445762494579e-05,0.0012841724092140794,0.000370085152098909,0.0003084180352743715,0,0.6
comentario_2150068,"NUNCA que eu deixaria minha sogra sentar na parte de trás, ela é uma mulher mais de idade e merece respeito.",0,0,0.060525376349687576,0.00028369639767333865,0.004230273421853781,0.006869266740977764,0.009352748282253742,0.0009093284606933594,0.007674338296055794,0,0.6
comentario_2790337,"É padrinho, é aquilo que você disse: "" nós estamos lascados ,"""" o que resta são os restos dos espólios e estar vivo e em pé, para podermos cavar as covas e enterrar os mortos dessa guerra.",0,0,0.05782017856836319,0.00010215791553491727,0.0012707331916317344,0.00036083385930396616,0.009872842580080032,0.007691551931202412,0.0010849031386896968,0,0.6
comentario_2137989,"Você só vai fazer ela feliz com seu dinheirinho...mas quem vai traça-la é outro cara, você não otário!!!😅😅",1,1,0.6683525443077087,9.226456313626841e-05,0.00519456947222352,0.0001942694652825594,0.6108448505401611,0.00028623503749258816,0.00035507400752976537,1,0.6
comentario_2062341,50 mil é pouco. Falta ainda o boicote a esse tipinho de empresa!,0,1,0.007755544036626816,5.5221451475517824e-05,0.0008647837094031274,0.000133189168991521,0.003599426243454218,0.00045740423956885934,0.00013040905469097197,0,0.6
comentario_58314,"Pela cara dele, ele estava gostando. Isso é nojento, concordo com a fala dela, a decadência da raça humana, feminismo reverso.",0,1,0.5332176685333252,9.327685256721452e-05,0.0022023345809429884,0.013145027682185173,0.4600434899330139,0.00028155528707429767,0.0008107128669507802,0,0.6
comentario_1290401,"valeu Copini, fiz varias  anotações para aplicar em um futuro próximo obrigado pelas dicas. que seu conteúdo bom chegue em mais pessoas que precisam de conhecimento",0,0,0.0007287841290235519,0.002855466678738594,0.023844094946980476,0.003349064150825143,0.017914483323693275,0.0012636026367545128,0.0005543779116123915,0,0.6
comentario_2169797,Só essa voz já embrulha o estômago,0,1,0.0046925670467317104,0.00010216815280728042,0.0015763193368911743,0.00016645854339003563,0.001776033896021545,0.000637600664049387,0.0003148753603454679,0,0.6
comentario_568831,"O cara é bombado, é alto ( 1.96), tem dinheiro, carro bom, paga tudo pra ela e ainda assim, ela não está satisfeita com.ele?Esse mercado sexual tá mais insano do que eu imaginava.",1,1,0.7021453380584717,0.000558294472284615,0.009178356267511845,0.0008111680508591235,0.14018882811069489,0.0033133546821773052,0.205832377076149,1,0.6
comentario_2988211,Parecem 02 idiotas olhando o prato pelo celular.,0,1,0.9634479284286499,0.00013668151223100722,0.005222355015575886,0.00047373035340569913,0.9271007776260376,0.00046042617759667337,0.0003386774333193898,1,0.6
comentario_2104858,"Reparem que o ÚNICO que se da bem nessa história é o cara que não é casado, vai lá, come o abacaxi e vaza,os trouxas que são casado só se lascam.",0,1,0.12746477127075195,0.00021412076603155583,0.006014430429786444,0.0007529742433689535,0.046610698103904724,0.005165659822523594,0.004445044323801994,0,0.6
comentario_1623967,Renatão se acaba de rir com feno Grego kkkkkk. 😂😂😂,0,0,0.055133696645498276,0.0003224531246814877,0.008218830451369286,0.002517897170037031,0.018547432497143745,0.0007708053453825414,0.0007824621279723942,0,0.6
comentario_1353753,"Tou na paz, faz tempo 🙌Don se identifica cmg",0,0,0.0030861119739711285,0.0007711032521910965,0.009225386194884777,0.0011626529740169644,0.007198912091553211,0.0008974188240244985,0.00038602863787673414,0,0.6
comentario_750615,"É , ÉEEEEEEEEEEEEEEEE ..................................",0,0,0.0011810642899945378,3.969745012000203e-05,0.0006224832031875849,8.350997813977301e-05,0.00043125086813233793,5.803717431263067e-05,9.390524792252108e-05,0,0.6
comentario_2677177,"O que eu vejo nesses videos é um ""declararam guerra entao é guerra"" porque elas estão forçando demais é como se fosse uma resposta pra nossas reclamações e exigencias daí nas entrelinhas desses videos elas estão falando ""é isso mesmo! Vamos continuar exigindo e agora descaradamente, homem liso fica sozinho, vc tem que pagar sim, nós não abaixaremos a regua, continuaremos e ate aumentaremos a exigencia"" mas claro é um grupo nao a sociedade feminina inteira. Digo isso porque reparem nesses videos se não esta uma coisa forçada?",1,0,0.0033950614742934704,8.939817053033039e-05,0.0006785819423384964,0.0004214792570564896,0.0013475213199853897,0.00010516017937334254,0.00046090653631836176,0,0.6
comentario_1342166,Isso só serve para fazer sabão 😂😂😂😂,0,0,0.0027798274531960487,6.803353608120233e-05,0.0017366665415465832,0.00013577145000454038,0.0013766268966719508,0.00011596931290114298,0.0001270553912036121,0,0.6
comentario_2088368,"Parabéns porque até no meio evangélico perdeu se para alguns o temor, também sou cristã evangélica, é agente as vezes não é bem compreendido quando nos recusamos de alguma coisa que venha mexer com a reputação",0,0,0.005688349716365337,0.00019120801880490035,0.0007043797522783279,0.003471581032499671,0.0011451522586867213,0.0004301964654587209,0.00040993228321895003,0,0.6
comentario_466552,"Se não for ela, vão ser outra. Quem não presta mesmo é o marido, que casou e deixou esposa e filhos pra viajar com amante.",0,1,0.004969223868101835,3.494562042760663e-05,0.0006468674982897937,0.00012909018550999463,0.0021323023829609156,0.00013526812836062163,0.00033353560138493776,0,0.6
comentario_1412233,"O rapaz do vídeo parece estar incomodado, na verdade isso é muito bom, bom mesmo, já são mulheres que tem uma visão e relação depreciativa com os homens, elas se abstendo de relacionamentos está ajudando esses mesmos homens, seria extremamente positivo se os homens boicotem as redes sociais e serviços de conteúdo adulto dessas digníssimas.",1,1,0.005530463065952063,0.0003284405102021992,0.0010194528149440885,0.002137701725587249,0.0021233733277767897,0.00045850255992263556,0.0008955614757724106,0,0.6
comentario_745165,"rico é a única skill que precisa, o resto é papo de homem pobre amiguinho.",0,1,0.10540495812892914,0.0001377213338855654,0.002064193831756711,0.0010416479781270027,0.07932104915380478,0.0006027796771377325,0.0007944589597173035,0,0.6
comentario_1337073,"LAMENTAVELMENTE,  POR MAIS TRISTE QUE SEJA,  ESTÁ CADA VEZ MAIS DIFÍCIL DE ACHAR MULHER DE VALOR......E MAIS FÁCIL ACHAR MULHER QUE TEM PREÇO 😅😅",1,1,0.027070244774222374,0.000152493710629642,0.001157491817139089,0.00749125936999917,0.005830013658851385,0.00035858736373484135,0.0013506421819329262,0,0.6
comentario_1947980,"Concordo plenamente. Um casamento não é feito para Deus, cai inevitavelmente na balança do quero ser feliz a todo custo × não quero ter o trabalho de consertar o que está ruim juntos. É uma ingenuidade achar que o casamento vai ser uma eterna lua de mel.",0,0,0.007719045504927635,0.00019670992332976311,0.004166841972619295,0.0003563769569154829,0.002082526683807373,0.00022492256539408118,0.0009376946836709976,0,0.6
comentario_401749,🍷🗿🚩😡AGORA É TARDE O HOMEM DESCOBRIU QUE TEM UM PODER O PODER DE IR EMBORA  E VIVER EM PAZ LONGE DE MULHER 🤔🙄🤔🙄🙄🤔🙄🙄🤔🤔🙄🙄🙄🙄🤔🤔🙄🤔🙄🙄🙄🙄,1,1,0.01978527195751667,0.0007716318359598517,0.004869136027991772,0.0021294550970196724,0.0021728582214564085,0.0007016282179392874,0.034933608025312424,0,0.6
comentario_977259,Postando isso na internet se fazendo de vitima. Deve ser por isso que pulou fora.Capaz que foi ela que terminou e agora ta enxendo o saco. Quero mais contexto.,0,1,0.03632171452045441,0.00011152539809700102,0.004882849752902985,0.00030103191966190934,0.017592567950487137,0.00037444097688421607,0.002259969711303711,0,0.6
comentario_1513140,"Mulher doida e assim mesmo, ficam de joguinhos",1,1,0.9019919633865356,0.0006902687018737197,0.01205877773463726,0.03366689383983612,0.8480622172355652,0.0017936117947101593,0.003701860550791025,1,0.6
comentario_1216661,Ele é Jôvem e no momento  certo  vai encontrar  alguém,0,0,0.011075716465711594,0.0012849541381001472,0.015968095511198044,0.00404945807531476,0.011504373513162136,0.00128662446513772,0.0005883387057110667,0,0.6
comentario_2281737,"Isso pode até ser um teatro mas isso pode acontecer sim é fato a juventude de hoje é muitas vezes vazios e infelizmente, que triste",0,0,0.017373498529195786,4.2996169213438407e-05,0.002161554526537657,0.00035415179445408285,0.010307838208973408,4.534988329396583e-05,0.00014265339996200055,0,0.6
comentario_1071295,"Adoro sua histórias. Me deixam mais feliz em saber que existe gente muito mais infeliz que eu. Você, no caso. Moro no nordeste, na praia. Onde muitos sudestinos vêm escapar.",0,1,0.053938623517751694,3.4628443245310336e-05,0.0010453127324581146,0.0031560203060507774,0.031357068568468094,0.00011089506006101146,0.0001368865487165749,0,0.6
comentario_1255853,"Estou com vc mano, eu também não aturo esse tipinho de gente.",0,1,0.06302780658006668,0.0006980720208957791,0.013248673640191555,0.001588650862686336,0.008967121131718159,0.005808176938444376,0.008658851496875286,0,0.6
comentario_267658,"Tbm estou cansado. Mas não é só o empreendedor que é roubado e injusticado no Brasil.Falar que quem coloca comida na mesa do das pessoas é o empreendedor, e de rir né? Coloca comida na mesa pq ele tem retorno próprio. Nunca vi empreendedor empregar sem necessidade...",0,0,0.012246574275195599,3.426796683925204e-05,0.0008369376300834119,0.00022258203534875065,0.0053267148323357105,7.987079152371734e-05,0.00017479914822615683,0,0.6
comentario_1160569,nao importa o que o cara ta conseguindo fazer e sim se esta lutando ou parado,0,0,0.005965449847280979,0.00017105079314205796,0.0018526678904891014,0.0005688201053999364,0.0016540215583518147,0.0004545502888504416,0.0003094544808845967,0,0.6
comentario_2185826,"Sei bem como é esse papo 😂😂😂 todas caem 👏🏻👏🏻👏🏻👏🏻, não que eu não tenha os planos e projetos , mas nunca iria entregar nas mãos dessas oportunistas. Apenas devemos deixar a entender que elas estão inclusas nos planos .",1,1,0.006592556834220886,2.3606586182722822e-05,0.0006052271346561611,0.0001989212178159505,0.004280303604900837,6.289981683949009e-05,0.0001119485023082234,0,0.6
comentario_2078700,Essas cintas e suportes lombares funcionam na prevenção de lesões?,0,0,0.0017306595109403133,0.00019013736164197326,0.0017214663093909621,0.000222277914872393,0.0008556682150810957,0.0003037624410353601,0.0007206340087577701,0,0.6
comentario_834587,"O abjeto de estudo de um socialista é o capitalismo. Então não, n são áreas distintas",0,0,0.0008554008090868592,0.00013541460793931037,0.0014451369643211365,0.0003422298177611083,0.0012645050883293152,0.00011686159996315837,7.249327609315515e-05,0,0.6
comentario_765422,"80k em uma campanha😢, fora o que acontece Brasil a fora,  com nosso dinheiro",0,0,0.0026736825238913298,5.898784729652107e-05,0.0015033179661259055,0.00016311468789353967,0.001338620437309146,0.00010234834189759567,8.860597881721333e-05,0,0.6
comentario_393739,"A raiva dela foi que ele fechou a porta pra que ela vira-se a pastora de relacionamento, afinal alguém que traiu falar de relacionamento feliz não iria dar certo.",0,0,0.016947811469435692,7.572445611003786e-05,0.0011373964371159673,0.0008949895272962749,0.00435629952698946,0.00023803848307579756,0.0009969405364245176,0,0.6
comentario_181171,"Vasco: Tasco, Basco, Lasco, Rasco... 😂😂😂",0,0,0.09455662965774536,4.736911432701163e-05,0.0007309152279049158,0.008643017150461674,0.06770316511392593,0.00038901844527572393,0.00017632936942391098,0,0.6
comentario_2436351,"Eu acho linda a que gem preenchimento e natural, mais ela fica falando de outras e ta precisando arruma a dela, se fizer natural fica bonito sim",0,0,0.006936945952475071,0.0002832796308211982,0.007238031830638647,0.0004132146423216909,0.0031024652998894453,0.0004918017657473683,0.001065777731128037,0,0.6
comentario_752379,"Quer um beijo, em troca de um balde de cerveja, é humilhante de ambas as partes😮",0,1,0.5845693945884705,0.002083278028294444,0.04881809651851654,0.0016494366573169827,0.012854154221713543,0.08117423951625824,0.20035336911678314,0,0.6
comentario_1578969,"Rapaz morrer vc não vai , não vale a pena sofrer por uma pessoa dessa,viva livre pois recebeu um livramento .",0,0,0.09868166595697403,0.00034198909997940063,0.005141347646713257,0.0005708911339752376,0.008393703028559685,0.01163801085203886,0.0021366775035858154,0,0.6
comentario_2679659,"Guri é muito inocente, a família dele tem que dar um basta nisso, não torço pro Sem Mundial, mas, não torço contra esse garoto",0,0,0.04493992030620575,0.00028440591995604336,0.0037933634594082832,0.00035564537392929196,0.008078600279986858,0.010042949579656124,0.002036266028881073,0,0.6
comentario_2994848,"Para mim houve um reset. Algo relacionado ao ciclo solar, o que nos afeta 100%.Corona solar...",0,0,0.0006633501034229994,9.656135080149397e-05,0.0011254734126850963,0.00015866798639763147,0.0006054002442397177,0.00013184947601985186,9.561191836837679e-05,0,0.6
comentario_2715419,"É surreal pensar que a Ana hickman deixou o ex marido, pai do filho dela, sem dinheiro até pra fazer a remissão do câncer.....que isso mano, é muita crueldade, sem contar que enquanto ele estava na quimioterapia ela estava com o senhor Edu guedes....bizarro!!!",0,1,0.07684841752052307,9.897079144138843e-05,0.004313430283218622,0.00032801306224428117,0.055925942957401276,0.0005246803630143404,0.0009394210064783692,0,0.6
comentario_1248000,Deus abençoe esse casal nota 100000000,0,0,0.0009348975727334619,7.579749217256904e-05,0.0005736740422435105,0.00016643188428133726,0.0002908064052462578,0.00017470601596869528,0.00010687634494388476,0,0.6
comentario_2521450,Provedores.. quer homem ou uma internet!!??,0,0,0.005457977764308453,0.00017002214735839516,0.0010970268631353974,0.000672750233206898,0.002567622344940901,0.00041051203152164817,0.0005275779403746128,0,0.6
comentario_3005457,"Se temos hoje uma mídia que cria caos em relacionamentos nas novelas, isso é perpetuado na nossa sociedade. Taí o BBB que o diga!",0,0,0.003096092026680708,4.384361091069877e-05,0.0011791836004704237,0.00012120405881432816,0.0009573108400218189,9.507931099506095e-05,0.00014434379409067333,0,0.6
comentario_2649922,"Puta mano não sei se tenho dó ou ódio desse sujeito , vira homen porra ...",0,1,0.9548995494842529,0.0187990739941597,0.5232838988304138,0.02742374874651432,0.27957963943481445,0.05559094622731209,0.07661335170269012,1,0.6
comentario_59250,"Viva o feminismo , uhuuuuuu llViva Frida",0,0,0.004627602640539408,8.525775047019124e-05,0.0003949321690015495,0.0017004908295348287,0.0012236732291057706,0.00023014041653368622,0.00032315662247128785,0,0.6
comentario_1060436,"IA analisando o seu vídeo:Pelo que vi no vídeo ""USE A PODRIDÃO DO MUNDO AO TEU FAVOR"", o Copini basicamente diz que o mundo é movido pelo egoísmo e não por compaixão ou empatia. Ele argumenta que essa é a realidade, e que as pessoas precisam aceitá-la e aprender a usar isso a seu favor.Ele sugere algumas maneiras de fazer isso, como:Criar algo de valor: Se concentrar em criar algo que seja útil para o mundo ou para o seu próprio ""universo"" pessoal.Buscar significado internamente: Encontrar significado e propósito dentro de si mesmo, em vez de buscá-los no mundo externo.O Copini parece ter uma visão bem realista, talvez até um pouco cínica, sobre o mundo. Ele basicamente diz que, em vez de lutar contra a ""podridão"" do mundo, devemos usá-la como combustível para alcançar nossos objetivos.É uma mensagem que pode ser um pouco chocante para algumas pessoas, mas que também pode ser libertadora para outras. No fim, cabe a cada um decidir como interpretar e aplicar essa mensagem na sua própria vida.",0,0,0.0057970029301941395,2.422823126835283e-05,0.0005213184049353004,8.298485045088455e-05,0.0034282419364899397,4.342334796092473e-05,4.778725269716233e-05,0,0.6
comentario_2974988,Esses são os miquenhias 😂😂😂 os que tem amor próprio são chamados de narcisistas por essas mulheres que gostam de se aparecer.,1,1,0.2838030159473419,0.0002725539670791477,0.006752565037459135,0.03284172713756561,0.14115558564662933,0.0005435693892650306,0.00346222217194736,0,0.6
comentario_1633723,Pelo modo de pilotar a moto tava bêbado ou drogado .motoqueiro jamais devia disputar ou descutir com carros porque ta em desvantagem  uma encostada ja derruba o motoqueiro .mesma coisa carro discutir com camioneiro é uma formiguinha,0,0,0.1281263828277588,0.0002082564460579306,0.01587762124836445,0.00039648014353588223,0.08204688131809235,0.0007795284036546946,0.0038101263344287872,0,0.6
comentario_2513218,"A desculpa que esse tipo de podcast serve pra divulgar a RED já não cola mais, estão no mesmo caminho do F. NETO, se tornando aquilo que tanto criticava. Não tem redpill alguma nisso, só redflag, e pessoas com estilo de vida influencer que não reflete o mundo real",0,1,0.013999979011714458,0.00012613747094292194,0.0026351255364716053,0.0008623386383987963,0.0058897254057228565,0.0001900993229355663,0.0001672624930506572,0,0.6
comentario_2554751,"  o kaká? Tu não fala nada né? Um cara bom, evangélico, lindo, família,  bom pai, bom marido e...mesmo assim tomou pé na bunda! Não é desse tipo que as mulheres clamam pra ter? Ou é o bandido tatuado?",1,1,0.952036440372467,0.042974893003702164,0.6412153840065002,0.024174584075808525,0.43096262216567993,0.010740714147686958,0.8399117588996887,1,0.6
comentario_2053913,Relacionamento é feito de muitas micro coisas e poucas macro coisas.,0,0,0.0006432888330891728,0.000981816672720015,0.010297238826751709,0.0012934128753840923,0.007433553691953421,0.0005476507358253002,0.0003403151058591902,0,0.6
comentario_99564,Homens são agressivos sim! Eles matam mulheres então a moça está certa.,0,1,0.7835360765457153,0.003275190480053425,0.006997871678322554,0.3762670159339905,0.10277935862541199,0.14999350905418396,0.024720987305045128,1,0.6
comentario_259446,"Cara, de verdade. Adoro a bianquinha, mas o TANTO que ela defendeu casas de apostas aqui chegou a me despertar raiva, o Arthur deixou claro por ""A"" mais ""B"" que, isso está gerando um enorme problema para o brasileiro, e via de regra o Brasil médio, é POBRE. A linha argumentação dela toda foi com base em duas coisas:1° Liberdade.  Arthur conseguiu aprofundar o tópico  suficientemente para  entender o quanto a famigerada ""liberdade irrestrita"", não existe em sociedade, uma vez que se ela (bianquinha), percebe a complexidade da subjetivação do que é a liberdade em sociedade, ela parte para a segunda linha de defesa;2°Impossibilidade. Basicamente quando a própria só se baseou no seguinte "" A, mas tentaram tirar a Blake 40 vezes e não conseguiram, a Internet é complicada Arthur"", quanto a esse argumento nem preciso dizer muito, se o Brasil hoje é um dos maiores em homicídios e começa a criar medidas públicas para resolver esse problema social, mesmo que chegue quase a zero, sempre haverá algum homicídio, então, pela mesma lógica, se não há como impedir um problema em absoluto, para que tentar né. Resumindo, realmente me revolta divulgadores defendendo essas merdas que para o BRASILEIRO, é absolutamente danoso.Obs: Nem mencionei o momento em que ela tentou defender casa de aposta com o raciocínio de que álcool também é danoso e é legalizado, o próprio Arthur disse ""Dois erros não fazem um acerto""PS: te adoro bianquinha.",0,1,0.2214980125427246,0.0017412820598110557,0.1270783394575119,0.00430485000833869,0.06693640351295471,0.0005176285631023347,0.0030683153308928013,0,0.6
comentario_379488,Exatamente isso . Homem que assume filho de outro homem é um verdadeiro trouxa .,0,1,0.545496940612793,0.0005297518218867481,0.005041501950472593,0.012813135981559753,0.4419935643672943,0.003651795908808708,0.0016857658047229052,0,0.6
comentario_288294,Quem fala essas coisas vai te dizer que casa não é dinheiro e comida tbm não,0,0,0.0018010622588917613,4.34225621575024e-05,0.001015530782751739,0.00012475717812776566,0.00079230812843889,4.8243862693198025e-05,6.58529024804011e-05,0,0.6
comentario_517193,"Sim. Tem muitos brinquedos, de preferência, pedagógicos.",0,0,0.002395331161096692,5.3612155170412734e-05,0.000798351364210248,0.000250791956204921,0.0011261178879067302,0.00017518842651043087,0.00017991577624343336,0,0.6
comentario_587139,Nenhum nem outro.Neymar n agrega em nada.E ela a mesma coisa.🤷🏻‍♂️,0,1,0.006895434111356735,2.6278708901372738e-05,0.0006270150188356638,0.0002935188531409949,0.003661269089207053,3.1979187042452395e-05,4.536523556453176e-05,0,0.6
comentario_2500719,"@ -cq8hc  Ele é quem decide. Ele é forte, mas pode precisar de uma  palavra para acalmar sua alma. O Alexandre foi muito esmagado no mais profundo do seu ser. Mais forte que qquer linha, é Deus criador. O Deus da Bíblia. O mesmo que criou o Alexandre. Ele sim conhece o coração  do Alexandre. Falei pq sei o quanto a palavra é poderosa para confortar nossa alma, colocar alívio em nosso ser. O Alexandre precisa de alívio para continuar. Continuar sendo forte até terminar essa batalha. Isso que ele está passando não é para qualquer um. Deus é com vc Alexandre.",0,0,0.000892018317244947,3.954529529437423e-05,0.0002346127002965659,0.00018509737856220454,0.00035634057712741196,6.110655522206798e-05,5.937290552537888e-05,0,0.6
comentario_2684191,"Se ela quer filho, ainda dá tempo.Ontem assisti um vídeo contando a história da MARAVILHOSA ‘Mônica Bellucci’ e ela teve a 2a filha aos 47-48 anos de idade e amamentava a filha no trailer no set de filmagens.",0,0,0.0004335105768404901,4.295477629057132e-05,0.00032118381932377815,8.348975097760558e-05,0.00026357686147093773,4.051996802445501e-05,0.00011453065235400572,0,0.6
comentario_2901391,@  rapaz... Vc falou nada com nada... Tô começando a pensar que vc é do tipo que não gosta de fazer nada e quer tudo na mão... Vc gosta de fazer as pessoas à sua volta de trouxa,0,1,0.09328535944223404,0.0003038846771232784,0.008760713040828705,0.00042977428529411554,0.031388793140649796,0.0035840333439409733,0.0033444289583712816,0,0.6
comentario_2471052,Penso que uma mulher falar da outra que é rodada é uma discriminação. Esta mulher que está falando não é uma santa. Ela não conhece a vida de una grande parte das mulheres. Alguns homens são obrigadas a fazer isto muitas vezes pra dar comida pra um filho. Não julgueis para que não sejais julgados.,0,0,0.04907001927495003,0.0004398276505526155,0.0015916229458525777,0.02616511844098568,0.008748505264520645,0.0009652076405473053,0.0022726256866008043,0,0.6
comentario_1326628,"*Salve Padrinho, salve confrades.**Negar isso seria como negar que o céu é azul. Contra fatos não há argumentos.*",0,0,0.0005474498029798269,0.0002457457303535193,0.00237096450291574,0.00048522980068810284,0.002041690982878208,0.00017496240616310388,0.00021295312035363168,0,0.6
comentario_1383037,Nojenta essa mulher perdeu totalmente o carater como uma pessoa tem coraven de faser um video falando uma merda dessa deus e mais,0,1,0.9700297713279724,0.0055421218276023865,0.4429139494895935,0.01937665417790413,0.48600152134895325,0.0018336768262088299,0.02241012081503868,1,0.6
