original_id,original_prompt,llm_response
video_10931,“A gente nunca viveu num mundo onde existem tantas mulheres que não trabalham viajando pelo mundo” 📕 - AntiOtário 🔱 - Código Masculino🚩 - Red Flags🔞 - Antiporn*🧘 - Lições Perpétuas🔐 - Entrada no Grupo PrivadoEsse é apenas o começo! 📚🗿👇🔗 | https://hotm.art/ComboManual,1
video_10995,Coisas que eu achava normal nas amizades mas hoje não.,0
video_11067,ele  derrubou a casa da ex homem  #homem #homens #motivacao #homemmoderno #homemdevalor,0
video_11174,“M que apoia as traições da amiga casada é motivo p ligar o alerta?” 📕 - Antiotario🔱 - Código Masculino🚩 - Red Flags🔞 - Antiporn*🧘 - Lições Perpétuas🔐 - Entrada no Grupo PrivadoEsse é apenas o começo! 📚🗿👇🔗 | https://hotm.art/ComboManual,1
video_11185,Feministo detonando a REDPILL #mentalidadeblack #mestredablack #redpill #desenvolvimentopessoal #masculinidade ESSE CANAL trata da perspectiva MASCULINA do mundo moderno e DESENVOLVIMENTO PESSOAL opiniões sarcásticas e humoradaspeço respeito nos comentários,1
video_11262,Ah se elas SOUBESSEM...🤔😍,1
video_11283,MULHER NAO AGUENTA OS NOVINHOS #relacionamento #namoro #casamentonapraia #casal #masculino #macho#seduçao #machoalfa #redpilled #masculinidade #homemdevalor#redpillbrasil #namorosafado #conquistarmulheres #reconquistar #casamento#conquistarmulher #conquistarumamor #fabricioacunha #fabricioacunhamentor #machomacho#amor #cortespodcast #mulher #homem #shorts,1
video_11310,A sociedade é interesseira? | Thiago Schutz #shorts #reflexão #amor #relacionamento #fyp #casal,0
video_1132,"Personal da namorada do Endrick #shorts Seja membro deste canal e ganhe benefícios:https://www.youtube.com/channel/UCDrGZXd8k06ifz0-gccIn0w/join#hackeandoamatrix #morenotatuado #homemdealtovalor-----------------------------------------------------------------------------------------------------------Esse é um canal de opinião, onde analiso dinâmicas sociais entre homens e mulheres do ponto de vista de um homem.Meu compromisso é dar minha contribuição sincera e respeitosa sobre assuntos da atualidade que interessam ao homem de alto valor.Quando o homem começa a seguir o próprio caminho aprende que precisa se manter bem informado.💊DEIXE O LIKE!                       💊SE INSCREVA!             👉Compartilhe esse vídeo com alguém que vc gosta:",1
video_11376,ESSE É O PLANO DOS GLOBALISTAS,1
video_11411,Nunca entre em um relacionamento se você não tiver essas duas coisas 📕 - AntiOtário 🔱 - Código Masculino🚩 - Red Flags🔞 - Antiporn*🧘 - Lições Perpétuas🔐 - Entrada no Grupo PrivadoEsse é apenas o começo! 📚🗿👇🔗 | https://hotm.art/ComboManual,1
video_11483,“A minha vida começou a dar certo depois que eu parei de conversar fiado” 📕 - AntiOtário 🔱 - Código Masculino🚩 - Red Flags🔞 - Antiporn*🧘 - Lições Perpétuas🔐 - Entrada no Grupo PrivadoEsse é apenas o começo! 📚🗿👇🔗 | https://hotm.art/ComboManual,1
video_11569,Sair da rotina é a solução para que o relacionamento dê certo? 🗿 - Antiotario🔱 - Masculino🚩 - Red Flags🔞 - Antiporn*🧘 - Lições Perpétuas🔐 - Entrada no Grupo PrivadoEsse é apenas o começo! 📚🗿👇🔗 | https://hotm.art/ImperioCombo,1
video_11590,QUALIFICACAO O HOMI TEM DE SOBRA,1
video_11614,"Quando a vida não estava interessante eu ia atrás de alguém 1- Adquira o Antiotário 📕2- Domine as lições do nosso livro 3- Faça parte do nosso grupo privado.➡️ https://manualantiotario.com/AntiOtário, livro de desenvolvimento pessoal mais vendido do país. 🫡",1
video_11700,"COMO FAZER COM QUE ELE SINTA SUA FALTA (SEM SER PEGAJOSA) COMO FAZER COM QUE ELE SINTA SUA FALTA (SEM SER PEGAJOSA)Aqui está uma descrição otimizada para SEO para o seu vídeo no YouTube:  ---🔥 **Como Fazer Ele Sentir Sua Falta (Sem Ser Pegajosa!)** 🔥  Você sente que ele está se afastando? Já se perguntou como fazer um homem sentir sua falta sem parecer desesperada? 🤔 A verdade é que a saudade não se cria correndo atrás – mas sim despertando o desejo certo. E neste vídeo, eu te revelo **estratégias poderosas** para deixar ele obcecado por você!  📌 **O que você vai aprender hoje:**  ✅ O erro que faz os homens perderem o interesse 😱  ✅ Como equilibrar presença e ausência estrategicamente 🕵️‍♀️  ✅ O segredo das mulheres inesquecíveis 💃✨  ✅ A técnica da ""associação emocional positiva"" – ele vai querer sempre mais!  🚀 **Não perca essa chance de virar o jogo nos relacionamentos!** Se inscreva no canal **Red Pill Feminina**, ative as notificações 🔔 e deixe seu like 👍 para mais conteúdos transformadores!  💬 **Já tentou fazer um homem sentir sua falta? Funcionou ou não? Comente aqui e compartilhe sua experiência!**  🔗 Assista também: [Sugira outro vídeo relacionado]  #Relacionamentos #PsicologiaMasculina #Sedução #RedPillFeminina #Feminilidade #ComportamentoMasculino👨‍🎓Curso recomendadoO Poder do Chá de Sumiçohttps://go.hotmart.com/Y97146592T?ap=c8bcCreditos Da Criação Do VideoRoteiro; Feito com Chat gpthttps://chatgpt.com/imagens Geradas com piclumenhttps://piclumen.com Capa do video feito com o canvahttps://www.canva.com/imagens da capa, fonte seaarthttps://www.seaart.ai/ptEdição completa do video, efeitos e animaçõeshttps://www.capcut.com/Voz do Video Marcushttps://www.capcut.com/",1
video_11710,Você conhece esse tipo de princesa? | Thiago Schutz #shorts #reflexão #princesa #amor #mulher #fyp,0
video_11735,Esposa sugeriu relac aberto. Pedi separação. Caio fora? #rafaelaires #antiotario #redpill,1
video_11760,"Conservadora de Podcast #hackeandoamatrix Hoje no moreno tatuado tem a repercusão da confusão envolvendo o divórcio de Cinthia Chagas e Lucas Bove, nesse vídeo Pietra Bertolazzi indicada como umas das supostas pessoas envolvidas no divórcio, fez um vídeo em que diz de forma dura que Cinthia Chagas nem é católica de verdade.        #hackeandoamatrix #morenotatuado #homemdealtovalor⭐Seja membro para ter acesso a vídeos exclusívos por apenas $2,99 🤏     https://www.youtube.com/channel/UCDrGZXd8k06ifz0-gccIn0w/join-----------------------------------------------------------------------------------------------------------Esse é um canal de opinião, onde analiso dinâmicas sociais entre homens e mulheres do ponto de vista de um homem.Meu compromisso é dar minha contribuição sincera e respeitosa sobre assuntos da atualidade que interessam ao homem de alto valor.Quando o homem começa a seguir o próprio caminho aprende que precisa se manter bem informado.💊DEIXE O LIKE!                       💊SE INSCREVA!             👉Compartilhe esse vídeo com alguém que vc gosta:Pietra Bertolazi Faz ATAQUE Contra Cinthia Chagas e a Briga Só AUMENTAhttps://youtu.be/fd3uBVuu-ZE",1
video_11766,"MULHER FALANDO COMO É NAMORAR HOMEM FEIO! Olá! seja bem vindo a mais um video do canal, hoje vamos falar, sobreMULHER FALANDO DE COMO É NAMORAR HOMEM FEIO! . não se esqueça de se inscrever no canal e deixar o like  além disso ative o sininho de notificações para não perder nenhum video. vamos começar;",1
video_11821,Ela estava comigo quando eu ganhava R$1.000 por mês 📕 - AntiOtário 🔱 - Código Masculino🚩 - Red Flags🔞 - Antiporn*🧘 - Lições Perpétuas🔐 - Entrada no Grupo PrivadoEsse é apenas o começo! 📚🗿👇🔗 | https://hotm.art/ComboManual,1
video_11826,Dá para namorar quem bebe? | Thiago Schutz #shorts #reflexão #relacionamento #mulher #fyp #wow,0
video_11892,"Namorado ganha metade doque eu ganho, tenho medo de casar e ter que sustentar ele ",1
video_11916,Aprende homem #homem #homens #homemdevalor #homemmoderno #motivação,0
video_1193,“Eu sou boiceta sim” #rafaelaires #antiotario #redpill,1
video_11937,"Se ELA NÃO QUISER… Pode ABANDONAR o MARIDO? Resposta SURPREENDENTE! 💍 ""Afinal, a mulher tem obrigação de namorar o marido? Neste vídeo, exploramos os limites do compromisso, amor e liberdade em um relacionamento. Será que o casamento impõe deveres afetivos? Ou cada um tem o direito de escolher quando ficar ou sair?👇 Deixe sua opinião:""É obrigação ou escolha?""""Até onde vai o compromisso no casamento?""",0
video_11979,"Você Nem Percebe, Mas Um Homem Apaixonado Sempre Age Assim... GRUPO TELEGRAM👇https://bit.ly/CanalRedpillfemininahttps://go.hotmart.com/Y97146592T?ap=c8bcCreditos Da Criação Do VideoRoteiro; Feito com Chat gpthttps://chatgpt.com/imagens Geradas com piclumenhttps://piclumen.com Capa do video feito com o canvahttps://www.canva.com/imagens da capa, fonte seaarthttps://www.seaart.ai/ptEdição completa do video, efeitos e animaçõeshttps://www.capcut.com/Voz do Video Marcushttps://www.capcut.com/Você Nem Percebe, Mas Um Homem Apaixonado Sempre Age Assim... Os Sinais Silenciosos de um Homem Apaixonado (Que Quase Ninguém Percebe!)Você sabe realmente reconhecer quando um homem está verdadeiramente apaixonado? 🧠💘Neste vídeo do canal Red Pill Feminina, revelamos os sinais silenciosos que os homens apaixonados demonstram — e que a maioria das mulheres ignora por completo. Esqueça as declarações de amor e os clichês dos filmes românticos: o verdadeiro afeto masculino aparece nas atitudes mais discretas, nos gestos consistentes e na vulnerabilidade seletiva.Vamos desvendar comportamentos reais, baseados em obras como *The Rational Male* de Rollo Tomassi, *No More Mr. Nice Guy* de Robert Glover, *The Way of the Superior Man* de David Deida e *The Way of Men* de Jack Donovan. Essas referências, unidas à visão crítica Red Pill, vão transformar a forma como você interpreta os homens e os relacionamentos.⚠️ Atenção: o sinal mais poderoso de que um homem está emocionalmente entregue só é revelado no final do vídeo — e você vai se surpreender com ele!📌 Neste vídeo você vai aprender:* Os sinais sutis de um homem apaixonado* Por que os gestos valem mais que as palavras* Como diferenciar vulnerabilidade verdadeira de manipulação emocional* O que significa para um homem mudar prioridades por amor* Quando aceitar que ele não está emocionalmente disponível✨ Assista até o final, comente sua experiência e compartilhe com uma amiga que precisa abrir os olhos. Vamos juntas desconstruir ilusões e construir compreensão real sobre o amor masculino.🔔 Inscreva-se no canal Red Pill Feminina para mais conteúdos sobre psicologia masculina, relacionamentos, conquista e desenvolvimento feminino.📲 Redes sociais | Contato | Cursos e mentorias (link na bio)\#RedPillFeminina #HomemApaixonado #SinaisDoAmor #PsicologiaMasculina #RelacionamentoSaudável #ConquistaFeminina #AmorDeVerdade #MulherDeAltoValor---### PARTE 02 – Referências, Obras e Autores Citados1. **Rollo Tomassi**   * Obra: *The Rational Male*     * Capítulo 4, páginas 37 a 45   * Obra: *The Rational Male – Positive Masculinity*     * Capítulo 2, página 282. **Robert Glover**   * Obra: *No More Mr. Nice Guy*     * Capítulo 7, página 1123. **David Deida**   * Obra: *The Way of the Superior Man*     * Capítulo 3, página 194. **Jack Donovan**   * Obra: *The Way of Men*     * Capítulo 5, página 67---### PARTE 03 – Palavras-Chave (duas listas com até 500 caracteres cada)**Palavras-chave principais (SEO e busca):**homem apaixonado, sinais de amor masculino, comportamento masculino, como saber se ele me ama, psicologia masculina, relacionamento saudável, conquista feminina, red pill feminina, amor verdadeiro, vulnerabilidade masculina, como identificar amor verdadeiro, sinais de que ele te ama, homem emocionalmente disponível, relacionamento de valor, como entender os homens, gestos que mostram amor, o que ele sente por você, sinais silenciosos do amor, homem que ama de verdade, amor ou interesse**Palavras-chave secundárias (temas relacionados e suporte de ranqueamento):**dicas de relacionamento, sinais do amor real, sinais que ele gosta de você, como conquistar um homem, como interpretar atitudes masculinas, linguagem do amor masculino, relacionamento sério, como saber se ele está apaixonado, sinais que ele está afim, homem comprometido, atitudes que revelam amor, amor e psicologia, comportamento red pill, sinais sutis do amor, como funciona a mente masculina, atitudes masculinas, amor verdadeiro sinais, como ele demonstra amor, relacionamento feminino, conexão emocional real",1
video_11989,"Casei faz 1 semana e descobri traição. Ela é 26 anos mais jovem.Patrimônio de 5M, oq faço? #redpill ",1
video_12005,Seu futuro é mais importante homem #homem #homens #homemdevalor #homemmoderno #motivação,0
video_12019,"5 SINAIS QUE O HOMEM DEMONSTRA QUANDO ELE REALMENTE TE AMA ✅5 SINAIS QUE O HOMEM DEMONSTRA QUANDO ELE REALMENTE TE AMANeste vídeo eu vou revelar quais são os 5 sinais que o homem demonstra quando ele realmente te ama. Se você quer muito saber se o homem te ama de verdade e fica se perguntando quais são os 5 sinais que ele te ama,  eu vou te dizer  sinais mais fortes para você saber responder a pergunta: ele me ama como saber?Depois desse vídeo você nunca mais vai se perguntar será que ele me ama? Você também vai saber mis sobre amor, amar ser amada, frases de amor, linguagem de amor,  linguagens de amor e as cinco linguagens do amor.🔴GUIA DA MULHER AUTOCONFIANTE🔴https://karinefloriana.com.br/🔴COMO RECONQUISTAR O EX🔴https://pay.kiwify.com.br/B5bvtUE🔴E-BOOK: 10 SEGREDOS PODEROSOS PARA AUMENTAR O AMOR-PRÓPRIO E POTENCIALIZAR SUA ATRAÇÃOhttps://pay.kiwify.com.br/SIiljFSINSCREVA-SE NO NOSSO CANAL PARA RECEBER MAIS CONSELHOS RELACIONADOS A RELACIONAMENTOS E TÉCNICAS DE SEDUÇÃO.🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🔴Compartilhe esse vídeo : ➤5 SINAIS QUE O HOMEM DEMONSTRA QUANDO ELE REALMENTE TE AMAhttps://youtu.be/nAIlnlG5Whk🚨Videos que também podem te ajudar🚨➤COMO DESCOBRIR SE ELE TE QUER DE VERDADEhttps://youtu.be/KgiHeongySk➤COMO PARAR DE PENSAR NELE! 4 DICAS PARA MUDAR O PENSAMENTO E ESQUECER ELE.https://youtu.be/67d0yYyVIp8➤QUAIS SÃO AS CINCO PRINCIPAIS CARACTERÍSTICAS DE UM RELACIONAMENTO TÓXICOhttps://youtu.be/s4mve-Svf58➤3 ATITUDES QUE TODO HOMEM PROCURA EM UMA MULHER. SEJA DIFERENTE E IRRESISTÍVEL.https://youtu.be/4ldhbs-sq2E➤4 ATITUDES QUE AFASTAM OS HOMENShttps://youtu.be/sXr7rPLVb5Y➤4 COISAS QUE OS HOMENS ACHAM BONITO EM UMA MULHERhttps://youtu.be/2oARE1DH5Bw➤4 DICAS INFALÍVEIS DE COMO FAZER ELE SENTIR SUA FALTAhttps://youtu.be/p0Tp5mIxfsg➤SERÁ QUE ELE ME QUER? O HOMEM QUE TE QUER VAI FAZER ISTO.https://youtu.be/DzyypBZ0e6A➤3 COISAS QUE OS HOMENS AMAM NAS MULHERES. FAÇA ELE TE QUERERhttps://youtu.be/rMdqdIt8B6o➤GATILHOS VISUAIS QUE DEIXAM O HOMEM LOUCO, A ISCA PERFEITA.https://youtu.be/TUuBavtdsM0===========================================================🔴 #amor #eleteama #relacionamento #linguagensdoamor 🔻Me Encontre nas Redes Sociais🔻📸Instagram➤https://www.instagram.com/karinefloriana/📸Tiktok➤http://www.tiktok.com/ 🎬YouTube➤https://www.youtube.com/ 📸Linkedin➤www.linkedin.com/in/karinefloriana📸KWAI➤ https://kwai-video.com/u/ /n8XhvCfK",1
video_1203,Ela se separou porque não era feliz com um homem de respeito 🤷‍♂️ #Redpill #sigma #evolução #homem #homemdevalor #masculinidade #valores #motivação #react #respeito #humildade #principios #evoluir #shorts,1
video_12036,"NOVINHO DÁ BOLO NA MÃE DE PETS E ELA VEM CHORAR NA INTERNET UM RELATO EMOCIONANTE!KKKKKKKKKKKKKKKKKK Olá! seja bem vindo a mais um video do canal, hoje vamos falarNOVINHO DÁ BOLO NA MÃE DE PETS E ELA VEM CHORAR NA INTERNET UM RELATO EMOCIONANTE!KKKKKKKKKKKKKKKKKK, . não se esqueça de se inscrever no canal e deixar o like  além disso ative o sininho de notificações para não perder nenhum video. vamos começar;",1
video_12109,Nunca corra atrás de uma MULHER,1
video_12110,"Meu filho brigou com uma amiga pela primeira vez 1- Adquira o Antiotário 📕2- Domine as lições do nosso livro 3- Faça parte do nosso grupo privado.➡️ https://manualantiotario.com/AntiOtário, livro de desenvolvimento pessoal mais vendido do país. 🫡",1
video_12121,"Nunca Apague Mensagens! Isso Mostra Fraqueza! Muitos homens acreditam que apagar mensagens de conversas com mulheres pode ser uma atitude inofensiva, mas, na verdade, isso revela fraqueza e falta de confiança. Neste vídeo, vou te explicar o impacto disso e por que você deve sempre manter a postura de um homem de verdade. Apagar mensagens pode mostrar insegurança, falta de transparência e até manipulação. Se você quer ser respeitado e manter sua autenticidade, nunca faça isso! #Confiança #PosturaDeHomem #Relacionamento #HomemDeVerdad",1
video_12129,Quer ser feliz? Fica solteiro. 📕 - AntiOtário 🔱 - Código Masculino🚩 - Red Flags🔞 - Antiporn*🧘 - Lições Perpétuas🔐 - Entrada no Grupo PrivadoEsse é apenas o começo! 📚🗿👇🔗 | https://hotm.art/ComboManual,1
video_1214,A legenda é com vocês… #rafaelaires #antiotario #redpill,1
video_12170,"PROGRAMADORA INFORMAL #SHORTS     #hackeandoamatrix #morenotatuado #homemdealtovalor-----------------------------------------------------------------------------------------------------------Esse é um canal de opinião, onde analiso dinâmicas sociais entre homens e mulheres do ponto de vista de um homem.Meu compromisso é dar minha contribuição sincera e respeitosa sobre assuntos da atualidade que interessam ao homem de alto valor.Quando o homem começa a seguir o próprio caminho aprende que precisa se manter bem informado.💊DEIXE O LIKE!                       💊SE INSCREVA!             👉Compartilhe esse vídeo com alguém que vc gosta:",1
video_12181,"Desvendando os segredos do contato visual de um homem GRUPO TELEGRAM👇https://bit.ly/CanalRedpillfemininahttps://go.hotmart.com/Y97146592T?ap=c8bcCreditos Da Criação Do VideoRoteiro; Feito com Chat gpthttps://chatgpt.com/imagens Geradas com piclumenhttps://piclumen.com Capa do video feito com o canvahttps://www.canva.com/imagens da capa, fonte seaarthttps://www.seaart.ai/ptEdição completa do video, efeitos e animaçõeshttps://www.capcut.com/Voz do Video Marcushttps://www.capcut.com/Desvendando os segredos do contato visual de um homem✅ PARTE 01 – Descrição para o YouTube Otimizada para SEOVocê já sentiu que o olhar de um homem dizia mais do que mil palavras? Que havia algo por trás daquele jeito de te encarar — ou de evitar seus olhos? No vídeo de hoje do canal Red Pill Feminina, vamos desvendar o significado real do olhar masculino. Exploramos os 5 principais tipos de olhares que os homens usam e o que cada um revela sobre desejo, domínio, manipulação ou vulnerabilidade emocional.Com base em autores como Rollo Tomassi, David Buss, Robert Greene, Neil Strauss, Dr. Warren Farrell e Dr. John Gray, você vai entender como o olhar pode ser uma ferramenta de leitura, de teste, e até de sedução perigosa.Este vídeo vai abrir seus olhos — literalmente — para as intenções escondidas por trás dos contatos visuais masculinos. Se você quer se proteger, se valorizar e nunca mais cair em armadilhas emocionais, esse conteúdo é para você!👉 Assista até o final para descobrir qual é o olhar mais perigoso de todos — e como reagir com inteligência.💬 Deixe seu comentário: “Agora eu enxergo além dos olhos.”📲 Compartilhe com uma amiga e se inscreva no canal.#OlharMasculino #RedPillFeminina #Relacionamento #SeduçãoFeminina #PsicologiaMasculina #Namoro #ContatoVisual✅ PARTE 02 – Referências, Obras e Autores CitadosRollo TomassiLivro: The Rational MaleCapítulos citados: 3 e 7David BussLivro: A Evolução do DesejoCapítulo 10, páginas 5 a 8Robert GreeneLivro: As 48 Leis do PoderLei 3: “Oculte suas intenções”Dr. Warren FarrellLivro: O Mito do Poder MasculinoCapítulo 6Neil StraussLivro: O JogoCapítulo 9, páginas 112 a 118Dr. John GrayLivro: Homens são de Marte, Mulheres são de VênusCapítulo 12✅ PARTE 03 – Palavras-chave (500 caracteres cada, separadas por vírgulas)Lote 1 – Palavras-chave focadas em comportamento e psicologia masculina:olhar masculino, psicologia masculina, o que significa o olhar de um homem, sinais que ele está interessado, leitura corporal masculina, contato visual e desejo, linguagem do olhar, comportamento masculino, o que o olhar revela, como entender os homens, domínio emocional, olhar de sedução, manipulação emocional, o olhar dele me confunde, sinais que ele quer algo sério, como saber se ele gosta de você, o olhar masculino na sedução, o que ele pensa ao te olhar, homem emocionalmente indisponível, olhar e conexão emocionalLote 2 – Palavras-chave focadas em público-alvo e canal:red pill feminina, dicas para mulheres, como entender os homens, relacionamento feminino, canal feminino red pill, leitura emocional, olhar de homem red pill, como lidar com homens, sinais de que ele está testando você, análise de comportamento masculino, olhar de interesse, olhar falso, olhar de domínio, olhar sincero, olhar e desejo, sinais visuais de interesse, olhar masculino e manipulação, como interpretar o olhar dele, psicologia do olhar, olhar que engana",1
video_1220,O perigo escondido nos esmaltes de unha 📕 - AntiOtário 🔱 - Código Masculino🚩 - Red Flags🔞 - Antiporn*🧘 - Lições Perpétuas🔐 - Entrada no Grupo PrivadoEsse é apenas o começo! 📚🗿👇🔗 | https://hotm.art/ComboManual,1
