original_id,original_prompt,llm_response
comentario_74542,"E agora só falta falarem que esse “gás” (ar que respiramos) que o domo segura, vem exclusivamente das plantas. As mesmas coisas que falavam na nossa escola, vamos proteger a Amazônia (não que não deva ser protegida, é claro que sim).",0
comentario_527200,"aí depois ela vai dizer que o cara assediou ela, tipo assim uma armadilha entendeu",1
comentario_2859871,"Elas são mto engraçadas. Pq ela disse, os red pill fala pra fazer piada de tudo, elas fazem e eles não gostam principalmente com a zoeira pra eles",1
comentario_2607244,"As mulheres do passado trabalhavam? Elas nem recebiam herança dos pais, a única esperança é encontrar um bom marido.",1
comentario_809767,"Exatamente mano, tô saindo com os camaradas todos os dias, homem está chegando sim, principalmente a caras mais novos",1
comentario_461385,"Hj em dia as pessoas se casam já prevendo uma futura separação dai o homem vive com medo de adquirir  a casa própria e a mulher torcendo para ele adquirir logo essa casa e da o golpe, que triste realidade.",1
comentario_2864745,"*Segundo o Hindiano (Duarte, a vida é um Xadrez), ele fez varias críticas (sensatas) justíssimas a Filosofia Red Pill 💊!!!*Mas a culpa da existência de um cara como o Alessandro Loiola, é dos paspalhos do Jr Master e do Miguel, que são incapazes de refutar este tipo de pessoas!!!Difícil não é! Eu consigo!!",1
comentario_1379796,Agora pensem na altura da régua da digníssima..... Estratosférica.....,1
comentario_300188,"Dessa turma de 100 adolescentes, 50 vão cair , 30 vão mudar de fase , passar em concurso público, fazer uma faculdade  e ter uma casinha e um carrinho 10 vai ganhar bem $$, 5 serão destaques, 3 vão ser ricos, e 2 serão galáticos, estratosféricos, talvez serão até bilionários! essa é a escola da vida!",0
comentario_1711157,"Mano, é mulher e não cunhãs. Segundo, esses hobbies não estão meio ultrapassados não? Tipo, eu curto HQs também e tals mas Supernatural? Aquela série é muito podre.",0
comentario_2353494,Que horror! 😱😱😱 Essa moça não teve mãe ou pai?,1
comentario_1948513,@  devemos pensar diferente e impor a religião cristã pq somos maioria desde q mundo existe… quem não se adapta q mude,1
comentario_1176232,"Exato,mulher assim eu quero distância.",1
comentario_2886110,"E ainda vem com o papinho de que se ""descontrolou""",1
comentario_174903,Porque são tapadas e se acham melhores do que todo mundo!!!,1
comentario_430943,Lição de vida: Não ter amigos da canhota. Ficar e permanecer o mais longe.,1
comentario_472800,"Já trabalhei de garçom nos anos 80/90 era raro as mulheres beberem, tbm era raro uma mulher ir ao bar beber sozinha , hoje elas bebem mais dq os homens,pior é o vechame q elas dão quando estão bebadas é pior dq os homens",1
comentario_1665672,Vim pela mãe adotiva di Gustavo que comentou a entrevista.,0
comentario_2027754,"@  primeramente franco, vc não conhece e n estou preocupada com sua vida, só a gratidão pelo meu sucesso já é uma vitória",0
comentario_100190,"Miguel mesmo pontualmente, seria  muito bom!",0
comentario_1407514,"Quando esse lance de ficar começou, quem mais se beneficiou foi as mulhres.",1
comentario_47315,Eu acho bonito esses furinhos na bochechas. ❤️,0
comentario_2774747,"por isso é melhor nem namorar, se quiser mulher é só pagar prostituta  ",1
comentario_517881,Homem não gosta muito de reclamar. Mesmo quando é propaganda enganosa! Temor da confusão é grande.,0
comentario_1433900,Aí o cara dar uns pipoco . O cara é taxado como vilão.,1
comentario_2185378,Esse maluco não tem moral para fala ele mesmo usufruiu da imagem sexual da filha,1
comentario_1473141,"Minha mãe me carregou por 09 meses no útero/barriga, sofreu em 1990 um aneurisma/derrame e ficou com o lado direito paralisado, nasci em 1991 correndo risco de vida, o médico perguntou às minhas tias: ""Só consigo salvar 1, quer quer salve sua Irmã ou o filho dela""?, Minhas tias responderam, salve os dois doutor."" Hoje tenho 33 anos (filho único), moro com minha mãe, meu pai caiu fora, quando viu minha entrar mo hospital de uma forma e sair dele de outra e ainda ficava com o cartão dela para gastar com cerveja e outras mulh...., batia em minha mãe e depois dava chocolate para não contar a ninguém, mas minha mãe chorava muito, pois não podia se defender mais, minha vó via e chorava também, e falou para minha tia e ela pegou ele pelo pescoço e disse saia agora daqui ou, pois além de ser crime o que você faz com ela, você não é homem para cuidar do seu filho e nem cuidar dela. Hoje ele formou outra família, continua bebendo. Eu hoje sou servidor público estadual, só alegria, é ela quem vou ajudar sempre e ajudo, médico, lazer. Agora estamos numa época bem complicada para relacionamento, se eu me relacionar, vou perder o que tenho e perder o dinheiro de minha mãe que é servidora federal? Jamais.",0
comentario_2606702,Boi é bicho valente principalmente se tiver chifres.,1
comentario_940933,"Os pontos que a Rita Von Hunty intrepretada pelo Guilherme Terreri, debateu neste podcast, codizem com o fator inegável de que a masculinidade e feminilidade foram algo construído pelo Homem ao redor do mundo através das muitas eras desde a pré-história SIM isso se aplica como a virilidade foi sendo construída nas diferentes culturas do mundo, não acho que em nenhum momento a Rita quis desconstruir algo que existe praticamente de mãos dadas com a humanidade, porem ela quis, sim, realçar que a diversidade de gênero hoje em dia é algo que tem sim suas demandas e prioridade nos meios sociais a partir do momento em que um homem se entenda como uma mulher ou uma mulher que se entenda como um homem e que isso em si não é uma desconstrução da virilidade ou feminilidade são conceitos que se vinculam a uma porcentagem de pessoas que sempre existiram desde lá de trás, porem não era algo debatido, mas hoje isso é! Para as pessoas entenderem e compreenderem que existe e que precisa ser respeitado, AGORA acho um absurdo que isso seja tratado como uma reprogramação mental, sendo que o objetivo não tem nada a ver com isso, esse termo condiz com a forma de qualquer ser humano reprogramar sua mente baseada nas ideias e pensamentos que os limitam dentro do meio em que vivem na tentativa de moldarem sua realidade e o meio em que vivem, isso não está relacionado a questão de gênero ou virilidade, ou seja, esse termo foi muito mal colocado ai meu amigo! Revise, compreenda e reflita!",0
comentario_312399,Mentalidade com raiz comunista,0
comentario_231366,"Isso é q dá tomar conta da vida alheia. Eu nem sei como as pessoas estão vestidas porque foco no meu treino e no meu Personal. Tá com tempo né, moça?",1
comentario_1888408,Vc é  uma das poucas  quê  em casa porque  a maioria das mulheres trabalham  fora também,1
comentario_2251305,"ELA DIZ: os que tem objetivos!, tem qualidades e são UM SHOW ao tratarem essas LINDEZAS ❤🇧🇷",1
comentario_3018257,Não é caso de nós inscritos do co9pini e mesmo assim a gente se sente cansado.,0
comentario_1246687,"Rsrs acho que esse aí gosta é de quiabo, sou cristão e de direita e nunca tive problemas de relacionamento.Pelo jeito o menino só não gosta da fruta e a mãe tá passando um pano.",1
comentario_849299,"Evangélicos você quis dizer né ??Crente é todo aquele que crê sendo assim,não precisa ser frequentador de igrejas pra se crer em algo.",0
comentario_1384981,"""Examde de toque com o Wolverine""😂😂😂",0
comentario_1763023,ISSO MESMO NADA DE MORTA DE FOME!,0
comentario_1437275,"Pq será que o cara não  quer mais?Será  que ela tem um insta sem ft com o namorado, fts de biquíni, curtidinha de foguinho, será  que o cara pegou algo dela que ela não  sabe, alguma conversa, uma saidinha com as amigas que ele sabe que não  foi com as amigas...Bom não  sei nem quero saber, mas a biscoitagem começa com um decote e shortinho marcando...",1
comentario_2477026,Os boy 5 temporada 😅capitão pátria e luz estrela,0
comentario_233659,Não seria melhor ir para o onlyfans ?,1
comentario_1133365,Teremos asilos cheios de velhinhas divorciadas num futuro próximo....,1
comentario_1855181,"Mano, por experiência própria, salve seus filhos dessa serpente senão ela vai destruir a vida deles. Seu relato é quase igual ao que aconteceu comigo, hoje meus filhos (um menino e uma menina ) já adultos seguirão caminhos que não condizem com seus generos e isso é o que mais me destrói dia após dia. Filhos criados sem a convivência diária do pai, com essa avalanche de ideologias, a tendencia é dar merda",1
comentario_759249,Muito bom! Homem tem que parar de bajular algumas mulheres interesseiras!!,1
comentario_1674620,FILHOS PARA ALIMENTAR A INDÚSTRIA DA PENSÃO ALIMENTÍCIA  E SUSTENTAR O GOVERNO COM IMPOSTOS.,1
comentario_1708019,"@  O DESENVOLVIMENTO PESSOAL  SEM DÚVIDA É  IMPORTANTISSÍMO.  UMA COISA NÃO NEGA A OUTRA.  É MUITO TRISTE VER UMA PESSOA BEM SUCEDIDA, MAS FRUSTADA  AFETIVAMENTE. TEMOS QUE CRER E LUTAR PELOS VALORES REAIS  DESSA VIDA.  E  NADA  DEVE  NOS FRUSTAR   QUANDO TEMOS A CONSCIÊNCIA  DE QUE FOMOS DIGNOS.  SE ALGÚÉM ERROU CONOSCO, O PREJUIZO É DELE(A)....",0
comentario_1703566,Rapaziada quando você sair do sua casa para resolver alguma coisa não olhe pra ninguém não dê atenção a ninguém resolvam seu problema e voltem para sua casa,0
comentario_2218448,Uma guerreira dessas não aguentaria 30 segundos na pele de um homem.,1
comentario_2639220,Nem deveria passar pela cabeça de um pobre sequer namorar(que já tem gastos). Pobre deve buscar conhecimento e aperfeiçoamento profissional ao máximo para minimizar as consequências da pobreza na vida dele.,1
comentario_914535,Eu nunca mais voltei mais com a minha avó😢❤,0
comentario_2100582,"Hoje em dia pode fazer o que quiser, eles querem se corromper...",1
comentario_243551,Quem vai sentir vergonha sao os filhos...,1
comentario_843715,"Foi o que eu fiz!! Aos 23 anos meu filho seguiu seu rumo!! Hoje, é bem sucedido!! Não me arrependo de ter sido a mãe do não!! Não pode, não vai, não tem!! Valeu a pena!!",0
comentario_2406122,Oxi . Depende da carênciae desespero da mulher 😂😂😂😂😂😂😂,1
comentario_949224,"Ele é simplesmente abençoado, ganhou a fortuna e se livrou do atraso quase ao mesmo tempo.",1
comentario_2641029,"Quem nasceu pra ser corno, sempre corno",1
comentario_1849725,"Com Certeza temos PAZ. (O mais importante);Fui casado(fui lesado por 8 anos), a 05 estou solteiro. Simplesmente, quintupliquei meus bens.Simples assim.Apenas essa Vantagens já seria o suficiente!!!AVANTE...",1
comentario_1930286,"O Chade não foi uma colônia francesa.... hoje, as colônias são os colonizadores. Bastava pedir ajuda a um, mas ficou com medo de passar o telefone? O que era ômega passou a ser alfa.",0
comentario_957097,Terminei casamento de 20 anos tb porque percebi que eu era apenas uma empregada e nem pra namorar servia mais...o celular era mais importante,1
comentario_3003501,"A verdade é, a mãe e as irmãs se dependesse somente delas o filho ou irmão, não casava com mãe solteira.",1
comentario_161117,95%delas selecionam o homem com base nesses critérios,1
comentario_1416771,"@  Xiu, Enzo! Se eu quiser sua opinião, vou na creche onde te abandonam pra saírem gastar o grana da pensão.",1
comentario_2731048,Não casem e usem as vagabundas pra diversão. Só isso!!,1
comentario_2686647,"Top, de pessoas com conhecimento, as críticas são bem vindas, vão me fazer aprimorar, agora de Zé Ruela é fda.",0
comentario_1579029,ELA PEGA O CACETE DO MARIO 1 VEZ !........NO CELULAR 1000 VEZES !.........VAZA TEM OUTRA ALI QUE QUER ALGO REALMENTE,1
comentario_1367683,"@  verdade essa sua visão é incorreta. Esquerda e progressismo são a mesma coisa. O progressismo acredita que a humanidade deve sempre “progredir” para uma relativização da moral judaico-cristã, para a subversão da ordem e para a quebra de paradigmas tradicionais estabelecidos. É por isso que o esquerdismo é também chamado de revolucionário.",0
comentario_2959884,Antigamente elas gostavam de homens trabalhadores pq elas não tinham essa mentalidade e desejos e esses absurdos de privilégios que elas tem hoje em dia,1
comentario_1488461,"Imigrantes legais se beneficiam da criação de empregos quando a economia vai bem, palavras bonitas da esquerda não paga as contas.",0
comentario_627852,  os sinais são diferentes. Por isso existe o termo ESPECTRO autista. Mas a grande maioria não consegue segurar sua emoção. Por isso partem pra agressão.,0
comentario_1611100,Nessa parte elas fingem não existe kkkkk,1
comentario_2242173,"Juliana é kinder ovo vem com uma surpresa no meio,cuidado senhores estão cada vez mais disfarçada querendo nos enganar 😂😂😂😂😂😂",1
comentario_2203609,Se o soldado não encapou a arma vai levar um golpe,1
comentario_2035175,"Coitada kkkkkkkkkkkk, corre o risco de ser assassinada , a famosa queima de arquivo 😑😑😑😑😑😑😑😑😑😑😑😑😑😑😑",1
comentario_132663,Ela está falando a mais pura verdade .,0
comentario_525798,"É por isso que não assumo nenhuma atribuição de pai ou mãe e minha relação com meus enteados é tranquila,  eu trabalho e meu marido também, quando os filhos dele estão em casa,  ele que cozinha e cuida das coisas deles, eu não interfiro e não faço nada para eles, os trato com educação e respeito, mas com distância para evitar qualquer tipo de desconforto.",1
comentario_2459075,"Canseira viu, jogos, jogos, jogos",0
comentario_533467,"Essa sim merece ser escutada,essa parada ai",0
comentario_542891,"conversa sincera e orientação sempre é o melhor caminho. os pais precisam entender que criam filhos pro mundo, não pra uma bolha específica.",0
comentario_2145200,Aceito até um real pra n topa com vc😅😅😅😅😅,1
comentario_2944310,Muito bom...ele ainda explicou!,0
comentario_589199,-c4u  mora sozinho é bom porque VC come aina que quiser ...,1
comentario_796194,"Tenho uma filha com uma epilepsia refrataria que não tem cura nem controle e hiperatividade (TDH)  e não tem qualquer problema em se comportar pq sempre eduque com limite e com verdade: quando é não  é não sem ceder, e quando é sim é pq pode. Como nunca menti ou chantageei ela seja com o que for, ela apesar das suas limitações  entende perfeitamente as duas situações. Hoje os pais se isentam da sua função: educar!",0
comentario_1985970,"Isso é  caráter, já  vi casos  parecidos, mas,tem uma coisa nisso  tudo  que a maioria  não  presta a atenção, são  os SINAIS, traição financeira, conjugal ou outra qualquer  começa  aos poucos, levam o relacionamento  a diante   sem buscar  pelo amparo  de DEUS, então  ,sozinhos  nos fragilizamos, e o inimigo  se aproveita  pra fazer sua destruição...",1
comentario_2161740,"🤣🤣🤣🤣🤣 Pior cara, e a visão do inferno.",0
comentario_1003958,"Mas mostra vc trabalhando querida isso é obrigação , agora nos mostre vc trabalhando, trabalha onde? Como vc ajuda o marido a colocar grana em casa? Faça outro vídeo mostrando seu emprego.",1
comentario_1804574,E os caras que só não põe o pau em buraco de árvore pq não sabe o que tem lá dentro... Mas por em tudo põe né kkkk,1
comentario_1184473,E impressão minha ou na hora que ele puxou a minha ela tava mordendo os lábios 😅,1
comentario_116083,"O Ricky veio de favela e é um rapaz simples, ele vai melhorar a comunicação com o tempo não precisa tacar hate...",0
comentario_761820,e dai o homem pode estourar a coluna?,0
comentario_621281,"Eu vivi isso mas agora acho que tenho que trabalhar ,criei meus filhos  e minha familia e a família do meu marido sempre mim  perturbava ,ficavam incomodados por eu cuidar dos meus filhos  quando eu mim casei eu deixei de trabalhar todas as vezes que nascia um dos filhos pois não queria deixar meu bebê  com estranho ele não pediu pra nascer o melhor é que com todas as culpas e dificuldades valeu a pena o pouco que deixei meu filho na escola  pequenino eu arrependiAgora que eles cresceram eu vou mim ocupar  com outras coisas pous eles são prioridades pra mim",1
comentario_904971,A Sementinha do mal agindo na cabeça de uma piriguete contumaz...,1
comentario_939170,"Deu em cima do eis, e ela foi confirmar antes.",1
comentario_2372719,É isso mesmo.  Os homens precisam ter discernimento para identificar a rixosa e a sábia. Eis a questão.,1
comentario_981401,"Exato, sente falta do comodismo de achar as coisas resolvidas, pagas e sem estresse. A pista lá fora é salgada.",1
comentario_878808,problema é ser besta pra homem. Ainda bem que sou vacinada!,1
comentario_2554598,Ei Copini estou aqui!é manos eu não sabia que isso tinha acontecido até eu chegar no trabalho e descobri que agora temos uma tarefa a mais no caso a separação de uma steio sendo dai perguntei pq que ela voltou? me disseram que a friozem do rio grande do sul estava de baixo d agua.,0
comentario_417184,"O problema não é ter rede social, é respeitar a pessoa que está com vc, mulher curtir fotos de homens ou homens curtir fotos de mulheres, ou pior seguir ex e ainda curtir fotos",0
comentario_146716,Foi sentar na macha do caminhoneiro.,1
comentario_1818008,elas quebram regras pro chad... foda kk,1
comentario_616179,Por curiosidade? Porque você nunca namorou?,0
comentario_648355,"Fui criado pela minha mãe com muito amor, carinho, afeto, atenção e tudo que ela tinha e podia me oferecer. Hoje estou com 21 anos  tenho o privilégio de poder conversar sobre tudo com minha mãe, ela  me ensinou a lavar , a cozinhar, a fazer as compras na feira e supermercado ( a pechinchar), me ensinou até como armazenar tudo na geladeira para durar bastante e não estragar. Quando precisei sair do interior pra morar sozinho na capital pois tinha que estudar ( fiz um curso técnico e estudo engenharia), não senti dificulades na questão doméstica. Senti saudade e muita da minha mãe, das conversas e de todo aquele ambiente saudável, amoroso e produtivo em que vivia com ela.Mas o tempo vai passando e a gente se adapta. Mas acredito que amor seja na infância, adolescência e na fase adulta nunca é demais. É isso.",0
comentario_979423,"MUITO  CUIDADO,  VCS TRABALHAM NA MESMA EMPRESA E ELE PODE TE USAR A HORA QUE QUISER. VC É MUITO CARENTE E SUA AUTOESTIMA ESTÁ  MUITO BAIXA. SE CUIDE, POR FAVOR!!",1
comentario_1792128,Que ter direitos vão  trabalhar na carvoeira ou no garimpo  ou melhor  vai abrir uma cisterna uma fossa ai sim 👍,1
comentario_427854,"Pois é, esses homens de hj estão insuportáveis 😂",0
comentario_642800,"@ japones reclama muito dos mais jovens tb? Imagino que sim, são bem tradicionais. Ta morando em qual cidade? Eu fui de férias lá em 2019 e amei, mas imagino que pra morar a experiência seja outra.",0
comentario_2715191,"A unica coisa que achonque deus errou em algo foi quando criou a mulher e por isso pra mim deus nao e perfeito ate porque se fosse pra que precisam proteger jardim e tal com espda e lutarem entre eles e os diros demonios se lutam e tem armas é porqie se ferem ja entao nao existe essa de eteeno perfeicoa e pra que tem arvore da vida e arvore do bem  e do mal,e se tem d a vida seria isso dessa arvore rirada algum fruto dada aos anjos e todo ser que eles quiserem que viba eternamente e se for assim siginfica que atepode ter eternidade mas  so pra quem come dessa arvore  caso contrario  se ferem e morem tanbem",0
