original_id,original_prompt,llm_response
comentario_550572,E nem pra fazer inventário 😡péssimo.... ñ vou nem  contar  a estória.... ñ contrate parentes  pra lugar nenhum  parentes só  da prejuízo.,1
comentario_1466933,"Não se preocupe, tem muitas mulheres que gostam de fazer caridade no trabalho distribuindo a pepeka pros homens nas empresas, principalmente se o cara for o proprietário ou gerente. CONFIA MIQUEINHA NA SUA HONRRADINHA!!!  Não se preocupe, ela deve estar jogando sinuca, acariciando com a mão e com a boca as bolas e o taco. 🤮💩🤬👿🤡Namoro, casamento e filhos não servem pra nada na vida de um homem pois é só despesa financeira e muita dor de cabeça pro homem ter mulher dentro de casa. Eu por exemplo, só me relaciono com garotas de programa pois gastamos menos e nos divertimos mais nesta vida. Lembrem-se que mulher não gosta de homem, elas gostam é de dinheiro. E além do mais, a maioria esmagadora das mulheres são feministas, narcisistas, tóxicas e abusivas e ainda pregam o ódio contra nós homens dizendo que não prestamos, temos que morrer e desaparecer da face da terra. HOMENS, não se iludam com essas mulheres/feministas, narcisistas, tóxicas e abusivas atualmente, pois se você quiser ter sérios e graves problemas na sua vida, passar por situações idênticas e muito piores a que outros homens estão passando ou já passaram, se tornar refém, ter a sua vida transformada num caos, num calvário, num inferno, perder a sua paz, a sua sanidade mental, a sua tranquilidade, a sua qualidade de vida, sua saúde, suas forças, suas ótimas noites de sono, seu bem-estar, sua alegria de viver, seu sossego, a sua liberdade, seu dinheiro/patrimônio, sofrer falsas acusações e ainda poder ser preso. É muito fácil: seja mais um a cair no golpe do namoro firme, do ficar noivo, do morar juntos e do casamento. Não tem erro, a sua vida nunca mais será a mesma. Assim, além de sofrer horrores, você descobrirá pela dor o quanto ser um homem solteiro convicto é uma dádiva, é maravilhoso e é acima de tudo a suprema felicidade. A vida é feita de escolhas. Então, faça as suas!!! REDPILL AND MGTOW FOREVER.",1
comentario_1658807,"Pior que é real essas histórias do Da Vinci, passava a pimenta nos pupilos, Salai e Melzi tinham menos 14 anos quando foram viver com ele, teve até que ir embora da cidade depois de ser acusado de sodomia e envolvimento com prostitutos.",1
comentario_810882,"Sou fã desse rapaz, ele realmente têm razão",0
comentario_3000000,"@  meu marido me traiu eu estava com bebê de 15 dias peguei minhas coisas e foi embora, assassinar alguém é muito pior que trai  mu alguém muito pior não tem comparação  sim só Deus pode julgar então você não deve julgar alguém pq traiu.",1
comentario_2335171,BOA NOITE PARABENS COLIDER MT ABRACOS  e BEIJOS ❤❤❤,0
comentario_1600299,"""Nera"" esse jogador que namorava uma trans? Tá solteiro ou pulou a cerca?",1
comentario_2869845,Conheço várias mulheres a minha volta que fizeram isso depois de família consolidada e marido bom. Estão na pista e são mais p#tas que muita novinhas modernetes,1
comentario_2226767,meta mesmo gostoso mas não use drogas e não engravide usa camisinha e muito anticoncepcional meta mesmo vai tudo pro inferno seja feliz na terra,0
comentario_2344352,"Um tomando sopinha do outro, mas com muito respeito.😂😂😂😂😂😂😂",0
comentario_1934897,"Não gosto desse critério de ""merecimento"" que a mulher usa com o homem.",1
comentario_2079518,Então você não saiu com a mulher você saiu com uma boneca Porque se ela teve que botar cílio botar cabelo botar peito botar a bunda botar tudo então não era uma pessoa era uma coisa falsa e dizer que é borrifada do perfume saiu mais caro que o jantar essas piriguete não conhece perfume bom armas conhece o Jequiti Hinode essas porcaria que tá aí na praça geralmente esse tipo de perfume não sai muito caro É quase de graça pensa uma coisinha nojenta Avon Hinode que deve ser esse tipo de coisa que você tá se referindo não é,1
comentario_716317,"Se tá on, tá liberado ué, seis inventa cada coisa",0
comentario_2807037,"Se assumiu( registrou legalmente) ele se fodeo❤. Vai pagar pensão e mesmo que não tenha registrado ela pode dar entrada na pensão socio afetiva. O dinheiro da pensão ela vai usar pra comprar picanha e cerveja pra o macho dela... Meu tio passa por isso. Assumiu a filha que não era dele, depois tomou umas pontas, a mulher ( dona Carminha) botou ele pra fora de casa( a casa era dele presente da minha avó) e paga pensão pra filha dos outros, e a dona pôs o macho em casa( obviamente) e vivem de muita cerveja e churrasco regados a bolsa família, pensão de duas outras crianças e a do meu tio é claro. De quem foi o erro? Dele( meu tio). Todos nós na família dissemos: Valter, vc vai assumir uma mulher com dois filhos e um na barriga que não são seus? Olha... Esse para mim bateu o recorde de otarice ( se é que essa palavra existe), idiotice e etc.",1
comentario_2550273,Isso é vdd eu te admiro tbm eles amam ouvir eu te respeito acho q é a melhor coisa que um homem em sua masculinidade nata ama ouvir.,1
comentario_528912,"Se mulher é artigo de luxo e tá caro, não se envolve, faz o L .",1
comentario_1694723,"Eu não sabia disso, agora toda vez que paro em transito em cidade ou rodovia procuro manter a distancia seguro e esterço o volante pro lado",0
comentario_2433271,"Se ela está falando a verdade,parabéns para ela🤝👍mais pessoalmente eu já não confio em nenhuma digníssima mais...(prefiro a solitude,paz e liberdade não tem preço que pague)👈🍷",0
comentario_176565,"Sugiro um livro libertador para mulheres invertidas: essas mulheres que estão sempre em relacionamentos ruins repetitivos. O nome do livro: Mulheres no Divã, da doutora Cláudia Bernhardt. Esse livro é uma coleção de ensaios clínicos de seus atendimentos dentro da psicanálise.",1
comentario_911603,O veneno escorreu no canto da boca!!! KkkJá vi vários amigos se ferrando desse jeito!!!,1
comentario_2100461,"QUANDO UMA MULHER FALA QUE TRANSOU COM APENAS 2 HOMENS, significa que ela deu apenas para dois betas provedores. Elas EXCLUIU DA CONTA todo os CAFAGESTES, todas as FODAS CASUAIS que deram, OS ANAIS GIRATÓRIOS, gargarejadas de porras e AS FODAS QUE NINGUEM SABE QUE OCORREU. As mulheres que se fazem de santinhas, quando estão longe de conhecidos agem sem freios morais. As mulheres que parece mais santinhas, quando estão longe de conhecidos são as mais perversas.https://youtu.be/chljBCFv5HA?si=Vw6vNaNAA-W8iJNe",1
comentario_210809,Aiii bomba...... 😅😅😅  realmente..... sem palavras,0
comentario_392947,"   desse canal que posta muito assuntos negativos em relação as mulheres, sempre vejo esse homem nos vídeos desse canal. Note isso você mesmo e veja a expressão facial dele nos vídeos do canal que só aborda assuntos negativos referente as mulheres. Ele está passando uma imagem negativa sobre mulheres expondo somente assuntos que geram comentários de depreciação as mulheres.",1
comentario_575871,"Olá rosilene, que remedio você toma para convulsão? Você tem filhos? Pergunto porque minha filha toma trileptal para convulsão e tenho receio de quando ela engravidar por causa do remédio. Vai ter que tomar pro resto da vida porque teve um AVC quando criança. Ficou bem até que as 14 anos teve novamente e desde então nunca mais parou. Tentamos tirar mas quando estava quase parando teve crise novamente.  O médico mandou continuar pra sempre agora. Já está com 22 anos.",0
comentario_1738285,E difícil mulher que não presta querer um homem que presta😂😂😂,1
comentario_2772832,Ainda bem que abandonei essa vida balada custei para acordar para essa realidade.,0
comentario_2728565,"Bom video mano, Ian vc pretende em algum momento fazer uma Live aqui ?",0
comentario_1722057,"Seja homem ou mulher, começou a fazer joguinho, não vale a pena uma pessoa assim na nossa vida.",0
comentario_1174318,E ainda tem gente que acredita em Janja e Lula no poder... ah ah ah ah ah ah ah ah ah ah ... chupa .,0
comentario_1099942,E as evangélicas da sua congregação?,1
comentario_446871,Você não foi o único! kkkkkkkk,0
comentario_2243266,"Se caísse uA bomba atômica lá, não faria falta.",1
comentario_1268312,Mulher casada não tem de estar se agarrando com outro homem mesmo caso o homem casado,1
comentario_1796969,Exatamente..Eu penso assim.. só que no momento não tem á ver com minha realidade pois sou mãe solteira e preciso ser provedora..aliás nós mães solteiras temos q ser de tudo. Só q infelizmente não somos super heroínas e algum momento algo não vai sair tão bem feito né...q isso não seja o amor e criação d nossos filhos.,0
comentario_175955,"Valores, parabéns aos pais e Deus abencoe esse guri.",0
comentario_2156395,"Hunn, será que ela ficaria na pior com o dela😊😅 kkkk sei não",0
comentario_1409951,"Sai do emprego! Fica em casa, cuidando do marido e dos filhos se os tiver. Faça um curso de corte e costura e ganha dinheiro sem sair de casa. Pague a Previdência como costureira autonoma. Seja feliz com sua familia, seu marido!",1
comentario_2966206,"Mesmo não sendo pobre, é bom observar que nem assim o homem deve pagar tudo também. A mulher também deve participar, nem que seja algo mais modesto se ela for mais simples, pois quando só um lado investe, o outro não dá valor.",1
comentario_1572339,Tempo: 🍆🍆🍆oh baby yeeeaahh oohh fãqui meee,0
comentario_2411028,As mulheres de verdade se casam com homens que não andam com esse tipo de pessoa,1
comentario_2563596,"A mulher casou com um marombadão , achando que ia meter todo dia..😂😂",1
comentario_1735964,Respondeu perfeitamente esse homem é um louco sete filhos cada um com um pai diferente meu irmão corre como o diabo foge de YAUH e YAUSHA MASHIACH,0
comentario_1814959,Ah poderia ter jogado o copo intero ...so o líquido nao valeu .,0
comentario_98183,Bebês reborn foi uma isca de mostrar oque nós não sabíamos de problemas q já existia ...problemas ocultos que veio a tona ... Ela mesmo disse ... NOS SOMOS FELIZES ASSIM !!!...  assim como ? Enfim ....,0
comentario_325052,"   concordo com vc, o problema é que muitas mulheres querem impor esse gasto na conta dos homens e isso eu não acho justo, como muitos não acham.",1
comentario_2690772,Em nome de Jesus ..o caminho dele será desviado dessa Capeta ..,1
comentario_362195,Vai lá reclama tem uma multidão de homens querendo uma mulher assim,1
comentario_1863387,"@  ué, mas esse sotaque não é exclusivo de Curitiba. Praticamente todo o planalto da região sul fala assim",0
comentario_2798706,Parabéns!! Essa é uma mãe de verdade!! Deus a abençoe!!,0
comentario_24772,"Não sei de nada, mas prometo pensar sobre isso. 😅",0
comentario_377317,"Antigamente quando os caras namoravam a mulher mesmo já contava quantos ela foi pra cama e o nome, sem você perguntar. Elas colocavam isso como uma qualidade.",1
comentario_662439,O cara lençol um  gem jutsu na mulher atra vês dos olhos,1
comentario_2180702,"Mano kkkkkkkkkkkk, como ela veio parar aqui, isso claramente é um personagem que ela faz, os vídeos dela são muito bons",0
comentario_2787244,"@ -gz6yi Se é possível para você, que é homem, é também para uma mulher, aliás pelo tamanho do Brasil e sua quantidade de mulheres, impossível é seguir esse seu ceticismo.",0
comentario_2236437,Que nojo..quanto mais eu vejo ais nojo eu pego ..depois vem pra rua chamar de assediador ou de homem pobre...não tem homem empresário pra todas,1
comentario_2265999,❤  eu  não  tenho. Um grande  amor 💘  mais  tenho  uma grande  paixão  ....gue é. Você...❤...beijo  no cangoti.....,0
comentario_1742736,Rapaz! Debate de alienígenas 😂😂,0
comentario_1931996,Acho que ela criou essa estória para ganhar visualização e passar por coitadinha.,0
comentario_94505,"Motoristas de aplicativo do Brasil, vão por mim: só aceitem corridas pagas diretamente no cartão de crédito do usuário. No cartão é só alegria! O pagamento é instantâneo, sem troco e sem dor de cabeça. Se o usuário não tiver crédito, o aplicativo recusa na hora. Viver sem estresse é muito melhor 😉👍",0
comentario_1167479,Maravilhoso ❤Parabéns pelo conteúdo.👏🏻👏🏻,0
comentario_1675692,"Como dizia nos meus tempos de soltar raia:"" cortou , aparou e retalhou """,1
comentario_2312253,E homem (de valor) não é pra nenhum buraco de esgoto qualquer não☝🏽,1
comentario_2495159,"Sério isso? Kkk pqp Mas pensando bem, nem tem sentido alguém militar em cima disso, tipo é uma égua que ficou 5h esperando, que nem todo mundo que está esperando essa ajuda que tá vindo majoritariamente dos Homens kkk",0
comentario_822364,Ser pobre virou a licença para ser tudo que não presta,0
comentario_2786020,"Mais pelas palavras dele esse laço de amor parece nem existir, as palavras dele dão a entender que ele não tinha um retorno afetivo",0
comentario_2069276,"Meu esposo e eu estamos juntos há 24 anos.. dormimos cedo , não consumimos álcool e vivemos felizes e realizados! Quem quer ficar na vidinha de balada que fique...",0
comentario_1223128,"Concordo plenamente com essa moça, hoje em dia as pessoas querem mobiliar casa e ter filhos as custas dos outros. Eu não vou para casamento nem chá de bebê de ninguém, Deus me livre.",1
comentario_862783,"Eu não gosto de nada disso. Eu sou tão chata que eu não tenho paciência nem pra brinco, relógio, pulseiras,  em fim, só tenho minha aliança no meu dedo, há essa sim, tenho prazer em usar.",0
comentario_2353757,"Unico jeito de ter vantagem nesse jogo é não jogando, qualquer outra história fora disso é historia pra 🐂 dormir",1
comentario_1653983,Finalmente uma mulher que me entende! Prefiro uma mulher que me respeita do que uma que me ama.,1
comentario_2852527,"@  sim , quando a pessoa sabe que não é pai.",0
comentario_109497,"Verdade.  Nao tente redpillar ninguém.  É o jeito mais fácil e rápido de arrumar desafetos.   Principalmente  se for mulher.Quando ouvir alguns papos tortos,  apenas escute e sorria. Se te pedirem opinião  apenas fale que não sabe muito sobre  isso. Mask pill  sempre.",1
comentario_1522241,Eu pensei a mesma coisa kkkkkkkkkkkk,0
comentario_302812,Eu tenho a seguinte opinião:a maioria dos psicopatas são dóceis e  educados....,0
comentario_2599738,"Ela sabe que a lei está ao lado dela então faz o que quer. O único problema é que se o cara mandar ela pro mundo do além, o noticiário dará a notícia; Mais um caso de feminicídio que o homem não aceitou o final da relação.",1
comentario_2936862,"Quase todas as mulheres roubaram suas casas dos ex-cônjuges, que na verdade fizeram todo o trabalho duro. Mais mulheres possuem casas do que homens porque as roubaram no divórcio.As mulheres são assertivas nas empresas, podem ser assertivas também no namoro.",1
comentario_1769084,"Sempre deram dor de cabeça.Mas as coisas hoje em dia,tomaram proporções absurdas.",0
comentario_1349436,Boaaaaa... Toma trouxaaaa... 😂😂😂😂,0
comentario_317559,Não basta estar certo. Tem que parecer que está certo.,0
comentario_2819093,"STAKE, A MAIOR CASA DE APOSTAS COM CRIPTO DO MUNDO. GANHE 200% DE BÔNUS NO SEU PRIMEIRO DEPÓSITO E MAIS 2 DÓLARES: https://playstake.casino/drop?code=DropRedpill

▶ TREINAMENTO BITCOIN BLACKPILL
https://go.hotmart.com/E91436514A?dp=1",0
comentario_2142792,👏🏻👏🏻👏🏻👏🏻👏🏻👏🏻 exatamente isso e com as feministas abortistas. O caminho é um só depressao,1
comentario_2631207,O que seria um sem o outro para completar um todo,0
comentario_365328,"Companheiro de verdade sabe e reconhece o valor do outro. Agora, cá pra nós, a mulher fingi muito bem, parece até atriz!",1
comentario_1786972,Muitas pessoas não prosperam por esse motivo mesmo. Outros que não prosperam é por falta de oportunidades!,0
comentario_423872,Não só por isso por medo de levar processo de assédio pronto falei,1
comentario_555952,Cada dia que passa vc fica mais Bonita eu fico mais apaixonado ainda por vc meu amor eu amo muito vc meu amor eu quero casa com vc meu amor ❤️❤️❤️,0
comentario_297941,Tem pessoas que tem visão...E tem pessoas que não vê um palmo na frente do nariz.....,0
comentario_2410658,"O ambiente propicia pq a maioria das pessoas só não traem por falta de oportunidade com alguém ""interessante""!",1
comentario_2211942,"Sempre sobra pra alguém, família, ou o Estado que é pago com nossos impostos, ou algum outro homem. Mulher nunca assume filho sozinha. Eu como irmão mais velho e minha mãe separada, sobrou pra mim o encargo de pai e dos irmãos sobre minhas costas.",1
comentario_174595,"Ela nem vergonha tem. Não vale humilhação por nada, muito menos por dinheiro.",1
comentario_2841728,"Grande Don Sandro, muito obrigado por este canal, Você está de parabéns pelo conteúdo, Você é um dos poucos produtores de canal, que tem a coragem, audácia  intrepidez, autonomia e moral para falar as verdades que quase ninguém fala.",0
comentario_30925,"  não. Os outros convidados anteriores. Ele repete mais chavões e propaganda do que outra coisa. Acabei de ver farinazzo com general português, a live acabou de terminar. Compare a qualidade dos comentários. Ou Mansur peixoto, até aquele judeu argentino manja mais que ele",0
comentario_1170695,"@  Não sei onde você mora, mas aqui no Rio tem gata da Zona Sul, de Ipanema, Leblon, subindo o morro pra dar pros caras, principalmente quando tem baile, muitas são lindas sim, com uma beleza acima da média.",1
comentario_2061603,"Verdade concordo com vc,se fosse filha minha ela nem estaria na Internet fazendo vídeo porq o celular dela eu iria quebrar na cara dela",1
comentario_2789678,Mais um escravo que alimenta o Estado ginofacista.,1
comentario_511386,😂😂😂 logo esse gado vai levar um chifre 😂😂,0
comentario_2091903,"Essas colheres que gostam do carrocel não tem jeito! Sempre voltam! não prestam pra nada. O cara corre é risco de dst, humilhações e vexames. Esse gado mereceu se lenhar!!!",1
comentario_2245543,"Catar latinha e papelão pra ganhar dinheiro que é bom ninguém quer,mais dinheiro  fácil para sustentar os filhos dos outros nas costas do trabalhador CLT e empresários aí fica fácil cobrar.",0
comentario_1883789,Homem gosta sim de ouvir eu te amo. O segredo é não banalisar o « eu te amo » mas sim provar o que dizemos com o que fazemos. Homens se convencem do que FAZEMOS e não do que dizemos.,0
comentario_370618,"desse jeito, esse pai está certo.",1
comentario_511754,Sera q pedir pro pai comprar 1 casa ou contruir e colocar a casa no nome do pai ou da mae e eu e a mulher morar la tem chance dela pegar a casa no futuro sendo q esta no nome dos pais?,0
comentario_2616921,"Ufaa pensei que era os dois juntos , por um momento duvidei de sua virtude",1
comentario_1418786,"Nenhum chad chega nela,egocêntrica que se acha a mais bonita e acha que todo homem vai querer ela não percebe que talvez ela não seja atraente assim para os caras que ela quer,mais se vitimiza e coloca a culpa nos homens dizendo que não tem mais homens ou que estão afeminados como se ela fosse o centro das atenções e só existisse ela de mulher no mundo,os cara bonitos não estão afeminados, se não estão chegando em vc estão chegando nas outras mais bonitas ou mais novas,abaixe teu ego inflado e aceite a realidade.",1
comentario_1217487,"Hoje, infelizmente, ta cheio de oportunista por ai. Uma mulher de alto valor, com o perfil compativel a esse cara e raridade tambem. Tem mais e que ficar esperto mesmo.",1
comentario_552032,Tem mais! Ser processado pelo o que disse ou fez sem forçar nada ou ser mal interpretado! Cuide-se! Porque a mulherada tá querendo e fuder os homens!,1
comentario_205579,"Eu assisti, se o mundo fosse como esses homens fala seria bem melhor❤",1
comentario_2218724,O verdadeiro  sentido  comer  gato  por lebre 😂kkkkkk,0
comentario_1505744,"   organico não significa justo... Concordo com a sua crítica, mas ela não invalida a definição proposta pelo cara do vídeoO problema é querer trocar isso por um sistema pior... a melhora gradual na qualidade de vida da população em geral ao longo das décadas e séculos é melhor nesse sistema do que em um sistema totalitário de concentração de poder econômico, cujas tentativas de implementação levaram à fome e à miséria, isso sem entrar no assunto do sofrimento que é ter a liberdade ceifada",0
comentario_1818233,"""A cada 10 mulheres aqui no Brasil, 8 são bonitas""Acho que ele errou, deve ser o contrário.",1
comentario_983178,"Quer dizer que mulher com filho(s) e solteiras/divorciadas/separadas devem ser descartadas, excluídas de se casarem ou de terem um bom relacionamento somente pelo simples fato de serem mães?! E se vc estivesse incluída nesse rol?!Isso não quer dizer que essas mulheres (ou todas elas) vão querer que um outro assuma o seu(s) filho(s), até porque elas podem ter uma ótima condição financeira e/ou o ex delas pode muito bem ser um bom e responsável pai. E outra coisa: Qual seria o problema se o atual quisesse assumir?! Isso, muitas vezes, parte do próprio homem, que conhece o caráter dessa mulher, muitas vezes sofrida e injustiçada, sua história de vida, e resolve fazer as vezes de pai. Afinal, na prática, a pessoa não ""casa"" somente com o outro e, sim, com a família, ainda mais parentes tão próximos.",0
comentario_2995118,"A vida é feita de escolhas. E ambos fizeram suas escolhas. E, concordo plenamente com vc, Ricado. Não tem santo nessa história. Ambos erraram. E fica aqui o aprendizado.",0
comentario_1056642,Toma aí seu dia de princeso otario kkkkkkk...,0
comentario_1875415,8 pra cima a digissima vai buscar o cara em casa,0
comentario_1771947,Boas mulheres não são raras... São raríssimas,0
comentario_521805,"Esperar de aposentadoria do Estado, quem é da geração Y com seus 40 anos já acho que daqui a 25 anos mais ou menos já não vai se aposentar.Quem é da geração Z então, esquece totalmente, esses já é certeza que não vão. É um sistema de pirâmide insustentável, que já está quebrado, mas ainda não colapsou e quando colapsar pode ser que quem está aposentado fique sem receber e o Estado atrase os pagamentos. Baixa taxa de natalidade no Brasil, com uma população que será maioria idosa daqui a 20 anos e um endividamento de trilhões do Estado, não só aposentadoria vai colapsar como o Brasil, os parasitas da esquerda e seus amigos estão sugando tudo e o Brasil como um país pobre que não se desenvolveu, não tem como não quebrar.Eu concordo que a pessoa tem que investir e fazer sua própria aposentadoria para o futuro, isso realmente é fato. Agora, esperar do INSS no futuro esquece.",0
comentario_1426654,"O demônio  se manifestou!Se fosse  um criminoso , já tinha dado um fim nessa  agressora!Elas sabem com quem mexem!",1
comentario_467086,Pelo menos ta investindo em ti Em estudo pagando INSS Tem várias aí que não pensam nisso.Seu futuro está garantido bom fazer uma poupança também,0
comentario_869546,O melhor conselho pra quem passa por isso é: Fique sozinho.,1
comentario_2670561,Vc é gay? = Ser rejeitada é algo impossível pro meu ego aceitar.,1
comentario_950612,Sujeito homem soldado promovido,0
comentario_1490861,👏👏👏👏👏👏👏🙌🙏o padre falou tudo foi uma verdadeira lição pra todos nós parabéns o amor de verdade por completo é assim Deus abençoe nós todos 🙏🏾🙌🏾💟,0
comentario_773788,Mais as mulheres são os Zé hj em dia 😂😂😂😂,1
comentario_1117251,"Essas inseguranças não são em relação aos homens, mas às outras mulheres",0
comentario_619999,"@  entendo seu ponto de vista. Mas a mulher quando não trabalha, principalmente quando está em um relacionamento, ela se coloca numa posição muito complicada, porque ela está 100% dependente do marido, se acontecer traição, agressões físicas, abusos, ela não tem como simplesmente ir embora.Mas eu entendi o que você quis dizer, ambos de em trabalhar e buscar ser independentes.",0
comentario_2021751,"Lindo 😊   hoje completo 14 anos de casada e 19 anos no total, junto com meu esposo.Tenho 30 anos, conheci meu esposo aos 10 anos.Crescemos juntos viramos amigos , namoramos , noivamos e casamos.Hoje temos 01 ap em bairro considerado nobre, 01 filho e 01 cachorro rs...Provavelmente olham pra mim e dizem que casei por interesse tbm 😂 sou 6 anos mais nova que ele 😊Muitos desafios, brigas é impossivel nao ter rs, quase separaçao tambem diversas vezes..Porem quando entendi que pra dar certo temos que colocar Deus em primeiro lugar das nossas vidas, tudo flui muito melhor.Sou uma mulher feliz e submissa ao meu marido com toda honra e prazer ❤",1
comentario_2585799,"Papai e mamãe,  orgulho da famllia....prostitutas são assim mesmo..elas estão na via pra ser degustadas 😂😂😂😂",1
comentario_345520,O que o homem quer não me interessa se interessa a vc tudo bem ❤😂🎉,0
comentario_2013718,"Os caras estão acordando. 99,99% delas não valem a pena !",1
comentario_1916817,O negócio é arrumar uma namorada que trabalhe e pague as contas dela. Dar presente e pagar algumas saídas tá de boa. Mas pagar todos os gastos dela na casa tá errado.,1
comentario_2913035,@  Você reivindica o direito de se nivelar a homens devassos? Você sabe do mal que esses seres fazem para as mulheres e para si próprios?,1
comentario_2515014,"Essa aí não é aquela ""humorista"" ?.",0
comentario_328586,Só pelo jeito da digníssima falar já percebeu que ela tem muita energia feminina.,1
comentario_658864,"Gustavo Machado, o terror dos ancaps, monarquistas, fascistas e afins. Campeão invicto de debates na Internet. Parabéns ao Gustavo e ao RedCast. 👏👏👏👏",0
comentario_388577,Ai a economia bostileira vai quebrar.Os donos vão si fuder bonito e o desemprego também. Ai é queda de governo.!!kkkkkkkkk,0
comentario_2853930,Sim porém essa estratégia pra feio num funciona não amigo 😂😂😂😂😂😂,0
comentario_502710,"   concordo, assim como muitos homens enchem a mulher de filhos e acha que trabalho de casa é não fazer nada. Mas tudo dentro de um casamento tem que ser bom para os dois. E nunca será uma divisão igualitária depois que uma mulher engravida, aí cabe a compreensão de ambos os lados.",0
comentario_2186780,"Já vi esse filme, aconteceu com o Amaral a única diferença é que uma é loira e a outra japonesa 😂 se liga mano fica ativo",1
comentario_841382,"Os jornalecos brasileiros são assim , os piores",0
comentario_1646403,"No meu caso, namorei 6 anosce 6 meses uma garota e ficamos noivos, casa mobiliada, convites do casamento prontos para a entrega aos convidados,  buffet totalmente pago. 05 meses antes do casamento ela veio com história de darmos um tempo.Não existe esse negócio de tempo, apenas aceitei de boa, sofri bastante e não conseguia me relacionar com nenhuma mulher.Na época fazia Administração de Empresa, tranquei a Faculdade e passei pra Direito.Hj estou casado, bem casado, uma esposa maravilhosa, dedicada, exemplo de Mãe, esposa. Temos um casal de filhos lindos, estudiosos, disciplinados.Sou funcionário público estadual, advogado.Dois anos após o tempo q ela pediu, veio atrás arrependida, e eu simplesmente disse-lhe um gigantesco NÃO.Até escuto de algumas amigas incomum q ela se arrependeu desde o dia q nasceu de feito aquela proposta.Vida q segue.",1
comentario_374957,Palhaçada isso os homens gostam de ouvir. O correto é ambos aprenderem um com o outro . É por esses pensamentos que muitas mulheres são sacanas com muitos jomens,1
comentario_965454,Falta de sabedoria !Mulher virtuosa quem a acharás!,1
comentario_349678,"Para as mulheres, homens são apenas ferramentas utilitárias. Elas não os ""amam"" pelo que são, mas pela utilidade.",1
comentario_1919939,Resumidamente a melhor definição - mas ela é nova e aprende.,1
