id_video_anonimizado,text,final_misoginia,final_toxicidade,texto_analise,score_perspective_max,latencia_api,detalhe_toxicity,detalhe_severe,detalhe_identity,detalhe_insult,tipo_origem,unified_label,original_label_column,threshold_aplicado,pred_label
video_1325,"“Como uma boa feminista, eu não poderia deixar de citar…” ",0,0,"“Como uma boa feminista, eu não poderia deixar de citar…” ",0.050078966,0.0557515621185302,0.050078966,0.0017261505,0.04048799,0.020772645,videos_toxicidade,0,final_toxicidade,0.2,0
video_13289,"Quem quer vai atrás, faz acontecer. Você acredita que vale para mulheres também? 📕 - AntiOtário 🔱 - Código Masculino🚩 - Red Flags🔞 - Antiporn*🧘 - Lições Perpétuas🔐 - Entrada no Grupo PrivadoEsse é apenas o começo! 📚🗿👇🔗 | https://hotm.art/ComboManual",0,0,"Quem quer vai atrás, faz acontecer. Você acredita que vale para mulheres também? 📕 - AntiOtário 🔱 - Código Masculino🚩 - Red Flags🔞 - Antiporn*🧘 - Lições Perpétuas🔐 - Entrada no Grupo PrivadoEsse é apenas o começo! 📚🗿👇🔗 | https://hotm.art/ComboManual",0.20009702,0.0928974151611328,0.20009702,0.017933069,0.034042787,0.053791173,videos_toxicidade,0,final_toxicidade,0.2,1
video_13294,Você tem acesso ao celular da sua parceira ou parceiro? 📕 - AntiOtário 🔱 - Código Masculino🚩 - Red Flags🔞 - Antiporn*🧘 - Lições Perpétuas🔐 - Entrada no Grupo PrivadoEsse é apenas o começo! 📚🗿👇🔗 | https://hotm.art/ComboManual,0,0,Você tem acesso ao celular da sua parceira ou parceiro? 📕 - AntiOtário 🔱 - Código Masculino🚩 - Red Flags🔞 - Antiporn*🧘 - Lições Perpétuas🔐 - Entrada no Grupo PrivadoEsse é apenas o começo! 📚🗿👇🔗 | https://hotm.art/ComboManual,0.08320791,0.0623350143432617,0.08320791,0.005645752,0.008065533,0.015796926,videos_toxicidade,0,final_toxicidade,0.2,0
video_13296,MULHER QUE NÃO GOSTA FAZ ISSO #relacionamento #namoro #casamentonapraia #casal #masculino #macho#seduçao #machoalfa #redpilled #masculinidade #homemdevalor#redpillbrasil #namorosafado #conquistarmulheres #reconquistar #casamento#conquistarmulher #conquistarumamor #fabricioacunha #fabricioacunhamentor #machomacho#amor #cortespodcast #mulher #homem #shorts,0,0,MULHER QUE NÃO GOSTA FAZ ISSO #relacionamento #namoro #casamentonapraia #casal #masculino #macho#seduçao #machoalfa #redpilled #masculinidade #homemdevalor#redpillbrasil #namorosafado #conquistarmulheres #reconquistar #casamento#conquistarmulher #conquistarumamor #fabricioacunha #fabricioacunhamentor #machomacho#amor #cortespodcast #mulher #homem #shorts,0.02107848,0.0909903049468994,0.02107848,0.0029563904,0.0059936526,0.012604907,videos_toxicidade,0,final_toxicidade,0.2,0
video_13449,MULHER FALA QUE NÃO É POR CAUSA DOO DINHEIRO QUE ELAS GOSTAM DOS HOMENS MAIS VELHOS #memes #humor seja bem vindo a mais um vídeo do canal Não se esqueça inscrever no CANAL e deixar o like  além disso ative o sininho de notificações para não perder nenhum vídeo.MULHER FALA QUE NÃO É POR CAUSA DOO DINHEIRO QUE ELAS GOSTAM DOS HOMENS MAIS VELHOS,0,0,MULHER FALA QUE NÃO É POR CAUSA DOO DINHEIRO QUE ELAS GOSTAM DOS HOMENS MAIS VELHOS #memes #humor seja bem vindo a mais um vídeo do canal Não se esqueça inscrever no CANAL e deixar o like  além disso ative o sininho de notificações para não perder nenhum vídeo.MULHER FALA QUE NÃO É POR CAUSA DOO DINHEIRO QUE ELAS GOSTAM DOS HOMENS MAIS VELHOS,0.29039988,0.0737433433532714,0.29039988,0.021935565,0.120924085,0.07491849,videos_toxicidade,0,final_toxicidade,0.2,1
video_1348,"Hoje ela quer ser a mulher que fica em casa cuidando do marido. Mas agora é tarde. 🍷🗿 1- Adquira o AntiOtário clicando no site abaixo.👉🏻 https://hotm.art/ManualAnti 📕2- Domine as lições do nosso livro. 🍷3- Faça parte do nosso grupo privado. 🗿Te espero lá. 🫡AntiOtário, livro de desenvolvimento pessoal mais vendido do país.",1,1,"Hoje ela quer ser a mulher que fica em casa cuidando do marido. Mas agora é tarde. 🍷🗿 1- Adquira o AntiOtário clicando no site abaixo.👉🏻 https://hotm.art/ManualAnti 📕2- Domine as lições do nosso livro. 🍷3- Faça parte do nosso grupo privado. 🗿Te espero lá. 🫡AntiOtário, livro de desenvolvimento pessoal mais vendido do país.",0.06817148,0.0409958362579345,0.06817148,0.0036811829,0.009545447,0.033680726,videos_toxicidade,1,final_toxicidade,0.2,0
video_13485,MULHER DIZ QUE NÃO ACEITA QUE ELAS CORRAM ATRÁS DE HOMEM! #memes #humor #amelhorredpillvemdelas seja bem vindo a mais um vídeo do canal Não se esqueça inscrever no CANAL e deixar o like  além disso ative o sininho de notificações para não perder nenhum vídeo.MULHER DIZ QUE NÃO ACEITA QUE ELAS CORRAM ATRÁS DE HOMEM!,0,0,MULHER DIZ QUE NÃO ACEITA QUE ELAS CORRAM ATRÁS DE HOMEM! #memes #humor #amelhorredpillvemdelas seja bem vindo a mais um vídeo do canal Não se esqueça inscrever no CANAL e deixar o like  além disso ative o sininho de notificações para não perder nenhum vídeo.MULHER DIZ QUE NÃO ACEITA QUE ELAS CORRAM ATRÁS DE HOMEM!,0.2854699,0.0568501949310302,0.2854699,0.017997624,0.12735364,0.06669625,videos_toxicidade,0,final_toxicidade,0.2,1
video_1350,"Coisas inúteis que ela sabe fazer. 🍷🗿 1- Adquira o AntiOtário clicando no site abaixo.👉🏻 https://hotm.art/ManualAnti 📕2- Domine as lições do nosso livro. 🍷3- Faça parte do nosso grupo privado. 🗿Te espero lá. 🫡AntiOtário, livro de desenvolvimento pessoal mais vendido do país.",0,0,"Coisas inúteis que ela sabe fazer. 🍷🗿 1- Adquira o AntiOtário clicando no site abaixo.👉🏻 https://hotm.art/ManualAnti 📕2- Domine as lições do nosso livro. 🍷3- Faça parte do nosso grupo privado. 🗿Te espero lá. 🫡AntiOtário, livro de desenvolvimento pessoal mais vendido do país.",0.16331999,0.0989007949829101,0.16331999,0.005836487,0.006511623,0.11464815,videos_toxicidade,0,final_toxicidade,0.2,0
video_13519,"Mulher Se Aproveitando do Homem: Quando o Relacionamento É Só Por Interesse? ""Embora existam mulheres que se envolvem com homens por interesse pessoal, é importante lembrar que cada relacionamento é único. O respeito mútuo, a comunicação aberta e a transparência são essenciais para garantir que ambos os parceiros se sintam valorizados e não explorados. #Relacionamento #Masculinidade #FabrícioAcunha #Interesse #RespeitoMútuo""",0,0,"Mulher Se Aproveitando do Homem: Quando o Relacionamento É Só Por Interesse? ""Embora existam mulheres que se envolvem com homens por interesse pessoal, é importante lembrar que cada relacionamento é único. O respeito mútuo, a comunicação aberta e a transparência são essenciais para garantir que ambos os parceiros se sintam valorizados e não explorados. #Relacionamento #Masculinidade #FabrícioAcunha #Interesse #RespeitoMútuo""",0.0077281278,0.0912425518035888,0.0077281278,0.00054597855,0.003385304,0.006847872,videos_toxicidade,0,final_toxicidade,0.2,0
video_13522,EXPONDO A HIPOCRISIA DA MACH0SF3RA PT2!! 🎙️ Novo na transmissão ou querendo melhorar? Confira o StreamYard e ganhe $10 de desconto! 😍 https://streamyard.com/pal/d/5113770070114304,0,0,EXPONDO A HIPOCRISIA DA MACH0SF3RA PT2!! 🎙️ Novo na transmissão ou querendo melhorar? Confira o StreamYard e ganhe $10 de desconto! 😍 https://streamyard.com/pal/d/5113770070114304,0.25462922,0.0954329967498779,0.25462922,0.016190045,0.032753747,0.18480228,videos_toxicidade,0,final_toxicidade,0.2,1
video_13528,Terminei meu namoro pq ela ficava curtindo FTs de homens de sunga #rafaelaires #antiotario #redpill,0,0,Terminei meu namoro pq ela ficava curtindo FTs de homens de sunga #rafaelaires #antiotario #redpill,0.30439767,0.1022462844848632,0.30439767,0.023076924,0.039972372,0.1087965,videos_toxicidade,0,final_toxicidade,0.2,1
video_13596,"Olhar para outra mulher pode afetar seu relacionamento? ""Será que olhar para outra mulher pode colocar seu relacionamento em risco? Muitos maridos reparam quando isso acontece, mas o que isso realmente significa para a dinâmica do casal? Neste vídeo, discutimos como lidar com o ciúme e as inseguranças no casamento. #Ciúmes #Relacionamento #ComportamentoMasculino #FabrícioAcunha""",0,0,"Olhar para outra mulher pode afetar seu relacionamento? ""Será que olhar para outra mulher pode colocar seu relacionamento em risco? Muitos maridos reparam quando isso acontece, mas o que isso realmente significa para a dinâmica do casal? Neste vídeo, discutimos como lidar com o ciúme e as inseguranças no casamento. #Ciúmes #Relacionamento #ComportamentoMasculino #FabrícioAcunha""",0.010429831,0.0824213027954101,0.010429831,0.00061511993,0.003366805,0.007835878,videos_toxicidade,0,final_toxicidade,0.2,0
video_13615,A VERDADEIRA VIBE DE UM HOMEM COM H MAIÚSCULO! 🔥 📕- ANTIOTÁRIO: https://antiotarioprooficial.com/oferta/Instagram:   https://www.instagram.com/antiotariopro/Telegram: https://t.me/antiotarioproFacebook:  https://www.facebook.com/antiotariopro/,0,0,A VERDADEIRA VIBE DE UM HOMEM COM H MAIÚSCULO! 🔥 📕- ANTIOTÁRIO: https://antiotarioprooficial.com/oferta/Instagram:   https://www.instagram.com/antiotariopro/Telegram: https://t.me/antiotarioproFacebook:  https://www.facebook.com/antiotariopro/,0.0926474,0.0954885482788086,0.0926474,0.0073623657,0.01274247,0.022899706,videos_toxicidade,0,final_toxicidade,0.2,0
video_13668,Sabe qual é o maior erro das mulheres? 📕 - AntiOtário 🔱 - Código Masculino🚩 - Red Flags🔞 - Antiporn*🧘 - Lições Perpétuas🔐 - Entrada no Grupo PrivadoEsse é apenas o começo! 📚🗿👇🔗 | https://hotm.art/ComboManual,0,0,Sabe qual é o maior erro das mulheres? 📕 - AntiOtário 🔱 - Código Masculino🚩 - Red Flags🔞 - Antiporn*🧘 - Lições Perpétuas🔐 - Entrada no Grupo PrivadoEsse é apenas o começo! 📚🗿👇🔗 | https://hotm.art/ComboManual,0.32020867,0.0698542594909668,0.32020867,0.02604016,0.27875587,0.16861114,videos_toxicidade,0,final_toxicidade,0.2,1
video_13684,"A cama do casal só cabe o casal 1- Adquira o Antiotário 📕2- Domine as lições do nosso livro 3- Faça parte do nosso grupo privado.➡️ https://manualantiotario.com/AntiOtário, livro de desenvolvimento pessoal mais vendido do país. 🫡",0,0,"A cama do casal só cabe o casal 1- Adquira o Antiotário 📕2- Domine as lições do nosso livro 3- Faça parte do nosso grupo privado.➡️ https://manualantiotario.com/AntiOtário, livro de desenvolvimento pessoal mais vendido do país. 🫡",0.02048268,0.0854527950286865,0.02048268,0.0011062622,0.0030523231,0.012832909,videos_toxicidade,0,final_toxicidade,0.2,0
video_13695,NÃO DEIXE SEU MARIDO NA SECA #relacionamento #namoro #casamentonapraia #casal #masculino #macho#seduçao #machoalfa #redpilled #masculinidade #homemdevalor#redpillbrasil #namorosafado #conquistarmulheres #reconquistar #casamento#conquistarmulher #conquistarumamor #fabricioacunha #fabricioacunhamentor #machomacho#amor #cortespodcast #mulher #homem #shorts,0,0,NÃO DEIXE SEU MARIDO NA SECA #relacionamento #namoro #casamentonapraia #casal #masculino #macho#seduçao #machoalfa #redpilled #masculinidade #homemdevalor#redpillbrasil #namorosafado #conquistarmulheres #reconquistar #casamento#conquistarmulher #conquistarumamor #fabricioacunha #fabricioacunhamentor #machomacho#amor #cortespodcast #mulher #homem #shorts,0.031684756,0.0847232341766357,0.031684756,0.0036621094,0.0058826595,0.014808921,videos_toxicidade,0,final_toxicidade,0.2,0
video_13924,Esse mundo ta perdido  #antiotario #rafaelaires #redpill,0,0,Esse mundo ta perdido  #antiotario #rafaelaires #redpill,0.07212844,0.0523767471313476,0.07212844,0.0044059753,0.014551271,0.029714199,videos_toxicidade,0,final_toxicidade,0.2,0
video_14058,HOMENS NUNCA PERDOEM UM MULHER TRAÍDORA! #memes #humor #amelhorredpillvemdelas seja bem vindo a mais um vídeo do canal Não se esqueça inscrever no CANAL e deixar o like  além disso ative o sininho de notificações para não perder nenhum vídeo.HOMENS NUNCA PERDOEM UM MULHER TRAÍDORA!,1,1,HOMENS NUNCA PERDOEM UM MULHER TRAÍDORA! #memes #humor #amelhorredpillvemdelas seja bem vindo a mais um vídeo do canal Não se esqueça inscrever no CANAL e deixar o like  além disso ative o sininho de notificações para não perder nenhum vídeo.HOMENS NUNCA PERDOEM UM MULHER TRAÍDORA!,0.3977292,0.1033737659454345,0.3977292,0.02411546,0.2808415,0.3388922,videos_toxicidade,1,final_toxicidade,0.2,1
video_14060,"O Que As Mulheres Querem Saber Sobre os Homens na Intimidade? ""As mulheres podem sentir curiosidade sobre a intimidade masculina, buscando entender mais sobre desejos, reações e o comportamento do parceiro. Essa curiosidade é natural e reflete o desejo de melhorar a conexão emocional e sexual. A chave para uma relação íntima saudável é a comunicação aberta e o respeito mútuo. #Relacionamento #Intimidade #Masculinidade #FabrícioAcunha #CuriosidadeFeminina""",0,0,"O Que As Mulheres Querem Saber Sobre os Homens na Intimidade? ""As mulheres podem sentir curiosidade sobre a intimidade masculina, buscando entender mais sobre desejos, reações e o comportamento do parceiro. Essa curiosidade é natural e reflete o desejo de melhorar a conexão emocional e sexual. A chave para uma relação íntima saudável é a comunicação aberta e o respeito mútuo. #Relacionamento #Intimidade #Masculinidade #FabrícioAcunha #CuriosidadeFeminina""",0.021785567,0.0946691036224365,0.021785567,0.0013446808,0.00673361,0.0084818825,videos_toxicidade,0,final_toxicidade,0.2,0
video_14063,"ESSA É A DIFERENÇA ENTRE AMOR E PAIXÃO Relacionamentos vs Redes Sociais: O Que Está Dando Errado? | Mari Vabo no Aqui com AmauryEpisódio completo: https://www.youtube.com/watch?v=q0nfvDSui3MCanal: Amaury Nuneshttps://www.youtube.com/ Convidados: Mariana Vabohttps://www.youtube.com/ - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - 👑 Deixe o seu like e comentário, não se esqueça de inscrever-se no canal!📕 Aprenda como conquistar qualquer mulher. Acesse o link abaixo: https://bit.ly/47tJ0bQ - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - Instagram:   Tik Tok:   - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - #desenvolvimentomasculino #seducao #homemdealtovalor #relacionamento #psicologiacomportamental #psicologaderelacionamento #inteligenciaemocional #linguagemcorporal",0,0,"ESSA É A DIFERENÇA ENTRE AMOR E PAIXÃO Relacionamentos vs Redes Sociais: O Que Está Dando Errado? | Mari Vabo no Aqui com AmauryEpisódio completo: https://www.youtube.com/watch?v=q0nfvDSui3MCanal: Amaury Nuneshttps://www.youtube.com/ Convidados: Mariana Vabohttps://www.youtube.com/ - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - 👑 Deixe o seu like e comentário, não se esqueça de inscrever-se no canal!📕 Aprenda como conquistar qualquer mulher. Acesse o link abaixo: https://bit.ly/47tJ0bQ - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - Instagram:   Tik Tok:   - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - #desenvolvimentomasculino #seducao #homemdealtovalor #relacionamento #psicologiacomportamental #psicologaderelacionamento #inteligenciaemocional #linguagemcorporal",0.062236045,0.0996859073638916,0.062236045,0.0075912476,0.019274252,0.019870255,videos_toxicidade,0,final_toxicidade,0.2,0
video_14075,O homem que segue várias mulheres 🗿 - Antiotario🔱 - Masculino🚩 - Red Flags🔞 - Antiporn*🧘 - Lições Perpétuas🔐 - Entrada no Grupo PrivadoEsse é apenas o começo! 📚🗿👇🔗 | https://hotm.art/ImperioCombo,0,0,O homem que segue várias mulheres 🗿 - Antiotario🔱 - Masculino🚩 - Red Flags🔞 - Antiporn*🧘 - Lições Perpétuas🔐 - Entrada no Grupo PrivadoEsse é apenas o começo! 📚🗿👇🔗 | https://hotm.art/ImperioCombo,0.15822013,0.0572214126586914,0.15822013,0.014963473,0.025002124,0.029493837,videos_toxicidade,0,final_toxicidade,0.2,0
video_14078,MIQUEINHA VEJA OS SINAIS QUE AS MULHERES MOSTRAM! #memes #humor #amelhorredpillvemdelas seja bem vindo a mais um vídeo do canal Não se esqueça inscrever no CANAL e deixar o like  além disso ative o sininho de notificações para não perder nenhum vídeo.MIQUEINHA VEJA OS SINAIS QUE AS MULHERES MOSTRAM!,1,1,MIQUEINHA VEJA OS SINAIS QUE AS MULHERES MOSTRAM! #memes #humor #amelhorredpillvemdelas seja bem vindo a mais um vídeo do canal Não se esqueça inscrever no CANAL e deixar o like  além disso ative o sininho de notificações para não perder nenhum vídeo.MIQUEINHA VEJA OS SINAIS QUE AS MULHERES MOSTRAM!,0.1893425,0.0409491062164306,0.1893425,0.014705247,0.1007269,0.046764325,videos_toxicidade,1,final_toxicidade,0.2,0
video_14154,AMANTE DEPOIMENTO DELA #relacionamento #namoro #casamentonapraia #casal #masculino #macho#seduçao #machoalfa #redpilled #masculinidade #homemdevalor#redpillbrasil #namorosafado #conquistarmulheres #reconquistar #casamento#conquistarmulher #conquistarumamor #fabricioacunha #fabricioacunhamentor #machomacho#amor #cortespodcast #mulher #homem #shorts,0,0,AMANTE DEPOIMENTO DELA #relacionamento #namoro #casamentonapraia #casal #masculino #macho#seduçao #machoalfa #redpilled #masculinidade #homemdevalor#redpillbrasil #namorosafado #conquistarmulheres #reconquistar #casamento#conquistarmulher #conquistarumamor #fabricioacunha #fabricioacunhamentor #machomacho#amor #cortespodcast #mulher #homem #shorts,0.007797878,0.0447330474853515,0.0070055793,0.000910759,0.0018961402,0.007797878,videos_toxicidade,0,final_toxicidade,0.2,0
video_14267,"Mulher Não Valoriza o Homem Trabalhador: O Impacto no Relacionamento É comum que, em alguns relacionamentos, mulheres não valorizem os esforços de homens trabalhadores, buscando algo mais que não está necessariamente relacionado ao compromisso ou ao trabalho árduo. No entanto, esse comportamento pode levar a desentendimentos e frustrações, pois o respeito mútuo e a valorização do esforço do parceiro são fundamentais para a saúde de qualquer relação. O reconhecimento e a apreciação pelo que o outro faz são essenciais para um relacionamento sólido. #Relacionamento #Masculinidade #FabrícioAcunha #ValorNoRelacionamento #Esforço""",1,1,"Mulher Não Valoriza o Homem Trabalhador: O Impacto no Relacionamento É comum que, em alguns relacionamentos, mulheres não valorizem os esforços de homens trabalhadores, buscando algo mais que não está necessariamente relacionado ao compromisso ou ao trabalho árduo. No entanto, esse comportamento pode levar a desentendimentos e frustrações, pois o respeito mútuo e a valorização do esforço do parceiro são fundamentais para a saúde de qualquer relação. O reconhecimento e a apreciação pelo que o outro faz são essenciais para um relacionamento sólido. #Relacionamento #Masculinidade #FabrícioAcunha #ValorNoRelacionamento #Esforço""",0.14082454,0.1043198108673095,0.14082454,0.005760193,0.11860296,0.039737478,videos_toxicidade,1,final_toxicidade,0.2,0
video_14308,"MULHER JOGA NA CARA QUE QUERIA ESTAR COM OUTRO #VSM #relacionamentosEntre para o Super Aulão de VSM e mude sua vida de uma vez por todas: http://bit.ly/3RUC29n Neste vídeo, Gabriel Amorim dá as melhores dicas para você esquecer sua ex-namorada e virar a página de uma vez por todas.",0,0,"MULHER JOGA NA CARA QUE QUERIA ESTAR COM OUTRO #VSM #relacionamentosEntre para o Super Aulão de VSM e mude sua vida de uma vez por todas: http://bit.ly/3RUC29n Neste vídeo, Gabriel Amorim dá as melhores dicas para você esquecer sua ex-namorada e virar a página de uma vez por todas.",0.11212669,0.0597951412200927,0.11212669,0.009651184,0.016862517,0.028502205,videos_toxicidade,0,final_toxicidade,0.2,0
video_14349,MULHER DIZ QUE COMPROU O SEU MARIDO! #humor #memes #amelhorredpillvemdelas #comedia seja bem vindo a mais um vídeo do canal Não se esqueça inscrever no CANAL e deixar o like  além disso ative o sininho de notificações para não perder nenhum vídeo.MULHER DIZ QUE COMPROU O SEU MARIDO!,0,0,MULHER DIZ QUE COMPROU O SEU MARIDO! #humor #memes #amelhorredpillvemdelas #comedia seja bem vindo a mais um vídeo do canal Não se esqueça inscrever no CANAL e deixar o like  além disso ative o sininho de notificações para não perder nenhum vídeo.MULHER DIZ QUE COMPROU O SEU MARIDO!,0.31686464,0.0556483268737793,0.31686464,0.023076924,0.09741807,0.09855611,videos_toxicidade,0,final_toxicidade,0.2,1
video_1435,"COMO DESFODER SUA VIDA [passo a passo] ► Alphalife+: https://alphalifeplus.com/?utm_source=youtube► Lover Academy: https://loveracademy.com.br/?utm_source=youtube► Close Friends: https://copinioficial.com/?utm_source=youtubeDescubra o guia definitivo para desfoder sua vida e alcançar a maestria pessoal! 💪 Neste vídeo transformador, vamos explorar passo a passo como você pode revolucionar todas as áreas da sua vida, do pessoal ao profissional. Aprenda estratégias comprovadas para superar desafios, conquistar metas e viver uma vida verdadeiramente plena. Não perca mais tempo preso na mesmice - é hora de assumir o controle e criar a vida dos seus sonhos!► Instagram: https://www.instagram.com/copini_alphalife/► Contato Suporte para alunos: alphalifesuporte .comEmail comercial: alphalifecopini .com #DesenvolvimentoPessoal #Transformação #MastriaPessoal #MudançaDeVida""",0,0,"COMO DESFODER SUA VIDA [passo a passo] ► Alphalife+: https://alphalifeplus.com/?utm_source=youtube► Lover Academy: https://loveracademy.com.br/?utm_source=youtube► Close Friends: https://copinioficial.com/?utm_source=youtubeDescubra o guia definitivo para desfoder sua vida e alcançar a maestria pessoal! 💪 Neste vídeo transformador, vamos explorar passo a passo como você pode revolucionar todas as áreas da sua vida, do pessoal ao profissional. Aprenda estratégias comprovadas para superar desafios, conquistar metas e viver uma vida verdadeiramente plena. Não perca mais tempo preso na mesmice - é hora de assumir o controle e criar a vida dos seus sonhos!► Instagram: https://www.instagram.com/copini_alphalife/► Contato Suporte para alunos: alphalifesuporte .comEmail comercial: alphalifecopini .com #DesenvolvimentoPessoal #Transformação #MastriaPessoal #MudançaDeVida""",0.11192002,0.0874290466308593,0.11192002,0.012703998,0.010951365,0.021546122,videos_toxicidade,0,final_toxicidade,0.2,0
video_14365,"AS FEMINISTAS QUERIAM TANDO  DIREITOS IGUAIS, MAS AGORA NÃO QUEREM RESPONSABILIDADE! #memes #humor Olá! seja bem vindo a mais um video do canal, hoje vamos falar, sobre o porquê que o homem deve malhar e treinar. não se esqueça de se inscrever no canal e deixar o like  além disso ative o sininho de notificações para não perder nenhum video. vamos começar;AS FEMINISTAS QUERIAM TANDO  DIREITOS IGUAIS, MAS AGORA NÃO QUEREM RESPONSABILIDADE!",1,1,"AS FEMINISTAS QUERIAM TANDO  DIREITOS IGUAIS, MAS AGORA NÃO QUEREM RESPONSABILIDADE! #memes #humor Olá! seja bem vindo a mais um video do canal, hoje vamos falar, sobre o porquê que o homem deve malhar e treinar. não se esqueça de se inscrever no canal e deixar o like  além disso ative o sininho de notificações para não perder nenhum video. vamos começar;AS FEMINISTAS QUERIAM TANDO  DIREITOS IGUAIS, MAS AGORA NÃO QUEREM RESPONSABILIDADE!",0.3817989,0.0946011543273925,0.37751234,0.023076924,0.3817989,0.20434737,videos_toxicidade,1,final_toxicidade,0.2,1
video_14371,Eu estou vencendo a ansiedade e a depressão através da atividade física. 🗿 - Antiotario🔱 - Masculino🚩 - Red Flags🔞 - Antiporn*🧘 - Lições Perpétuas🔐 - Entrada no Grupo PrivadoEsse é apenas o começo! 📚🗿👇🔗 | https://hotm.art/ImperioCombo,0,0,Eu estou vencendo a ansiedade e a depressão através da atividade física. 🗿 - Antiotario🔱 - Masculino🚩 - Red Flags🔞 - Antiporn*🧘 - Lições Perpétuas🔐 - Entrada no Grupo PrivadoEsse é apenas o começo! 📚🗿👇🔗 | https://hotm.art/ImperioCombo,0.04216247,0.039750337600708,0.04216247,0.0034713745,0.004421244,0.010400894,videos_toxicidade,0,final_toxicidade,0.2,0
video_1439,Fiz de tudo pela minha filha e ela arrumou um namorado que não é do meu agrado. 📕 - AntiOtário 🔱 - Código Masculino🚩 - Red Flags🔞 - Antiporn*🧘 - Lições Perpétuas🔐 - Entrada no Grupo PrivadoEsse é apenas o começo! 📚🗿👇🔗 | https://hotm.art/ComboManual,0,0,Fiz de tudo pela minha filha e ela arrumou um namorado que não é do meu agrado. 📕 - AntiOtário 🔱 - Código Masculino🚩 - Red Flags🔞 - Antiporn*🧘 - Lições Perpétuas🔐 - Entrada no Grupo PrivadoEsse é apenas o começo! 📚🗿👇🔗 | https://hotm.art/ComboManual,0.25462922,0.0991327762603759,0.25462922,0.023076924,0.028886627,0.05964688,videos_toxicidade,0,final_toxicidade,0.2,1
video_14396,CORPO BONITO NÃO GARANTE VALOR #relacionamento #namoro #casamentonapraia #casal #masculino #macho#seduçao #machoalfa #redpilled #masculinidade #homemdevalor#redpillbrasil #namorosafado #conquistarmulheres #reconquistar #casamento#conquistarmulher #conquistarumamor #fabricioacunha #fabricioacunhamentor #machomacho#amor #cortespodcast #mulher #homem #shorts,0,0,CORPO BONITO NÃO GARANTE VALOR #relacionamento #namoro #casamentonapraia #casal #masculino #macho#seduçao #machoalfa #redpilled #masculinidade #homemdevalor#redpillbrasil #namorosafado #conquistarmulheres #reconquistar #casamento#conquistarmulher #conquistarumamor #fabricioacunha #fabricioacunhamentor #machomacho#amor #cortespodcast #mulher #homem #shorts,0.014576632,0.0714199542999267,0.014576632,0.0021362305,0.0032928092,0.009640889,videos_toxicidade,0,final_toxicidade,0.2,0
video_14436,O maior inimigo de uma mulher é outra mulher 📕 - AntiOtário 🔱 - Código Masculino🚩 - Red Flags🔞 - Antiporn*🧘 - Lições Perpétuas🔐 - Entrada no Grupo PrivadoEsse é apenas o começo! 📚🗿👇🔗 | https://hotm.art/ComboManual,1,1,O maior inimigo de uma mulher é outra mulher 📕 - AntiOtário 🔱 - Código Masculino🚩 - Red Flags🔞 - Antiporn*🧘 - Lições Perpétuas🔐 - Entrada no Grupo PrivadoEsse é apenas o começo! 📚🗿👇🔗 | https://hotm.art/ComboManual,0.2854869,0.0878317356109619,0.2854869,0.023411209,0.19100772,0.11797678,videos_toxicidade,1,final_toxicidade,0.2,1
