id_comentario_anonimizado,comentario,final_misoginia,final_toxicidade,texto_analise,score_perspective_max,latencia_api,detalhe_toxicity,detalhe_severe,detalhe_identity,detalhe_insult,tipo_origem,unified_label,original_label_column,threshold_aplicado,pred_label
comentario_2150068,"NUNCA que eu deixaria minha sogra sentar na parte de trás, ela é uma mulher mais de idade e merece respeito.",0,0,"NUNCA que eu deixaria minha sogra sentar na parte de trás, ela é uma mulher mais de idade e merece respeito.",0.23379272,0.0878469944000244,0.23379272,0.0077438354,0.016460562,0.034672357,comentarios_toxicidade,0,final_toxicidade,0.2,1
comentario_1104045,"Nada, cuida da tua vida pivete",0,1,"Nada, cuida da tua vida pivete",0.41767508,0.1092689037322998,0.36867723,0.019482423,0.018168874,0.41767508,comentarios_toxicidade,1,final_toxicidade,0.2,1
comentario_58314,"Pela cara dele, ele estava gostando. Isso é nojento, concordo com a fala dela, a decadência da raça humana, feminismo reverso.",0,1,"Pela cara dele, ele estava gostando. Isso é nojento, concordo com a fala dela, a decadência da raça humana, feminismo reverso.",0.3493834,0.085071325302124,0.3389984,0.023076924,0.2808415,0.3493834,comentarios_toxicidade,1,final_toxicidade,0.2,1
comentario_2464638,"Olha, sei não, um bola gato por uma pizza de 60 pila e uma carona, fazendo minhas contas e considerando o preço dos programas por aqui... olha que mando entregar a pizza pra não ter que aturar a conversa furada e me paga o bqt ali mesmo😂",1,1,"Olha, sei não, um bola gato por uma pizza de 60 pila e uma carona, fazendo minhas contas e considerando o preço dos programas por aqui... olha que mando entregar a pizza pra não ter que aturar a conversa furada e me paga o bqt ali mesmo😂",0.11036996,0.0862195491790771,0.11036996,0.0023269653,0.0037182847,0.046178754,comentarios_toxicidade,1,final_toxicidade,0.2,0
comentario_2169797,Só essa voz já embrulha o estômago,0,1,Só essa voz já embrulha o estômago,0.03969839,0.0961973667144775,0.03969839,0.0015449524,0.0015631594,0.017292,comentarios_toxicidade,1,final_toxicidade,0.2,0
comentario_534571,"Quando o cara asstir muito comedia de traição, stand de comédia que e6de ouratia e nao sabe nada de biologia kkkkNao houve contato físico kkkO cara nao tocou nela kkk",0,0,"Quando o cara asstir muito comedia de traição, stand de comédia que e6de ouratia e nao sabe nada de biologia kkkkNao houve contato físico kkkO cara nao tocou nela kkk",0.24282593,0.0327625274658203,0.24282593,0.016706496,0.018771807,0.17361937,comentarios_toxicidade,0,final_toxicidade,0.2,1
comentario_2469328,Que um Cavaleiro Branco seja o Salvador dessa Balzaca em fim de carreira.,1,1,Que um Cavaleiro Branco seja o Salvador dessa Balzaca em fim de carreira.,0.0048445472,0.0868799686431884,0.00021499746,7.636845e-06,3.6853333e-05,0.0048445472,comentarios_toxicidade,1,final_toxicidade,0.2,0
comentario_2621922,"Quando voce estiver envelhecida, ele te troca por outra mais nova e mais bonita. Voce estara usada e ninguem vai querer, sem emprego e desvalorizada.  Hoje voce tem um preço. Mas e igual carro novo, depois de usado a gente troca por outro e o usado nao vale quase nada.Vai chorar amargamente por ter se sujeitado ao papel de rap....a e destruir um lar, sera tarde demais. Acorda e sai dessa vida, caminho para o inferno.",1,1,"Quando voce estiver envelhecida, ele te troca por outra mais nova e mais bonita. Voce estara usada e ninguem vai querer, sem emprego e desvalorizada.  Hoje voce tem um preço. Mas e igual carro novo, depois de usado a gente troca por outro e o usado nao vale quase nada.Vai chorar amargamente por ter se sujeitado ao papel de rap....a e destruir um lar, sera tarde demais. Acorda e sai dessa vida, caminho para o inferno.",0.37846634,0.0693697929382324,0.37751234,0.023076924,0.02128403,0.37846634,comentarios_toxicidade,1,final_toxicidade,0.2,1
comentario_1353753,"Tou na paz, faz tempo 🙌Don se identifica cmg",0,0,"Tou na paz, faz tempo 🙌Don se identifica cmg",0.010818896,0.0964260101318359,0.010806813,0.0006866455,0.0012209293,0.010818896,comentarios_toxicidade,0,final_toxicidade,0.2,0
comentario_2677177,"O que eu vejo nesses videos é um ""declararam guerra entao é guerra"" porque elas estão forçando demais é como se fosse uma resposta pra nossas reclamações e exigencias daí nas entrelinhas desses videos elas estão falando ""é isso mesmo! Vamos continuar exigindo e agora descaradamente, homem liso fica sozinho, vc tem que pagar sim, nós não abaixaremos a regua, continuaremos e ate aumentaremos a exigencia"" mas claro é um grupo nao a sociedade feminina inteira. Digo isso porque reparem nesses videos se não esta uma coisa forçada?",1,0,"O que eu vejo nesses videos é um ""declararam guerra entao é guerra"" porque elas estão forçando demais é como se fosse uma resposta pra nossas reclamações e exigencias daí nas entrelinhas desses videos elas estão falando ""é isso mesmo! Vamos continuar exigindo e agora descaradamente, homem liso fica sozinho, vc tem que pagar sim, nós não abaixaremos a regua, continuaremos e ate aumentaremos a exigencia"" mas claro é um grupo nao a sociedade feminina inteira. Digo isso porque reparem nesses videos se não esta uma coisa forçada?",0.23667802,0.0872728824615478,0.23667802,0.023076924,0.12440576,0.16883044,comentarios_toxicidade,0,final_toxicidade,0.2,1
comentario_1385717,"É por isso que eu nunca continuei qmigo de ex em rede social.Terminou,eu não quero nem um bom dia.Ela segue o rumo dela e eu o meu.Quando vi esse post ey lembrei da minha última ex...Teeminou e ainda continuei falando ckm ela quase todo dia..Ela todo momento mandando mensagem,fim de semana fiavava perguntado se wu tava saindo,se ia sair(tipo monitorando) a mina tava manipulando,a ponto de wu mesmo ser ter mais poha nemhuma com ela,eu ripo nao saia com ninguém,nao flertava com ninguém..Um belo dia eu acordei de amanhã,dei um block nela em todas redes sociais e fyi vivwr minha vida.Puts ,parece que eu tinha tirado uma bola de ferro dos pés.",0,0,"É por isso que eu nunca continuei qmigo de ex em rede social.Terminou,eu não quero nem um bom dia.Ela segue o rumo dela e eu o meu.Quando vi esse post ey lembrei da minha última ex...Teeminou e ainda continuei falando ckm ela quase todo dia..Ela todo momento mandando mensagem,fim de semana fiavava perguntado se wu tava saindo,se ia sair(tipo monitorando) a mina tava manipulando,a ponto de wu mesmo ser ter mais poha nemhuma com ela,eu ripo nao saia com ninguém,nao flertava com ninguém..Um belo dia eu acordei de amanhã,dei um block nela em todas redes sociais e fyi vivwr minha vida.Puts ,parece que eu tinha tirado uma bola de ferro dos pés.",0.29405528,0.0415587425231933,0.29405528,0.024350211,0.037394293,0.16890354,comentarios_toxicidade,0,final_toxicidade,0.2,1
comentario_1014542,"Cara, uma certa vez uma pessoa , eu pedi pra ela pagar conta de água  o que ela fez, tacou a conta dentro da gaveta, eu confiei que ela pagaria, depois de dois meses , vieram e contaram,  ai ela me fala que eu teria que bancar a casa sozinho, hum depois disso, nao paguei mais nada. Se ela nao pagar a parte dela.",0,0,"Cara, uma certa vez uma pessoa , eu pedi pra ela pagar conta de água  o que ela fez, tacou a conta dentro da gaveta, eu confiei que ela pagaria, depois de dois meses , vieram e contaram,  ai ela me fala que eu teria que bancar a casa sozinho, hum depois disso, nao paguei mais nada. Se ela nao pagar a parte dela.",0.033334624,0.0730764865875244,0.033334624,0.0015830994,0.0024048607,0.018967867,comentarios_toxicidade,0,final_toxicidade,0.2,0
comentario_550572,E nem pra fazer inventário 😡péssimo.... ñ vou nem  contar  a estória.... ñ contrate parentes  pra lugar nenhum  parentes só  da prejuízo.,0,1,E nem pra fazer inventário 😡péssimo.... ñ vou nem  contar  a estória.... ñ contrate parentes  pra lugar nenhum  parentes só  da prejuízo.,0.2312681,0.0898065567016601,0.2312681,0.0061035156,0.004328749,0.16897665,comentarios_toxicidade,1,final_toxicidade,0.2,1
comentario_1337073,"LAMENTAVELMENTE,  POR MAIS TRISTE QUE SEJA,  ESTÁ CADA VEZ MAIS DIFÍCIL DE ACHAR MULHER DE VALOR......E MAIS FÁCIL ACHAR MULHER QUE TEM PREÇO 😅😅",1,1,"LAMENTAVELMENTE,  POR MAIS TRISTE QUE SEJA,  ESTÁ CADA VEZ MAIS DIFÍCIL DE ACHAR MULHER DE VALOR......E MAIS FÁCIL ACHAR MULHER QUE TEM PREÇO 😅😅",0.27510223,0.1127011775970459,0.27412915,0.015867263,0.27510223,0.16831873,comentarios_toxicidade,1,final_toxicidade,0.2,1
comentario_101540,"O Raiam deveria assistir o episódio inteiro... Vai entender pq ela não é casada e pq ela foi levantada por Deus para aconselhar os jovens a casarem certo e não serem promíscuos... Ou seja, era um café com teu pai/tua mãe antes da modinha.",0,0,"O Raiam deveria assistir o episódio inteiro... Vai entender pq ela não é casada e pq ela foi levantada por Deus para aconselhar os jovens a casarem certo e não serem promíscuos... Ou seja, era um café com teu pai/tua mãe antes da modinha.",0.15711457,0.0806431770324707,0.15711457,0.0064849854,0.026609946,0.08831572,comentarios_toxicidade,0,final_toxicidade,0.2,0
comentario_401749,🍷🗿🚩😡AGORA É TARDE O HOMEM DESCOBRIU QUE TEM UM PODER O PODER DE IR EMBORA  E VIVER EM PAZ LONGE DE MULHER 🤔🙄🤔🙄🙄🤔🙄🙄🤔🤔🙄🙄🙄🙄🤔🤔🙄🤔🙄🙄🙄🙄,1,1,🍷🗿🚩😡AGORA É TARDE O HOMEM DESCOBRIU QUE TEM UM PODER O PODER DE IR EMBORA  E VIVER EM PAZ LONGE DE MULHER 🤔🙄🤔🙄🙄🤔🙄🙄🤔🤔🙄🙄🙄🙄🤔🤔🙄🤔🙄🙄🙄🙄,0.25462922,0.0869736671447753,0.25462922,0.019998873,0.10221587,0.14150882,comentarios_toxicidade,1,final_toxicidade,0.2,1
comentario_104489,Eu acho que ela esta zuando! Foi ela que cagou no feio quando ele foi embora...,0,1,Eu acho que ela esta zuando! Foi ela que cagou no feio quando ele foi embora...,0.45921504,0.0525171756744384,0.45921504,0.02444411,0.02048012,0.40975618,comentarios_toxicidade,1,final_toxicidade,0.2,1
comentario_1632082,"Prêmio Nobel é atribuído pela academia Sueca, não na Suiça.  Paguei uma falha do grande Serjão 😊",0,0,"Prêmio Nobel é atribuído pela academia Sueca, não na Suiça.  Paguei uma falha do grande Serjão 😊",0.055768944,0.0844159126281738,0.055768944,0.0012111664,0.010655383,0.029604018,comentarios_toxicidade,0,final_toxicidade,0.2,0
comentario_1674094,Desculpa fajuta pra ser kenga e se mostrar pra macho.,1,1,Desculpa fajuta pra ser kenga e se mostrar pra macho.,0.032156147,0.0889098644256591,0.032156147,0.0019359589,0.0047727237,0.025413504,comentarios_toxicidade,1,final_toxicidade,0.2,0
comentario_2869845,Conheço várias mulheres a minha volta que fizeram isso depois de família consolidada e marido bom. Estão na pista e são mais p#tas que muita novinhas modernetes,1,1,Conheço várias mulheres a minha volta que fizeram isso depois de família consolidada e marido bom. Estão na pista e são mais p#tas que muita novinhas modernetes,0.52272606,0.0876481533050537,0.52272606,0.31905776,0.2949366,0.5129801,comentarios_toxicidade,1,final_toxicidade,0.2,1
comentario_1407990,📕 - AntiOtário 🔱 - Código Masculino🚩 - Red Flags🔞 - Antiporn*🧘 - Lições Perpétuas🔐 - Entrada no Grupo PrivadoEsse é apenas o começo! 📚🗿👇🔗 | https://hotm.art/ComboManual,0,0,📕 - AntiOtário 🔱 - Código Masculino🚩 - Red Flags🔞 - Antiporn*🧘 - Lições Perpétuas🔐 - Entrada no Grupo PrivadoEsse é apenas o começo! 📚🗿👇🔗 | https://hotm.art/ComboManual,0.16158698,0.0818753242492675,0.16158698,0.012283325,0.017163984,0.032909457,comentarios_toxicidade,0,final_toxicidade,0.2,0
comentario_1255853,"Estou com vc mano, eu também não aturo esse tipinho de gente.",0,1,"Estou com vc mano, eu também não aturo esse tipinho de gente.",0.2540519,0.1034388542175293,0.2540519,0.011749268,0.016963007,0.16897665,comentarios_toxicidade,1,final_toxicidade,0.2,1
comentario_106040,"Em que planeta ela vive que não sabe da lei ""Não é Não"" e que isso da até cadeia, nem bom dia dou mais para as digníssimas kkkkkkkk",1,1,"Em que planeta ela vive que não sabe da lei ""Não é Não"" e que isso da até cadeia, nem bom dia dou mais para as digníssimas kkkkkkkk",0.29405528,0.056532859802246,0.29405528,0.015802706,0.027011903,0.26957804,comentarios_toxicidade,1,final_toxicidade,0.2,1
comentario_1293498,Gosta sim se nao gostasse nao pagaria para a amante e nao ficaria com uma que usa tudo isso😂😂,0,0,Gosta sim se nao gostasse nao pagaria para a amante e nao ficaria com uma que usa tudo isso😂😂,0.048842013,0.0840475559234619,0.048842013,0.0011301041,0.0028118372,0.027730936,comentarios_toxicidade,0,final_toxicidade,0.2,0
comentario_2367085,Porque a mulher do pastor transo com medigo,0,0,Porque a mulher do pastor transo com medigo,0.47323486,0.0542428493499755,0.47323486,0.16960317,0.35948995,0.40243408,comentarios_toxicidade,0,final_toxicidade,0.2,1
comentario_2234041,"Minha mãe é mais homem do que esse pai😂😂😂 quando isso acontecia comigo e com minha irmã, ela já vinha na voadora 😂😂 minha irmã apanhava com o fio do ferro de passar. Eu já ficava pianinho só de ver ela apanhar.😂😂",0,1,"Minha mãe é mais homem do que esse pai😂😂😂 quando isso acontecia comigo e com minha irmã, ela já vinha na voadora 😂😂 minha irmã apanhava com o fio do ferro de passar. Eu já ficava pianinho só de ver ela apanhar.😂😂",0.25462922,0.0807077884674072,0.25462922,0.020127986,0.0440973,0.16266862,comentarios_toxicidade,1,final_toxicidade,0.2,1
comentario_1694723,"Eu não sabia disso, agora toda vez que paro em transito em cidade ou rodovia procuro manter a distancia seguro e esterço o volante pro lado",0,0,"Eu não sabia disso, agora toda vez que paro em transito em cidade ou rodovia procuro manter a distancia seguro e esterço o volante pro lado",0.00649637,0.0646741390228271,0.005937464,0.0005340576,0.0010313153,0.00649637,comentarios_toxicidade,0,final_toxicidade,0.2,0
comentario_1042943,A mão esquerda do cara....ainda desperta suspeita...,0,0,A mão esquerda do cara....ainda desperta suspeita...,0.07054565,0.0693805217742919,0.07054565,0.0015735626,0.007214582,0.03885912,comentarios_toxicidade,0,final_toxicidade,0.2,0
comentario_1407510,Ela parece a Julia Roberts. Hoje.,0,0,Ela parece a Julia Roberts. Hoje.,0.009738698,0.1064281463623046,0.009738698,0.0003039837,0.0009896926,0.009279887,comentarios_toxicidade,0,final_toxicidade,0.2,0
comentario_2433271,"Se ela está falando a verdade,parabéns para ela🤝👍mais pessoalmente eu já não confio em nenhuma digníssima mais...(prefiro a solitude,paz e liberdade não tem preço que pague)👈🍷",1,1,"Se ela está falando a verdade,parabéns para ela🤝👍mais pessoalmente eu já não confio em nenhuma digníssima mais...(prefiro a solitude,paz e liberdade não tem preço que pague)👈🍷",0.034984488,0.087428331375122,0.034984488,0.001001358,0.0029783275,0.023221988,comentarios_toxicidade,1,final_toxicidade,0.2,0
comentario_2585774,Mulher de preço é não de valores,1,1,Mulher de preço é não de valores,0.4830652,0.0897579193115234,0.43230394,0.02458496,0.4830652,0.41530323,comentarios_toxicidade,1,final_toxicidade,0.2,1
comentario_518498,Disse ele que está namorando 🤣,0,0,Disse ele que está namorando 🤣,0.010869644,0.0769040584564209,0.010869644,0.00046253204,0.0009573196,0.008443882,comentarios_toxicidade,0,final_toxicidade,0.2,0
comentario_2790237,"sou de goias e direto ouço os vizinhos aqui com uma que diz, ""a mulher que ele ama esta casando outro msm assim que ele é  homen da vida dela é ele"" e o cara ainda chora por ela kkkkkk, dá nao vei ouvir essas musicas, intankável",0,0,"sou de goias e direto ouço os vizinhos aqui com uma que diz, ""a mulher que ele ama esta casando outro msm assim que ele é  homen da vida dela é ele"" e o cara ainda chora por ela kkkkkk, dá nao vei ouvir essas musicas, intankável",0.1460314,0.1053259372711181,0.1460314,0.006980896,0.038683333,0.06921569,comentarios_toxicidade,0,final_toxicidade,0.2,0
comentario_181171,"Vasco: Tasco, Basco, Lasco, Rasco... 😂😂😂",0,0,"Vasco: Tasco, Basco, Lasco, Rasco... 😂😂😂",0.069754265,0.0374372005462646,0.069754265,0.002861023,0.02238941,0.032689095,comentarios_toxicidade,0,final_toxicidade,0.2,0
comentario_1572164,Não!! É psicopata mesmo. Ela tem que tomar cuidado,0,0,Não!! É psicopata mesmo. Ela tem que tomar cuidado,0.47630358,0.0822858810424804,0.42568782,0.015867263,0.037394293,0.47630358,comentarios_toxicidade,0,final_toxicidade,0.2,1
comentario_213311,"  Isso que é foda cara, a MULHER QUE DEVE SER SUBMISSA AO HOMEM, É BÍBLICO CARA!",1,1,"  Isso que é foda cara, a MULHER QUE DEVE SER SUBMISSA AO HOMEM, É BÍBLICO CARA!",0.7998551,0.0661458969116211,0.7998551,0.53082085,0.4887047,0.5130944,comentarios_toxicidade,1,final_toxicidade,0.2,1
comentario_744128,"Aquilo lavou, fica limpo! Complicação vcs",0,0,"Aquilo lavou, fica limpo! Complicação vcs",0.03192045,0.0817556381225586,0.03192045,0.00089645386,0.0016371552,0.023221988,comentarios_toxicidade,0,final_toxicidade,0.2,0
comentario_2715419,"É surreal pensar que a Ana hickman deixou o ex marido, pai do filho dela, sem dinheiro até pra fazer a remissão do câncer.....que isso mano, é muita crueldade, sem contar que enquanto ele estava na quimioterapia ela estava com o senhor Edu guedes....bizarro!!!",0,1,"É surreal pensar que a Ana hickman deixou o ex marido, pai do filho dela, sem dinheiro até pra fazer a remissão do câncer.....que isso mano, é muita crueldade, sem contar que enquanto ele estava na quimioterapia ela estava com o senhor Edu guedes....bizarro!!!",0.2540519,0.0590279102325439,0.2540519,0.006790161,0.009915425,0.16839184,comentarios_toxicidade,1,final_toxicidade,0.2,1
comentario_2879275,"É isso aí.escolhem tanto que no final, acabam ficando com o pior de todos",1,1,"É isso aí.escolhem tanto que no final, acabam ficando com o pior de todos",0.16158698,0.0687134265899658,0.16158698,0.0027656555,0.006511623,0.06372428,comentarios_toxicidade,1,final_toxicidade,0.2,0
comentario_2521450,Provedores.. quer homem ou uma internet!!??,0,0,Provedores.. quer homem ou uma internet!!??,0.03781283,0.0785903930664062,0.03781283,0.0012207031,0.004680229,0.020192537,comentarios_toxicidade,0,final_toxicidade,0.2,0
comentario_446871,Você não foi o único! kkkkkkkk,0,0,Você não foi o único! kkkkkkkk,0.027088705,0.0910515785217285,0.027088705,0.0010490417,0.0018961402,0.013972916,comentarios_toxicidade,0,final_toxicidade,0.2,0
comentario_1004914,KkkkkkkSai fora!Aqui não!Vai comprar sua roupa pro job,1,1,KkkkkkkSai fora!Aqui não!Vai comprar sua roupa pro job,0.2854699,0.0738000869750976,0.2854699,0.012703998,0.00847251,0.23704576,comentarios_toxicidade,1,final_toxicidade,0.2,1
comentario_701601,Fudeu a pestinha literalmente 😂,1,1,Fudeu a pestinha literalmente 😂,0.41690505,0.1072781085968017,0.41690505,0.02411546,0.015053716,0.3388922,comentarios_toxicidade,1,final_toxicidade,0.2,1
comentario_1060436,"IA analisando o seu vídeo:Pelo que vi no vídeo ""USE A PODRIDÃO DO MUNDO AO TEU FAVOR"", o Copini basicamente diz que o mundo é movido pelo egoísmo e não por compaixão ou empatia. Ele argumenta que essa é a realidade, e que as pessoas precisam aceitá-la e aprender a usar isso a seu favor.Ele sugere algumas maneiras de fazer isso, como:Criar algo de valor: Se concentrar em criar algo que seja útil para o mundo ou para o seu próprio ""universo"" pessoal.Buscar significado internamente: Encontrar significado e propósito dentro de si mesmo, em vez de buscá-los no mundo externo.O Copini parece ter uma visão bem realista, talvez até um pouco cínica, sobre o mundo. Ele basicamente diz que, em vez de lutar contra a ""podridão"" do mundo, devemos usá-la como combustível para alcançar nossos objetivos.É uma mensagem que pode ser um pouco chocante para algumas pessoas, mas que também pode ser libertadora para outras. No fim, cabe a cada um decidir como interpretar e aplicar essa mensagem na sua própria vida.",0,0,"IA analisando o seu vídeo:Pelo que vi no vídeo ""USE A PODRIDÃO DO MUNDO AO TEU FAVOR"", o Copini basicamente diz que o mundo é movido pelo egoísmo e não por compaixão ou empatia. Ele argumenta que essa é a realidade, e que as pessoas precisam aceitá-la e aprender a usar isso a seu favor.Ele sugere algumas maneiras de fazer isso, como:Criar algo de valor: Se concentrar em criar algo que seja útil para o mundo ou para o seu próprio ""universo"" pessoal.Buscar significado internamente: Encontrar significado e propósito dentro de si mesmo, em vez de buscá-los no mundo externo.O Copini parece ter uma visão bem realista, talvez até um pouco cínica, sobre o mundo. Ele basicamente diz que, em vez de lutar contra a ""podridão"" do mundo, devemos usá-la como combustível para alcançar nossos objetivos.É uma mensagem que pode ser um pouco chocante para algumas pessoas, mas que também pode ser libertadora para outras. No fim, cabe a cada um decidir como interpretar e aplicar essa mensagem na sua própria vida.",0.19893374,0.1037714481353759,0.19893374,0.010528564,0.024801146,0.0811385,comentarios_toxicidade,0,final_toxicidade,0.2,0
comentario_1005281,Eu sou um mistério inrressistvel,0,0,Eu sou um mistério inrressistvel,0.049831573,0.1084105968475341,0.049831573,0.0020694733,0.005919657,0.017163089,comentarios_toxicidade,0,final_toxicidade,0.2,0
