id_video_anonimizado,text,final_misoginia,final_toxicidade
video_10728,Dia dos namorados ou dia do 1%? #evolução devalor #valores #motivação #react #respeito #humildade #principios #evoluir,0,0
video_10740,Pega essa...,0,0
video_1077,“Minha mãe me fez ir pra casa de ônibus”,0,0
video_10785,"Morar junto não é casar 1- 📕2- Domine as lições do nosso livro 3- Faça parte do nosso ., livro de desenvolvimento pessoal mais vendido do país. 🫡",0,0
video_1086,Homem LIVRE...Assista!,0,0
video_10883,Você quer ser avó? | Thiago Schutz #responsabilidade #reflexão #avó,0,0
video_10885,Conselho para homens que vão pra balada 🔐 - Entrada no Esse é apenas o começo! 🗿👇🔗 |,0,0
video_10931,“A gente nunca viveu num mundo onde existem tantas mulheres que não trabalham viajando pelo mundo” 🔐 - Entrada no Esse é apenas o começo! 🗿👇🔗 |,0,1
video_10968,“São pessoas que se não são fracassadas estão a caminho do fracasso” 🍷🔐 - Entrada no Esse é apenas o começo! 🗿👇🔗 |,0,0
video_10977,Cuidado homem nova lei devalor moderno #motivação,0,0
video_11003,A VIDA DO HOMEM É BASEADA EM OUTRO HOMEM PROCEDE? 🤔 :,0,0
video_11077,"12 anos de casado e descobri q minha mulher me traiu cm cara da academia, vc perdoaria? 🔐 - Entrada no Esse é apenas o começo! 🗿👇🔗 |",0,0
video_11097,"Recebi uma proposta de 5 mil por uma foto do meu pé no PI*. Sou casada, é traição? Aceitei...",0,1
video_11118,NÃO SEJA HOMEM GRUDENTO napraia ed devalorbrasil safado mentor macho,0,0
video_11161,Ela recebeu Resposta Inesperada devalor moderno,0,0
video_11185,Feministo detonando a REDPILL #desenvolvimentopessoal ESSE CANAL trata da perspectiva MASCULINA do mundo moderno e DESENVOLVIMENTO PESSOAL opiniões sarcásticas e humoradaspeço respeito nos comentários,0,1
video_11186,"Seu marido será um reflexo de como você o trata 1- 📕2- Domine as lições do nosso livro 3- Faça parte do nosso ., livro de desenvolvimento pessoal mais vendido do país. 🫡",0,0
video_11189,O quanto o homem é incrível moderno devalor 08 Sinais que você é uma pessoa de alto valor moderno devalor,0,0
video_11190,"A CIÊNCIA POR TRÁS DA AFEIÇÃO MASCULINA A CIÊNCIA POR TRÁS DA AFEIÇÃO MASCULINA 🔍 **Como a Ciência Explica a Afeição Masculina? Descubra os Segredos da Mente dos Homens!** O que faz um homem se apegar verdadeiramente a uma mulher? 🤔 Será apenas instinto ou existe algo mais profundo e científico por trás da afeição masculina? Neste vídeo do ****, revelamos os gatilhos biológicos, psicológicos e emocionais que fazem um homem se conectar de forma intensa e duradoura. 🧠 Você vai aprender sobre: ✔️ O papel da **vasopressina** e da **dopamina** no vínculo emocional masculino ✔️ Como o **reforço intermitente** e a **escassez** despertam desejo e apego ✔️ O impacto da **identidade masculina** e do respeito nos relacionamentos ✔️ O segredo final para manter um homem interessado a longo prazo 🚀 **Não perca o último fator revelado – ele pode mudar sua visão sobre os relacionamentos para sempre!** 📌 **Se inscreva no canal** [] para mais conteúdos sobre a psicologia masculina e as dinâmicas dos relacionamentos! Ative o 🔔 **sininho de notificações** e deixe seu like 👍 para fortalecer o canal! 💬 Comente: “Isso faz sentido!” se esse vídeo ajudou você! s #PsicologiaMasculina #Atração Feminina #CiênciaDoAmor #ComoFazerUmHomemSeApegar ---Essa descrição inclui palavras-chave relevantes para SEO, incentiva o engajamento e destaca os principais tópicos do vídeo. Quer que eu ajuste algo? 😊Aqui estão todas as referências, obras e autores citados no roteiro: ### **Autores e Obras Citadas:** 1. **Larry Young** – *The Chemistry Between Us: Love, Sex, and the Science of Attraction* 2. **Robert Greene** – *The Art of Seduction* 3. **B.F. Skinner** – Estudos sobre **Condicionamento Operante** 4. **Robert Cialdini** – *Influence: The Psychology of Persuasion* 5. **John Gray** – *Homens São de Marte, Mulheres São de Vênus* 6. **Emerson Eggerichs** – *Love and Respect* 7. **Rollo Tomassi** – *The Rational Male* 8. **Stephen B. Biddulph** – *Manhood: An Action Plan for Changing Men's Lives* 9. **Jordan Peterson** – Discussões sobre segurança emocional e mistério nos relacionamentos 10. **Richard Cooper** – ** Essas referências trazem uma base científica e psicológica para o tema abordado no roteiro. Quer que eu aprofunde algo sobre esses autores ou suas obras? 😊👨‍🎓Curso recomendadoO Poder do Chá de Sumiço Da Criação Do VideoRoteiro; Feito com Chat gpt Geradas com piclumen Capa do video feito com o canva da capa, fonte seaart completa do video, efeitos e animações do Video Marcus",0,0
video_11262,Ah se elas SOUBESSEM...🤔😍,0,0
video_11283,MULHER NAO AGUENTA OS NOVINHOS napraia ed devalorbrasil safado mentor macho,1,1
video_11304,A VERDADE SOBRE OS ENORMES IMPOSTOS ATUAIS DO BRASIL!,0,0
video_11310,A sociedade é interesseira? | Thiago Schutz #reflexão #fyp,0,0
video_11411,Nunca entre em um relacionamento se você não tiver essas duas coisas 🔐 - Entrada no Esse é apenas o começo! 🗿👇🔗 |,0,0
video_1143,"DEBATE: CONSERVADORISMO X FEMINISMO: LUCAS PAVANATO X SILVIA (BANCADA FEMINISTA) DEBATE: CONSERVADORISMO X FEMINISMO: LUCAS PAVANATO X SILVIA (BANCADA FEMINISTA)O episódio de hoje trará duas pessoas com ideias opostas sobre as regras e dinâmicas da sociedade. Silvia trará seu ponto de vista sobre mulheres, seus direitos e conquistas, enquanto Pavanato defenderá sua perspectiva tradicional e conservadora. ▶ BEWAY IDIOMAS PROJECT DINOXX BATISMO BITCOIN LAC CLINICA 👮🏻‍♂️ INSTITUTO ÓLIVER CARREIRAS POLICIAIS 👮🏻‍♂️👨🏻‍💻 Site Oficial 👉🏻 👩🏻‍🎓 Curso EJA em 3 meses 👉🏻 👨🏻‍🏫 Curso Superior Sequencial em 3 meses 👉🏻 📞 34-993004408📶 ▶ Junior Masters veste Insider 👕 Cupom: REDCAST15Link: FTW SUPLEMENTOSUSE O CUMPOM ""REDFTW"" E GANHE 10% DE DESCONTO INSTAGRAM DO HOST• Junior Masters: ▶ INSTAGRAM DO REDCAST• ▶ Junior Masters veste Insider 👕 Cupom: REDCAST15Link: INSTAGRAM DO HOST• Junior Masters: ▶ INSTAGRAM DO REDCAST• AS OPINIÕES, CONSIDERAÇÕES E COMENTÁRIOS EMITIDOS PELOS CONVIDADOS DO PROGRAMA, SERÃO ÚNICA E EXCLUSIVAMENTE RESPONSABILIDADE DE QUEM OS EMITIR.O REDCAST NÃO SE RESPONSABILIZA PELAS MESMAS.=====================================================Spotify: Music: Music: Podcasts:",0,0
video_11436,HOMEM QUE MORA SOZINHO napraia ed devalorbrasil safado mentor macho,0,0
video_11462,"Fiquei com o melhor amigo do meu ex que sempre quis ficar comigo, fiz errado? 🔐 - Entrada no Esse é apenas o começo! 🗿👇🔗 |",0,0
video_11568,“O homem não pode ser dono de casa” 🔐 - Entrada no Esse é apenas o começo! 🗿👇🔗 |,1,0
video_11572,"SINAIS DE QUE SUA colega de trabalho ESTÁ AFIM DE VOCÊ ✅👉 Se você gostou do meu conteúdo e quer ajudar o Canal, faça a sua doação aqui: 👇👇👇 (Vai me ajudar muito 🙏) SERVIÇOS E CURSOS: Acesse o link abaixo 👇👇👇 APRENDA A ARTE DA SEDUÇÃO Acesse o link abaixo 👇👇👇 A SUA EX DE VOLTAAcesse o link abaixo 👇👇👇 já se perguntou se aquela colega de trabalho especial pode estar interessada em algo mais? Neste vídeo, revelamos os sinais sutis que ela pode estar dando, mostrando que deseja transformar a amizade em algo mais profundo.2 - Por que Assistir o Vídeo e os Benefícios: Este vídeo é essencial para qualquer homem que deseja entender melhor as mulheres ao seu redor e evitar perder uma oportunidade de viver um grande amor. Assistindo até o final, você vai aprender a identificar os sinais de que ela quer mais do que amizade e como agir de maneira certeira. Não perca a chance de transformar suas amizades em relacionamentos incríveis!3 - Principais Pontos Abordados no Vídeo: • Como identificar mudanças na aparência e comportamento. • O que o ciúme revela sobre os sentimentos dela. • A importância do toque físico no interesse feminino. • Como o aumento do interesse na sua vida pessoal pode ser um indicativo. • A vontade dela de passar mais tempo com você e o que isso significa.00:00 - INTRODUÇÃO00:46 - COMO CONVIDAR UMA COLEGA DE TRABALHO01:25 - SINAL 102:36 - SINAL 204:04 - SINAL 306:41 - EXEMPLO REAL07:26 - CURSO DE SEDUÇÃO07:44 - SINAL 408:30 - TESTE DE INTERESSE10:05 - INDICAÇÃO DE VÍDEO",0,0
video_11577,Apxnda pelo engenheiro chefe trabalho eu tenho 22 anos e ele 52.,0,0
video_11581,O que fazer pra fugir das pessoas que pedem dinheiro emprestado? 🔐 - Entrada no Esse é apenas o começo! 🗿👇🔗 |,0,0
video_11652,Conviver com uma pessoa que te destrói todos os dias 🔐 - Entrada no Esse é apenas o começo! 🗿👇🔗 |,0,0
video_11674,Marido pede pra eu colocar comida no prato dele. Acho o cúmulo sendo que ele sabe fazer. 1- 📕2- Domine as lições do nosso livro 3- Faça parte do nosso .➡️,0,0
video_11750,"SE VOCÊ TEM UM HOMEM DE VALOR, PARABÉNS napraia ed devalorbrasil safado mentor macho",0,0
video_11852,"Saio com um cara maravilhoso. Mas tenho vergonha de apresentar para minhas amigas, ele é feio.",0,0
video_11871,"Você cuida de você? amoroso #cuidar #cuidado proprio ✅Você cuida de você?Neste vídeo eu vou te perguntar: Você cuida de você?Muitas mulheres buscam da conta de tudo e acabam se esquecendo do mais importante, própria. Muitas mulheres vivem no automático esquecendo de ser feliz e de tirar um pouco de tempo para si mesma.Você merece ser feliz e viver um relacionamento de valor mas primeiro você deve olhar para dentro de você e se amar e se valorizar de verdade.🔴GUIA DA MULHER AUTOCONFIANTE🔴 Mulher Autoconfiante-Receba dicas no Telegram GUIA PRÁTICO PARA AUMENTAR O AMOR-PRÓPRIO E MELHORAR A AUTOESTIMA esse vídeo : ➤Você cuida de você? que também podem te ajudar🚨➤Por que os homens esfriam ou se afastam de você? Aula 1 que os homens esfriam ou se afastam de você? Aula 2 ME PREPARAR PARA AMAR E SER AMADA SER FELIZ NO AMOR? PARTE 1 FAZER O HOMEM SE APAIXONAR POR VOCÊ. AULA 1/ A MENTE MASCULINA. FAZER O HOMEM SE APAIXONAR POR VOCÊ. AULA 2/ OS MAIORES ERROS QUE AS MULHERES COMETEM FAZER O HOMEM SE APAIXONAR POR VOCÊ .AULA 3 -DANÇA DA DUALIDADE FEMININA FAZER O HOMEM SE APAIXONAR POR VOCÊ. AULA -4 AÇÃO amoroso amoroso #valor #conquistaramor bonita #valorizada #amar #valor #amada 🔻Me Encontre nas Redes Sociais🔻📸Instagram➤ 🎬YouTube➤ 📸Linkedin➤ /n8XhvCfK",1,0
video_11892,"Namorado ganha metade doque eu ganho, tenho medo de casar e ter que sustentar ele",0,0
video_11909,Responsabilidades faz um homem #evolução devalor #valores #motivação #react #respeito #humildade #principios #evoluir,0,0
video_11977,Coisas inegociáveis no meu relacionamento. 🔐 - Entrada no Esse é apenas o começo! 🗿👇🔗 |,0,0
video_11978,O q vc acha de homem q divide gasolina e janta com a namorada?,0,0
video_1199,Fui amante do meu marido. Vídeo completo no canal. 🔐 - Entrada no Esse é apenas o começo! 🗿👇🔗 |,0,0
video_12019,"5 SINAIS QUE O HOMEM DEMONSTRA QUANDO ELE REALMENTE TE AMA ✅5 SINAIS QUE O HOMEM DEMONSTRA QUANDO ELE REALMENTE TE AMANeste vídeo eu vou revelar quais são os 5 sinais que o homem demonstra quando ele realmente te ama. Se você quer muito saber se o homem te ama de verdade e fica se perguntando quais são os 5 sinais que ele te ama, eu vou te dizer sinais mais fortes para você saber responder a pergunta: ele me ama como saber?Depois desse vídeo você nunca mais vai se perguntar será que ele me ama? Você também vai saber mis sobre amor, amar ser amada, frases de amor, linguagem de amor, linguagens de amor e as cinco linguagens do amor.🔴GUIA DA MULHER AUTOCONFIANTE🔴 RECONQUISTAR O EX🔴 10 SEGREDOS PODEROSOS PARA AUMENTAR O AMOR-PRÓPRIO E POTENCIALIZAR SUA ATRAÇÃO NO NOSSO CANAL PARA RECEBER MAIS CONSELHOS RELACIONADOS A RELACIONAMENTOS E TÉCNICAS DE SEDUÇÃO.🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🔴Compartilhe esse vídeo : ➤5 SINAIS QUE O HOMEM DEMONSTRA QUANDO ELE REALMENTE TE AMA que também podem te ajudar🚨➤COMO DESCOBRIR SE ELE TE QUER DE VERDADE PARAR DE PENSAR NELE! 4 DICAS PARA MUDAR O PENSAMENTO E ESQUECER ELE. SÃO AS CINCO PRINCIPAIS CARACTERÍSTICAS DE UM RELACIONAMENTO TÓXICO ATITUDES QUE TODO HOMEM PROCURA EM UMA MULHER. SEJA DIFERENTE E IRRESISTÍVEL. ATITUDES QUE AFASTAM OS HOMENS COISAS QUE OS HOMENS ACHAM BONITO EM UMA MULHER DICAS INFALÍVEIS DE COMO FAZER ELE SENTIR SUA FALTA QUE ELE ME QUER? O HOMEM QUE TE QUER VAI FAZER ISTO. COISAS QUE OS HOMENS AMAM NAS MULHERES. FAÇA ELE TE QUERER VISUAIS QUE DEIXAM O HOMEM LOUCO, A ISCA PERFEITA. #eleteama #linguagensdoamor 🔻Me Encontre nas Redes Sociais🔻📸Instagram➤ 🎬YouTube➤ 📸Linkedin➤ /n8XhvCfK",0,0
video_12090,ESSE FOI O PRIMEIRO SUBMARINO A IR AO PONTO MAIS FUNDO DA TERRA,0,0
video_12109,Nunca corra atrás de uma MULHER,1,0
video_1214,A legenda é com vocês…,0,0
video_12189,"A vida pune as pessoas que usam drogas sEntre para o Super Aulão de VSM: Neste vídeo, Gabriel Amorim dá as melhores dicas para você esquecer sua ex-namorada e virar a página de uma vez por todas.",0,0
video_1220,O perigo escondido nos esmaltes de unha 🔐 - Entrada no Esse é apenas o começo! 🗿👇🔗 |,0,0
video_12241,"AS FEMINISTAS SÃO MAIS COMPLICADAS dealtovalor #podcast #relaciomento método definitivo para transformar sua vida amorosa."" Acesse o link abaixo: - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - Instagram: Tik Tok: - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - dealtovalor",1,1
video_12305,"RED FLAGS! #memes #humor #relaciomento #comedia Olá! video do canal, hoje vamos falar, sobre o porquê que o homem deve malhar e treinar. não se esqueça de se além disso para não perder nenhum video. vamos começar;RED FLAGS!",0,0
video_12309,"FAÇA ISSO QUE ELA VEM CORRENDO | RENATINHA DINIZ (SUA BROTHER) método definitivo para transformar sua vida amorosa."" Acesse o link abaixo: - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - Corte do Episódio: RENATINHA DINIZ (SUA BROTHER) - PAPO MILGRAU #55Episódio completo: Canal: PAPO MILGRAU Canal: SUA BROTHER 👑 Deixe o seu like e comentário!- - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - Instagram: Tik Tok: - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - dealtovalor",0,0
video_12329,"Você cuida de você? amoroso proprio #cuidar ✅Você cuida de você?Neste vídeo eu vou te perguntar: Você cuida de você?Muitas mulheres buscam da conta de tudo e acabam se esquecendo do mais importante, própria. Muitas mulheres vivem no automático esquecendo de ser feliz e de tirar um pouco de tempo para si mesma.Você merece ser feliz e viver um relacionamento de valor mas primeiro você deve olhar para dentro de você e se amar e se valorizar de verdade.🔴GUIA DA MULHER AUTOCONFIANTE🔴 Mulher Autoconfiante-Receba dicas no Telegram GUIA PRÁTICO PARA AUMENTAR O AMOR-PRÓPRIO E MELHORAR A AUTOESTIMA esse vídeo : ➤Você cuida de você? que também podem te ajudar🚨➤Por que os homens esfriam ou se afastam de você? Aula 1 que os homens esfriam ou se afastam de você? Aula 2 ME PREPARAR PARA AMAR E SER AMADA SER FELIZ NO AMOR? PARTE 1 FAZER O HOMEM SE APAIXONAR POR VOCÊ. AULA 1/ A MENTE MASCULINA. FAZER O HOMEM SE APAIXONAR POR VOCÊ. AULA 2/ OS MAIORES ERROS QUE AS MULHERES COMETEM FAZER O HOMEM SE APAIXONAR POR VOCÊ .AULA 3 -DANÇA DA DUALIDADE FEMININA FAZER O HOMEM SE APAIXONAR POR VOCÊ. AULA -4 AÇÃO amoroso amoroso #valor #conquistaramor bonita #valorizada #amar #valor #amada 🔻Me Encontre nas Redes Sociais🔻📸Instagram➤ 🎬YouTube➤ 📸Linkedin➤ /n8XhvCfK",0,0
video_12432,"A importância da independência feminina alpha #mentalidademasculina 💥 QUER VIRAR O JOGO? OS CURSOS ESTÃO AQUI ⬇Se você busca respeito, liberdade e autoridade.Homem que não aprende a prosperar… vai continuar sendo pisado, traído e ignorado. CURSOS QUE VÃO ABRIR SUA MENTE ⬇✅ Curso 1 – A Regra do Jogo✅ Curso 2 – PROTOCOLO ANTIOTÁRIO - Rafael Aires✅ Curso 3 – Segredos dos Investimentos para Iniciantes✅ Curso 4 – Treinamento Bitcoin Black Pill (Renato 38itão)✅ Curso 5 – Desenvolvimento Pessoal: Estratégias estoicas para o autoconhecimento, autodisciplina, e crescimento contínuo.👉 Curso 1 – Curso 2 – Curso 3 – Curso 4 – 👉 Curso 5 – 🔔 Se inscreve no canal, ativa o sininho e compartilha com um homem que precisa acordar.👊 Aqui é realidade, atitude e transformação.👑 Bem-vindo ao canal do Miquéinha.",0,0
video_12444,se ela faz isto cuidado homem devalor moderno #motivação,0,0
video_12457,O pai levou 2 horas para entender que o seu filho estava perto dele novamente 🔐 - Entrada no Esse é apenas o começo! 🗿👇🔗 |,0,0
video_12500,"NÃO SEJA A SEGUNDA OPÇÃO dealtovalor #podcast alpha método definitivo para transformar sua vida amorosa."" Acesse o link abaixo: - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - Instagram: Tik Tok: - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - dealtovalor",0,0
video_12501,"Nem sempre quem recebe o nosso melhor, enxerga o valor. 1- 📕2- Domine as lições do nosso livro 3- Faça parte do nosso ., livro de desenvolvimento pessoal mais vendido do país. 🫡",0,0
video_12507,"AS COISAS VÃO MAIS ALÉM DO QUE VOCÊ IMAGINA dealtovalor #comportamentomasculino método definitivo para transformar sua vida amorosa."" Acesse o link abaixo: - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - Instagram: Tik Tok: - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - dealtovalor",0,0
video_12523,"MIQUEINHA CONHECEU MSOL COM 5 FILHOS ELE CORREU PARA AS COLINAS! VEJA O QUE ELA DISSE! #memes #humor Olá! video do canal, hoje vamos falar, sobre o porquê que o homem deve malhar e treinar. não se esqueça de se além disso para não perder nenhum video. vamos começar;MIQUEINHA CONHECEU MSOL COM 5 FILHOS ELE CORREU PARA AS COLINAS! VEJA O QUE ELA DISSE!",1,1
video_12539,"Não vale a pena, e vice-versa, senhores. 🫡 :",0,0
video_1256,"Gracyanne aparece IRRECONHECÍVEL em podcast Seja membro deste canal e ganhe benefícios: no hackeando a matrix tem Gracyanne Barbosa em um podcast admitindo que traiu seu então marido belo, mas apesar disso ela afirmou que ela ainda o ama mesmo ela se relacionando com outro homem. dealtovalor-----------------------------------------------------------------------------------------------------------Esse é um canal de opinião, onde analiso dinâmicas sociais entre homens e mulheres do ponto de vista de um homem.Meu compromisso é dar minha contribuição sincera e respeitosa sobre assuntos da atualidade que interessam ao homem de alto valor.Quando o homem começa a seguir o próprio caminho aprende que precisa se manter bem informado.💊DEIXE O LIKE! 💊SE INSCREVA! 👉Compartilhe esse vídeo com alguém que vc gosta:Gracyanne diz que TRAIU Belo mais continua amando",0,0
video_12560,"MULHER NÃO PODE VER O HOMEM EM PAZ! VAI CASAR MIQUEINHA QUE VAI DÁ BOM! Olá! video do canal, hoje vamos falar, sobre o porquê que o homem deve malhar e treinar. não se esqueça de se além disso para não perder nenhum video. vamos começar;",1,1
video_12581,MULHER NÃO GOSTA DE HOMEM BONZINHO napraia ed devalorbrasil safado mentor macho,1,1
video_12600,5 Segredos Que Os Homens Solteiros Usam Para Seduzir,0,0
video_12614,COMO MUDAR DE VIDA,0,0
video_12635,"É POR ISSO QUE A MULHER SEMPRE TROCA VOCÊ EPISÓDIO 06 - RELACIONAMENTOS AFETIVOS Mari Vabo - Especialista em Relacionamentos #06Episódio completo: CARLOS HERDY /featuredConvidada: Mariana Vabo - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - 👑 Deixe o seu like e comentário, não se esqueça de inscrever-se no canal!📕 Aprenda como conquistar qualquer mulher. Acesse o link abaixo: - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - Instagram: Tik Tok: - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - dealtovalor #psicologiacomportamental #psicologaderelacionamento #inteligenciaemocional #linguagemcorporal",0,0
video_12706,MULHER DIZ QUE QUERIA UM NOVINHO PARA ANDAR DE LANCHA! #memes #humor vídeo do canal Não se esqueça além disso .MULHER DIZ QUE QUERIA UM NOVINHO PARA ANDAR DE LANCHA!,0,0
video_12707,"NÃO FIQUE DISPONÍVEL dealtovalor #podcast #relaciomento #marivabo método definitivo para transformar sua vida amorosa."" Acesse o link abaixo: - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - Instagram: Tik Tok: - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - dealtovalor",0,0
video_12770,"ELAS ESTÃO DESESPERADAS COM A RED VEJA O QUE ELAS ESTÃO DIZENDO! vídeo do canal, hoje vamos SOBRE ELAS ESTÃO DESESPERADAS COM A RED VEJA O QUE ELAS ESTÃO DIZENDO! não se esqueça de se além disso . vamos começar",1,1
video_12837,"Só de acompanhar você, minha vida mudou como H, conheci uma M incrível obg 🔐 - Entrada no Esse é apenas o começo! 🗿👇🔗 |",0,0
video_1284,Um apelo contra o preconceito enfrentado por quem adota e cuida de bebês reborn. O que acharam? 🤔 :,0,0
video_12894,ISSO É UM HOMEM MACHO ALPHA. APRENDA COMO SER UM,1,0
video_12896,Eu não preciso provar o meu caráter e honestidade pra ninguém 🔐 - Entrada no Esse é apenas o começo! 🗿👇🔗 |,0,0
video_12952,Quem fala mal de você,0,0
video_12963,VALORIZE A SUA FAMÍLIA napraia ed devalorbrasil safado mentor macho,0,0
video_1299,"“Está em ambiente de pegação, dando brecha pra que você traia”",0,0
video_13014,Coisas que a gente fazia antes de namorar 🔐 - Entrada no Esse é apenas o começo! 🗿👇🔗 |,0,0
